T (BPM),boeck2015/tempodetector2016_default,davies2009/mirex_qm_tempotracker,percival2014/stem,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017,schreiber2018/cnn,schreiber2018/fcn
58.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
59.0,0.2964358925819397,0.7035641074180603,0.7035641074180603,0.7035641074180603,0.7035641074180603,0.7035641074180603,1.0,1.0
60.0,0.2964358925819397,0.7035641074180603,0.7035641074180603,0.7035641074180603,0.7035641074180603,0.7035641074180603,1.0,1.0
61.0,0.635269562403361,0.7709789673487345,0.47577810287475586,0.7709789673487345,0.7709789673487345,0.6789023677508036,0.8697909315427145,0.8697909315427145
62.0,0.6599361747503281,0.7617182284593582,0.3568335771560669,0.8282342255115509,0.5782342255115509,0.5091767758131027,0.8358272016048431,0.8358272016048431
63.0,0.7279489398002624,0.6093745827674866,0.4443782687187195,0.8625873804092408,0.6625873804092407,0.5662528276443481,0.8686617612838745,0.8686617612838745
64.0,0.7279489398002624,0.6093745827674866,0.4443782687187195,0.8625873804092408,0.6625873804092407,0.5662528276443481,0.8686617612838745,0.8686617612838745
65.0,0.7732907831668854,0.6744788189729055,0.531200627485911,0.8854894836743673,0.7188228170077006,0.6327627599239349,0.8905514677365621,0.8905514677365621
66.0,0.7732907831668854,0.6744788189729055,0.531200627485911,0.8854894836743673,0.7188228170077006,0.6327627599239349,0.8905514677365621,0.8905514677365621
67.0,0.7732907831668854,0.6744788189729055,0.531200627485911,0.8854894836743673,0.7188228170077006,0.6327627599239349,0.8905514677365621,0.8905514677365621
68.0,0.829968087375164,0.7558591142296791,0.6292085573077202,0.9141171127557755,0.7891171127557755,0.7124418839812279,0.9179136008024216,0.9179136008024216
69.0,0.829968087375164,0.7558591142296791,0.6292085573077202,0.9141171127557755,0.7891171127557755,0.7124418839812279,0.9179136008024216,0.9179136008024216
70.0,0.829968087375164,0.7558591142296791,0.6292085573077202,0.9141171127557755,0.7891171127557755,0.7124418839812279,0.9179136008024216,0.9179136008024216
71.0,0.8537599077591529,0.8358364655421331,0.6944238864458524,0.9471489924650925,0.856302926173577,0.672426503438216,0.9494852928014902,0.9355623034330515
72.0,0.8537599077591529,0.8358364655421331,0.6944238864458524,0.9471489924650925,0.856302926173577,0.672426503438216,0.9494852928014902,0.9355623034330515
73.0,0.8608907844339099,0.8442475880895343,0.7129359075001308,0.9509240644318717,0.863252158675875,0.6243960389069149,0.9530934861728123,0.936850151845387
74.0,0.8759117424488068,0.8613489456474781,0.7335566692054272,0.9570585563778877,0.8674510829150677,0.6560842841863632,0.9589568004012108,0.9423761889338493
75.0,0.8759117424488068,0.8613489456474781,0.7335566692054272,0.9570585563778877,0.8674510829150677,0.6560842841863632,0.9589568004012108,0.9423761889338493
76.0,0.8759117424488068,0.8613489456474781,0.7335566692054272,0.9570585563778877,0.8674510829150677,0.6560842841863632,0.9589568004012108,0.9423761889338493
77.0,0.8657846766359666,0.8106813606093911,0.7318034312304329,0.9007609942380119,0.8752480780377108,0.6763146204106948,0.9613711062599631,0.945765824878917
78.0,0.8706241647402445,0.8185821440484788,0.7440863218572404,0.9062742723359002,0.8795618216196696,0.6942971414989896,0.9635171559121873,0.948778834607866
79.0,0.8706241647402445,0.8185821440484788,0.7440863218572404,0.9062742723359002,0.8795618216196696,0.6942971414989896,0.9635171559121873,0.948778834607866
80.0,0.8541555040412478,0.8248088724083371,0.7503130502170987,0.9227429330348969,0.8857885499795278,0.7005238698588477,0.9635171559121873,0.948778834607866
81.0,0.8541555040412478,0.8248088724083371,0.7503130502170987,0.9227429330348969,0.8857885499795278,0.7005238698588477,0.9635171559121873,0.948778834607866
82.0,0.8616250963772044,0.8305521922952989,0.8037685331176309,0.9342470800175386,0.8951189097236184,0.7152051189366508,0.9774197865934933,0.9687438957831439
83.0,0.8711744581951815,0.8401015541132759,0.8564906015115625,0.9281456189997056,0.9478409781175501,0.7679271873305825,0.9869691484114703,0.9843947186189539
84.0,0.8711744581951815,0.8784211032530841,0.8097519523957196,0.9076416387277491,0.8890174487057854,0.7211885382147396,0.9664651681395138,0.9638907383469975
85.0,0.8711744581951815,0.8784211032530841,0.8097519523957196,0.9076416387277491,0.8890174487057854,0.7211885382147396,0.9664651681395138,0.9638907383469975
86.0,0.8687038386569303,0.875950483714833,0.8093217786620645,0.9076416387277491,0.8865468291675344,0.7207583644810844,0.9664651681395138,0.9614201188087463
87.0,0.8687038386569303,0.875950483714833,0.8093217786620645,0.9076416387277491,0.8865468291675344,0.7207583644810844,0.9664651681395138,0.9614201188087463
88.0,0.8687038386569303,0.875950483714833,0.8093217786620645,0.9076416387277491,0.8865468291675344,0.7207583644810844,0.9664651681395138,0.9614201188087463
89.0,0.8511976838111878,0.8594105482101441,0.79413370291392,0.8953271905581156,0.8714197397232055,0.6899955789248149,0.9619938572247823,0.9562761346499126
90.0,0.8511976838111878,0.8594105482101441,0.79413370291392,0.8953271905581156,0.8714197397232055,0.6899955789248149,0.9619938572247823,0.9562761346499126
91.0,0.8511976838111878,0.8594105482101441,0.79413370291392,0.8953271905581156,0.8714197397232055,0.6899955789248149,0.9619938572247823,0.9562761346499126
92.0,0.830883115530014,0.8072157084941864,0.7918163478374481,0.8429907858371735,0.8252294957637787,0.7307924211025238,0.9429907858371734,0.9525140881538391
93.0,0.830883115530014,0.8072157084941864,0.7918163478374481,0.8429907858371735,0.8252294957637787,0.7307924211025238,0.9429907858371734,0.9525140881538391
94.0,0.8172487748993768,0.7909516559706794,0.7738412552409701,0.8255453175968595,0.8109669751591153,0.8119915790028043,0.9366564287079705,0.9523943000369601
95.0,0.7704460109983172,0.7366354295185634,0.7441096135548183,0.7757011226245335,0.7864308101790292,0.7931600298200335,0.9185582654816764,0.9442045433180672
96.0,0.7991402596235275,0.769556000828743,0.7759511523909168,0.8035937228269177,0.8131269589066505,0.8190150260925293,0.9287384822964668,0.9511789754033089
97.0,0.7991402596235275,0.769556000828743,0.7759511523909168,0.8035937228269177,0.8131269589066505,0.8190150260925293,0.9287384822964668,0.9511789754033089
98.0,0.8127672076225281,0.8794925723757062,0.7862653707852587,0.9183928260879058,0.7864308101790292,0.7931600298200335,0.9185582654816764,0.9442045433180672
99.0,0.7816560201139914,0.8335535260331299,0.7175445801500852,0.8585754414218374,0.7611721554357145,0.7611721554357145,0.9356680114029182,0.9556151163867779
100.0,0.8125091616529971,0.8514322910923511,0.7566640351336295,0.869956517504761,0.7971462631442895,0.7971462631442895,0.951508798423068,0.9667113372900834
101.0,0.8863736308941786,0.8546856613829732,0.7513021094280041,0.8581343827324666,0.7954645399850878,0.7954645399850878,0.9471005073706196,0.9636850952255455
102.0,0.9038546107566128,0.8770417134779004,0.7846019965005465,0.8782984597805458,0.8269315338335358,0.8269315338335358,0.9552388908520627,0.9692720036523846
103.0,0.9129161215029084,0.8861032242241961,0.7889755067970747,0.8873599705268413,0.8359930445798315,0.8359930445798315,0.9643004015983584,0.9692720036523846
104.0,0.9143028680700809,0.8852555626848092,0.7800338688054277,0.8866170378460083,0.8309695347367475,0.8309695347367475,0.9699691715068184,0.9667113372900834
105.0,0.9065122197128155,0.9065122197128155,0.8509460386968303,0.9079974653432146,0.9065122197128155,0.9065122197128155,0.998927065700462,0.995373064736751
106.0,0.914946329063521,0.914946329063521,0.8674116301475666,0.9162030753661663,0.914946329063521,0.914946329063521,0.9931435064376833,0.9901362748530048
107.0,0.9113585674980035,0.9113585674980035,0.8598626436723862,0.9092199983133469,0.9113585674980035,0.9113585674980035,0.992572131974157,0.9928143421032777
108.0,0.9181771392289263,0.9181771392289263,0.866686692667337,0.9162030753661663,0.9181771392289263,0.9181771392289263,0.9931435064376833,0.9933670850184101
109.0,0.9181771392289263,0.9181771392289263,0.866686692667337,0.9162030753661663,0.9181771392289263,0.9181771392289263,0.9931435064376833,0.9933670850184101
110.0,0.9335189256235026,0.9335189256235026,0.8725629721520818,0.9319149987350102,0.9335189256235026,0.9335189256235026,0.9770648447592976,0.9946107565774582
111.0,0.9374295770574141,0.9374295770574141,0.8790250724277404,0.9359199988094213,0.9374295770574141,0.9374295770574141,0.9784139715381625,0.9949277708964313
112.0,0.9404493688812686,0.9409057116653357,0.8852895589532435,0.9394799988755645,0.9409057116653357,0.9409057116653357,0.9796131953415979,0.9952095614021851
113.0,0.9404493688812686,0.9409057116653357,0.8852895589532435,0.9394799988755645,0.9409057116653357,0.9409057116653357,0.9796131953415979,0.9952095614021851
114.0,0.9435836126243597,0.94401593736716,0.8906709560327918,0.9426652620926401,0.94401593736716,0.94401593736716,0.9800301905059697,0.9954616897494385
115.0,0.9435836126243597,0.94401593736716,0.8906709560327918,0.9426652620926401,0.94401593736716,0.94401593736716,0.9800301905059697,0.9954616897494385
116.0,0.9424245918635279,0.9468151404988021,0.8921575681015383,0.9455319989880081,0.9468151404988021,0.9468151404988021,0.9810286809806712,0.9956886052619666
117.0,0.9393943072247662,0.94401593736716,0.8865426019887979,0.9427262134482398,0.94401593736716,0.94401593736716,0.9800301905059697,0.9954616897494385
118.0,0.9393943072247662,0.94401593736716,0.8865426019887979,0.9427262134482398,0.94401593736716,0.94401593736716,0.9800301905059697,0.9954616897494385
119.0,0.9393943072247662,0.94401593736716,0.8865426019887979,0.9427262134482398,0.94401593736716,0.94401593736716,0.9800301905059697,0.9954616897494385
120.0,0.9735455955896113,0.9798818677663803,0.9353958475274138,0.9785204925186312,0.9798818677663803,0.9798818677663803,0.9794149652977163,0.9957037700547112
121.0,0.9872409974535307,0.9948445240656535,0.9476705370160441,0.993404641871651,0.9948445240656535,0.9948445240656535,0.9754917264605562,0.9948445240656535
122.0,0.9882258569054744,0.9954510506461648,0.9527246526661602,0.9941805663573391,0.9954510506461648,0.9954510506461648,0.977858853088144,0.9954510506461648
123.0,0.9866559711595376,0.9948445240656535,0.9507210896350443,0.9948445240656535,0.9948445240656535,0.9948445240656535,0.9749067001665632,0.9948445240656535
124.0,0.9857028262423617,0.9944762757846287,0.951554310740903,0.9944762757846287,0.9944762757846287,0.9944762757846287,0.973114321607032,0.9944762757846287
125.0,0.9857028262423617,0.9944762757846287,0.951554310740903,0.9944762757846287,0.9944762757846287,0.9944762757846287,0.973114321607032,0.9944762757846287
126.0,0.9857028262423617,0.9944762757846287,0.951554310740903,0.9944762757846287,0.9944762757846287,0.9944762757846287,0.973114321607032,0.9944762757846287
127.0,0.9897643088673552,1.0,0.9504846320099508,1.0,1.0,1.0,0.9750777201261371,1.0
128.0,0.9897643088673552,1.0,0.9504846320099508,1.0,1.0,1.0,0.9750777201261371,1.0
129.0,0.9888337914916602,1.0,0.950658209410242,1.0,1.0,1.0,0.9728120583194223,1.0
130.0,0.9888337914916602,1.0,0.950658209410242,1.0,1.0,1.0,0.9728120583194223,1.0
131.0,0.9846464633010328,1.0,0.9703949692193419,1.0,1.0,1.0,0.997345088631846,1.0
132.0,0.982453100915466,1.0,0.9686772967023509,1.0,1.0,1.0,0.9969658155792526,1.0
133.0,0.9808976460869113,1.0,0.9648258745049437,1.0,1.0,1.0,0.9964601181757947,1.0
134.0,0.9827803627454809,1.0,0.8278397977618235,1.0,1.0,1.0,0.9969658155792526,1.0
135.0,0.979910423203061,1.0,0.8012237468113502,1.0,1.0,1.0,0.9985374342650175,1.0
136.0,0.9827803627454809,1.0,0.7545907385647297,1.0,1.0,0.924970384155001,0.9987463722271579,1.0
137.0,0.9931765569684406,1.0,0.7269553287575642,1.0,1.0,0.9124654481808344,0.9985374342650175,1.0
138.0,0.9931765569684406,1.0,0.7269553287575642,1.0,1.0,0.9124654481808344,0.9985374342650175,1.0
139.0,0.9931765569684406,1.0,0.7269553287575642,1.0,1.0,0.9124654481808344,0.9985374342650175,1.0
140.0,0.9931765569684406,1.0,0.7269553287575642,1.0,1.0,0.9124654481808344,0.9985374342650175,1.0
141.0,0.9963253170717508,1.0,0.6154942666180432,1.0,1.0,0.8686981722712517,0.9978061513975263,1.0
142.0,0.9963253170717508,1.0,0.6154942666180432,1.0,1.0,0.8686981722712517,0.9978061513975263,1.0
143.0,0.9980255542322993,1.0,0.2856973232701421,1.0,1.0,0.8249308963616689,1.0,1.0
144.0,0.9980255542322993,1.0,0.2856973232701421,1.0,1.0,0.8249308963616689,1.0,1.0
145.0,0.9980255542322993,1.0,0.2856973232701421,1.0,1.0,0.8249308963616689,1.0,1.0
146.0,0.8740333674941212,1.0,0.33875879063270986,0.75,1.0,0.8686981722712517,0.8755142018198967,0.8755142018198967
147.0,0.8740333674941212,1.0,0.33875879063270986,0.75,1.0,0.8686981722712517,0.8755142018198967,0.8755142018198967
148.0,0.8740333674941212,1.0,0.33875879063270986,0.75,1.0,0.8686981722712517,0.8755142018198967,0.8755142018198967
149.0,0.8740333674941212,1.0,0.33875879063270986,0.75,1.0,0.8686981722712517,0.8755142018198967,0.8755142018198967
150.0,0.8740333674941212,1.0,0.33875879063270986,0.75,1.0,0.8686981722712517,0.8755142018198967,0.8755142018198967
151.0,0.8740333674941212,1.0,0.33875879063270986,0.75,1.0,0.8686981722712517,0.8755142018198967,0.8755142018198967
152.0,0.8740333674941212,1.0,0.33875879063270986,0.75,1.0,0.8686981722712517,0.8755142018198967,0.8755142018198967
153.0,0.8740333674941212,1.0,0.33875879063270986,0.75,1.0,0.8686981722712517,0.8755142018198967,0.8755142018198967
154.0,0.8740333674941212,1.0,0.33875879063270986,0.75,1.0,0.8686981722712517,0.8755142018198967,0.8755142018198967
155.0,0.8340189357598623,1.0,0.44970394174257916,0.6666666666666666,1.0,0.8249308963616689,0.8340189357598623,0.8340189357598623
156.0,0.8340189357598623,1.0,0.44970394174257916,0.6666666666666666,1.0,0.8249308963616689,0.8340189357598623,0.8340189357598623
157.0,0.7510284036397934,1.0,0.43715956807136536,0.5,1.0,1.0,0.7510284036397934,0.7510284036397934
158.0,0.7510284036397934,1.0,0.43715956807136536,0.5,1.0,1.0,0.7510284036397934,0.7510284036397934
159.0,0.7510284036397934,1.0,0.43715956807136536,0.5,1.0,1.0,0.7510284036397934,0.7510284036397934
160.0,0.7510284036397934,1.0,0.43715956807136536,0.5,1.0,1.0,0.7510284036397934,0.7510284036397934
161.0,0.7510284036397934,1.0,0.43715956807136536,0.5,1.0,1.0,0.7510284036397934,0.7510284036397934
162.0,0.7510284036397934,1.0,0.43715956807136536,0.5,1.0,1.0,0.7510284036397934,0.7510284036397934
163.0,0.7510284036397934,1.0,0.43715956807136536,0.5,1.0,1.0,0.7510284036397934,0.7510284036397934
164.0,0.5020568072795868,1.0,0.4979431927204132,0.0,1.0,1.0,0.5020568072795868,0.5020568072795868
165.0,0.5020568072795868,1.0,0.4979431927204132,0.0,1.0,1.0,0.5020568072795868,0.5020568072795868
166.0,0.5020568072795868,1.0,0.4979431927204132,0.0,1.0,1.0,0.5020568072795868,0.5020568072795868
167.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
168.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
169.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
170.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
171.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
172.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
173.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
174.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
175.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
176.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
177.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
178.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
179.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
180.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
181.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
182.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
183.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
184.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
185.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
186.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
187.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
188.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
189.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
190.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
191.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
192.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
193.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
194.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
195.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
196.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
197.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
198.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
199.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
200.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
201.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
202.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
203.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
204.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
205.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
206.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
207.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
208.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
209.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
210.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
211.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
212.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
213.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
214.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
215.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
216.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
217.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
218.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
219.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
220.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
221.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
222.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
223.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
224.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
225.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
226.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
227.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
228.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
229.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
230.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
231.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
232.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
233.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
234.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
235.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
236.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
237.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
238.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
239.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
240.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
241.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
242.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
243.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
244.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
245.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
246.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
247.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
248.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
249.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
250.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
251.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
252.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
253.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
254.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
255.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
256.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
257.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
258.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
259.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
260.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
261.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
262.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
263.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
264.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
265.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
266.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
267.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
268.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
269.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
270.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
271.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
272.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
273.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
274.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
275.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
276.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
277.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
278.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
279.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
280.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
281.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
282.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
283.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
284.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
285.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
286.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
