T (BPM),alonso2004/ismir2004_corr,alonso2004/ismir2004_spec,boeck2015/tempodetector2016_default,davies2009/mirex_qm_tempotracker,dixon2001/ismir2004_indu,dixon2001/ismir2004_trac,dixon2003/ismir2004_auco,echonest/version_3_2_1,gkiokas2012/default,klapuri2006/ismir2004,klapuri2006/percival2014,oliveira2010/ibt,percival2014/stem,scheirer1998/ismir2004,scheirer1998/percival2014,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017,schreiber2018/cnn,schreiber2018/fcn,schreiber2018/ismir2018,sun2021/default,tzanetakis2002/ismir2004_hist,tzanetakis2002/ismir2004_mmul,tzanetakis2002/ismir2004_msum,uhle2004/ismir2004,zplane/auftakt_v3
14.0,2.6398009133621616,1.6320719308726033,1.6009729724725104,2.6418978139986535,2.7823356260239027,2.77492224327329,2.6761103887793514,2.434642730655467,1.6057210608879537,2.626185163447669,2.6023663084173183,2.6463630453852995,1.6072495076975246,1.611919558611033,2.6149146487492447,1.612719472791382,1.612719472791382,1.612719472791382,1.6261851634476692,1.6261851634476692,1.6261851634476692,1.6261851634476692,3.4306343543298623,2.714842783268066,2.6463630453852995,1.6261851634476692,2.6210962867748697
15.0,2.6398009133621616,1.6320719308726033,1.6009729724725104,2.6418978139986535,2.7823356260239027,2.77492224327329,2.6761103887793514,2.434642730655467,1.6057210608879537,2.626185163447669,2.6023663084173183,2.6463630453852995,1.6072495076975246,1.611919558611033,2.6149146487492447,1.612719472791382,1.612719472791382,1.612719472791382,1.6261851634476692,1.6261851634476692,1.6261851634476692,1.6261851634476692,3.4306343543298623,2.714842783268066,2.6463630453852995,1.6261851634476692,2.6210962867748697
16.0,2.6398009133621616,1.6320719308726033,1.6009729724725104,2.6418978139986535,2.7823356260239027,2.77492224327329,2.6761103887793514,2.434642730655467,1.6057210608879537,2.626185163447669,2.6023663084173183,2.6463630453852995,1.6072495076975246,1.611919558611033,2.6149146487492447,1.612719472791382,1.612719472791382,1.612719472791382,1.6261851634476692,1.6261851634476692,1.6261851634476692,1.6261851634476692,3.4306343543298623,2.714842783268066,2.6463630453852995,1.6261851634476692,2.6210962867748697
17.0,2.6398009133621616,1.6320719308726033,1.6009729724725104,2.6418978139986535,2.7823356260239027,2.77492224327329,2.6761103887793514,2.434642730655467,1.6057210608879537,2.626185163447669,2.6023663084173183,2.6463630453852995,1.6072495076975246,1.611919558611033,2.6149146487492447,1.612719472791382,1.612719472791382,1.612719472791382,1.6261851634476692,1.6261851634476692,1.6261851634476692,1.6261851634476692,3.4306343543298623,2.714842783268066,2.6463630453852995,1.6261851634476692,2.6210962867748697
18.0,2.6398009133621616,1.6320719308726033,1.6009729724725104,2.6418978139986535,2.7823356260239027,2.77492224327329,2.6761103887793514,2.434642730655467,1.6057210608879537,2.626185163447669,2.6023663084173183,2.6463630453852995,1.6072495076975246,1.611919558611033,2.6149146487492447,1.612719472791382,1.612719472791382,1.612719472791382,1.6261851634476692,1.6261851634476692,1.6261851634476692,1.6261851634476692,3.4306343543298623,2.714842783268066,2.6463630453852995,1.6261851634476692,2.6210962867748697
19.0,2.6398009133621616,1.6320719308726033,1.6009729724725104,2.6418978139986535,2.7823356260239027,2.77492224327329,2.6761103887793514,2.434642730655467,1.6057210608879537,2.626185163447669,2.6023663084173183,2.6463630453852995,1.6072495076975246,1.611919558611033,2.6149146487492447,1.612719472791382,1.612719472791382,1.612719472791382,1.6261851634476692,1.6261851634476692,1.6261851634476692,1.6261851634476692,3.4306343543298623,2.714842783268066,2.6463630453852995,1.6261851634476692,2.6210962867748697
20.0,2.6398009133621616,1.6320719308726033,1.6009729724725104,2.6418978139986535,2.7823356260239027,2.77492224327329,2.6761103887793514,2.434642730655467,1.6057210608879537,2.626185163447669,2.6023663084173183,2.6463630453852995,1.6072495076975246,1.611919558611033,2.6149146487492447,1.612719472791382,1.612719472791382,1.612719472791382,1.6261851634476692,1.6261851634476692,1.6261851634476692,1.6261851634476692,3.4306343543298623,2.714842783268066,2.6463630453852995,1.6261851634476692,2.6210962867748697
21.0,2.6398009133621616,1.6320719308726033,1.6009729724725104,2.6418978139986535,2.7823356260239027,2.77492224327329,2.6761103887793514,2.434642730655467,1.6057210608879537,2.626185163447669,2.6023663084173183,2.6463630453852995,1.6072495076975246,1.611919558611033,2.6149146487492447,1.612719472791382,1.612719472791382,1.612719472791382,1.6261851634476692,1.6261851634476692,1.6261851634476692,1.6261851634476692,3.4306343543298623,2.714842783268066,2.6463630453852995,1.6261851634476692,2.6210962867748697
22.0,2.6398009133621616,1.6320719308726033,1.6009729724725104,2.6418978139986535,2.7823356260239027,2.77492224327329,2.6761103887793514,2.434642730655467,1.6057210608879537,2.626185163447669,2.6023663084173183,2.6463630453852995,1.6072495076975246,1.611919558611033,2.6149146487492447,1.612719472791382,1.612719472791382,1.612719472791382,1.6261851634476692,1.6261851634476692,1.6261851634476692,1.6261851634476692,3.4306343543298623,2.714842783268066,2.6463630453852995,1.6261851634476692,2.6210962867748697
23.0,2.6398009133621616,1.6320719308726033,1.6009729724725104,2.6418978139986535,2.7823356260239027,2.77492224327329,2.6761103887793514,2.434642730655467,1.6057210608879537,2.626185163447669,2.6023663084173183,2.6463630453852995,1.6072495076975246,1.611919558611033,2.6149146487492447,1.612719472791382,1.612719472791382,1.612719472791382,1.6261851634476692,1.6261851634476692,1.6261851634476692,1.6261851634476692,3.4306343543298623,2.714842783268066,2.6463630453852995,1.6261851634476692,2.6210962867748697
24.0,2.6398009133621616,1.6320719308726033,1.6009729724725104,2.6418978139986535,2.7823356260239027,2.77492224327329,2.6761103887793514,2.434642730655467,1.6057210608879537,2.626185163447669,2.6023663084173183,2.6463630453852995,1.6072495076975246,1.611919558611033,2.6149146487492447,1.612719472791382,1.612719472791382,1.612719472791382,1.6261851634476692,1.6261851634476692,1.6261851634476692,1.6261851634476692,3.4306343543298623,2.714842783268066,2.6463630453852995,1.6261851634476692,2.6210962867748697
25.0,2.6398009133621616,1.6320719308726033,1.6009729724725104,2.6418978139986535,2.7823356260239027,2.77492224327329,2.6761103887793514,2.434642730655467,1.6057210608879537,2.626185163447669,2.6023663084173183,2.6463630453852995,1.6072495076975246,1.611919558611033,2.6149146487492447,1.612719472791382,1.612719472791382,1.612719472791382,1.6261851634476692,1.6261851634476692,1.6261851634476692,1.6261851634476692,3.4306343543298623,2.714842783268066,2.6463630453852995,1.6261851634476692,2.6210962867748697
26.0,1.7821964034751443,1.5768363597737345,2.08723434398406,2.6418953015512407,2.7435392546146335,2.77492224327329,2.6437725504308496,1.9999303850806425,1.8028605304439769,2.1055738320844126,2.0914302211097553,2.115662773053228,1.293915690262779,1.1711759023107784,1.9638431487405195,1.3108523358393394,1.313399488371966,1.313399488371966,1.505424506841497,1.3230423604426869,1.823042360442687,1.3230423604426869,3.110355642477815,2.362413435920344,2.563744867560958,2.092090308284278,1.8085416121341231
27.0,1.7821964034751443,1.5768363597737345,2.08723434398406,2.6418953015512407,2.7435392546146335,2.77492224327329,2.6437725504308496,1.9999303850806425,1.8028605304439769,2.1055738320844126,2.0914302211097553,2.115662773053228,1.293915690262779,1.1711759023107784,1.9638431487405195,1.3108523358393394,1.313399488371966,1.313399488371966,1.505424506841497,1.3230423604426869,1.823042360442687,1.3230423604426869,3.110355642477815,2.362413435920344,2.563744867560958,2.092090308284278,1.8085416121341231
28.0,1.2663395997309108,1.2199044388450389,1.6652227312741972,2.111061625213715,2.5383060512060993,2.0486713264795946,2.110083700196458,1.3257443009505137,1.5296389018895353,1.8320214505478276,1.8558912702729096,1.8255620213113204,1.2795100393756842,1.2540425591684352,1.939432484022515,1.0246150873461528,1.2914540984939684,0.8952134548586441,1.2771615152685847,1.294774287373298,1.4019505631245566,1.030593856331996,2.8846742354790527,2.438228303267314,2.5676731592009046,1.5549233464263894,1.679548833983365
29.0,1.2178719544068177,1.2045412724958857,1.6507692433142949,2.013591463952635,2.516824033122824,1.908309112932069,2.0075151262570854,1.2213129155015314,1.5332086805721268,1.7899148357875163,1.8061201987105506,1.7774421171932875,1.2324789635991347,1.3271491549910626,1.8741773565882354,1.1308502678956225,1.3572251695531101,0.7232401569070768,1.146026887564122,1.1601171052478922,1.4458581258488994,1.1389908403186617,2.406930887315724,2.43359014246962,2.2789362708158145,1.5609311772853427,1.666973339276391
30.0,1.2178719544068177,1.2045412724958857,1.6507692433142949,2.013591463952635,2.516824033122824,1.908309112932069,2.0075151262570854,1.2213129155015314,1.5332086805721268,1.7899148357875163,1.8061201987105506,1.7774421171932875,1.2324789635991347,1.3271491549910626,1.8741773565882354,1.1308502678956225,1.3572251695531101,0.7232401569070768,1.146026887564122,1.1601171052478922,1.4458581258488994,1.1389908403186617,2.406930887315724,2.43359014246962,2.2789362708158145,1.5609311772853427,1.666973339276391
31.0,1.2178719544068177,1.2045412724958857,1.6507692433142949,2.013591463952635,2.516824033122824,1.908309112932069,2.0075151262570854,1.2213129155015314,1.5332086805721268,1.7899148357875163,1.8061201987105506,1.7774421171932875,1.2324789635991347,1.3271491549910626,1.8741773565882354,1.1308502678956225,1.3572251695531101,0.7232401569070768,1.146026887564122,1.1601171052478922,1.4458581258488994,1.1389908403186617,2.406930887315724,2.43359014246962,2.2789362708158145,1.5609311772853427,1.666973339276391
32.0,1.395625205686294,1.1108741403350666,1.5405383787306255,1.8508446877586442,2.259441184125019,1.867663719831555,2.023008118073712,1.1853210541378345,1.4416171358391214,1.655538931851946,1.6700677167528386,1.745518415048921,1.1920332531967626,1.269162160367869,1.725040207106126,1.106652016945035,1.2952977683262745,0.6003102577879134,1.1218453069044234,1.133587154974232,1.371704672141738,1.1159819341998731,2.3545150324450077,2.417415191289745,2.2478528520284162,1.7170031860253572,1.550173113637868
33.0,1.4163478339654003,1.1824223363113844,1.5447326086232454,1.8131792093204044,2.1872200227352225,1.817874061217572,1.9620216809669468,1.1094863566592739,1.4588746781578281,1.6438526909156541,1.671529212322831,1.7288754530132309,1.24720034978451,1.1250450260065386,1.7049284284655017,1.0304966253536605,1.335050123316897,0.5129233284667081,0.9615816916323628,1.1915774942579116,1.2671503526580146,1.0945634676108429,2.37253086222521,2.330947304623064,2.1625239935027474,1.7278461259874582,1.5888217123914044
34.0,1.2124389873992734,1.1074807372178481,1.5353592146483674,1.6750594418740297,2.088034088853776,1.626464424806428,1.843006896331546,0.8886269609932418,1.4344002810361405,1.480130612160318,1.516389696307083,1.5759608542845527,1.1871921567990078,1.0438992705724564,1.5532640584182111,0.9334594841140401,1.2887718984044827,0.3296239710792624,0.8508144463298115,1.1191428827262853,1.2073112175264054,1.0059598516380386,2.1961802802077677,2.266964724848897,2.081884151522322,1.7447896197440897,1.4167759499941601
35.0,1.1983707287118244,0.9880016697994939,1.4026549956349976,1.6077413121022095,2.075057196474508,1.6658348906694165,1.763436753929137,0.8433566939596784,1.4490105338376285,1.3603009751643893,1.3870408091379316,1.4908593171702176,1.14092154061572,1.0429164398944237,1.4228808824748138,0.9511428517521874,1.2170739500093755,0.3727130045154602,0.8883361159782913,1.0895824432756467,1.1557086943757366,0.9985814698993433,2.2622117719802546,2.276892735966316,2.1516833380132203,1.6744384815166913,1.3167708511924703
36.0,1.1724551909677392,0.9876523113325142,1.3570648211781933,1.5417704691406315,2.008986428941957,1.689599712257743,1.7942288017479366,0.7958493942310935,1.3966570777390441,1.3195754193482783,1.34416727412568,1.4356272789090145,1.1246868163955217,1.0388377698465427,1.3759676717769997,0.9560197655362442,1.1924029639870781,0.330748793734688,0.9000511000717469,1.0789367243360628,1.1377156142028093,0.9962756875716795,2.269906728823012,2.2531718942652192,2.0474848323655177,1.6852096004018304,1.2807057257185779
37.0,1.1724551909677392,0.9876523113325142,1.3570648211781933,1.5417704691406315,2.008986428941957,1.689599712257743,1.7942288017479366,0.7958493942310935,1.3966570777390441,1.3195754193482783,1.34416727412568,1.4356272789090145,1.1246868163955217,1.0388377698465427,1.3759676717769997,0.9560197655362442,1.1924029639870781,0.330748793734688,0.9000511000717469,1.0789367243360628,1.1377156142028093,0.9962756875716795,2.269906728823012,2.2531718942652192,2.0474848323655177,1.6852096004018304,1.2807057257185779
38.0,1.1681379735654618,0.90756037610325,1.2179521554530108,1.5102789512090666,1.9939314807842095,1.758564627164616,1.7192453335089883,0.7864969634955653,1.3342503203548326,1.299165599155444,1.343012141857257,1.4117042722984636,1.111104929418799,1.0242060483625648,1.316948102414025,0.9546889901844466,1.171326701823752,0.29583794555249254,0.8958440895773293,0.9825907736444501,1.080422514660881,0.977383611020272,2.2726841108047795,2.255156554279339,2.072504403993034,1.748881449850384,1.2326820067939566
39.0,1.3519389577181824,0.8558280980032539,1.2285613819896761,1.5578161189020774,1.9505126724023134,1.8386447077843087,1.7425593429066726,0.7046624023666466,1.3242364151580166,1.2949991474918594,1.3437309538701776,1.3613003572999798,1.1364371022790625,1.138266890138068,1.3677404303094265,0.929922809504684,1.1045315807572225,0.24287739894182678,0.8941266635038633,1.0389266086309954,1.0090961104893186,0.8626597693287205,2.09600935499188,2.0909700975115793,1.9260700405305367,1.6488881712427634,1.1535305566402683
40.0,1.356954032211662,0.8432698970659783,1.12107313314067,1.4851029765395223,1.898940340759236,1.8261233872548155,1.710914005253666,0.744535064259901,1.2054526723000774,1.2507850450365774,1.292861178405699,1.2894491399626316,1.116169198927938,1.117648420529565,1.334355210920865,0.8665258883678307,1.0569827065123951,0.20521037204768758,1.0217737351952711,0.959855211279459,1.0057252990343994,0.8108512308531889,1.9620184287282798,2.0192496568142073,1.8894106970839544,1.6402129162538301,1.1301431631099128
41.0,1.2825269435528512,0.8225225009752971,1.1069107161257472,1.4396593826599933,1.889777788298755,1.7821205711276322,1.692963134182112,0.7332830025214921,1.1803497311533895,1.2191358582220944,1.2574602884530317,1.2529404172521796,1.0817423170142941,1.1655595398440828,1.2255411064366304,0.8836717742613099,1.0502166879257135,0.24241589526909454,1.0205278669977509,0.9663491585714153,1.0056057862812553,0.8350734698873621,2.0012757133995778,1.9672115606328822,1.8371612927305958,1.6228349643749533,1.1129158829123047
42.0,1.176874934782858,0.7867735743211884,1.0857187029668078,1.396450211038345,1.7909359389774877,1.6831114736190784,1.6680507127247046,0.7423352820758844,1.1417219166948758,1.175560262487929,1.2066242831746021,1.1906501599999046,1.0732347388778887,1.0478816781160785,1.138223536460291,0.9042582808615629,1.0407044241048977,0.2105601996083344,0.9652397843308869,0.8747259940081367,0.9801088616102701,0.866936314999038,2.042972456285984,1.930717634288466,1.7870600549657731,1.5662399558248312,1.0787839583507293
43.0,1.1985170975410575,0.7765252808176492,1.111783476355299,1.332083127020942,1.5885200749938475,1.6006516572164968,1.5942391586727345,0.7609911918898333,1.1556996360828822,1.1436061439004823,1.167332957418127,1.166578310009195,1.060302167900957,1.089318821854784,1.1187630776796087,0.9256836033677477,1.0347748366444065,0.21065945717461618,0.9748033139528354,0.8244680682377137,0.9461324154576061,0.8511536782665284,2.0287410717901952,1.8553997676179734,1.8074653584383586,1.4667787317952459,1.0785707496150776
44.0,1.2793782344914038,0.7364735319521423,1.086086358120351,1.3469169917226296,1.6065073901145632,1.5977888418976622,1.5170513289347447,0.7038556973199978,1.0546793806709107,1.1496661507939614,1.1704172638576655,1.1602052079147303,1.0459522792117828,1.0399500248946354,1.058384636427041,0.9212824090860197,1.0187433575003826,0.2114974819978379,0.9649695658811828,0.7973147603795487,0.9610584482186543,0.8573347877539306,1.9687349819726196,1.7801770019440037,1.7612413291049216,1.473706245023933,1.0569624647993388
45.0,1.2442982416190276,0.7215005739942125,1.088640783311043,1.3282549967540316,1.6146362151750862,1.5639870341749829,1.5159909398122668,0.6614041416481454,1.0601395857429385,1.1475262724687385,1.1657763947089579,1.1603230028629292,1.0547089630149395,0.9881774675008342,1.0475062141967704,0.940579385166847,1.0285816063977617,0.2349401696123465,0.9791601357038499,0.7924744426108572,0.9769026218211346,0.8513394867914003,1.916063172796814,1.782234839257991,1.7528427255447077,1.4699879402314489,1.0622020243540733
46.0,1.2186406945094952,0.6793946456577327,1.0435718904625337,1.290663795190856,1.5312159241771994,1.5498441601824027,1.4810120492471195,0.6292200942744175,0.9999033450280089,1.11389397854759,1.1316544853394852,1.148276435638432,0.9719233628550469,0.9187513643148207,0.9947437098836334,0.9010537797187322,1.0116176858706964,0.2375703251848924,0.9465124663878243,0.734847906197431,0.9440716712994921,0.8303007266047843,1.8778878260942422,1.702033238197132,1.6116174622906103,1.3972940766592017,1.0635950940391532
47.0,1.1735690152128626,0.6709546801320041,1.0165832034418059,1.2366651265997346,1.4076622857702707,1.5612185949622512,1.4733143482408055,0.6075960598369327,0.989318798559232,1.0788887746662634,1.0936753272144772,1.1102868140432949,0.9436321792599357,0.8986551007310869,0.9641723861938339,0.9023205976426169,1.0002352073680916,0.2099440821861272,0.9572271492153409,0.7554670923317466,0.940626542041538,0.8408254660693261,1.7891912598103965,1.6166514943035204,1.4949505792430282,1.3464986768932496,1.046540444424105
48.0,1.1335663693952416,0.6283243556901176,1.0039368689193424,1.2011546079600965,1.3252191230392016,1.5210005985071526,1.4420018790595077,0.6278195550010458,0.9366945651276358,1.0587102787286937,1.0715987798121174,1.0912596035136182,0.9160509998641742,0.9119539440344931,0.9434639651416006,0.9131235821332248,0.9795075643669808,0.2086339022785072,0.9586936705161035,0.7595657003807373,0.9473820427509301,0.8676649663051306,1.7967986207987148,1.5436193817734485,1.389581015936618,1.3189675913063854,1.0373132895370112
49.0,1.1183958340132185,0.6317017789409111,1.0172939165021277,1.1920663415398753,1.3285469372444385,1.5386301446619064,1.4625618014499602,0.6471840971308835,0.9147082967646368,1.0384746923641006,1.0475354770086713,1.063880717852723,0.9148950463156583,0.8518416379751167,0.8848815862062108,0.8938038170559408,0.9757630438724555,0.23013209305831697,0.9553733721820515,0.7872827273352105,0.9622008092409207,0.8666693560051741,1.7584739028221417,1.5010553511514142,1.3301369916084804,1.2854975639711683,1.0273524147282094
50.0,1.1220015999428719,0.616037333273165,1.0063348539940133,1.1894976451776667,1.303132100056489,1.53249854900639,1.4332162873768668,0.6227341203571763,0.8994421741425146,1.022178006903409,1.0294575332748603,1.0390183821856227,0.9001277677714951,0.8071386665295337,0.8538434626236218,0.8544953952057638,0.9095773278263765,0.21851276025627844,0.9257605836048856,0.7509588727990926,0.932391887248512,0.8308413675712834,1.7458901737017358,1.4809855364926683,1.3303530713375067,1.242191623447064,1.0048446910333897
51.0,1.118636495477728,0.6571705341175992,1.0150694789324834,1.1790103599196475,1.28444604294089,1.5430837533892876,1.4536283122501517,0.6283599620067987,0.8892180192332975,1.020596472705262,1.0270958222356454,1.0369330766954419,0.8867377318515932,0.7914941170406654,0.8466133832738725,0.8567823572732152,0.9083570030166113,0.22013839953433562,0.9391504231976557,0.7608256668590792,0.9297377872240501,0.8349435764381192,1.7052241356752458,1.436207528283859,1.2938832786606758,1.210582579842993,0.9977623313801254
52.0,1.0471637174247894,0.5887779662280936,1.0145051011645267,1.165078602266255,1.2418010286374237,1.4818010960942511,1.4393701713002878,0.6176279916216824,0.884186990563115,1.0194805363295574,1.0247877452425296,1.0165722380474393,0.8970768086843899,0.774853199356776,0.8232015223744343,0.840693514395063,0.9023030374697523,0.20146576165583852,0.9148621986505708,0.7527211711551579,0.9366095303161203,0.8350466604680143,1.6679529591400457,1.3789223438566085,1.2152310269556594,1.1737924951168808,0.9991050014267234
53.0,1.0443587865080437,0.5450314268961269,1.0012993711480966,1.1515939194544067,1.2116719434758347,1.4420699832294401,1.395932987414533,0.5959234641956735,0.8785558877557264,1.0106472129393431,1.0135753004674928,0.9978493321357785,0.88299004402274,0.7559223811474097,0.757903357681918,0.8096336914630907,0.8642021687248007,0.2035906691810281,0.8880408027687821,0.70702265367906,0.9361833398259116,0.8284490958019824,1.6208781671438743,1.3504938065607646,1.2110101754627545,1.175503613676857,0.9799452203699667
54.0,1.010277995375676,0.5289252063566653,0.9816807686065213,1.13933010936709,1.1635337397770789,1.4102159319163508,1.3745492889173014,0.6007671636915836,0.8756410096254096,1.0031228201417695,1.0043941867061315,0.9902449787685309,0.8800160790264987,0.7499853872209881,0.7292623465141022,0.796953563867814,0.8371663234346507,0.1958979970012362,0.8671619000512917,0.67384849935826,0.9429466313355297,0.8221022738634182,1.6118917602155207,1.3446483547269958,1.1966950428447756,1.1590178837881862,0.9710137470792497
55.0,0.9896581227684368,0.5462392749280435,0.9619801589531818,1.1033514755142564,1.1225949677238525,1.3648518243540713,1.3469802934533597,0.5754780046157679,0.8500220403078254,1.0027660963110103,1.0024202744659128,0.9687538907839384,0.8793053543974076,0.7476946926395684,0.7325006540804014,0.7698442605431015,0.8149920675784159,0.18346638434730578,0.8524586524044504,0.6646959148760204,0.94666206005057,0.8251717549598077,1.5658710026975553,1.3098124794144073,1.1333401095754152,1.1176206261976636,0.9700312376464101
56.0,0.9928331900071349,0.488547994568765,0.9349328183226828,1.1019730372413292,1.0910674099122115,1.313807891522326,1.294256391074734,0.5459303496975553,0.8213204689809174,0.988935672785678,0.9861183726896938,0.9617678886043105,0.8395174475935383,0.7303809720865136,0.726820293791326,0.7005269173028248,0.775225285804009,0.1736905091151143,0.8239220175768388,0.6256280794087113,0.9133997881535926,0.7823526772367648,1.5761218449817291,1.2893983902801534,1.0959500960952449,1.0776318725646032,0.9543884332939164
57.0,0.966740497944923,0.490894895473122,0.928921668151548,1.0963708026113164,1.077328261882673,1.2902346115503167,1.2781226217550608,0.5232159195354444,0.8022612088563261,0.98991342207285,0.9871567059392133,0.9657085583048104,0.8195162541801422,0.7270126416634424,0.7164169496362223,0.668558307392762,0.7484165610844271,0.16313641732617232,0.7841788246344583,0.6083295652254367,0.8986450778691164,0.7652175296546573,1.5628119979271704,1.2740586858644456,1.0753964481568998,1.0617279349132025,0.9275779724946014
58.0,0.9668820019071828,0.49192817710864867,0.925438163098288,1.0957917662733665,1.0767886809681646,1.2936445048117404,1.2754470879546123,0.5179501998920324,0.8043442891848646,0.9900142878521214,0.9870964614186296,0.9617589591367769,0.8173616652947254,0.7255665167477668,0.7149482035028987,0.6676890561121467,0.7467487272668951,0.1614717593719415,0.7922572089706648,0.6181664421557334,0.9055787996729764,0.7631292878433545,1.5656166229110238,1.2716328813205329,1.0747481760924327,1.0511106555640706,0.9242785560772182
59.0,0.9185373340338867,0.4799979297794625,0.90425099717766,1.066695756338795,1.0209675175022153,1.2356730554266473,1.2483789597160901,0.4945571328366747,0.7836737341870728,0.9744993914070188,0.9614715489694026,0.9506583502318027,0.7906747596321874,0.6712913928944523,0.6911196742410897,0.6272137950689344,0.7124688200719558,0.15532714564905079,0.7561361877540149,0.5779029346648998,0.9010442057894615,0.7550632994974643,1.5266675652082329,1.2408078775728588,1.0351165894272207,1.0194212676170604,0.9161255122989638
60.0,0.9028349647411531,0.4721119117802874,0.8809722002715396,1.0674977819465103,1.0005631915634399,1.2371535169000436,1.2358986760243924,0.47492275487655267,0.7790954938032977,0.9680977173019037,0.9534081324271634,0.9466864200319717,0.7804018279141774,0.6598028411277941,0.6824632468745143,0.6096611226622499,0.689850749557105,0.1540077119209039,0.753747153557857,0.5724551891192099,0.8958133235697155,0.7328147263246623,1.4542958608324088,1.2060543472111058,1.005937758292837,1.0111083045062703,0.9005350810640482
61.0,0.8810818042859319,0.47594642151146604,0.8798031571290499,1.0712926887425838,0.9590643151480963,1.2091265078184394,1.2198248920047752,0.44938652216499836,0.7791790714047272,0.9626592161282924,0.9504665709631378,0.9455839611708299,0.7752535796972825,0.6389992121685987,0.6692163235006668,0.586630468238499,0.6603749099651379,0.14825194890030785,0.7227719447248254,0.5447061390479755,0.8857335206488214,0.7155552004290333,1.4347902243613697,1.1782768453565882,0.9760611342526061,0.9867844063724184,0.8865844313358476
