Item,Reference,Estimate
blues.00023.jams,92.0,97.0511
blues.00029.jams,123.0,64.5996
blues.00030.jams,112.0,86.8566
blues.00031.jams,112.0,117.454
blues.00032.jams,65.0,81.0662
blues.00036.jams,116.0,153.125
blues.00037.jams,114.0,74.3593
blues.00072.jams,69.0,103.359
blues.00093.jams,66.0,58.3951
classical.00003.jams,66.0,72.7883
classical.00007.jams,71.0,108.23
classical.00009.jams,57.0,71.7773
classical.00012.jams,92.0,87.5927
classical.00015.jams,80.0,84.7208
classical.00027.jams,72.0,149.796
classical.00031.jams,112.0,82.6875
classical.00032.jams,44.0,73.3045
classical.00033.jams,62.0,94.8251
classical.00034.jams,52.0,124.529
classical.00036.jams,70.0,93.9631
classical.00037.jams,68.0,80.1235
classical.00038.jams,72.0,75.9995
classical.00039.jams,69.0,94.8251
classical.00040.jams,54.0,91.4685
classical.00041.jams,50.0,120.888
classical.00046.jams,66.0,96.5975
classical.00047.jams,68.0,73.3045
classical.00049.jams,140.0,76.28
classical.00050.jams,64.0,73.3045
classical.00053.jams,77.0,71.0374
classical.00054.jams,46.0,95.7031
classical.00055.jams,61.0,84.7208
classical.00056.jams,40.0,87.5927
classical.00057.jams,59.0,107.108
classical.00062.jams,94.0,62.8324
classical.00064.jams,45.0,61.7071
classical.00065.jams,82.0,123.784
classical.00067.jams,91.0,80.7495
classical.00075.jams,56.0,118.804
classical.00077.jams,47.0,82.3581
classical.00080.jams,60.0,67.9996
classical.00081.jams,74.0,138.737
classical.00083.jams,76.0,92.2852
classical.00087.jams,62.0,67.5551
classical.00094.jams,92.0,85.421
classical.00099.jams,43.0,89.4886
disco.00041.jams,53.0,79.8142
disco.00047.jams,60.0,84.032
hiphop.00010.jams,100.0,95.7031
jazz.00001.jams,75.0,140.625
jazz.00003.jams,68.0,79.5072
jazz.00009.jams,61.0,56.3266
jazz.00010.jams,57.0,84.7208
jazz.00014.jams,58.0,128.397
jazz.00026.jams,55.0,93.1166
jazz.00030.jams,54.0,97.5088
jazz.00031.jams,149.0,85.421
jazz.00049.jams,80.0,129.199
jazz.00052.jams,100.0,107.108
jazz.00054.jams,54.0,80.1235
jazz.00056.jams,120.0,124.906
jazz.00058.jams,120.0,126.048
jazz.00067.jams,96.0,100.349
metal.00014.jams,75.0,78.0071
metal.00032.jams,80.0,87.2231
pop.00011.jams,74.0,117.454
pop.00032.jams,100.0,95.2621
pop.00064.jams,125.0,130.012
reggae.00083.jams,67.0,142.565
reggae.00086.jams,68.0,80.7495
reggae.00097.jams,53.0,80.1235
rock.00014.jams,117.0,78.9003
