T (BPM),boeck2015/tempodetector2016_default,boeck2019/multi_task,boeck2019/multi_task_hjdb,davies2009/mirex_qm_tempotracker,percival2014/stem,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017,schreiber2018/cnn,schreiber2018/fcn,schreiber2018/ismir2018
67.0,0.7080246832719043,0.7462486214958425,0.6923270528683915,0.6,0.46246049808533474,0.8,0.9,0.9150324675324676,0.9073595204008591,0.9693181818181819,0.9693181818181819
68.0,0.7345678938835494,0.769316928632584,0.7202973207894469,0.6363636363636364,0.48220840735030435,0.8181818181818182,0.9090909090909091,0.9227567886658796,0.9157813821825992,0.972107438016529,0.972107438016529
69.0,0.7566872360599203,0.788540517913202,0.7436058773903262,0.6666666666666666,0.49750768506461035,0.8333333333333334,0.9166666666666666,0.9291937229437229,0.9227996003340492,0.9744318181818182,0.9744318181818182
70.0,0.7754247777179206,0.8414053884349015,0.8077044080427447,0.75,0.5671196599259838,0.875,0.9375,0.9468952922077922,0.9420997002505369,0.9808238636363636,0.9808238636363636
71.0,0.7637971258664767,0.8590270119421347,0.8290705849268841,0.7222222222222222,0.5786370211625329,0.8888888888888888,0.9444444444444444,0.9527958152958151,0.9485330668893659,0.9829545454545454,0.9829545454545454
72.0,0.7524572464908046,0.8731243107479212,0.8461635264341958,0.75,0.585813152257255,0.9,0.95,0.9575162337662336,0.9536797602004293,0.9846590909090909,0.9846590909090909
73.0,0.7457530036981136,0.884658464316292,0.8601486603947234,0.7435191432519276,0.5942583725767049,0.8636363636363636,0.9545454545454546,0.9613783943329396,0.9578906910912994,0.9860537190082644,0.9860537190082644
74.0,0.7452097830404317,0.8896733136938445,0.8662291534210398,0.7546704848496699,0.6003018750112581,0.8695652173913043,0.9565217391304348,0.9630575945793336,0.959721530609069,0.9866600790513833,0.9866600790513833
75.0,0.7301483502508548,0.8919337757068788,0.8816177089816812,0.7033378365120219,0.6223072525582127,0.896551724137931,0.9310344827586207,0.9362180922525749,0.9550509158600274,0.9894200626959248,0.964127800203409
76.0,0.72919133027464,0.8944466194623029,0.8856476213731638,0.6466733551280894,0.6103703650208951,0.9117647058823529,0.9411764705882353,0.9455977845683726,0.9482818272399882,0.9775966877764891,0.9560238756505199
77.0,0.7391898724394775,0.9145594877508467,0.9131795550949914,0.5580631294634056,0.6064773267493901,0.9386015325670497,0.9555555555555556,0.9540055729710902,0.9609240472479913,0.9830730529866807,0.9667735949359484
78.0,0.7454472927362489,0.9133543712258576,0.9120331591085494,0.5623362406477785,0.6086902593258486,0.9412142333088774,0.9574468085106383,0.9559627826318948,0.9577459707444004,0.9789524656005923,0.9633466015094657
79.0,0.7407552910932611,0.9151594884919856,0.9138658016271214,0.5506209023009497,0.6068473625455776,0.9424389367816092,0.9583333333333334,0.9568802246603972,0.9586262630205585,0.9793909559005799,0.9641102139780183
80.0,0.7484869184306432,0.9121685903278538,0.9109510026903344,0.5527666751703905,0.61318058642493,0.9458248816768086,0.9607843137254902,0.9594166820333149,0.9610600122546435,0.9735718178307745,0.9662213778616643
81.0,0.7382210783665879,0.9085836348310314,0.9073163497389194,0.5345122537487736,0.6183383020855491,0.9436136523574946,0.9591836734693877,0.957760220075491,0.9594706249997308,0.9724931165177447,0.9648426585907118
82.0,0.7583950174093161,0.9398681753823107,0.9582192989430496,0.5476326181236937,0.6334913782439027,0.961675412293853,0.9782608695652174,0.961675412293853,0.9769666395864832,0.9773691498084278,0.9692197489731101
83.0,0.7471376630614016,0.9362688660538079,0.9542295401770841,0.5523787461836721,0.6364107241736637,0.9624908290535583,0.9738446944030357,0.9624908290535583,0.9774567110846432,0.9729719474070289,0.9698746479311291
84.0,0.7471376630614016,0.9362688660538079,0.9542295401770841,0.5523787461836721,0.6364107241736637,0.9624908290535583,0.9738446944030357,0.9624908290535583,0.9774567110846432,0.9729719474070289,0.9698746479311291
85.0,0.7445169090135588,0.933648112005965,0.9516087861292414,0.5311021504389912,0.6490660898179736,0.9624908290535583,0.9738446944030357,0.9624908290535583,0.977456711084643,0.9729719474070289,0.969874647931129
86.0,0.7481033622979987,0.9332943318947295,0.9526169364182154,0.5391347445270678,0.6546411018356547,0.9615361590038315,0.9743895966029724,0.9632722701149424,0.9761902518259351,0.9735350318360491,0.9705022594325637
87.0,0.7481033622979987,0.9332943318947295,0.9526169364182154,0.5391347445270678,0.6546411018356547,0.9615361590038315,0.9743895966029724,0.9632722701149424,0.9761902518259351,0.9735350318360491,0.9705022594325637
88.0,0.7481033622979987,0.9332943318947295,0.9526169364182154,0.5391347445270678,0.6546411018356547,0.9615361590038315,0.9743895966029724,0.9632722701149424,0.9761902518259351,0.9735350318360491,0.9705022594325637
89.0,0.7410479134713562,0.9309466799308684,0.9413877411809564,0.5363439613692197,0.6560300358755906,0.9623211353506921,0.9749122578967894,0.9640218156228008,0.9729671729247025,0.97407513322715,0.9673952620087467
90.0,0.738632829790825,0.9285315962503374,0.9389726575004252,0.5339288776886888,0.6604353656660398,0.9623211353506921,0.9724971742162584,0.9640218156228008,0.9705520892441715,0.9560820536423751,0.9649801783282157
91.0,0.7330669742364728,0.922694845085263,0.932495615628425,0.4944404455931279,0.6578805477909059,0.9571883329168749,0.9719241986790971,0.9589244440279859,0.969938591103425,0.9551670964265911,0.9642505987100535
92.0,0.7357752813313226,0.9193337513933177,0.9295606423948782,0.49419872583630736,0.6573198798229051,0.9553269560871738,0.9707035116651447,0.9571385502900722,0.968631573325313,0.9532178397494865,0.9626962769148386
93.0,0.7396560517504848,0.9156671037293777,0.9263588534128272,0.47120775882886684,0.6576344956280482,0.9532963631820454,0.9693718531044695,0.9551903025759848,0.9672057357491908,0.9510913779199176,0.9610006531382402
94.0,0.7369173284995099,0.9020779666068051,0.9130183616317302,0.45059814504483103,0.64136038735097,0.9638381390699998,0.9570316636417827,0.9425203096126354,0.9548151714642884,0.9266981541506134,0.9368378776298272
95.0,0.7370044332597023,0.8997464896212529,0.9109473702420094,0.4375171484982794,0.6391723268457211,0.9629771423811904,0.9560086080142062,0.9411517455557936,0.953739342213438,0.9249528721065804,0.9353340175733945
96.0,0.7530017875263559,0.9007328749314619,0.9069595569538403,0.4399378707711903,0.6521415219771827,0.9563891099708791,0.9755059087975455,0.9586413622231315,0.9560953542147222,0.9132264247942946,0.9448340929534611
97.0,0.757589470825381,0.8994378376951649,0.9066374387835399,0.4589876375946136,0.6694860695822966,0.949574908403829,0.9716787070471621,0.9521790750704956,0.9634507043664349,0.9138835047240654,0.9504298710331015
98.0,0.7614483446558159,0.8747580888159165,0.8744240022814544,0.5780828825764707,0.7170904895382113,0.9574664051702643,0.9546859312754593,0.9616330718369308,0.9415211269862958,0.8622136075585048,0.9206877936529624
99.0,0.7462816913488738,0.8655551062542428,0.8652034362179668,0.5772399425408722,0.7235637393427045,0.9406416760391988,0.9377148614130884,0.9450276409514796,0.9358319885388525,0.8523503891411778,0.9139021639774491
100.0,0.8048458292121364,0.8763028730951299,0.8760356038675604,0.6588239736729684,0.7578722580101181,0.9139528107770374,0.9327849120158527,0.9469940717877003,0.9416460009541039,0.878199985411871,0.9233387092874372
101.0,0.8041336307169771,0.8721251984891916,0.8718070208373229,0.6528239151704709,0.7707385393813634,0.8975628699726637,0.9199820381141104,0.936897704509167,0.9305309535167904,0.8720763242454818,0.9087365586755205
102.0,0.817428289676506,0.8866936267905422,0.8864263575629724,0.5991250920189505,0.7615288331399666,0.8959088506512828,0.914740951890098,0.9289501116619457,0.9236020408283494,0.8745001522404501,0.9052947491616827
103.0,0.8251141753727342,0.8972655681998551,0.8816941224614295,0.6240886375197401,0.7668855748138387,0.8915717194284195,0.9111884915521856,0.9259896996478602,0.9204187925295306,0.8692709919171356,0.9013486970434195
104.0,0.8510191672125346,0.9027683912979932,0.8865199261796363,0.6177142027622211,0.7667197025473677,0.88685744636009,0.9172966591439033,0.922771860502115,0.9169587400308145,0.8735566595247207,0.8970595099583506
105.0,0.8505482533045584,0.8981575394631804,0.8955983320852655,0.59590768601027,0.7729927458126048,0.8682982311822562,0.9115235458814177,0.9165607311309724,0.911212660297376,0.8712827462317696,0.9052947491616827
106.0,0.8424310552876101,0.9030845570731247,0.8874811340683171,0.6089519016371628,0.750963979049442,0.8552540155553635,0.8984793302545248,0.9165607311309723,0.9112126602973758,0.8712827462317696,0.8922505335347899
107.0,0.8807380184899711,0.9217065334128077,0.9077824478700569,0.7090621702175834,0.8079370913423185,0.8846209417143196,0.9194990049852515,0.9327941526885217,0.9283561179951836,0.8982244629570993,0.9129689155271286
108.0,0.8807380184899711,0.9217065334128077,0.9077824478700569,0.7090621702175834,0.8079370913423185,0.8846209417143196,0.9194990049852515,0.9327941526885217,0.9283561179951836,0.8982244629570993,0.9129689155271286
109.0,0.890407908882676,0.921693923754808,0.908898818120929,0.6785976699296713,0.8171490310413855,0.8913176043932206,0.9196653841186754,0.9355848793424874,0.9341650814009794,0.9001158049576706,0.920025489943848
110.0,0.9011316600595555,0.9217347026816629,0.9201362056655376,0.6584924282668145,0.8258378133893401,0.8854662462729627,0.9174338670108608,0.9337955704353342,0.9373846840602977,0.8973412439842726,0.9228523261738013
111.0,0.9310442395012004,0.9418817458537995,0.9409063917422652,0.6518732998028259,0.8673346756777903,0.9090998118484211,0.9382700970303729,0.9472089093204524,0.955370007925553,0.9368546465430353,0.9436779477462219
112.0,0.93947954314648,0.9424949760276442,0.9422026389312517,0.6587481840471848,0.872356966975387,0.9079568669862635,0.9349631379427145,0.9481075232514394,0.9529791154929933,0.9334718597506979,0.9406606949469124
113.0,0.9360483579673023,0.9377052595569738,0.9362964454094862,0.6280375746736436,0.8616738932381609,0.9150980978692004,0.9385706549544768,0.9536979959266733,0.9570001574969113,0.94337085892337,0.9435784168638734
114.0,0.9369244078581612,0.9385586121657822,0.9371690968422327,0.6331329503630457,0.8635687714129807,0.9162611376244166,0.9394121528318127,0.954332269955075,0.9575891964353097,0.944146600581954,0.9443513152629985
115.0,0.9374872187416892,0.9414142175061395,0.9402709480126379,0.6716690203448615,0.8364760832499772,0.9195199674757965,0.9403724807524021,0.9602604729113573,0.9617461266066413,0.9564061775201066,0.9609823978355639
116.0,0.9374872187416892,0.9414142175061395,0.9402709480126379,0.6716690203448615,0.8364760832499772,0.9195199674757965,0.9403724807524021,0.9602604729113573,0.9617461266066413,0.9564061775201066,0.9609823978355639
117.0,0.9105892815711616,0.9282072389163826,0.9330219562527766,0.6520633102069117,0.8073288454234112,0.9039775442852077,0.9208730317204827,0.9508744850216797,0.9587113885569907,0.9530922735600634,0.9491330416983168
118.0,0.9093349917601155,0.928667448923329,0.9334513026870537,0.6524662381610209,0.8021536605168509,0.9027656374054817,0.9195528204341205,0.9493619567269764,0.9589760591431641,0.9533929641141656,0.9494591119438405
119.0,0.9137581290840568,0.9263877391199548,0.9301333148976717,0.6523008835831071,0.7921731901959358,0.906513113512527,0.9240278303156144,0.951308999585848,0.9593034342295205,0.9548525530856762,0.9510908827162633
120.0,0.907497977946142,0.920527673152445,0.9241709107941588,0.654473514626333,0.7780529114686372,0.8911502480244459,0.9103185622186691,0.9447680248624396,0.9545689810314757,0.9536619088055649,0.9493958517735072
121.0,0.9068755974749795,0.9204235191951693,0.9242116583339967,0.6492364360401777,0.7765020237621946,0.8926356077488206,0.9095753207526637,0.9441660337114322,0.9541237573133277,0.9531806083511593,0.948977921920099
122.0,0.9068839032860677,0.9223505098897746,0.9259844990253887,0.6377693349855206,0.7688334433946726,0.8937891724333691,0.9094522886745673,0.9423279889543211,0.9553399079726429,0.9538322978452258,0.9504444105174632
123.0,0.9041874261904015,0.9218798507039441,0.9255737407593756,0.646804955441909,0.76947244544471,0.8945170104577864,0.9104383099337299,0.9438559173609521,0.9570823185608944,0.9555498577170914,0.9521061260927174
124.0,0.9046043001555598,0.9193010408588566,0.9257739344260643,0.645545088555223,0.7709821673351739,0.8929841336830819,0.9082350626547752,0.9402456129271669,0.9581782709186908,0.9560265386375608,0.9507685284830413
125.0,0.9046043001555598,0.9193010408588566,0.9257739344260643,0.645545088555223,0.7709821673351739,0.8929841336830819,0.9082350626547752,0.9402456129271669,0.9581782709186908,0.9560265386375608,0.9507685284830413
126.0,0.904164980745351,0.9223193592858726,0.9274909302250679,0.6492501745665694,0.7702147003602072,0.899373081701794,0.9121504701848925,0.9430235897369454,0.9598151649273372,0.9577398901384303,0.9510964564194807
127.0,0.9053398295791145,0.9219230294863108,0.9287847890051565,0.6508988724435808,0.7724805641851455,0.9005234820710497,0.9133660613117149,0.9427328937662155,0.9596101402585991,0.9575242773330142,0.9525107515577041
128.0,0.901320557442855,0.9194588113088328,0.9266894826297671,0.6331999789559485,0.7623320552915004,0.8972590010207327,0.9097783070105415,0.9407240014249613,0.9590490823635317,0.9565440606049658,0.9513840189019215
129.0,0.9005690084930038,0.9312027778566954,0.941762820796105,0.48786698930803934,0.739894743793838,0.9224291304977813,0.9363909652364435,0.9527527000595502,0.9632535496946067,0.960962193100572,0.9609337297243746
130.0,0.8925438299094623,0.9287572874363345,0.9403134675178347,0.4758214306338766,0.7300588577257275,0.9180491890257637,0.9351084397705852,0.9518007078979434,0.9626903422990892,0.9616771105236814,0.9599688323500403
131.0,0.8901967398898415,0.9294632426340615,0.9408080291774854,0.4760098680408451,0.7280163680087591,0.9189510240724645,0.9353873418868242,0.9512291174660602,0.9624646974178557,0.9614700003700467,0.9597929711873869
132.0,0.8846079518486873,0.9256629790004669,0.9415688478176498,0.4597027336892415,0.7038427252909378,0.9147960901698291,0.9361475943676295,0.9519611164839671,0.9625805398603755,0.9628510126187085,0.9603969720544459
133.0,0.8846079518486873,0.9256629790004669,0.9415688478176498,0.4597027336892415,0.7038427252909378,0.9147960901698291,0.9361475943676295,0.9519611164839671,0.9625805398603755,0.9628510126187085,0.9603969720544459
134.0,0.8856761221538166,0.9258444565285472,0.9445249149515178,0.45637224785856645,0.6920879166204105,0.916021377517159,0.9372175089519754,0.9522216209115373,0.9631506683403855,0.963077962453817,0.9617929073312038
135.0,0.885316613103986,0.925611262995618,0.9443504649985351,0.45466272662541724,0.6911196396286508,0.9157572937986593,0.9370200797348432,0.9520713744364163,0.9630347899389402,0.9629618554175082,0.9616727592410503
136.0,0.8840421673603509,0.9255977669890246,0.9452581500393324,0.4368523025524161,0.6932117045290775,0.916170446548389,0.9380761276796816,0.9517567380667087,0.9636209951339366,0.9634892225115544,0.9608716661424385
137.0,0.8912780258839714,0.9267255692707851,0.9477808585776292,0.41658355161639565,0.7014665733317058,0.9179901622569852,0.9382880869749719,0.9509646158657037,0.9637814689406969,0.9642262747067415,0.9606077167501216
138.0,0.8946560574402455,0.9304623305588681,0.9539616845287598,0.35660255244194744,0.681228251333364,0.9265491975692947,0.9492448765007294,0.9540124056968884,0.9660966188449012,0.9682438512942854,0.9675767059798918
139.0,0.8953581511370903,0.9301906990376136,0.9537818473589502,0.35520287463489264,0.6838892991901349,0.9273758738447686,0.9501602077720293,0.9549463601291108,0.9659641837622641,0.9681198038384037,0.9674500524876257
140.0,0.8933984824805943,0.9341252064381758,0.9593058758578041,0.31986187892235984,0.6745060045794116,0.9255018073740525,0.9510403338409187,0.9552355278120988,0.9667902653496825,0.9691058414705807,0.9686302860853361
141.0,0.8985222975285361,0.9397047037957457,0.9655228585171367,0.30947036682686974,0.6827225334496769,0.9386198914232552,0.9631586257053445,0.9613494636854641,0.9716331582393584,0.9713648982018716,0.9713461266934188
142.0,0.8985222975285361,0.9397047037957457,0.9655228585171367,0.30947036682686974,0.6827225334496769,0.9386198914232552,0.9631586257053445,0.9613494636854641,0.9716331582393584,0.9713648982018716,0.9713461266934188
143.0,0.899071163312769,0.9350856949927531,0.9660132044158602,0.3114033161248612,0.6853369240101185,0.940025149264916,0.9634231312912319,0.9615848249011326,0.9672389426736291,0.9674534471403513,0.966943175384987
144.0,0.9015234808137563,0.9348022264119354,0.9658647904613444,0.3083963437061925,0.6854366068904537,0.939763250353409,0.9632634069737264,0.9614170730448057,0.9670958812879243,0.9673113224553748,0.9667988224390699
145.0,0.9010686499703482,0.9374870810555124,0.9671511777959371,0.29722940169073825,0.6810966346387698,0.9427189811514128,0.9670698221742756,0.9651566526280184,0.9665161417125168,0.9673272606590719,0.9684806555458991
146.0,0.9019559266522283,0.9380477350370775,0.9674457860668255,0.2990479720791621,0.6764490247888387,0.9432327122621623,0.9673651600919951,0.9654691490170048,0.9668164453742881,0.9676202897114567,0.9687633402495234
147.0,0.902804775604876,0.9367507636000393,0.9669240400911959,0.28387249870469955,0.6724868358126522,0.941689946849159,0.9668373107092183,0.9648615608507004,0.9667293729701233,0.9675670238448366,0.9687581466017937
148.0,0.902804775604876,0.9367507636000393,0.9669240400911959,0.28387249870469955,0.6724868358126522,0.941689946849159,0.9668373107092183,0.9648615608507004,0.9667293729701233,0.9675670238448366,0.9687581466017937
149.0,0.902804775604876,0.9367507636000393,0.9669240400911959,0.28387249870469955,0.6724868358126522,0.941689946849159,0.9668373107092183,0.9648615608507004,0.9667293729701233,0.9675670238448366,0.9687581466017937
150.0,0.9107723415916043,0.9194002886855518,0.9725307015279445,0.3002581632755822,0.6048567983211006,0.9189733535277869,0.9588568208363577,0.9611856721276837,0.9627407097777229,0.9671103679148065,0.9600084606351759
151.0,0.9392247869993835,0.9271999457068335,0.9834402265233887,0.3226505882471418,0.6150531890419845,0.9334564605937954,0.9676750464319123,0.9655714235257961,0.96349890403091,0.9667333843707252,0.9621433976416365
152.0,0.9532135376749863,0.9244854468247556,0.985772932329976,0.3142123583040786,0.6111675775141331,0.9313034438169577,0.9685929283841364,0.9685929283841364,0.9640420039727875,0.9675667581892529,0.9625648495742203
153.0,0.9735357069588406,0.9286742353907428,0.9861243472884289,0.2729728684555116,0.6141341530261466,0.9480822616390769,0.9637474305397654,0.9637474305397654,0.9576272218486415,0.9623674085535432,0.9556407038643613
154.0,0.9735357069588406,0.9286742353907428,0.9861243472884289,0.2729728684555116,0.6141341530261466,0.9480822616390769,0.9637474305397654,0.9637474305397654,0.9576272218486415,0.9623674085535432,0.9556407038643613
155.0,0.9718196881234519,0.9296694200969648,0.9844092400957907,0.23592209755584345,0.6334185631382176,0.938441719936157,0.9573704656911556,0.9573704656911556,0.9499752135227141,0.9557029391244702,0.9475748376250422
156.0,0.9718196881234519,0.9296694200969648,0.9844092400957907,0.23592209755584345,0.6334185631382176,0.938441719936157,0.9573704656911556,0.9573704656911556,0.9499752135227141,0.9557029391244702,0.9475748376250422
157.0,0.9565475190078087,0.9375756527324817,0.9853485865496387,0.23778961628203493,0.5873600551095501,0.9324210205303458,0.9617511107055936,0.9617511107055936,0.9538616657509346,0.9534890474288072,0.9403917414224641
158.0,0.936354057792166,0.9349523595617473,0.9897758376536501,0.29747919968814956,0.4183348394796127,0.9258070443644094,0.9778443011269459,0.9778443011269459,0.9446133160734286,0.9379722645316436,0.927320556196923
159.0,0.9383429934861608,0.9369850983254426,0.9900953427269735,0.2965478736877939,0.4136267747357738,0.9281255742280217,0.9785366667167288,0.9785366667167288,0.9463441499461338,0.9399106312650296,0.9295917888157692
160.0,0.846250808159552,0.921781299244379,0.9861769369367812,0.22252026973061279,0.3139939871972407,0.8792484908019788,0.946105809057611,0.946105809057611,0.9601614534538568,0.9368088155398024,0.924051708637739
161.0,0.8268086009821622,0.9059152837700559,0.9864146275238327,0.2368857016641797,0.2859808540087385,0.8814763807698045,0.9418193400454014,0.9418193400454014,0.9589063029832551,0.9314726859691306,0.9172752605458664
162.0,0.8134350012715305,0.910257655288361,0.9870416447150404,0.23235409815076147,0.2860842383991391,0.886946701657352,0.9445046012740751,0.9445046012740751,0.9608029351532587,0.9346354850782476,0.9210933254437494
163.0,0.8134350012715305,0.910257655288361,0.9870416447150404,0.23235409815076147,0.2860842383991391,0.886946701657352,0.9445046012740751,0.9445046012740751,0.9608029351532587,0.9346354850782476,0.9210933254437494
164.0,0.738969096084104,0.9332181809324923,0.9675518848849166,0.20059106025253318,0.245621436197676,0.8959440913255344,0.9601329440072952,0.9601329440072952,0.9771103962588089,0.9575287383038708,0.9555470045048943
165.0,0.738969096084104,0.9332181809324923,0.9675518848849166,0.20059106025253318,0.245621436197676,0.8959440913255344,0.9601329440072952,0.9601329440072952,0.9771103962588089,0.9575287383038708,0.9555470045048943
