Item,Reference,Estimate
6_Million_Ways_To_Die_(DJ_Hype_Remix).jams,157.8947368421057,199.87
A_Musical_Box.jams,157.89473684210532,79.75
A_New_Dawn.jams,157.89473684210716,79.44
Being_With_You_1.jams,153.8461538461536,77.05
Beyond_Bass.jams,157.8947368421057,78.45
Breaking_Free_2.jams,157.8947368421042,77.85
Casanova_(Down_To_Earth_Remix).jams,164.8351648351661,81.83
Chasin_A_Dream.jams,157.89473684210532,78.95
Dark_Stranger_(Origin_Unknown_Remix).jams,157.8947368421057,150.32
Darkman.jams,153.8461538461536,77.14
Devotion.jams,153.8461538461536,115.05
Enticer.jams,157.89473684210716,80.14
Feel_(Feel_Good).jams,153.84615384615432,79.31
Finest_Illusion_(Legal_Mix).jams,157.89473684210495,150.66
Flammable.jams,153.8461538461536,76.95
Freeaneazy.jams,157.8947368421057,79.5
Further_Intrigue.jams,153.84615384615398,76.83
Future_Followers.jams,153.8461538461539,76.99
Ghetto_People.jams,157.89473684210526,78.61
I_Need_Your_Lovin.jams,153.8461538461539,78.91
Into_Da_Future_(Massive_Mix).jams,162.16216216216222,81.26
Light_Years.jams,151.89873417721532,76.04
Livin_In_A_Dream.jams,153.8461538461536,76.33
Lords_Of_The_Null_Lines_(Foul_Play_Remix).jams,157.8947368421057,79.9
My_Own_(Hixxy_and_UFO_Remix).jams,166.66666666666632,80.66
No_Worries.jams,157.89473684210532,77.82
Open_Your_Mind.jams,157.8947368421057,79.37
Original_Badboy.jams,157.8947368421057,79.69
Promised_Land.jams,146.34146341463537,100.61
R_Yeah.jams,157.89473684210716,79.2
Skanka.jams,157.8947368421057,79.63
Stay_Calm_(Foul_Play_Remix).jams,157.8947368421057,79.67
T-N-T.jams,157.89473684210716,101.31
Terrorist_(Grooverider_Remix).jams,157.8947368421042,78.23
The_Element_(Highnoon).jams,146.3414634146341,110.15
The_End_(Alternative_Version).jams,166.66666666666694,83.22
The_R.jams,150.00000000000003,204.93
Twisted.jams,157.89473684210532,79.46
Wait_4_The_Bass.jams,153.84615384615392,77.02
We_Are_Hardcore.jams,142.85714285714226,196.71
What_Kind_of_World.jams,171.42857142857073,84.67
