Item,Reference,Estimate
10118334.clip.jams,91.0,82
10258351.clip.jams,234.5,116
10389587.clip.jams,92.0,188
104222.clip.jams,163.0,83
104260.clip.jams,56.5,109
10503810.clip.jams,90.5,117
10563039.clip.jams,68.0,72
1071042.clip.jams,74.0,146
10809231.clip.jams,127.0,110
10875997.clip.jams,101.0,204
10893272.clip.jams,109.0,96
10894070.clip.jams,71.0,144
10894286.clip.jams,50.0,101
11173645.clip.jams,55.5,81
11430821.clip.jams,113.0,104
11622.clip.jams,53.0,106
1173974.clip.jams,84.0,103
11812770.clip.jams,61.0,122
11883189.clip.jams,73.5,82
11984675.clip.jams,69.0,138
1201257.clip.jams,80.0,160
12185327.clip.jams,38.0,75
12185330.clip.jams,67.0,133
12185332.clip.jams,62.0,123
1245162.clip.jams,73.0,84
1248986.clip.jams,83.0,160
12638736.clip.jams,71.5,142
12638738.clip.jams,62.0,124
12643846.clip.jams,49.5,73
12723242.clip.jams,72.0,144
12906077.clip.jams,64.0,128
12906123.clip.jams,123.0,130
12933803.clip.jams,103.0,136
12937673.clip.jams,77.0,121
129570.clip.jams,40.0,78
13001524.clip.jams,163.0,80
13057714.clip.jams,79.0,146
13065657.clip.jams,58.0,116
13086293.clip.jams,164.0,82
13167246.clip.jams,59.0,118
13409028.clip.jams,169.0,162
13526.clip.jams,193.0,97
13527252.clip.jams,107.5,112
1358509.clip.jams,66.5,128
1358518.clip.jams,112.0,106
13827808.clip.jams,178.5,88
1385105.clip.jams,93.0,89
13851876.clip.jams,69.0,130
1391446.clip.jams,64.0,128
1393855.clip.jams,110.5,115
1393863.clip.jams,42.0,84
14090415.clip.jams,55.0,110
14200123.clip.jams,74.0,144
1430598.clip.jams,158.0,79
1432020.clip.jams,64.0,128
1433718.clip.jams,45.0,90
1435815.clip.jams,62.0,156
143716.clip.jams,61.0,121
1448.clip.jams,65.0,130
14519480.clip.jams,61.0,121
14600040.clip.jams,82.0,87
146847.clip.jams,77.0,153
148097.clip.jams,93.5,186
14847436.clip.jams,84.0,169
1492187.clip.jams,52.0,105
1492191.clip.jams,47.0,95
14970371.clip.jams,60.0,128
14981410.clip.jams,76.0,152
150130.clip.jams,67.0,134
15380591.clip.jams,52.0,105
15416738.clip.jams,61.0,90
15462706.clip.jams,83.5,167
1547521.clip.jams,94.0,90
1549188.clip.jams,78.5,112
15763.clip.jams,78.0,68
157976.clip.jams,115.0,108
158038.clip.jams,171.0,79
15952618.clip.jams,54.0,162
16040771.clip.jams,67.0,132
1628000.clip.jams,156.0,78
164652.clip.jams,63.0,126
164665.clip.jams,69.5,141
16495719.clip.jams,135.0,93
168499.clip.jams,56.0,84
168502.clip.jams,68.5,74
169111.clip.jams,72.0,143
173046.clip.jams,69.0,136
1737948.clip.jams,52.0,103
178090.clip.jams,58.5,116
1827589.clip.jams,257.0,124
1827592.clip.jams,80.0,120
1827861.clip.jams,153.0,130
197152.clip.jams,63.0,128
1978607.clip.jams,113.0,120
2057532.clip.jams,156.0,78
2084851.clip.jams,74.0,147
217011.clip.jams,73.5,148
217385.clip.jams,67.0,134
217392.clip.jams,141.0,73
2185588.clip.jams,60.5,121
2186323.clip.jams,185.0,92
2188213.clip.jams,169.0,85
218929.clip.jams,97.0,192
2214125.clip.jams,51.0,102
2224710.clip.jams,88.0,92
2226967.clip.jams,77.0,73
2232914.clip.jams,56.0,110
2233308.clip.jams,130.0,146
2264467.clip.jams,73.0,146
2276947.clip.jams,69.0,138
2284109.clip.jams,58.0,174
23128.clip.jams,171.5,85
2329184.clip.jams,178.0,89
2347471.clip.jams,169.0,85
2347473.clip.jams,63.0,188
2349173.clip.jams,76.0,152
2373119.clip.jams,180.0,90
2373182.clip.jams,53.0,139
237422.clip.jams,71.0,143
2411992.clip.jams,103.5,78
2424561.clip.jams,60.0,120
2448465.clip.jams,64.5,123
2471114.clip.jams,73.5,86
2471499.clip.jams,56.0,111
247951.clip.jams,111.5,128
2488794.clip.jams,56.5,112
250092.clip.jams,87.5,162
2505086.clip.jams,73.0,146
2517897.clip.jams,166.0,84
252959.clip.jams,131.0,138
2532304.clip.jams,52.0,104
2545769.clip.jams,76.5,152
2576663.clip.jams,86.0,171
263770.clip.jams,60.0,121
265813.clip.jams,172.0,86
2675965.clip.jams,71.5,134
2675972.clip.jams,69.0,138
2706530.clip.jams,190.5,143
281623.clip.jams,41.0,122
282894.clip.jams,98.5,121
