Item,Reference,Estimate
006.jams,87.28,108.27
012.jams,97.2619,107.33
013.jams,64.1988,133.78
022.jams,63.8424,127.69
024.jams,121.4892,136.39
025.jams,71.777,142.9
059.jams,66.8319,103.63
062.jams,132.2419,139.99
072.jams,130.8279,196.98
073.jams,77.2873,154.43
075.jams,60.6342,91.22
097.jams,90.2005,180.33
103.jams,162.1733,80.72
107.jams,132.8648,79.52
111.jams,108.5874,219.22
114.jams,104.9624,208.88
115.jams,116.7787,231.58
122.jams,72.1003,66.93
126.jams,59.9587,55.06
127.jams,62.0777,66.99
129.jams,84.8315,48.56
130.jams,51.8635,57.62
131.jams,86.3348,44.29
132.jams,58.2321,61.0
133.jams,72.8353,66.07
134.jams,128.9421,66.1
137.jams,114.0116,146.76
138.jams,170.1039,193.75
139.jams,147.3249,176.77
140.jams,83.1897,74.28
141.jams,129.6254,157.14
144.jams,122.0274,61.03
145.jams,97.7557,194.84
150.jams,100.6198,69.9
189.jams,180.2214,60.78
190.jams,168.4582,85.37
193.jams,124.7083,62.18
205.jams,130.4821,33.35
209.jams,145.3581,73.27
218.jams,85.2898,90.1
240.jams,61.7384,124.46
243.jams,150.4759,75.33
