Item,Reference,Estimate
SMC_002.jams,65.359,94.23405
SMC_004.jams,56.994,64.82041
SMC_006.jams,52.129,77.71352
SMC_008.jams,134.529,90.13349
SMC_009.jams,55.625,83.98264
SMC_014.jams,78.309,86.5455
SMC_015.jams,35.336,79.44838
SMC_017.jams,72.289,111.07001
SMC_021.jams,90.226,95.574615
SMC_023.jams,35.088,73.27782
SMC_024.jams,164.835,93.01177
SMC_028.jams,117.187,67.205826
SMC_032.jams,89.153,123.64769
SMC_033.jams,92.922,59.89185
SMC_036.jams,61.538,128.14253
SMC_037.jams,58.766,104.36717
SMC_042.jams,46.154,98.88661
SMC_043.jams,92.308,96.915184
SMC_047.jams,87.527,46.76217
SMC_048.jams,33.557,136.73795
SMC_055.jams,67.636,102.040886
SMC_068.jams,92.308,60.64099
SMC_071.jams,79.681,105.03745
SMC_074.jams,94.637,113.90885
SMC_075.jams,81.967,76.64895
SMC_076.jams,86.894,138.51222
SMC_084.jams,44.215,97.30947
SMC_085.jams,55.046,84.81064
SMC_088.jams,60.362,63.164413
SMC_092.jams,128.852,47.945023
SMC_095.jams,80.863,53.93815
SMC_099.jams,56.55,60.798706
SMC_101.jams,115.229,121.1637
SMC_103.jams,109.091,73.810104
SMC_104.jams,67.492,74.440956
SMC_105.jams,129.31,69.98554
SMC_109.jams,65.502,99.43861
SMC_111.jams,93.023,115.13114
SMC_114.jams,61.162,90.094055
SMC_116.jams,68.65,104.87974
SMC_117.jams,59.94,139.69508
SMC_119.jams,56.872,85.99349
SMC_121.jams,34.119,72.60754
SMC_127.jams,59.645,128.30026
SMC_130.jams,45.025,109.69001
SMC_137.jams,124.74,107.245445
SMC_140.jams,98.847,85.520355
SMC_142.jams,80.091,101.410034
SMC_148.jams,70.922,77.59523
SMC_149.jams,73.175,83.11522
SMC_150.jams,113.852,86.78207
SMC_151.jams,138.889,94.15519
SMC_152.jams,84.034,136.18594
SMC_158.jams,42.361,101.33118
SMC_159.jams,95.564,68.72382
SMC_166.jams,80.645,103.93346
SMC_167.jams,35.901,149.8282
SMC_169.jams,169.972,94.35233
SMC_170.jams,73.529,110.71515
SMC_174.jams,81.688,59.260994
SMC_179.jams,41.667,69.82783
SMC_181.jams,61.665,93.05119
SMC_192.jams,32.913,50.941586
SMC_193.jams,72.433,109.33515
SMC_194.jams,58.055,96.44205
SMC_198.jams,100.0,78.26552
SMC_199.jams,76.433,144.46593
SMC_202.jams,55.659,44.317604
SMC_203.jams,68.705,65.05698
SMC_206.jams,71.77,109.92658
SMC_209.jams,72.993,79.2118
SMC_211.jams,83.74,51.730156
SMC_212.jams,40.541,65.64841
SMC_215.jams,57.307,105.70773
SMC_216.jams,62.208,87.17635
SMC_217.jams,53.812,82.44493
SMC_219.jams,91.255,80.8678
SMC_220.jams,72.202,107.63973
SMC_221.jams,52.493,81.69579
SMC_222.jams,48.642,78.58094
SMC_223.jams,60.423,91.986626
SMC_224.jams,63.358,95.73233
SMC_226.jams,55.684,59.773563
SMC_227.jams,64.795,61.98156
SMC_232.jams,149.906,96.205475
SMC_235.jams,64.516,113.396286
SMC_236.jams,63.593,97.9009
SMC_237.jams,64.586,106.14145
SMC_239.jams,48.232,22.395372
SMC_243.jams,51.195,47.629593
SMC_244.jams,109.689,45.263885
SMC_251.jams,116.167,121.3214
SMC_255.jams,63.908,133.82022
SMC_256.jams,67.873,129.0494
SMC_257.jams,155.44,82.09008
SMC_258.jams,88.889,75.40695
SMC_261.jams,70.588,78.837234
SMC_265.jams,153.061,81.57751
SMC_266.jams,47.714,132.99223
