Item,Reference,Estimate
Albums-AnaBelen_Veneo-02.jams,200.0,100.22
Albums-AnaBelen_Veneo-15.jams,122.0,nan
Albums-Ballroom_Classics4-03.jams,58.0,86.58
Albums-Ballroom_Magic-18.jams,90.0,nan
Albums-Chrisanne2-12.jams,204.0,nan
Albums-Chrisanne3-03.jams,87.0,176.33
Albums-Fire-09.jams,124.0,nan
Albums-Latin_Jam-13.jams,128.0,nan
Albums-Latin_Jam-14.jams,104.0,nan
Albums-Latin_Jam-15.jams,104.0,nan
Albums-Latin_Jam2-13.jams,128.0,nan
Albums-Latin_Jam2-14.jams,104.0,nan
Albums-Latin_Jam2-15.jams,104.0,nan
Albums-Latino_Latino-03.jams,202.0,99.73
Albums-Mambo_Kings-10.jams,106.0,205.27
Albums-Secret_Garden-05.jams,72.0,75.25
Albums-Step_By_Step-15.jams,102.0,204.08
Albums-Step_By_Step-16.jams,102.0,204.27
Albums-Step_By_Step-17.jams,102.0,204.33
Albums-Step_By_Step-18.jams,102.0,204.26
Media-103414.jams,124.0,nan
Media-103415.jams,124.0,nan
Media-103606.jams,102.0,204.37
Media-103715.jams,68.0,137.69
Media-103905.jams,102.0,203.94
Media-104418.jams,208.0,103.32
Media-104705.jams,81.0,nan
Media-105007.jams,60.0,85.7
Media-105207.jams,219.0,107.93
Media-105211.jams,161.0,80.03
Media-105302.jams,87.0,52.38
Media-105403.jams,102.0,204.3
Media-106009.jams,88.0,176.14
Media-106118.jams,74.0,145.34
