Item,Reference,Estimate
104260.clip.jams,56.5,54
10726058.clip.jams,73.0,76
10766976.clip.jams,92.0,139
11173645.clip.jams,55.5,82
14600040.clip.jams,82.0,87
14634350.clip.jams,132.0,63
15416738.clip.jams,68.0,101
164628.clip.jams,65.0,68
168499.clip.jams,56.0,84
281623.clip.jams,41.0,61
3030777.clip.jams,255.0,133
303696.clip.jams,48.0,72
3176577.clip.jams,83.0,124
3282732.clip.jams,50.0,202
3298709.clip.jams,59.5,90
3299404.clip.jams,48.0,72
3333416.clip.jams,54.0,81
3728799.clip.jams,47.0,71
3732728.clip.jams,88.0,131
4326130.clip.jams,53.5,84
458707.clip.jams,71.0,106
5413111.clip.jams,94.0,76
555788.clip.jams,93.0,138
5840262.clip.jams,46.0,68
601609.clip.jams,45.0,43
6018930.clip.jams,54.0,81
6087489.clip.jams,99.0,95
8834868.clip.jams,46.0,68
8960333.clip.jams,75.0,87
