Item,Reference,Estimate
11173645.clip.jams,55.5,80.7495
1245162.clip.jams,57.0,79.5072
13851876.clip.jams,69.0,131.668
14600040.clip.jams,82.0,85.421
15416738.clip.jams,68.0,88.3413
164628.clip.jams,65.0,135.553
168499.clip.jams,56.0,84.032
1949678.clip.jams,146.0,92.2852
2232914.clip.jams,56.0,81.3853
2411992.clip.jams,78.0,106.01
282894.clip.jams,117.0,122.319
303696.clip.jams,48.0,72.0274
3152092.clip.jams,50.0,74.8981
3166393.clip.jams,126.0,120.888
3166666.clip.jams,59.0,88.3413
3188766.clip.jams,62.5,140.625
3196159.clip.jams,58.5,84.032
3275471.clip.jams,64.0,67.7766
3298709.clip.jams,59.5,91.4685
3727794.clip.jams,75.0,79.5072
4326130.clip.jams,53.5,84.7208
4452630.clip.jams,70.0,93.9631
458707.clip.jams,71.0,105.469
6018930.clip.jams,54.0,78.3026
6323633.clip.jams,42.0,62.642
684932.clip.jams,55.0,81.707
6857388.clip.jams,133.0,69.3687
8960333.clip.jams,75.0,89.8777
8994022.clip.jams,62.5,139.675
