70.0,0.0,0.0,0.0
71.0,0.0,0.0,0.0
72.0,0.0,0.0,0.0
73.0,0.0,0.0,0.0
74.0,0.0,0.0,0.0
75.0,0.0,0.0,0.0
76.0,0.0,0.0,0.0
77.0,0.0,0.0,0.0
78.0,0.0,0.0,0.0
79.0,0.0,0.0,0.0
80.0,0.0,0.0,0.0
81.0,0.0,0.0,0.0
82.0,0.0,0.0,0.0
83.0,0.0,0.0,0.0
84.0,0.0,0.0,0.0
85.0,0.0,0.0,0.0
86.0,0.0,0.0,0.0
87.0,0.0,0.0,0.0
88.0,0.0,0.0,0.0
89.0,0.0,0.0,0.0
90.0,0.0,0.0,0.0
91.0,0.0,0.0,0.0
92.0,0.0,0.0,0.0
93.0,0.0,0.0,0.0
94.0,0.0,0.0,0.0
95.0,0.0,0.0,0.0
96.0,0.0,0.0,0.0
97.0,0.0,0.0,0.0
98.0,0.0,0.0,0.0
99.0,0.0,0.0,0.0
100.0,0.0,0.0,0.0
101.0,0.0,0.0,0.0
102.0,0.0,0.0,0.0
103.0,0.0,0.0,0.0
104.0,0.0,0.0,0.0
105.0,0.0,0.0,0.0
106.0,0.0,0.0,0.0
107.0,0.0,0.0,0.0
108.0,0.0,0.0,0.0
109.0,0.0,0.0,0.0
110.0,0.0,0.0,0.0
111.0,0.0,0.0,0.0
112.0,0.0,0.0,0.0
113.0,0.0,0.0,0.0
114.0,0.0,0.0,0.0
115.0,0.00425531914893617,0.00425531914893617,0.00425531914893617
116.0,0.00425531914893617,0.00425531914893617,0.00425531914893617
117.0,0.00425531914893617,0.00425531914893617,0.00425531914893617
118.0,0.00425531914893617,0.00425531914893617,0.00425531914893617
119.0,0.00425531914893617,0.00425531914893617,0.00425531914893617
120.0,0.00851063829787234,0.00851063829787234,0.01276595744680851
121.0,0.01276595744680851,0.01276595744680851,0.01276595744680851
122.0,0.01276595744680851,0.01702127659574468,0.01276595744680851
123.0,0.03404255319148936,0.03404255319148936,0.03404255319148936
124.0,0.03404255319148936,0.03404255319148936,0.03404255319148936
125.0,0.03404255319148936,0.059574468085106386,0.03404255319148936
126.0,0.07659574468085106,0.06382978723404255,0.07659574468085106
127.0,0.07659574468085106,0.07659574468085106,0.07659574468085106
128.0,0.07659574468085106,0.07659574468085106,0.07659574468085106
129.0,0.08936170212765958,0.07659574468085106,0.08936170212765958
130.0,0.0851063829787234,0.09361702127659574,0.08936170212765958
131.0,0.08085106382978724,0.08936170212765958,0.08085106382978724
132.0,0.09361702127659574,0.0851063829787234,0.09361702127659574
133.0,0.07234042553191489,0.08085106382978724,0.07234042553191489
134.0,0.07234042553191489,0.0851063829787234,0.07234042553191489
135.0,0.1148936170212766,0.08085106382978724,0.11914893617021277
136.0,0.06808510638297872,0.0851063829787234,0.07234042553191489
137.0,0.07234042553191489,0.08085106382978724,0.07234042553191489
138.0,0.1148936170212766,0.09787234042553192,0.1148936170212766
139.0,0.10212765957446808,0.11063829787234042,0.10212765957446808
140.0,0.10638297872340426,0.11914893617021277,0.10212765957446808
141.0,0.10638297872340426,0.12340425531914893,0.10212765957446808
142.0,0.15319148936170213,0.14042553191489363,0.15319148936170213
143.0,0.1574468085106383,0.14042553191489363,0.1574468085106383
144.0,0.1574468085106383,0.14893617021276595,0.1574468085106383
145.0,0.15319148936170213,0.20425531914893616,0.20851063829787234
146.0,0.2127659574468085,0.20425531914893616,0.20851063829787234
147.0,0.2127659574468085,0.2170212765957447,0.2170212765957447
148.0,0.1702127659574468,0.20425531914893616,0.17446808510638298
149.0,0.3829787234042553,0.225531914893617,0.3829787234042553
150.0,0.3829787234042553,0.34893617021276596,0.3872340425531915
151.0,0.3829787234042553,0.3659574468085106,0.3872340425531915
152.0,0.3276595744680851,0.3872340425531915,0.32340425531914896
153.0,0.5659574468085107,0.40425531914893614,0.5702127659574469
154.0,0.5659574468085107,0.46382978723404256,0.5702127659574469
155.0,0.5319148936170213,0.5234042553191489,0.5702127659574469
156.0,0.4723404255319149,0.49361702127659574,0.4723404255319149
157.0,0.46808510638297873,0.4851063829787234,0.46382978723404256
158.0,0.5446808510638298,0.502127659574468,0.5404255319148936
159.0,0.33191489361702126,0.48936170212765956,0.33191489361702126
160.0,0.33617021276595743,0.37872340425531914,0.33617021276595743
161.0,0.33617021276595743,0.3702127659574468,0.33617021276595743
162.0,0.39574468085106385,0.35319148936170214,0.4
163.0,0.15319148936170213,0.32340425531914896,0.14893617021276595
164.0,0.15319148936170213,0.251063829787234,0.14893617021276595
165.0,0.1574468085106383,0.2425531914893617,0.15319148936170213
166.0,0.15319148936170213,0.14468085106382977,0.15319148936170213
167.0,0.16595744680851063,0.13191489361702127,0.16595744680851063
168.0,0.08936170212765958,0.1148936170212766,0.08936170212765958
169.0,0.08936170212765958,0.09361702127659574,0.08936170212765958
170.0,0.08085106382978724,0.05531914893617021,0.08085106382978724
171.0,0.08085106382978724,0.03829787234042553,0.08085106382978724
172.0,0.01702127659574468,0.01702127659574468,0.01702127659574468
173.0,0.01702127659574468,0.01702127659574468,0.01702127659574468
174.0,0.01702127659574468,0.01702127659574468,0.01702127659574468
175.0,0.01276595744680851,0.01276595744680851,0.01276595744680851
176.0,0.01276595744680851,0.00425531914893617,0.01276595744680851
177.0,0.0,0.00425531914893617,0.0
178.0,0.0,0.0,0.0
179.0,0.0,0.0,0.0
180.0,0.0,0.0,0.0
181.0,0.0,0.0,0.0
182.0,0.0,0.0,0.0
183.0,0.0,0.0,0.0
184.0,0.0,0.0,0.0
185.0,0.0,0.0,0.0
186.0,0.0,0.0,0.0
187.0,0.0,0.0,0.0
188.0,0.0,0.0,0.0
189.0,0.0,0.0,0.0
190.0,0.0,0.0,0.0
191.0,0.0,0.0,0.0
192.0,0.0,0.0,0.0
193.0,0.0,0.0,0.0
194.0,0.0,0.0,0.0
195.0,0.0,0.0,0.0
196.0,0.0,0.0,0.0
197.0,0.0,0.0,0.0
198.0,0.0,0.0,0.0
199.0,0.0,0.0,0.0
200.0,0.0,0.0,0.0
201.0,0.0,0.0,0.0
202.0,0.0,0.0,0.0
203.0,0.0,0.0,0.0
204.0,0.0,0.0,0.0
205.0,0.0,0.0,0.0
206.0,0.0,0.0,0.0
207.0,0.0,0.0,0.0
208.0,0.0,0.0,0.0
209.0,0.0,0.0,0.0
210.0,0.0,0.0,0.0
211.0,0.0,0.0,0.0
212.0,0.0,0.0,0.0
213.0,0.0,0.0,0.0
214.0,0.0,0.0,0.0
215.0,0.0,0.0,0.0
216.0,0.0,0.0,0.0
217.0,0.0,0.0,0.0
218.0,0.0,0.0,0.0
219.0,0.0,0.0,0.0
220.0,0.0,0.0,0.0
221.0,0.0,0.0,0.0
222.0,0.0,0.0,0.0
223.0,0.0,0.0,0.0
224.0,0.0,0.0,0.0
225.0,0.0,0.0,0.0
226.0,0.0,0.0,0.0
227.0,0.0,0.0,0.0
228.0,0.0,0.0,0.0
229.0,0.0,0.0,0.0
230.0,0.0,0.0,0.0
231.0,0.0,0.0,0.0
232.0,0.0,0.0,0.0
233.0,0.0,0.0,0.0
234.0,0.0,0.0,0.0
235.0,0.0,0.0,0.0
236.0,0.0,0.0,0.0
237.0,0.0,0.0,0.0
238.0,0.0,0.0,0.0
239.0,0.0,0.0,0.0
240.0,0.0,0.0,0.0
241.0,0.0,0.0,0.0
242.0,0.0,0.0,0.0
243.0,0.0,0.0,0.0
244.0,0.0,0.0,0.0
245.0,0.0,0.0,0.0
246.0,0.0,0.0,0.0
247.0,0.0,0.0,0.0
248.0,0.0,0.0,0.0
249.0,0.0,0.0,0.0
250.0,0.0,0.0,0.0
251.0,0.0,0.0,0.0
252.0,0.0,0.0,0.0
253.0,0.0,0.0,0.0
254.0,0.0,0.0,0.0
255.0,0.0,0.0,0.0
256.0,0.0,0.0,0.0
257.0,0.0,0.0,0.0
258.0,0.0,0.0,0.0
259.0,0.0,0.0,0.0
260.0,0.0,0.0,0.0
261.0,0.0,0.0,0.0
262.0,0.0,0.0,0.0
263.0,0.0,0.0,0.0
264.0,0.0,0.0,0.0
265.0,0.0,0.0,0.0
266.0,0.0,0.0,0.0
267.0,0.0,0.0,0.0
268.0,0.0,0.0,0.0
269.0,0.0,0.0,0.0
270.0,0.0,0.0,0.0
271.0,0.0,0.0,0.0
272.0,0.0,0.0,0.0
273.0,0.0,0.0,0.0
274.0,0.0,0.0,0.0
275.0,0.0,0.0,0.0
276.0,0.0,0.0,0.0
277.0,0.0,0.0,0.0
278.0,0.0,0.0,0.0
279.0,0.0,0.0,0.0
280.0,0.0,0.0,0.0
281.0,0.0,0.0,0.0
282.0,0.0,0.0,0.0
283.0,0.0,0.0,0.0
284.0,0.0,0.0,0.0
285.0,0.0,0.0,0.0
286.0,0.0,0.0,0.0
287.0,0.0,0.0,0.0
288.0,0.0,0.0,0.0
289.0,0.0,0.0,0.0
290.0,0.0,0.0,0.0
291.0,0.0,0.0,0.0
292.0,0.0,0.0,0.0
293.0,0.0,0.0,0.0
294.0,0.0,0.0,0.0
295.0,0.0,0.0,0.0
296.0,0.0,0.0,0.0
297.0,0.0,0.0,0.0
298.0,0.0,0.0,0.0
299.0,0.0,0.0,0.0
300.0,0.0,0.0,0.0
