Item,Reference,Estimate
A_Musical_Box.jams,157.89473684210532,79
Being_With_You.jams,157.8947368421057,80
Being_With_You_1.jams,153.8461538461536,78
Breakage4.jams,171.42857142857162,86
Cant_Stop_Thinking_About.jams,169.49152542372877,85
Chasin_A_Dream.jams,157.89473684210532,79
Come_Back_2_Me.jams,157.8947368421042,78
Fearless_Wonder_(Remix).jams,154.63917525773272,176
Fuckin_Hardcore.jams,157.89473684210532,79
Hands_Of_Time.jams,157.89473684210512,79
I_Need_Your_Lovin.jams,153.8461538461539,78
Inna_Year_4000.jams,153.84615384615398,176
Jump_Mk_II.jams,162.38189408921176,82
Moments_So_Dark.jams,166.6666666666653,82
No_Worries.jams,157.89473684210532,79
Open_Secrets.jams,166.66666666666652,83
Rhythm.jams,153.8461538461536,77
Sweet_Vibrations.jams,162.16216216216327,82
The_Helicopter_Tune.jams,166.66666666666572,82
The_Warning_(Remix).jams,153.8461538461536,77
Touch_Somebody.jams,162.16216216216327,82
What_Kind_of_World.jams,171.42857142857073,85
