T (BPM),boeck2015/tempodetector2016_default,davies2009/mirex_qm_tempotracker,echonest/version_3_2_1,gkiokas2012/default,klapuri2006/percival2014,oliveira2010/ibt,percival2014/stem,scheirer1998/percival2014,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017,schreiber2018/cnn,schreiber2018/fcn,schreiber2018/ismir2018,zplane/auftakt_v3
42.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
43.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
44.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
45.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
46.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
48.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
49.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
50.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
51.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
52.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
53.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
54.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
55.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
56.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
57.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
58.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
59.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
65.0,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
66.0,0.5714285714285714,0.0,0.5714285714285714,0.8571428571428571,0.0,0.0,0.7142857142857143,0.42857142857142855,0.8571428571428571,0.14285714285714285,0.14285714285714285,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.42857142857142855
67.0,0.625,0.0,0.625,0.875,0.0,0.0,0.75,0.5,0.875,0.125,0.125,0.75,0.75,0.75,0.375
68.0,0.625,0.0,0.625,0.875,0.0,0.0,0.75,0.5,0.875,0.125,0.125,0.75,0.75,0.75,0.375
69.0,0.7,0.0,0.7,0.7,0.0,0.0,0.7,0.5,0.9,0.2,0.2,0.7,0.8,0.8,0.4
70.0,0.7272727272727273,0.0,0.7272727272727273,0.7272727272727273,0.0,0.0,0.7272727272727273,0.45454545454545453,0.9090909090909091,0.18181818181818182,0.18181818181818182,0.7272727272727273,0.8181818181818182,0.8181818181818182,0.36363636363636365
71.0,0.7692307692307693,0.07692307692307693,0.6923076923076923,0.7692307692307693,0.07692307692307693,0.0,0.6923076923076923,0.38461538461538464,0.9230769230769231,0.15384615384615385,0.23076923076923078,0.7692307692307693,0.8461538461538461,0.8461538461538461,0.46153846153846156
72.0,0.7333333333333333,0.06666666666666667,0.7333333333333333,0.8,0.2,0.06666666666666667,0.7333333333333333,0.3333333333333333,0.9333333333333333,0.26666666666666666,0.3333333333333333,0.8,0.8666666666666667,0.8666666666666667,0.5333333333333333
73.0,0.7368421052631579,0.10526315789473684,0.631578947368421,0.7894736842105263,0.21052631578947367,0.10526315789473684,0.7368421052631579,0.47368421052631576,0.8421052631578947,0.2631578947368421,0.42105263157894735,0.8421052631578947,0.8421052631578947,0.8947368421052632,0.5789473684210527
74.0,0.8235294117647058,0.17647058823529413,0.5882352941176471,0.8235294117647058,0.38235294117647056,0.35294117647058826,0.7941176470588235,0.4411764705882353,0.9117647058823529,0.5294117647058824,0.5882352941176471,0.8823529411764706,0.9117647058823529,0.9411764705882353,0.7647058823529411
75.0,0.8846153846153846,0.19230769230769232,0.4807692307692308,0.8269230769230769,0.40384615384615385,0.38461538461538464,0.7307692307692307,0.38461538461538464,0.8846153846153846,0.5769230769230769,0.6346153846153846,0.8846153846153846,0.9423076923076923,0.9615384615384616,0.7307692307692307
76.0,0.8983050847457628,0.2542372881355932,0.4915254237288136,0.847457627118644,0.4406779661016949,0.4576271186440678,0.7457627118644068,0.4067796610169492,0.8983050847457628,0.5932203389830508,0.6610169491525424,0.8983050847457628,0.9491525423728814,0.9661016949152542,0.7457627118644068
77.0,0.9411764705882353,0.39215686274509803,0.4215686274509804,0.8529411764705882,0.5784313725490197,0.5686274509803921,0.7549019607843137,0.4117647058823529,0.9019607843137255,0.6568627450980392,0.7450980392156863,0.9313725490196079,0.9411764705882353,0.9705882352941176,0.7352941176470589
78.0,0.9473684210526315,0.41228070175438597,0.41228070175438597,0.868421052631579,0.5964912280701754,0.5877192982456141,0.7719298245614035,0.4298245614035088,0.9035087719298246,0.6842105263157895,0.7631578947368421,0.9385964912280702,0.9473684210526315,0.9736842105263158,0.7543859649122807
79.0,0.95,0.425,0.4,0.8833333333333333,0.6166666666666667,0.6,0.775,0.425,0.9083333333333333,0.7,0.775,0.9416666666666667,0.9416666666666667,0.975,0.7666666666666667
80.0,0.9516129032258065,0.4274193548387097,0.3951612903225806,0.8870967741935484,0.6290322580645161,0.6129032258064516,0.782258064516129,0.4274193548387097,0.9112903225806451,0.7096774193548387,0.782258064516129,0.9435483870967742,0.9435483870967742,0.9758064516129032,0.7741935483870968
81.0,0.952,0.424,0.392,0.888,0.632,0.616,0.784,0.424,0.912,0.712,0.784,0.944,0.944,0.976,0.776
82.0,0.9461538461538461,0.4230769230769231,0.3923076923076923,0.8923076923076924,0.6384615384615384,0.6307692307692307,0.7923076923076923,0.4307692307692308,0.9153846153846154,0.7230769230769231,0.7846153846153846,0.9461538461538461,0.9461538461538461,0.9769230769230769,0.7692307692307693
83.0,0.9402985074626866,0.44029850746268656,0.39552238805970147,0.8955223880597015,0.6492537313432836,0.6417910447761194,0.7985074626865671,0.44776119402985076,0.917910447761194,0.7313432835820896,0.7910447761194029,0.9477611940298507,0.9477611940298507,0.9776119402985075,0.7761194029850746
84.0,0.9477611940298507,0.44029850746268656,0.39552238805970147,0.8880597014925373,0.6492537313432836,0.6417910447761194,0.7985074626865671,0.44776119402985076,0.917910447761194,0.7388059701492538,0.7985074626865671,0.9552238805970149,0.9552238805970149,0.9850746268656716,0.7835820895522388
85.0,0.9473684210526315,0.44360902255639095,0.39097744360902253,0.8872180451127819,0.6541353383458647,0.6466165413533834,0.7969924812030075,0.44360902255639095,0.9172932330827067,0.7443609022556391,0.8045112781954887,0.9548872180451128,0.9548872180451128,0.9849624060150376,0.7819548872180451
86.0,0.9565217391304348,0.4927536231884058,0.39855072463768115,0.8840579710144928,0.6956521739130435,0.6884057971014492,0.8115942028985508,0.4420289855072464,0.9202898550724637,0.7753623188405797,0.8333333333333334,0.9565217391304348,0.9565217391304348,0.9855072463768116,0.8043478260869565
87.0,0.9577464788732394,0.5140845070422535,0.4084507042253521,0.8873239436619719,0.7112676056338029,0.704225352112676,0.8169014084507042,0.45774647887323944,0.9225352112676056,0.7887323943661971,0.8450704225352113,0.9577464788732394,0.9577464788732394,0.9859154929577465,0.8169014084507042
88.0,0.9583333333333334,0.5208333333333334,0.4166666666666667,0.8888888888888888,0.7152777777777778,0.7083333333333334,0.8194444444444444,0.4652777777777778,0.9236111111111112,0.7916666666666666,0.8472222222222222,0.9583333333333334,0.9583333333333334,0.9861111111111112,0.8194444444444444
89.0,0.9577464788732394,0.528169014084507,0.4084507042253521,0.9014084507042254,0.7253521126760564,0.7183098591549296,0.823943661971831,0.4647887323943662,0.9225352112676056,0.795774647887324,0.852112676056338,0.9647887323943662,0.9577464788732394,0.9859154929577465,0.823943661971831
90.0,0.9641025641025641,0.6564102564102564,0.5435897435897435,0.9282051282051282,0.8051282051282052,0.8,0.8717948717948718,0.5025641025641026,0.9435897435897436,0.8564102564102564,0.8974358974358975,0.9743589743589743,0.9641025641025641,0.9897435897435898,0.8666666666666667
91.0,0.9660194174757282,0.6747572815533981,0.5631067961165048,0.9271844660194175,0.8203883495145631,0.8155339805825242,0.883495145631068,0.5097087378640777,0.9466019417475728,0.8737864077669902,0.9077669902912622,0.970873786407767,0.9563106796116505,0.9902912621359223,0.8737864077669902
92.0,0.972972972972973,0.7072072072072072,0.5945945945945946,0.9279279279279279,0.8333333333333334,0.8288288288288288,0.8918918918918919,0.5495495495495496,0.9504504504504504,0.8828828828828829,0.9144144144144144,0.972972972972973,0.9594594594594594,0.990990990990991,0.8828828828828829
93.0,0.9736842105263158,0.7236842105263158,0.6140350877192983,0.9254385964912281,0.8508771929824561,0.8464912280701754,0.8947368421052632,0.5526315789473685,0.9605263157894737,0.8991228070175439,0.9210526315789473,0.9692982456140351,0.9605263157894737,0.9868421052631579,0.8859649122807017
94.0,0.9798387096774194,0.7903225806451613,0.6733870967741935,0.9314516129032258,0.8870967741935484,0.8790322580645161,0.9112903225806451,0.5362903225806451,0.9637096774193549,0.9153225806451613,0.9395161290322581,0.9758064516129032,0.9596774193548387,0.9879032258064516,0.8951612903225806
95.0,0.9786324786324786,0.8376068376068376,0.7094017094017094,0.9401709401709402,0.9230769230769231,0.9145299145299145,0.9358974358974359,0.5641025641025641,0.9743589743589743,0.9358974358974359,0.9572649572649573,0.9829059829059829,0.9572649572649573,0.9871794871794872,0.9145299145299145
96.0,0.9780701754385965,0.8421052631578947,0.7149122807017544,0.9385964912280702,0.9298245614035088,0.9122807017543859,0.9385964912280702,0.5614035087719298,0.9736842105263158,0.9429824561403509,0.9605263157894737,0.9824561403508771,0.956140350877193,0.9868421052631579,0.9166666666666666
97.0,0.972972972972973,0.9027027027027027,0.8054054054054054,0.9567567567567568,0.9675675675675676,0.9567567567567568,0.9783783783783784,0.5945945945945946,0.9891891891891892,0.9891891891891892,0.9837837837837838,0.9837837837837838,0.9621621621621622,0.9891891891891892,0.9621621621621622
98.0,0.9710982658959537,0.9248554913294798,0.838150289017341,0.953757225433526,0.9826589595375722,0.9710982658959537,0.9826589595375722,0.5953757225433526,0.9942196531791907,0.9942196531791907,0.9884393063583815,0.9826589595375722,0.9595375722543352,0.9884393063583815,0.9653179190751445
99.0,0.9761904761904762,0.9404761904761905,0.8630952380952381,0.9464285714285714,0.9880952380952381,0.9821428571428571,0.9880952380952381,0.6130952380952381,1.0,1.0,0.9880952380952381,0.9880952380952381,0.9702380952380952,0.9940476190476191,0.9702380952380952
100.0,0.9757575757575757,0.9515151515151515,0.8787878787878788,0.9454545454545454,0.9878787878787879,0.9818181818181818,0.9878787878787879,0.6181818181818182,1.0,1.0,0.9878787878787879,0.9878787878787879,0.9696969696969697,0.9939393939393939,0.9696969696969697
101.0,0.975609756097561,0.9573170731707317,0.8841463414634146,0.9451219512195121,0.9878048780487805,0.9817073170731707,0.9878048780487805,0.6219512195121951,1.0,1.0,0.9878048780487805,0.9878048780487805,0.9695121951219512,0.9939024390243902,0.9695121951219512
102.0,0.98125,0.975,0.9,0.94375,0.99375,0.98125,0.9875,0.625,1.0,1.0,0.99375,0.9875,0.96875,0.99375,0.98125
103.0,0.9873417721518988,0.9746835443037974,0.9113924050632911,0.9430379746835443,0.9936708860759493,0.9810126582278481,0.9873417721518988,0.6139240506329114,1.0,1.0,0.9936708860759493,0.9873417721518988,0.9683544303797469,0.9936708860759493,0.9810126582278481
104.0,0.9873417721518988,0.9810126582278481,0.9177215189873418,0.9493670886075949,1.0,0.9873417721518988,0.9936708860759493,0.620253164556962,1.0,0.9936708860759493,0.9873417721518988,0.9873417721518988,0.9683544303797469,0.9936708860759493,0.9810126582278481
105.0,0.9876543209876543,0.9814814814814815,0.9197530864197531,0.9444444444444444,1.0,0.9876543209876543,0.9938271604938271,0.6296296296296297,1.0,0.9938271604938271,0.9876543209876543,0.9876543209876543,0.9691358024691358,0.9938271604938271,0.9814814814814815
106.0,0.9877300613496932,0.9815950920245399,0.9263803680981595,0.9447852760736196,1.0,0.9877300613496932,0.9938650306748467,0.6380368098159509,1.0,0.9938650306748467,0.9877300613496932,0.9877300613496932,0.9693251533742331,0.9938650306748467,0.9815950920245399
107.0,0.9870967741935484,0.9806451612903225,0.9419354838709677,0.9483870967741935,1.0,0.9870967741935484,0.9935483870967742,0.632258064516129,1.0,0.9935483870967742,0.9870967741935484,0.9870967741935484,0.967741935483871,0.9935483870967742,0.9806451612903225
108.0,0.9870967741935484,0.9806451612903225,0.9419354838709677,0.9483870967741935,1.0,0.9870967741935484,0.9935483870967742,0.632258064516129,1.0,0.9935483870967742,0.9870967741935484,0.9870967741935484,0.967741935483871,0.9935483870967742,0.9806451612903225
109.0,0.9872611464968153,0.9808917197452229,0.9426751592356688,0.9490445859872612,1.0,0.9872611464968153,0.9936305732484076,0.6369426751592356,1.0,0.9936305732484076,0.9872611464968153,0.9872611464968153,0.9681528662420382,0.9936305732484076,0.9808917197452229
110.0,0.9911504424778761,0.9823008849557522,0.9646017699115044,0.9292035398230089,1.0,0.9823008849557522,0.9823008849557522,0.6460176991150443,1.0,0.9911504424778761,0.9823008849557522,0.9823008849557522,0.9646017699115044,0.9911504424778761,0.9911504424778761
111.0,0.9897959183673469,0.9897959183673469,0.9795918367346939,0.9285714285714286,1.0,0.9897959183673469,0.9795918367346939,0.6632653061224489,1.0,0.9897959183673469,0.9795918367346939,0.9897959183673469,0.9795918367346939,0.9897959183673469,0.9897959183673469
112.0,0.9880952380952381,0.9880952380952381,0.9642857142857143,0.9285714285714286,1.0,1.0,0.9761904761904762,0.6071428571428571,1.0,0.9880952380952381,0.9761904761904762,0.9880952380952381,0.9761904761904762,0.9880952380952381,0.9880952380952381
113.0,1.0,1.0,0.974025974025974,0.948051948051948,1.0,1.0,0.987012987012987,0.5974025974025974,1.0,0.987012987012987,0.974025974025974,1.0,0.987012987012987,1.0,1.0
114.0,1.0,1.0,0.8613861386138614,0.9702970297029703,1.0,1.0,0.9801980198019802,0.8613861386138614,0.9702970297029703,0.9801980198019802,0.9702970297029703,1.0,0.9900990099009901,1.0,1.0
115.0,1.0,1.0,0.8205128205128205,0.9572649572649573,1.0,1.0,0.9829059829059829,0.8461538461538461,0.9743589743589743,0.9829059829059829,0.9743589743589743,1.0,0.9914529914529915,1.0,1.0
116.0,1.0,1.0,0.8264462809917356,0.9586776859504132,1.0,1.0,0.9834710743801653,0.8512396694214877,0.9752066115702479,0.9669421487603306,0.9586776859504132,1.0,0.9834710743801653,1.0,1.0
117.0,1.0,0.9922480620155039,0.8294573643410853,0.9612403100775194,1.0,1.0,0.9767441860465116,0.8294573643410853,0.9689922480620154,0.9612403100775194,0.9534883720930233,1.0,0.9844961240310077,1.0,1.0
118.0,0.99375,0.99375,0.80625,0.8875,1.0,0.99375,0.95625,0.78125,0.96875,0.94375,0.9375,1.0,0.9875,1.0,1.0
119.0,0.9888888888888889,0.9944444444444445,0.7833333333333333,0.85,1.0,0.9944444444444445,0.95,0.7611111111111111,0.9388888888888889,0.9222222222222223,0.9222222222222223,1.0,0.9888888888888889,1.0,1.0
120.0,0.988950276243094,0.994475138121547,0.7845303867403315,0.850828729281768,1.0,0.994475138121547,0.9502762430939227,0.7624309392265194,0.9392265193370166,0.9226519337016574,0.9226519337016574,1.0,0.988950276243094,1.0,1.0
121.0,0.989247311827957,0.9946236559139785,0.7903225806451613,0.8494623655913979,1.0,0.9946236559139785,0.9516129032258065,0.7634408602150538,0.9354838709677419,0.9193548387096774,0.9193548387096774,1.0,0.989247311827957,1.0,1.0
122.0,0.9845360824742269,0.9948453608247423,0.788659793814433,0.8350515463917526,1.0,0.9948453608247423,0.9536082474226805,0.7628865979381443,0.9329896907216495,0.9175257731958762,0.9175257731958762,1.0,0.9896907216494846,1.0,0.9896907216494846
123.0,0.9847715736040609,0.9898477157360406,0.7918781725888325,0.8375634517766497,1.0,0.9898477157360406,0.949238578680203,0.7715736040609137,0.9238578680203046,0.9187817258883249,0.9187817258883249,1.0,0.9898477157360406,1.0,0.9847715736040609
124.0,0.9847715736040609,0.9898477157360406,0.7918781725888325,0.8375634517766497,1.0,0.9898477157360406,0.949238578680203,0.7715736040609137,0.9238578680203046,0.9187817258883249,0.9187817258883249,1.0,0.9898477157360406,1.0,0.9847715736040609
125.0,0.9846938775510204,0.9897959183673469,0.7857142857142857,0.8367346938775511,1.0,0.9897959183673469,0.9489795918367347,0.7602040816326531,0.9183673469387755,0.9183673469387755,0.9183673469387755,1.0,0.9897959183673469,1.0,0.9846938775510204
126.0,0.984375,0.9895833333333334,0.78125,0.828125,1.0,0.9895833333333334,0.9479166666666666,0.765625,0.9114583333333334,0.9166666666666666,0.9166666666666666,1.0,0.9895833333333334,1.0,0.984375
127.0,0.984375,0.9895833333333334,0.78125,0.8177083333333334,1.0,0.9895833333333334,0.9375,0.765625,0.9114583333333334,0.9166666666666666,0.9166666666666666,1.0,0.9895833333333334,1.0,0.984375
128.0,0.9842105263157894,0.9894736842105263,0.7789473684210526,0.8157894736842105,1.0,0.9894736842105263,0.9368421052631579,0.7631578947368421,0.9105263157894737,0.9157894736842105,0.9157894736842105,1.0,0.9894736842105263,1.0,0.9842105263157894
129.0,0.9840425531914894,0.9893617021276596,0.776595744680851,0.8138297872340425,1.0,0.9893617021276596,0.9361702127659575,0.7606382978723404,0.9095744680851063,0.9148936170212766,0.9148936170212766,1.0,0.9893617021276596,1.0,0.9840425531914894
130.0,0.9836065573770492,0.9890710382513661,0.7704918032786885,0.8087431693989071,1.0,0.9890710382513661,0.9398907103825137,0.7759562841530054,0.907103825136612,0.912568306010929,0.912568306010929,1.0,0.9890710382513661,1.0,0.9836065573770492
131.0,0.9834254143646409,0.988950276243094,0.7679558011049724,0.8066298342541437,1.0,0.988950276243094,0.9392265193370166,0.7734806629834254,0.9005524861878453,0.9116022099447514,0.9116022099447514,1.0,0.988950276243094,1.0,0.9834254143646409
132.0,0.9830508474576272,0.9887005649717514,0.768361581920904,0.8022598870056498,1.0,0.9887005649717514,0.9378531073446328,0.7740112994350282,0.8983050847457628,0.9096045197740112,0.9096045197740112,1.0,0.9887005649717514,1.0,0.9830508474576272
133.0,0.9828571428571429,0.9885714285714285,0.7657142857142857,0.7942857142857143,1.0,0.9885714285714285,0.9314285714285714,0.7714285714285715,0.8971428571428571,0.9085714285714286,0.9085714285714286,0.9942857142857143,0.9885714285714285,1.0,0.9828571428571429
134.0,0.9741379310344828,0.9827586206896551,0.75,0.6982758620689655,1.0,0.9827586206896551,0.9051724137931034,0.6982758620689655,0.8706896551724138,0.8706896551724138,0.8706896551724138,0.9913793103448276,0.9913793103448276,1.0,0.9741379310344828
135.0,0.9693877551020408,0.9795918367346939,0.7551020408163265,0.6530612244897959,1.0,0.9795918367346939,0.8877551020408163,0.6632653061224489,0.8469387755102041,0.8469387755102041,0.8469387755102041,0.9897959183673469,0.9897959183673469,1.0,0.9693877551020408
136.0,0.967032967032967,0.978021978021978,0.7582417582417582,0.6373626373626373,1.0,0.978021978021978,0.8791208791208791,0.6703296703296703,0.8351648351648352,0.8571428571428571,0.8571428571428571,0.989010989010989,1.0,1.0,0.967032967032967
137.0,0.963855421686747,0.9879518072289156,0.7469879518072289,0.6024096385542169,1.0,0.9759036144578314,0.8795180722891566,0.6867469879518072,0.8313253012048193,0.8554216867469879,0.8554216867469879,0.9879518072289156,1.0,1.0,0.963855421686747
138.0,0.9622641509433962,0.9811320754716981,0.7735849056603774,0.6226415094339622,1.0,0.9811320754716981,0.8867924528301887,0.7547169811320755,0.7547169811320755,0.8490566037735849,0.8490566037735849,0.9811320754716981,1.0,1.0,0.9433962264150944
139.0,0.9666666666666667,0.9666666666666667,0.9,0.6666666666666666,1.0,0.9666666666666667,0.8666666666666667,0.8333333333333334,0.7666666666666667,0.9,0.9,0.9666666666666667,1.0,1.0,0.9
140.0,0.9642857142857143,0.9642857142857143,0.8928571428571429,0.6428571428571429,1.0,0.9642857142857143,0.8571428571428571,0.8214285714285714,0.75,0.8928571428571429,0.8928571428571429,0.9642857142857143,1.0,1.0,0.8928571428571429
141.0,0.9565217391304348,0.9565217391304348,0.8695652173913043,0.6086956521739131,1.0,0.9565217391304348,0.8260869565217391,0.8260869565217391,0.7391304347826086,0.9130434782608695,0.9130434782608695,0.9565217391304348,1.0,1.0,0.8695652173913043
