Item,Reference,Estimate
006.jams,87.28,113.9
007.jams,62.842,92.9
010.jams,109.8484,144.5
012.jams,97.2619,109.1
013.jams,64.1988,138.4
022.jams,63.8424,125.6
024.jams,121.4892,136.4
025.jams,71.777,142.6
047.jams,67.0031,134.0
055.jams,198.1547,99.4
057.jams,86.3395,94.5
059.jams,66.8319,103.4
062.jams,132.2419,70.1
075.jams,60.6342,91.8
078.jams,155.6007,80.4
087.jams,138.867,70.0
088.jams,148.1373,74.0
092.jams,149.1973,76.0
102.jams,169.3288,84.6
103.jams,162.1733,82.6
107.jams,132.8648,83.2
108.jams,149.2037,74.5
110.jams,165.2838,82.9
119.jams,178.9976,89.3
121.jams,70.6604,101.0
122.jams,72.1003,110.5
123.jams,71.4268,156.9
124.jams,93.3898,126.0
125.jams,70.7354,111.8
126.jams,59.9587,102.9
127.jams,62.0777,124.3
128.jams,58.8761,101.2
129.jams,84.8315,101.6
130.jams,51.8635,103.1
131.jams,86.3348,128.4
132.jams,58.2321,82.7
133.jams,72.8353,111.5
137.jams,114.0116,89.6
138.jams,170.1039,117.6
139.jams,147.3249,65.5
140.jams,83.1897,112.2
141.jams,129.6254,158.8
148.jams,167.4602,83.8
149.jams,187.4178,94.6
150.jams,100.6198,69.4
152.jams,114.6397,77.0
166.jams,135.7632,67.9
167.jams,64.9374,129.8
189.jams,180.2214,90.3
190.jams,168.4582,87.9
193.jams,124.7083,164.8
195.jams,86.3242,123.8
197.jams,181.9749,91.0
198.jams,133.6033,66.7
202.jams,77.9442,118.3
205.jams,130.4821,83.5
207.jams,179.7244,91.4
209.jams,145.3581,74.4
210.jams,174.4485,85.4
218.jams,85.2898,77.2
219.jams,77.8338,158.8
220.jams,57.2261,97.1
221.jams,81.1605,143.6
225.jams,109.4368,114.9
240.jams,61.7384,125.2
241.jams,75.051,151.6
245.jams,103.8957,109.7
