τ,1.0
0.0,0.0
0.005,0.0
0.01,0.0043859649122807015
0.015,0.15570175438596492
0.02,0.4956140350877193
0.025,0.7631578947368421
0.03,0.8881578947368421
0.035,0.9364035087719298
0.04,0.956140350877193
0.045,0.9627192982456141
0.05,0.9780701754385965
0.055,0.9802631578947368
0.06,0.9824561403508771
0.065,0.9868421052631579
0.07,0.9868421052631579
0.075,0.9890350877192983
0.08,0.9912280701754386
0.085,0.9912280701754386
0.09,0.9912280701754386
0.095,0.9912280701754386
0.1,0.9912280701754386
0.105,0.9912280701754386
0.11,0.9912280701754386
0.115,0.9912280701754386
0.12,0.9912280701754386
0.125,0.9912280701754386
0.13,0.9912280701754386
0.135,0.9912280701754386
0.14,0.9912280701754386
0.145,0.993421052631579
0.15,0.993421052631579
0.155,0.993421052631579
0.16,0.9956140350877193
0.165,0.9956140350877193
0.17,0.9956140350877193
0.175,0.9956140350877193
0.18,0.9956140350877193
0.185,0.9956140350877193
0.19,0.9956140350877193
0.195,0.9956140350877193
0.2,0.9956140350877193
0.205,0.9978070175438597
0.21,0.9978070175438597
0.215,0.9978070175438597
0.22,0.9978070175438597
0.225,0.9978070175438597
0.23,0.9978070175438597
0.235,0.9978070175438597
0.24,0.9978070175438597
0.245,0.9978070175438597
0.25,0.9978070175438597
0.255,0.9978070175438597
0.26,0.9978070175438597
0.265,0.9978070175438597
0.27,0.9978070175438597
0.275,0.9978070175438597
0.28,0.9978070175438597
0.285,0.9978070175438597
0.29,0.9978070175438597
0.295,0.9978070175438597
0.3,0.9978070175438597
0.305,0.9978070175438597
0.31,0.9978070175438597
0.315,1.0
0.32,1.0
0.325,1.0
0.33,1.0
0.335,1.0
0.34,1.0
0.345,1.0
0.35,1.0
0.355,1.0
0.36,1.0
0.365,1.0
0.37,1.0
0.375,1.0
0.38,1.0
0.385,1.0
0.39,1.0
0.395,1.0
0.4,1.0
0.405,1.0
0.41,1.0
0.415,1.0
0.42,1.0
0.425,1.0
0.43,1.0
0.435,1.0
0.44,1.0
0.445,1.0
0.45,1.0
0.455,1.0
0.46,1.0
0.465,1.0
0.47,1.0
0.475,1.0
0.48,1.0
0.485,1.0
0.49,1.0
0.495,1.0
0.5,1.0
