T (BPM),boeck2015/tempodetector2016_default,boeck2019/multi_task,boeck2019/multi_task_hjdb,boeck2020/dar,davies2009/mirex_qm_tempotracker,echonest/version_3_2_1,gkiokas2012/default,klapuri2006/percival2014,oliveira2010/ibt,percival2014/stem,scheirer1998/percival2014,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017,schreiber2018/cnn,schreiber2018/fcn,schreiber2018/ismir2018,sun2021/default,zplane/auftakt_v3
29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0
41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0
42.0,0.1,0.1,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.2,0.0,0.1,0.0,0.4,0.1,0.1,0.0,0.0,0.0
43.0,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.0,0.0,0.09090909090909091,0.0,0.0,0.18181818181818182,0.0,0.09090909090909091,0.0,0.45454545454545453,0.09090909090909091,0.18181818181818182,0.0,0.0,0.0
44.0,0.13333333333333333,0.2,0.2,0.2,0.0,0.0,0.26666666666666666,0.0,0.0,0.26666666666666666,0.0,0.13333333333333333,0.06666666666666667,0.6,0.13333333333333333,0.3333333333333333,0.06666666666666667,0.06666666666666667,0.0
45.0,0.1875,0.1875,0.1875,0.1875,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.125,0.0625,0.5625,0.125,0.3125,0.0625,0.0625,0.0
46.0,0.25,0.3,0.3,0.25,0.0,0.0,0.25,0.0,0.0,0.3,0.0,0.2,0.05,0.6,0.2,0.35,0.1,0.05,0.0
47.0,0.34782608695652173,0.391304347826087,0.391304347826087,0.34782608695652173,0.0,0.0,0.30434782608695654,0.0,0.0,0.30434782608695654,0.0,0.2608695652173913,0.043478260869565216,0.5652173913043478,0.2608695652173913,0.34782608695652173,0.13043478260869565,0.043478260869565216,0.0
48.0,0.3333333333333333,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.0,0.041666666666666664,0.3333333333333333,0.0,0.0,0.2916666666666667,0.0,0.25,0.08333333333333333,0.5833333333333334,0.2916666666666667,0.3333333333333333,0.125,0.125,0.0
49.0,0.34615384615384615,0.5,0.46153846153846156,0.46153846153846156,0.0,0.038461538461538464,0.3076923076923077,0.0,0.0,0.2692307692307692,0.0,0.2692307692307692,0.07692307692307693,0.5769230769230769,0.3076923076923077,0.34615384615384615,0.11538461538461539,0.15384615384615385,0.0
50.0,0.32142857142857145,0.5,0.4642857142857143,0.4642857142857143,0.0,0.03571428571428571,0.2857142857142857,0.0,0.0,0.2857142857142857,0.0,0.25,0.10714285714285714,0.5714285714285714,0.32142857142857145,0.39285714285714285,0.10714285714285714,0.14285714285714285,0.0
51.0,0.3142857142857143,0.5428571428571428,0.5142857142857142,0.5142857142857142,0.0,0.08571428571428572,0.2857142857142857,0.0,0.0,0.2571428571428571,0.02857142857142857,0.2857142857142857,0.2,0.6,0.37142857142857144,0.45714285714285713,0.08571428571428572,0.22857142857142856,0.0
52.0,0.2894736842105263,0.5263157894736842,0.5,0.47368421052631576,0.0,0.10526315789473684,0.2894736842105263,0.0,0.0,0.2631578947368421,0.05263157894736842,0.2631578947368421,0.21052631578947367,0.5789473684210527,0.3684210526315789,0.4473684210526316,0.07894736842105263,0.23684210526315788,0.0
53.0,0.34782608695652173,0.5652173913043478,0.5434782608695652,0.5217391304347826,0.021739130434782608,0.17391304347826086,0.30434782608695654,0.021739130434782608,0.0,0.2608695652173913,0.08695652173913043,0.30434782608695654,0.2608695652173913,0.6086956521739131,0.34782608695652173,0.41304347826086957,0.10869565217391304,0.2826086956521739,0.0
54.0,0.3469387755102041,0.5714285714285714,0.5510204081632653,0.5102040816326531,0.02040816326530612,0.1836734693877551,0.32653061224489793,0.02040816326530612,0.0,0.2653061224489796,0.10204081632653061,0.32653061224489793,0.2653061224489796,0.6122448979591837,0.3673469387755102,0.42857142857142855,0.12244897959183673,0.30612244897959184,0.0
55.0,0.3469387755102041,0.5714285714285714,0.5510204081632653,0.5102040816326531,0.02040816326530612,0.20408163265306123,0.32653061224489793,0.02040816326530612,0.0,0.2857142857142857,0.12244897959183673,0.32653061224489793,0.2653061224489796,0.6326530612244898,0.3673469387755102,0.42857142857142855,0.12244897959183673,0.30612244897959184,0.0
56.0,0.37735849056603776,0.5849056603773585,0.5660377358490566,0.5094339622641509,0.018867924528301886,0.22641509433962265,0.32075471698113206,0.018867924528301886,0.0,0.2830188679245283,0.11320754716981132,0.3584905660377358,0.32075471698113206,0.660377358490566,0.39622641509433965,0.4339622641509434,0.1509433962264151,0.33962264150943394,0.03773584905660377
57.0,0.423728813559322,0.6101694915254238,0.5932203389830508,0.5423728813559322,0.01694915254237288,0.2542372881355932,0.3389830508474576,0.01694915254237288,0.0,0.288135593220339,0.13559322033898305,0.3898305084745763,0.3898305084745763,0.6949152542372882,0.423728813559322,0.423728813559322,0.1864406779661017,0.3728813559322034,0.0847457627118644
58.0,0.453125,0.640625,0.625,0.578125,0.03125,0.296875,0.359375,0.03125,0.0,0.296875,0.171875,0.421875,0.40625,0.6875,0.4375,0.4375,0.21875,0.390625,0.125
59.0,0.49295774647887325,0.676056338028169,0.6619718309859155,0.6056338028169014,0.04225352112676056,0.30985915492957744,0.39436619718309857,0.04225352112676056,0.0,0.29577464788732394,0.16901408450704225,0.4225352112676056,0.43661971830985913,0.704225352112676,0.4788732394366197,0.4647887323943662,0.2535211267605634,0.4084507042253521,0.15492957746478872
60.0,0.4931506849315068,0.6986301369863014,0.684931506849315,0.6164383561643836,0.0547945205479452,0.3287671232876712,0.4246575342465753,0.0547945205479452,0.0,0.3013698630136986,0.1780821917808219,0.4246575342465753,0.4383561643835616,0.6986301369863014,0.4794520547945205,0.4657534246575342,0.2602739726027397,0.4246575342465753,0.1643835616438356
61.0,0.5342465753424658,0.7397260273972602,0.726027397260274,0.6575342465753424,0.0547945205479452,0.3561643835616438,0.4383561643835616,0.0821917808219178,0.0,0.3150684931506849,0.1780821917808219,0.4520547945205479,0.4794520547945205,0.7123287671232876,0.5068493150684932,0.4794520547945205,0.2876712328767123,0.4657534246575342,0.1643835616438356
62.0,0.5616438356164384,0.7671232876712328,0.7534246575342466,0.684931506849315,0.0684931506849315,0.3561643835616438,0.4657534246575342,0.0958904109589041,0.0,0.3287671232876712,0.1780821917808219,0.4794520547945205,0.5205479452054794,0.7397260273972602,0.547945205479452,0.5205479452054794,0.3150684931506849,0.5068493150684932,0.1917808219178082
63.0,0.6024096385542169,0.7951807228915663,0.7831325301204819,0.7228915662650602,0.08433734939759036,0.40963855421686746,0.5060240963855421,0.12048192771084337,0.0,0.3614457831325301,0.20481927710843373,0.5180722891566265,0.5662650602409639,0.7590361445783133,0.5421686746987951,0.5421686746987951,0.3614457831325301,0.5301204819277109,0.21686746987951808
64.0,0.6428571428571429,0.8214285714285714,0.8095238095238095,0.75,0.09523809523809523,0.4523809523809524,0.5119047619047619,0.15476190476190477,0.0,0.38095238095238093,0.25,0.5476190476190477,0.5952380952380952,0.7619047619047619,0.5714285714285714,0.5476190476190477,0.38095238095238093,0.5595238095238095,0.23809523809523808
65.0,0.6404494382022472,0.8314606741573034,0.8202247191011236,0.7640449438202247,0.10112359550561797,0.449438202247191,0.5280898876404494,0.19101123595505617,0.0,0.4157303370786517,0.25842696629213485,0.5617977528089888,0.6179775280898876,0.7752808988764045,0.5842696629213483,0.5617977528089888,0.4044943820224719,0.5730337078651685,0.2696629213483146
66.0,0.6702127659574468,0.851063829787234,0.8404255319148937,0.7978723404255319,0.14893617021276595,0.4787234042553192,0.574468085106383,0.22340425531914893,0.0,0.46808510638297873,0.2872340425531915,0.5957446808510638,0.6702127659574468,0.7872340425531915,0.6063829787234043,0.6063829787234043,0.4574468085106383,0.6276595744680851,0.3191489361702128
67.0,0.6595744680851063,0.851063829787234,0.8404255319148937,0.7978723404255319,0.14893617021276595,0.5,0.574468085106383,0.23404255319148937,0.0,0.46808510638297873,0.30851063829787234,0.6063829787234043,0.6914893617021277,0.8085106382978723,0.6170212765957447,0.6170212765957447,0.4787234042553192,0.6595744680851063,0.3404255319148936
68.0,0.6808510638297872,0.8617021276595744,0.851063829787234,0.7978723404255319,0.14893617021276595,0.5106382978723404,0.5851063829787234,0.24468085106382978,0.0,0.48936170212765956,0.3191489361702128,0.6276595744680851,0.7021276595744681,0.8085106382978723,0.6276595744680851,0.6382978723404256,0.5,0.6595744680851063,0.35106382978723405
69.0,0.7083333333333334,0.8645833333333334,0.8645833333333334,0.8125,0.16666666666666666,0.53125,0.6145833333333334,0.2708333333333333,0.0,0.5208333333333334,0.3333333333333333,0.65625,0.7395833333333334,0.8229166666666666,0.6354166666666666,0.65625,0.5416666666666666,0.6875,0.3645833333333333
70.0,0.7475728155339806,0.883495145631068,0.883495145631068,0.8349514563106796,0.20388349514563106,0.5631067961165048,0.6504854368932039,0.30097087378640774,0.009708737864077669,0.5631067961165048,0.34951456310679613,0.6893203883495146,0.7572815533980582,0.8252427184466019,0.6601941747572816,0.6601941747572816,0.5728155339805825,0.7184466019417476,0.3883495145631068
71.0,0.7549019607843137,0.8823529411764706,0.8823529411764706,0.8333333333333334,0.22549019607843138,0.5980392156862745,0.6764705882352942,0.3431372549019608,0.00980392156862745,0.6176470588235294,0.38235294117647056,0.7254901960784313,0.7843137254901961,0.8235294117647058,0.6666666666666666,0.6666666666666666,0.5980392156862745,0.7254901960784313,0.4117647058823529
72.0,0.7788461538461539,0.875,0.8846153846153846,0.8557692307692307,0.25,0.6057692307692307,0.6923076923076923,0.375,0.019230769230769232,0.6346153846153846,0.40384615384615385,0.75,0.7980769230769231,0.8269230769230769,0.6826923076923077,0.6730769230769231,0.625,0.75,0.4423076923076923
73.0,0.7904761904761904,0.8857142857142857,0.8952380952380953,0.8666666666666667,0.29523809523809524,0.6095238095238096,0.7142857142857143,0.42857142857142855,0.0761904761904762,0.6761904761904762,0.4380952380952381,0.780952380952381,0.819047619047619,0.8380952380952381,0.7428571428571429,0.6952380952380952,0.6761904761904762,0.7714285714285715,0.47619047619047616
74.0,0.8108108108108109,0.9009009009009009,0.9099099099099099,0.8918918918918919,0.34234234234234234,0.6306306306306306,0.7207207207207207,0.4864864864864865,0.15315315315315314,0.7117117117117117,0.43243243243243246,0.8018018018018018,0.8378378378378378,0.8558558558558559,0.7657657657657657,0.7207207207207207,0.7117117117117117,0.7927927927927928,0.5315315315315315
75.0,0.8319327731092437,0.9159663865546218,0.9243697478991597,0.907563025210084,0.36134453781512604,0.5966386554621849,0.7226890756302521,0.5294117647058824,0.2184873949579832,0.7310924369747899,0.4117647058823529,0.8235294117647058,0.8571428571428571,0.865546218487395,0.7815126050420168,0.7478991596638656,0.7394957983193278,0.8151260504201681,0.5714285714285714
76.0,0.8403361344537815,0.9159663865546218,0.9243697478991597,0.9243697478991597,0.37815126050420167,0.5882352941176471,0.7478991596638656,0.5546218487394958,0.25210084033613445,0.7563025210084033,0.42857142857142855,0.8235294117647058,0.8487394957983193,0.8571428571428571,0.7899159663865546,0.7563025210084033,0.7478991596638656,0.8235294117647058,0.5882352941176471
77.0,0.8347826086956521,0.9130434782608695,0.9217391304347826,0.9217391304347826,0.4,0.591304347826087,0.7565217391304347,0.5826086956521739,0.2782608695652174,0.7739130434782608,0.43478260869565216,0.8260869565217391,0.8347826086956521,0.8434782608695652,0.7913043478260869,0.7739130434782608,0.7565217391304347,0.8260869565217391,0.591304347826087
78.0,0.8347826086956521,0.9130434782608695,0.9130434782608695,0.9217391304347826,0.43478260869565216,0.5826086956521739,0.7391304347826086,0.6173913043478261,0.3130434782608696,0.8,0.4434782608695652,0.8347826086956521,0.8521739130434782,0.8521739130434782,0.8,0.782608695652174,0.7739130434782608,0.8347826086956521,0.6086956521739131
79.0,0.8230088495575221,0.8938053097345132,0.8938053097345132,0.9203539823008849,0.46017699115044247,0.5929203539823009,0.7256637168141593,0.6548672566371682,0.35398230088495575,0.831858407079646,0.45132743362831856,0.8584070796460177,0.8672566371681416,0.8495575221238938,0.7964601769911505,0.7699115044247787,0.7964601769911505,0.8495575221238938,0.6283185840707964
80.0,0.8389830508474576,0.8813559322033898,0.8813559322033898,0.923728813559322,0.4576271186440678,0.6016949152542372,0.7288135593220338,0.6694915254237288,0.3898305084745763,0.8559322033898306,0.4661016949152542,0.8813559322033898,0.8728813559322034,0.864406779661017,0.8220338983050848,0.7796610169491526,0.8220338983050848,0.8559322033898306,0.652542372881356
81.0,0.8467741935483871,0.8790322580645161,0.8790322580645161,0.9274193548387096,0.5,0.6129032258064516,0.75,0.6854838709677419,0.4435483870967742,0.8709677419354839,0.5080645161290323,0.8951612903225806,0.8790322580645161,0.8709677419354839,0.8225806451612904,0.7903225806451613,0.8306451612903226,0.8548387096774194,0.6854838709677419
82.0,0.8538461538461538,0.8769230769230769,0.8769230769230769,0.9307692307692308,0.5384615384615384,0.6538461538461539,0.7615384615384615,0.7153846153846154,0.4846153846153846,0.8846153846153846,0.5538461538461539,0.9,0.8846153846153846,0.8769230769230769,0.8307692307692308,0.8,0.8461538461538461,0.8615384615384616,0.6923076923076923
83.0,0.8721804511278195,0.8721804511278195,0.8796992481203008,0.9398496240601504,0.6015037593984962,0.6766917293233082,0.7819548872180451,0.7744360902255639,0.5714285714285714,0.924812030075188,0.5939849624060151,0.9172932330827067,0.8947368421052632,0.8796992481203008,0.8571428571428571,0.8120300751879699,0.8796992481203008,0.8796992481203008,0.7293233082706767
84.0,0.8741258741258742,0.8741258741258742,0.8741258741258742,0.9370629370629371,0.6363636363636364,0.6923076923076923,0.7832167832167832,0.7902097902097902,0.6223776223776224,0.9300699300699301,0.6083916083916084,0.9300699300699301,0.9090909090909091,0.8881118881118881,0.8601398601398601,0.8321678321678322,0.8951048951048951,0.8811188811188811,0.7622377622377622
85.0,0.8741721854304636,0.8741721854304636,0.8741721854304636,0.9403973509933775,0.6556291390728477,0.7086092715231788,0.7947019867549668,0.8013245033112583,0.6688741721854304,0.9337748344370861,0.6357615894039735,0.9271523178807947,0.9072847682119205,0.8874172185430463,0.8609271523178808,0.8410596026490066,0.9006622516556292,0.8741721854304636,0.7748344370860927
86.0,0.8726114649681529,0.8662420382165605,0.8598726114649682,0.9235668789808917,0.6687898089171974,0.7261146496815286,0.7834394904458599,0.821656050955414,0.7197452229299363,0.9235668789808917,0.6178343949044586,0.9235668789808917,0.9044585987261147,0.8726114649681529,0.8662420382165605,0.8407643312101911,0.8980891719745223,0.8662420382165605,0.7834394904458599
87.0,0.8802395209580839,0.874251497005988,0.8682634730538922,0.9221556886227545,0.7005988023952096,0.7425149700598802,0.7964071856287425,0.844311377245509,0.7544910179640718,0.9401197604790419,0.6287425149700598,0.9281437125748503,0.9161676646706587,0.8802395209580839,0.8682634730538922,0.8502994011976048,0.8922155688622755,0.8682634730538922,0.8023952095808383
88.0,0.8918918918918919,0.8864864864864865,0.8810810810810811,0.9297297297297298,0.7243243243243244,0.7621621621621621,0.8108108108108109,0.8648648648648649,0.7891891891891892,0.9459459459459459,0.6324324324324324,0.9351351351351351,0.918918918918919,0.8756756756756757,0.8756756756756757,0.8594594594594595,0.8972972972972973,0.8810810810810811,0.827027027027027
89.0,0.8848167539267016,0.8795811518324608,0.8743455497382199,0.9214659685863874,0.7382198952879581,0.7539267015706806,0.806282722513089,0.8743455497382199,0.8167539267015707,0.9476439790575916,0.6387434554973822,0.9267015706806283,0.9057591623036649,0.8691099476439791,0.8743455497382199,0.8534031413612565,0.8952879581151832,0.8795811518324608,0.837696335078534
90.0,0.882051282051282,0.882051282051282,0.8769230769230769,0.9128205128205128,0.7589743589743589,0.7692307692307693,0.8102564102564103,0.8974358974358975,0.8615384615384616,0.9487179487179487,0.6410256410256411,0.9282051282051282,0.9076923076923077,0.8769230769230769,0.8666666666666667,0.8564102564102564,0.9025641025641026,0.8769230769230769,0.8564102564102564
91.0,0.9029126213592233,0.8980582524271845,0.8932038834951457,0.9174757281553398,0.7864077669902912,0.7864077669902912,0.8203883495145631,0.912621359223301,0.8980582524271845,0.9514563106796117,0.6456310679611651,0.9320388349514563,0.912621359223301,0.8883495145631068,0.883495145631068,0.8689320388349514,0.9271844660194175,0.8883495145631068,0.883495145631068
92.0,0.9116279069767442,0.9162790697674419,0.9069767441860465,0.9209302325581395,0.8046511627906977,0.8,0.827906976744186,0.9209302325581395,0.9209302325581395,0.958139534883721,0.6604651162790698,0.9395348837209302,0.9209302325581395,0.9023255813953488,0.8930232558139535,0.8837209302325582,0.9348837209302325,0.8883720930232558,0.8930232558139535
93.0,0.9116279069767442,0.9069767441860465,0.8976744186046511,0.9162790697674419,0.8093023255813954,0.8093023255813954,0.8325581395348837,0.9209302325581395,0.9348837209302325,0.958139534883721,0.6604651162790698,0.9348837209302325,0.9255813953488372,0.8930232558139535,0.8837209302325582,0.8976744186046511,0.9348837209302325,0.8883720930232558,0.9069767441860465
94.0,0.9103139013452914,0.9103139013452914,0.9013452914798207,0.9103139013452914,0.820627802690583,0.8161434977578476,0.8475336322869955,0.9237668161434978,0.9327354260089686,0.9596412556053812,0.6860986547085202,0.9372197309417041,0.9327354260089686,0.8923766816143498,0.8878923766816144,0.9013452914798207,0.9327354260089686,0.8878923766816144,0.9103139013452914
95.0,0.9074889867841409,0.9074889867841409,0.8986784140969163,0.9074889867841409,0.8370044052863436,0.8458149779735683,0.8590308370044053,0.9251101321585903,0.933920704845815,0.960352422907489,0.7136563876651982,0.9383259911894273,0.933920704845815,0.8942731277533039,0.8942731277533039,0.9030837004405287,0.933920704845815,0.8898678414096917,0.9118942731277533
96.0,0.905982905982906,0.9145299145299145,0.905982905982906,0.905982905982906,0.8504273504273504,0.8589743589743589,0.8589743589743589,0.9316239316239316,0.9316239316239316,0.9572649572649573,0.7222222222222222,0.9444444444444444,0.9401709401709402,0.9017094017094017,0.8974358974358975,0.9102564102564102,0.9401709401709402,0.8931623931623932,0.9102564102564102
97.0,0.9053497942386831,0.9094650205761317,0.9012345679012346,0.9012345679012346,0.8518518518518519,0.8600823045267489,0.8559670781893004,0.934156378600823,0.9218106995884774,0.9588477366255144,0.7119341563786008,0.9382716049382716,0.9423868312757202,0.9012345679012346,0.897119341563786,0.9094650205761317,0.9382716049382716,0.8888888888888888,0.9094650205761317
98.0,0.9083665338645418,0.9083665338645418,0.9043824701195219,0.9043824701195219,0.848605577689243,0.8725099601593626,0.8725099601593626,0.9322709163346613,0.9203187250996016,0.9601593625498008,0.7171314741035857,0.9362549800796812,0.9402390438247012,0.900398406374502,0.9043824701195219,0.9123505976095617,0.9402390438247012,0.8844621513944223,0.9123505976095617
99.0,0.9108527131782945,0.9108527131782945,0.9069767441860465,0.8914728682170543,0.8527131782945736,0.8798449612403101,0.875968992248062,0.937984496124031,0.9224806201550387,0.9612403100775194,0.7248062015503876,0.9418604651162791,0.9418604651162791,0.9031007751937985,0.9031007751937985,0.9224806201550387,0.937984496124031,0.8798449612403101,0.9186046511627907
100.0,0.909433962264151,0.9132075471698113,0.909433962264151,0.8943396226415095,0.8716981132075472,0.8867924528301887,0.879245283018868,0.9471698113207547,0.9320754716981132,0.9584905660377359,0.7320754716981132,0.9433962264150944,0.9509433962264151,0.909433962264151,0.9056603773584906,0.9320754716981132,0.939622641509434,0.8830188679245283,0.9207547169811321
101.0,0.9063670411985019,0.9063670411985019,0.9026217228464419,0.8913857677902621,0.8726591760299626,0.8876404494382022,0.8764044943820225,0.951310861423221,0.9325842696629213,0.9550561797752809,0.7265917602996255,0.9438202247191011,0.947565543071161,0.9026217228464419,0.9101123595505618,0.9363295880149812,0.9438202247191011,0.8876404494382022,0.9213483146067416
102.0,0.9026217228464419,0.9063670411985019,0.898876404494382,0.8876404494382022,0.8689138576779026,0.8801498127340824,0.8726591760299626,0.951310861423221,0.9288389513108615,0.947565543071161,0.7191011235955056,0.9400749063670412,0.9400749063670412,0.898876404494382,0.9063670411985019,0.9325842696629213,0.9363295880149812,0.8801498127340824,0.9250936329588015
103.0,0.9022556390977443,0.9022556390977443,0.8947368421052632,0.8872180451127819,0.8721804511278195,0.8759398496240601,0.8646616541353384,0.9548872180451128,0.9323308270676691,0.943609022556391,0.7218045112781954,0.9398496240601504,0.9398496240601504,0.8947368421052632,0.9135338345864662,0.9323308270676691,0.9323308270676691,0.8834586466165414,0.9323308270676691
104.0,0.8951310861423221,0.8913857677902621,0.8726591760299626,0.8876404494382022,0.8838951310861424,0.8801498127340824,0.8651685393258427,0.9625468164794008,0.9363295880149812,0.9400749063670412,0.7228464419475655,0.9363295880149812,0.9400749063670412,0.8876404494382022,0.9213483146067416,0.9325842696629213,0.9363295880149812,0.8876404494382022,0.9288389513108615
