Item,Reference,Estimate
A_Musical_Box.jams,157.89,79
Being_With_You.jams,157.89,80
Being_With_You_1.jams,153.85,78
Breakage4.jams,171.43,86
Cant_Stop_Thinking_About.jams,169.49,85
Chasin_A_Dream.jams,157.89,79
Come_Back_2_Me.jams,157.89,78
Fearless_Wonder_(Remix).jams,154.64,176
Fuckin_Hardcore.jams,157.89,79
Hands_Of_Time.jams,157.89,79
I_Need_Your_Lovin.jams,153.85,78
Inna_Year_4000.jams,153.85,176
Jump_Mk_II.jams,162.16,82
Moments_So_Dark.jams,166.67,82
No_Worries.jams,157.89,79
Open_Secrets.jams,166.67,83
Rhythm.jams,153.85,77
Sweet_Vibrations.jams,162.16,82
The_Helicopter_Tune.jams,166.67,82
The_Warning_(Remix).jams,153.85,77
Touch_Somebody.jams,162.16,82
What_Kind_of_World.jams,171.43,85
