T (BPM),boeck2015/tempodetector2016_default,davies2009/mirex_qm_tempotracker,echonest/version_3_2_1,gkiokas2012/default,klapuri2006/percival2014,oliveira2010/ibt,percival2014/stem,scheirer1998/percival2014,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017,schreiber2018/cnn,schreiber2018/fcn,schreiber2018/ismir2018,zplane/auftakt_v3
40.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.05555555555555555,0.0,0.0,0.1111111111111111,0.1111111111111111,0.05555555555555555,0.2222222222222222,0.0,0.0
41.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.05555555555555555,0.0,0.0,0.1111111111111111,0.1111111111111111,0.05555555555555555,0.2222222222222222,0.0,0.0
42.0,0.0,0.0,0.0,0.08695652173913043,0.0,0.0,0.08695652173913043,0.0,0.0,0.17391304347826086,0.17391304347826086,0.043478260869565216,0.17391304347826086,0.0,0.0
43.0,0.038461538461538464,0.0,0.0,0.11538461538461539,0.0,0.0,0.11538461538461539,0.0,0.038461538461538464,0.15384615384615385,0.23076923076923078,0.038461538461538464,0.19230769230769232,0.0,0.0
44.0,0.058823529411764705,0.0,0.0,0.17647058823529413,0.0,0.0,0.17647058823529413,0.0,0.058823529411764705,0.14705882352941177,0.23529411764705882,0.08823529411764706,0.2647058823529412,0.029411764705882353,0.0
45.0,0.07692307692307693,0.0,0.0,0.1794871794871795,0.0,0.0,0.1794871794871795,0.0,0.05128205128205128,0.1282051282051282,0.20512820512820512,0.07692307692307693,0.23076923076923078,0.02564102564102564,0.0
46.0,0.13333333333333333,0.0,0.022222222222222223,0.24444444444444444,0.0,0.0,0.2,0.0,0.08888888888888889,0.15555555555555556,0.24444444444444444,0.1111111111111111,0.24444444444444444,0.06666666666666667,0.0
47.0,0.1509433962264151,0.0,0.03773584905660377,0.24528301886792453,0.0,0.0,0.16981132075471697,0.0,0.11320754716981132,0.20754716981132076,0.2830188679245283,0.11320754716981132,0.22641509433962265,0.05660377358490566,0.0
48.0,0.13333333333333333,0.0,0.03333333333333333,0.21666666666666667,0.0,0.0,0.16666666666666666,0.0,0.11666666666666667,0.2,0.26666666666666666,0.15,0.21666666666666667,0.05,0.0
49.0,0.15517241379310345,0.0,0.05172413793103448,0.2413793103448276,0.0,0.0,0.1896551724137931,0.0,0.13793103448275862,0.22413793103448276,0.29310344827586204,0.15517241379310345,0.20689655172413793,0.05172413793103448,0.0
50.0,0.15492957746478872,0.0,0.07042253521126761,0.19718309859154928,0.0,0.0,0.16901408450704225,0.0,0.1267605633802817,0.22535211267605634,0.28169014084507044,0.18309859154929578,0.2112676056338028,0.04225352112676056,0.0
51.0,0.15584415584415584,0.0,0.1038961038961039,0.2077922077922078,0.0,0.0,0.15584415584415584,0.012987012987012988,0.14285714285714285,0.2857142857142857,0.33766233766233766,0.22077922077922077,0.2597402597402597,0.03896103896103896,0.0
52.0,0.18478260869565216,0.010869565217391304,0.13043478260869565,0.25,0.010869565217391304,0.0,0.16304347826086957,0.08695652173913043,0.15217391304347827,0.29347826086956524,0.33695652173913043,0.22826086956521738,0.2608695652173913,0.05434782608695652,0.0
53.0,0.18556701030927836,0.010309278350515464,0.12371134020618557,0.24742268041237114,0.010309278350515464,0.0,0.16494845360824742,0.1134020618556701,0.14432989690721648,0.27835051546391754,0.31958762886597936,0.23711340206185566,0.25773195876288657,0.05154639175257732,0.0
54.0,0.19090909090909092,0.00909090909090909,0.13636363636363635,0.24545454545454545,0.01818181818181818,0.0,0.16363636363636364,0.16363636363636364,0.15454545454545454,0.2727272727272727,0.3090909090909091,0.22727272727272727,0.2545454545454545,0.05454545454545454,0.0
55.0,0.18699186991869918,0.008130081300813009,0.13821138211382114,0.2682926829268293,0.016260162601626018,0.0,0.17073170731707318,0.17886178861788618,0.17886178861788618,0.2601626016260163,0.2926829268292683,0.23577235772357724,0.2601626016260163,0.07317073170731707,0.016260162601626018
56.0,0.2028985507246377,0.007246376811594203,0.15942028985507245,0.2753623188405797,0.014492753623188406,0.0,0.16666666666666666,0.1956521739130435,0.2028985507246377,0.2536231884057971,0.2826086956521739,0.2463768115942029,0.2536231884057971,0.09420289855072464,0.036231884057971016
57.0,0.2222222222222222,0.013888888888888888,0.18055555555555555,0.2777777777777778,0.013888888888888888,0.0,0.18055555555555555,0.2013888888888889,0.2222222222222222,0.2708333333333333,0.2986111111111111,0.25,0.2569444444444444,0.10416666666666667,0.05555555555555555
58.0,0.22435897435897437,0.019230769230769232,0.1987179487179487,0.28846153846153844,0.019230769230769232,0.0,0.1794871794871795,0.22435897435897437,0.22435897435897437,0.28846153846153844,0.3141025641025641,0.2564102564102564,0.26282051282051283,0.11538461538461539,0.07051282051282051
59.0,0.2345679012345679,0.024691358024691357,0.21604938271604937,0.30864197530864196,0.024691358024691357,0.0,0.19135802469135801,0.2345679012345679,0.2345679012345679,0.30864197530864196,0.3333333333333333,0.2716049382716049,0.2777777777777778,0.12962962962962962,0.08024691358024691
60.0,0.24858757062146894,0.02824858757062147,0.23163841807909605,0.3163841807909605,0.03389830508474576,0.0,0.20903954802259886,0.24293785310734464,0.23728813559322035,0.3050847457627119,0.327683615819209,0.2711864406779661,0.2711864406779661,0.12994350282485875,0.0903954802259887
61.0,0.2655367231638418,0.03389830508474576,0.24293785310734464,0.3333333333333333,0.04519774011299435,0.0,0.22598870056497175,0.2542372881355932,0.2542372881355932,0.3163841807909605,0.3446327683615819,0.288135593220339,0.2768361581920904,0.14124293785310735,0.096045197740113
62.0,0.296875,0.036458333333333336,0.2708333333333333,0.3541666666666667,0.057291666666666664,0.0,0.265625,0.2604166666666667,0.2916666666666667,0.328125,0.359375,0.3072916666666667,0.3125,0.15625,0.11979166666666667
63.0,0.335,0.04,0.29,0.395,0.07,0.0,0.295,0.28,0.33,0.335,0.37,0.335,0.345,0.18,0.145
64.0,0.3411214953271028,0.04205607476635514,0.29439252336448596,0.397196261682243,0.08411214953271028,0.0,0.3317757009345794,0.29439252336448596,0.3644859813084112,0.3411214953271028,0.37383177570093457,0.34579439252336447,0.37850467289719625,0.17757009345794392,0.16822429906542055
65.0,0.36283185840707965,0.05309734513274336,0.33185840707964603,0.4247787610619469,0.11504424778761062,0.0,0.37610619469026546,0.3230088495575221,0.40707964601769914,0.34513274336283184,0.3805309734513274,0.3584070796460177,0.3805309734513274,0.19469026548672566,0.19911504424778761
66.0,0.3888888888888889,0.0641025641025641,0.3547008547008547,0.4444444444444444,0.1282051282051282,0.0,0.405982905982906,0.34615384615384615,0.4444444444444444,0.358974358974359,0.3974358974358974,0.3888888888888889,0.41025641025641024,0.20512820512820512,0.2264957264957265
67.0,0.3855932203389831,0.0635593220338983,0.3686440677966102,0.4491525423728814,0.13135593220338984,0.0,0.4152542372881356,0.3644067796610169,0.4576271186440678,0.3644067796610169,0.3983050847457627,0.4025423728813559,0.4279661016949153,0.21610169491525424,0.2457627118644068
68.0,0.3949579831932773,0.06722689075630252,0.38235294117647056,0.46218487394957986,0.15966386554621848,0.0,0.453781512605042,0.37815126050420167,0.48739495798319327,0.35294117647058826,0.3907563025210084,0.4117647058823529,0.4495798319327731,0.24369747899159663,0.25630252100840334
69.0,0.4279835390946502,0.0823045267489712,0.411522633744856,0.49794238683127573,0.18518518518518517,0.0,0.4897119341563786,0.3950617283950617,0.51440329218107,0.35390946502057613,0.39094650205761317,0.41975308641975306,0.4773662551440329,0.2757201646090535,0.2757201646090535
70.0,0.42578125,0.08984375,0.4140625,0.5078125,0.2265625,0.0,0.51171875,0.40625,0.53515625,0.36328125,0.3984375,0.43359375,0.48046875,0.29296875,0.29296875
71.0,0.4444444444444444,0.11507936507936507,0.4365079365079365,0.5436507936507936,0.25793650793650796,0.003968253968253968,0.5515873015873016,0.43253968253968256,0.5753968253968254,0.38492063492063494,0.4166666666666667,0.44841269841269843,0.503968253968254,0.3134920634920635,0.3134920634920635
72.0,0.4573643410852713,0.13178294573643412,0.44573643410852715,0.562015503875969,0.29844961240310075,0.027131782945736434,0.5891472868217055,0.45348837209302323,0.6007751937984496,0.3992248062015504,0.4263565891472868,0.4573643410852713,0.5038759689922481,0.3449612403100775,0.3333333333333333
73.0,0.48221343873517786,0.15810276679841898,0.466403162055336,0.5731225296442688,0.33992094861660077,0.06324110671936758,0.6284584980237155,0.466403162055336,0.6442687747035574,0.40711462450592883,0.43873517786561267,0.49407114624505927,0.5296442687747036,0.383399209486166,0.3715415019762846
74.0,0.5038461538461538,0.18076923076923077,0.47692307692307695,0.5846153846153846,0.3730769230769231,0.1076923076923077,0.6576923076923077,0.45,0.676923076923077,0.4461538461538462,0.47692307692307695,0.5115384615384615,0.5538461538461539,0.4153846153846154,0.4115384615384615
75.0,0.5291828793774319,0.19844357976653695,0.490272373540856,0.6108949416342413,0.4085603112840467,0.14785992217898833,0.6964980544747081,0.4396887159533074,0.7120622568093385,0.47470817120622566,0.5019455252918288,0.5447470817120622,0.5758754863813229,0.4474708171206226,0.45136186770428016
76.0,0.5555555555555556,0.2222222222222222,0.503968253968254,0.623015873015873,0.44841269841269843,0.17857142857142858,0.7301587301587301,0.4444444444444444,0.7380952380952381,0.503968253968254,0.5317460317460317,0.5634920634920635,0.5912698412698413,0.4722222222222222,0.48412698412698413
77.0,0.5743801652892562,0.24793388429752067,0.5206611570247934,0.6446280991735537,0.49173553719008267,0.2066115702479339,0.7768595041322314,0.4669421487603306,0.7644628099173554,0.5330578512396694,0.5619834710743802,0.5867768595041323,0.6198347107438017,0.5,0.512396694214876
78.0,0.5823293172690763,0.27710843373493976,0.5261044176706827,0.6586345381526104,0.5261044176706827,0.25301204819277107,0.7951807228915663,0.4779116465863454,0.7751004016064257,0.5542168674698795,0.5783132530120482,0.5983935742971888,0.6305220883534136,0.5100401606425703,0.5381526104417671
79.0,0.6016597510373444,0.2987551867219917,0.5394190871369294,0.6680497925311203,0.5601659751037344,0.27800829875518673,0.8340248962655602,0.47717842323651455,0.8091286307053942,0.5684647302904564,0.5933609958506224,0.6224066390041494,0.6431535269709544,0.5311203319502075,0.5601659751037344
80.0,0.6194331983805668,0.3157894736842105,0.5425101214574899,0.6761133603238867,0.5951417004048583,0.31983805668016196,0.8582995951417004,0.4979757085020243,0.8340080971659919,0.582995951417004,0.6072874493927125,0.6356275303643725,0.6437246963562753,0.5506072874493927,0.5910931174089069
81.0,0.6458333333333334,0.35,0.5625,0.7,0.6416666666666667,0.35833333333333334,0.8958333333333334,0.5208333333333334,0.875,0.6166666666666667,0.6416666666666667,0.6583333333333333,0.6791666666666667,0.5916666666666667,0.625
82.0,0.6705426356589147,0.3875968992248062,0.5852713178294574,0.7093023255813954,0.6550387596899225,0.3992248062015504,0.8953488372093024,0.5426356589147286,0.8798449612403101,0.6317829457364341,0.6511627906976745,0.6666666666666666,0.689922480620155,0.6162790697674418,0.6395348837209303
83.0,0.6837944664031621,0.4268774703557312,0.6007905138339921,0.7272727272727273,0.6956521739130435,0.44664031620553357,0.9090909090909091,0.5652173913043478,0.8932806324110671,0.6521739130434783,0.6679841897233202,0.6798418972332015,0.691699604743083,0.6442687747035574,0.6640316205533597
84.0,0.6823529411764706,0.4666666666666667,0.6196078431372549,0.7254901960784313,0.7294117647058823,0.4980392156862745,0.9176470588235294,0.5882352941176471,0.9019607843137255,0.6745098039215687,0.6862745098039216,0.6784313725490196,0.7019607843137254,0.6627450980392157,0.6901960784313725
85.0,0.7170542635658915,0.5116279069767442,0.6589147286821705,0.751937984496124,0.7751937984496124,0.5581395348837209,0.9341085271317829,0.6085271317829457,0.9147286821705426,0.7170542635658915,0.7209302325581395,0.7170542635658915,0.7093023255813954,0.7209302325581395,0.7286821705426356
86.0,0.7469879518072289,0.5622489959839357,0.678714859437751,0.7630522088353414,0.8152610441767069,0.6224899598393574,0.9437751004016064,0.6144578313253012,0.9317269076305221,0.7630522088353414,0.7590361445783133,0.751004016064257,0.7389558232931727,0.7630522088353414,0.7630522088353414
87.0,0.748,0.588,0.696,0.776,0.852,0.676,0.952,0.62,0.936,0.792,0.784,0.756,0.748,0.788,0.784
88.0,0.7727272727272727,0.625,0.7196969696969697,0.7954545454545454,0.8863636363636364,0.7234848484848485,0.9659090909090909,0.6325757575757576,0.946969696969697,0.8106060606060606,0.803030303030303,0.7689393939393939,0.75,0.8068181818181818,0.803030303030303
89.0,0.7819548872180451,0.6541353383458647,0.7330827067669173,0.8082706766917294,0.8984962406015038,0.7631578947368421,0.9661654135338346,0.6428571428571429,0.9473684210526315,0.8345864661654135,0.8195488721804511,0.7706766917293233,0.7518796992481203,0.8082706766917294,0.8308270676691729
90.0,0.7769784172661871,0.6906474820143885,0.7482014388489209,0.8129496402877698,0.920863309352518,0.8165467625899281,0.9676258992805755,0.6618705035971223,0.9532374100719424,0.8705035971223022,0.8561151079136691,0.7697841726618705,0.7482014388489209,0.8201438848920863,0.8525179856115108
91.0,0.8014705882352942,0.7279411764705882,0.7720588235294118,0.8235294117647058,0.9264705882352942,0.8676470588235294,0.9742647058823529,0.6654411764705882,0.9595588235294118,0.8933823529411765,0.8786764705882353,0.7830882352941176,0.7683823529411765,0.8345588235294118,0.875
92.0,0.8191126279863481,0.7508532423208191,0.7918088737201365,0.825938566552901,0.9351535836177475,0.89419795221843,0.9761092150170648,0.6757679180887372,0.962457337883959,0.9044368600682594,0.8907849829351536,0.7986348122866894,0.7849829351535836,0.8498293515358362,0.9010238907849829
93.0,0.8362369337979094,0.7770034843205574,0.8083623693379791,0.8362369337979094,0.9407665505226481,0.9198606271777003,0.9790940766550522,0.6829268292682927,0.9686411149825784,0.9094076655052264,0.8989547038327527,0.8118466898954704,0.8013937282229965,0.8606271777003485,0.9233449477351916
94.0,0.845360824742268,0.7938144329896907,0.8178694158075601,0.8487972508591065,0.9450171821305842,0.9278350515463918,0.9828178694158075,0.6872852233676976,0.9690721649484536,0.9243986254295533,0.9106529209621993,0.8144329896907216,0.8109965635738832,0.865979381443299,0.9347079037800687
95.0,0.8464163822525598,0.8122866894197952,0.8327645051194539,0.8600682593856656,0.9522184300341296,0.9215017064846417,0.9795221843003413,0.7167235494880546,0.9692832764505119,0.9215017064846417,0.9078498293515358,0.8191126279863481,0.8122866894197952,0.8737201365187713,0.931740614334471
96.0,0.8494983277591973,0.8327759197324415,0.8494983277591973,0.862876254180602,0.9565217391304348,0.919732441471572,0.9765886287625418,0.7224080267558528,0.9665551839464883,0.919732441471572,0.9096989966555183,0.822742474916388,0.822742474916388,0.882943143812709,0.9364548494983278
97.0,0.8504983388704319,0.840531561461794,0.867109634551495,0.8704318936877077,0.9568106312292359,0.9235880398671097,0.9767441860465116,0.7308970099667774,0.9667774086378738,0.920265780730897,0.9102990033222591,0.8272425249169435,0.8305647840531561,0.8837209302325582,0.9368770764119602
98.0,0.8493589743589743,0.8397435897435898,0.875,0.8717948717948718,0.9551282051282052,0.9230769230769231,0.9775641025641025,0.7243589743589743,0.967948717948718,0.9102564102564102,0.9006410256410257,0.8269230769230769,0.8333333333333334,0.8782051282051282,0.9423076923076923
99.0,0.8519736842105263,0.8421052631578947,0.8848684210526315,0.8782894736842105,0.9572368421052632,0.9210526315789473,0.9769736842105263,0.7302631578947368,0.9703947368421053,0.9078947368421053,0.9013157894736842,0.8355263157894737,0.8421052631578947,0.8914473684210527,0.9407894736842105
100.0,0.8625,0.853125,0.89375,0.884375,0.959375,0.928125,0.978125,0.74375,0.971875,0.909375,0.903125,0.84375,0.85625,0.9,0.94375
101.0,0.8685897435897436,0.8717948717948718,0.9102564102564102,0.8910256410256411,0.9615384615384616,0.9326923076923077,0.9775641025641025,0.7403846153846154,0.9711538461538461,0.9134615384615384,0.907051282051282,0.8493589743589743,0.8717948717948718,0.907051282051282,0.9455128205128205
102.0,0.870253164556962,0.8765822784810127,0.9050632911392406,0.8955696202531646,0.9588607594936709,0.9367088607594937,0.9683544303797469,0.7468354430379747,0.9683544303797469,0.9113924050632911,0.9050632911392406,0.8639240506329114,0.879746835443038,0.9050632911392406,0.9525316455696202
103.0,0.8704318936877077,0.8903654485049833,0.9169435215946844,0.9003322259136213,0.9767441860465116,0.9534883720930233,0.9767441860465116,0.7508305647840532,0.9767441860465116,0.9235880398671097,0.9169435215946844,0.8704318936877077,0.8903654485049833,0.9102990033222591,0.973421926910299
104.0,0.8571428571428571,0.8928571428571429,0.9123376623376623,0.8896103896103896,0.974025974025974,0.948051948051948,0.9675324675324676,0.7532467532467533,0.9707792207792207,0.9188311688311688,0.9090909090909091,0.8733766233766234,0.8928571428571429,0.9090909090909091,0.961038961038961
105.0,0.869281045751634,0.8954248366013072,0.9183006535947712,0.8954248366013072,0.9803921568627451,0.9477124183006536,0.9738562091503268,0.7418300653594772,0.9640522875816994,0.9183006535947712,0.9084967320261438,0.8888888888888888,0.8954248366013072,0.9183006535947712,0.9640522875816994
106.0,0.8673469387755102,0.9081632653061225,0.9251700680272109,0.8979591836734694,0.9863945578231292,0.95578231292517,0.9659863945578231,0.7414965986394558,0.9659863945578231,0.9149659863945578,0.9047619047619048,0.8877551020408163,0.9013605442176871,0.9183673469387755,0.9625850340136054
107.0,0.8648648648648649,0.9054054054054054,0.9222972972972973,0.902027027027027,0.9864864864864865,0.9493243243243243,0.9628378378378378,0.75,0.9628378378378378,0.9155405405405406,0.9054054054054054,0.8885135135135135,0.9054054054054054,0.918918918918919,0.9628378378378378
108.0,0.8691275167785235,0.9161073825503355,0.9261744966442953,0.8993288590604027,0.9865771812080537,0.9463087248322147,0.9630872483221476,0.7550335570469798,0.959731543624161,0.9093959731543624,0.8993288590604027,0.889261744966443,0.9060402684563759,0.9228187919463087,0.959731543624161
109.0,0.8669064748201439,0.9244604316546763,0.9244604316546763,0.8920863309352518,0.9856115107913669,0.9424460431654677,0.960431654676259,0.7517985611510791,0.9568345323741008,0.9100719424460432,0.8992805755395683,0.8884892086330936,0.9136690647482014,0.920863309352518,0.960431654676259
110.0,0.8732394366197183,0.9295774647887324,0.9190140845070423,0.897887323943662,0.9859154929577465,0.9366197183098591,0.9577464788732394,0.7570422535211268,0.9507042253521126,0.9119718309859155,0.9014084507042254,0.9049295774647887,0.9190140845070423,0.9225352112676056,0.9577464788732394
111.0,0.8863636363636364,0.928030303030303,0.9166666666666666,0.8939393939393939,0.9848484848484849,0.928030303030303,0.9545454545454546,0.7537878787878788,0.9507575757575758,0.9053030303030303,0.8939393939393939,0.928030303030303,0.9356060606060606,0.9242424242424242,0.9621212121212122
112.0,0.8909090909090909,0.9309090909090909,0.9090909090909091,0.9018181818181819,0.9854545454545455,0.9272727272727272,0.9527272727272728,0.7672727272727272,0.9527272727272728,0.9018181818181819,0.8909090909090909,0.9309090909090909,0.9418181818181818,0.9345454545454546,0.9636363636363636
113.0,0.892,0.932,0.908,0.912,0.988,0.932,0.948,0.772,0.948,0.896,0.888,0.936,0.944,0.944,0.96
114.0,0.8988326848249028,0.933852140077821,0.9105058365758755,0.9105058365758755,0.9883268482490273,0.933852140077821,0.9494163424124513,0.7704280155642024,0.9494163424124513,0.8988326848249028,0.8910505836575876,0.9377431906614786,0.9455252918287937,0.9455252918287937,0.9571984435797666
115.0,0.8924302788844621,0.9282868525896414,0.9083665338645418,0.9043824701195219,0.9880478087649402,0.9282868525896414,0.9442231075697212,0.7569721115537849,0.9442231075697212,0.896414342629482,0.8884462151394422,0.9362549800796812,0.9442231075697212,0.9442231075697212,0.952191235059761
116.0,0.9016393442622951,0.9262295081967213,0.9139344262295082,0.9098360655737705,0.9877049180327869,0.9344262295081968,0.9467213114754098,0.75,0.9426229508196722,0.8975409836065574,0.889344262295082,0.9385245901639344,0.9467213114754098,0.9426229508196722,0.9508196721311475
117.0,0.9051724137931034,0.9267241379310345,0.9137931034482759,0.9094827586206896,0.9870689655172413,0.9353448275862069,0.9482758620689655,0.7543103448275862,0.9439655172413793,0.8922413793103449,0.8836206896551724,0.9439655172413793,0.9525862068965517,0.9396551724137931,0.9482758620689655
118.0,0.9137931034482759,0.9310344827586207,0.9137931034482759,0.9051724137931034,0.9870689655172413,0.9353448275862069,0.9396551724137931,0.75,0.9396551724137931,0.896551724137931,0.8879310344827587,0.9482758620689655,0.9568965517241379,0.9439655172413793,0.9482758620689655
119.0,0.9269406392694064,0.9452054794520548,0.91324200913242,0.908675799086758,0.9908675799086758,0.9406392694063926,0.9360730593607306,0.7488584474885844,0.9406392694063926,0.91324200913242,0.9041095890410958,0.958904109589041,0.9680365296803652,0.954337899543379,0.9452054794520548
120.0,0.9304347826086956,0.9478260869565217,0.9130434782608695,0.8956521739130435,0.991304347826087,0.9391304347826087,0.9347826086956522,0.7260869565217392,0.9347826086956522,0.9173913043478261,0.908695652173913,0.9608695652173913,0.9608695652173913,0.9565217391304348,0.9391304347826087
121.0,0.9295774647887324,0.9436619718309859,0.9061032863849765,0.9014084507042254,0.9906103286384976,0.9342723004694836,0.9295774647887324,0.7089201877934272,0.9295774647887324,0.9154929577464789,0.9061032863849765,0.9577464788732394,0.9624413145539906,0.9530516431924883,0.9342723004694836
122.0,0.9299065420560748,0.9439252336448598,0.9065420560747663,0.8878504672897196,0.9906542056074766,0.9345794392523364,0.9299065420560748,0.705607476635514,0.9252336448598131,0.9158878504672897,0.9065420560747663,0.9579439252336449,0.9626168224299065,0.9532710280373832,0.9345794392523364
123.0,0.9313725490196079,0.946078431372549,0.9215686274509803,0.8872549019607843,0.9950980392156863,0.9362745098039216,0.9411764705882353,0.696078431372549,0.9313725490196079,0.9166666666666666,0.9068627450980392,0.9558823529411765,0.9607843137254902,0.9607843137254902,0.9313725490196079
124.0,0.9246231155778895,0.9396984924623115,0.9195979899497487,0.8844221105527639,0.9949748743718593,0.9296482412060302,0.9396984924623115,0.6834170854271356,0.9296482412060302,0.9195979899497487,0.9095477386934674,0.9597989949748744,0.9597989949748744,0.964824120603015,0.9296482412060302
125.0,0.946236559139785,0.9408602150537635,0.9139784946236559,0.8870967741935484,1.0,0.9247311827956989,0.946236559139785,0.6612903225806451,0.9354838709677419,0.9247311827956989,0.9193548387096774,0.9623655913978495,0.967741935483871,0.9731182795698925,0.9516129032258065
