Item,Reference,Estimate
006.jams,102.6973827634738,116
007.jams,63.902238751901834,80
013.jams,65.28497409326435,136
057.jams,88.82477009731647,96
059.jams,69.11142454160786,104
091.jams,71.86312428464774,108
107.jams,152.5511674834247,116
122.jams,74.99787420991466,96
123.jams,72.56571641497726,77
125.jams,72.33955301741304,80
126.jams,61.93240333302123,96
127.jams,65.1812437744379,80
128.jams,59.44464414090583,96
130.jams,55.72409764051969,96
131.jams,87.04520034212771,77
132.jams,60.09129516499008,80
133.jams,77.03729583369673,143
135.jams,79.3141692395312,84
137.jams,173.89018969036002,75
139.jams,139.5054568461012,132
140.jams,86.32663513876946,73
150.jams,126.80208333333351,72
152.jams,114.23390752493206,151
194.jams,122.98397131791411,91
205.jams,132.30000000000004,77
207.jams,180.71305865066222,94
218.jams,91.2446299445678,96
220.jams,58.22935234699938,96
