Item,Reference,Estimate
1327052.LOFI.jams,175.0,75
1329955.LOFI.jams,126.0,84
1479462.LOFI.jams,90.0,98
1728723.LOFI.jams,140.0,174
1735621.LOFI.jams,95.25,127
1743969.LOFI.jams,130.0,157
1905592.LOFI.jams,118.0,169
2726350.LOFI.jams,128.0,118
2726353.LOFI.jams,128.0,118
2726355.LOFI.jams,128.0,118
2745205.LOFI.jams,127.0,117
3023605.LOFI.jams,145.0,201
3091814.LOFI.jams,120.0,125
3208076.LOFI.jams,107.0,127
3209004.LOFI.jams,129.0,120
3218565.LOFI.jams,200.0,128
3218804.LOFI.jams,174.0,140
3226180.LOFI.jams,180.0,70
3317417.LOFI.jams,96.0,128
3368053.LOFI.jams,128.0,118
3368054.LOFI.jams,127.0,117
3368055.LOFI.jams,127.0,117
3383105.LOFI.jams,85.0,160
3391054.LOFI.jams,199.0,140
3412362.LOFI.jams,130.0,120
3480108.LOFI.jams,130.0,150
3484119.LOFI.jams,122.0,128
3535520.LOFI.jams,100.0,110
3630279.LOFI.jams,173.0,132
3640677.LOFI.jams,140.0,115
3642438.LOFI.jams,172.0,118
3787878.LOFI.jams,132.0,116
3789981.LOFI.jams,80.0,174
3792954.LOFI.jams,95.9,128
3801596.LOFI.jams,140.0,89
3824612.LOFI.jams,126.0,120
3873406.LOFI.jams,128.0,120
3902915.LOFI.jams,128.0,118
3964688.LOFI.jams,124.0,110
3970827.LOFI.jams,180.0,86
3980001.LOFI.jams,53.0,83
4004314.LOFI.jams,80.0,128
4032006.LOFI.jams,145.0,128
4043892.LOFI.jams,175.0,138
4193623.LOFI.jams,92.0,130
4218466.LOFI.jams,115.0,174
4264210.LOFI.jams,82.0,123
4304445.LOFI.jams,190.0,181
4332592.LOFI.jams,133.7,175
4353566.LOFI.jams,126.0,120
4377106.LOFI.jams,129.0,140
4497852.LOFI.jams,99.0,148
4609944.LOFI.jams,58.0,146
4896659.LOFI.jams,110.0,85
5070846.LOFI.jams,140.0,110
5089294.LOFI.jams,140.0,85
5118757.LOFI.jams,130.0,140
5137157.LOFI.jams,140.0,76
536656.LOFI.jams,173.0,137
691688.LOFI.jams,93.0,143
691694.LOFI.jams,90.0,145
906760.LOFI.jams,141.68,116
