T (BPM),boeck2015/tempodetector2016_default,boeck2019/multi_task,boeck2019/multi_task_hjdb,boeck2020/dar,davies2009/mirex_qm_tempotracker,echonest/version_3_2_1,gkiokas2012/default,klapuri2006/percival2014,oliveira2010/ibt,percival2014/stem,scheirer1998/percival2014,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017,schreiber2018/cnn,schreiber2018/fcn,schreiber2018/ismir2018,sun2021/default,zplane/auftakt_v3
29.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
30.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
31.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
32.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
33.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
34.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
35.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
36.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
37.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
38.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
39.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
40.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
41.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
42.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
43.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
44.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
45.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
46.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
48.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
49.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
50.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
51.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
52.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
53.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
54.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
55.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
56.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
57.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
58.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
59.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
60.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
61.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
62.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
63.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
64.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
65.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
66.0,1.0,1.0,1.0,1.0,1.0,0.875,1.0,1.0,0.875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
67.0,1.0,1.0,1.0,1.0,1.0,0.875,1.0,1.0,0.875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
68.0,1.0,1.0,1.0,1.0,1.0,0.875,1.0,1.0,0.875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
69.0,1.0,1.0,1.0,1.0,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.7777777777777778,0.8888888888888888,0.8888888888888888,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8888888888888888
70.0,1.0,1.0,1.0,1.0,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.8181818181818182,0.7272727272727273,0.9090909090909091,0.9090909090909091,1.0,1.0,1.0,1.0,1.0,1.0,0.9090909090909091,0.9090909090909091
71.0,1.0,1.0,1.0,1.0,0.8333333333333334,0.8333333333333334,0.9166666666666666,0.75,0.6666666666666666,0.8333333333333334,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,0.9166666666666666
72.0,1.0,1.0,1.0,1.0,0.8571428571428571,0.8571428571428571,0.9285714285714286,0.7857142857142857,0.6428571428571429,0.8571428571428571,0.8571428571428571,1.0,1.0,1.0,1.0,1.0,1.0,0.8571428571428571,0.9285714285714286
73.0,1.0,1.0,1.0,1.0,0.7777777777777778,0.7222222222222222,0.8888888888888888,0.6666666666666666,0.5555555555555556,0.8333333333333334,0.8888888888888888,0.8888888888888888,0.9444444444444444,1.0,1.0,0.9444444444444444,1.0,0.8333333333333334,0.9444444444444444
74.0,1.0,1.0,0.9714285714285714,1.0,0.8,0.6285714285714286,0.9142857142857143,0.6285714285714286,0.6,0.8,0.8285714285714286,0.8857142857142857,0.9428571428571428,0.9714285714285714,0.9714285714285714,0.9428571428571428,1.0,0.8857142857142857,0.8857142857142857
75.0,1.0,1.0,0.9803921568627451,1.0,0.7254901960784313,0.5294117647058824,0.9411764705882353,0.6078431372549019,0.5490196078431373,0.7843137254901961,0.6862745098039216,0.9019607843137255,0.9607843137254902,0.9803921568627451,0.9607843137254902,0.9607843137254902,1.0,0.9215686274509803,0.8627450980392157
76.0,1.0,1.0,0.984375,1.0,0.734375,0.53125,0.9375,0.609375,0.609375,0.796875,0.6875,0.921875,0.96875,0.984375,0.96875,0.96875,1.0,0.9375,0.84375
77.0,1.0,1.0,0.9901960784313726,1.0,0.7549019607843137,0.49019607843137253,0.9411764705882353,0.6862745098039216,0.6568627450980392,0.8137254901960784,0.6568627450980392,0.9313725490196079,0.9705882352941176,0.9803921568627451,0.9803921568627451,0.9803921568627451,1.0,0.9607843137254902,0.8137254901960784
78.0,1.0,1.0,0.9910714285714286,1.0,0.75,0.49107142857142855,0.9464285714285714,0.6875,0.6696428571428571,0.8035714285714286,0.6428571428571429,0.9107142857142857,0.9464285714285714,0.9821428571428571,0.9821428571428571,0.9821428571428571,1.0,0.9642857142857143,0.8125
79.0,1.0,1.0,0.9915254237288136,1.0,0.7457627118644068,0.4830508474576271,0.9491525423728814,0.7033898305084746,0.6694915254237288,0.8050847457627118,0.6440677966101694,0.9067796610169492,0.940677966101695,0.9745762711864406,0.9830508474576272,0.9745762711864406,1.0,0.9661016949152542,0.8135593220338984
80.0,1.0,1.0,0.9918032786885246,1.0,0.7459016393442623,0.48360655737704916,0.9508196721311475,0.7049180327868853,0.6721311475409836,0.8032786885245902,0.639344262295082,0.9098360655737705,0.9426229508196722,0.9754098360655737,0.9836065573770492,0.9754098360655737,1.0,0.9672131147540983,0.8114754098360656
81.0,1.0,1.0,0.991869918699187,1.0,0.7479674796747967,0.4796747967479675,0.9512195121951219,0.7073170731707317,0.6747967479674797,0.8048780487804879,0.6341463414634146,0.9105691056910569,0.943089430894309,0.975609756097561,0.983739837398374,0.975609756097561,1.0,0.967479674796748,0.8130081300813008
82.0,1.0,1.0,0.9919354838709677,1.0,0.75,0.47580645161290325,0.9516129032258065,0.7096774193548387,0.6774193548387096,0.8064516129032258,0.6370967741935484,0.9112903225806451,0.9435483870967742,0.9758064516129032,0.9838709677419355,0.9758064516129032,1.0,0.967741935483871,0.8064516129032258
83.0,1.0,1.0,0.9924242424242424,1.0,0.75,0.48484848484848486,0.9545454545454546,0.7196969696969697,0.696969696969697,0.8181818181818182,0.6439393939393939,0.9166666666666666,0.946969696969697,0.9772727272727273,0.9848484848484849,0.9772727272727273,1.0,0.9696969696969697,0.8106060606060606
84.0,1.0,1.0,0.9924242424242424,1.0,0.7424242424242424,0.4772727272727273,0.946969696969697,0.7121212121212122,0.6893939393939394,0.8106060606060606,0.6363636363636364,0.9166666666666666,0.946969696969697,0.9772727272727273,0.9848484848484849,0.9772727272727273,1.0,0.9621212121212122,0.8106060606060606
85.0,1.0,1.0,0.9923076923076923,1.0,0.7384615384615385,0.46923076923076923,0.9461538461538461,0.7076923076923077,0.6846153846153846,0.8076923076923077,0.6307692307692307,0.9153846153846154,0.9461538461538461,0.9769230769230769,0.9846153846153847,0.9769230769230769,1.0,0.9615384615384616,0.8076923076923077
86.0,1.0,1.0,0.9924812030075187,1.0,0.7443609022556391,0.48120300751879697,0.9473684210526315,0.7142857142857143,0.6992481203007519,0.8120300751879699,0.6090225563909775,0.9172932330827067,0.9473684210526315,0.9774436090225563,0.9849624060150376,0.9774436090225563,1.0,0.9624060150375939,0.8120300751879699
87.0,1.0,1.0,0.9928571428571429,1.0,0.7571428571428571,0.5071428571428571,0.9428571428571428,0.7285714285714285,0.7142857142857143,0.8214285714285714,0.6214285714285714,0.9214285714285714,0.95,0.9785714285714285,0.9857142857142858,0.9785714285714285,1.0,0.9642857142857143,0.8214285714285714
88.0,1.0,1.0,0.9928571428571429,1.0,0.7571428571428571,0.5071428571428571,0.9428571428571428,0.7285714285714285,0.7142857142857143,0.8214285714285714,0.6214285714285714,0.9214285714285714,0.95,0.9785714285714285,0.9857142857142858,0.9785714285714285,1.0,0.9642857142857143,0.8214285714285714
89.0,1.0,1.0,0.993006993006993,1.0,0.7692307692307693,0.5174825174825175,0.951048951048951,0.7412587412587412,0.7272727272727273,0.8321678321678322,0.6363636363636364,0.9230769230769231,0.951048951048951,0.9790209790209791,0.986013986013986,0.9790209790209791,1.0,0.965034965034965,0.8321678321678322
90.0,1.0,1.0,0.9944444444444445,1.0,0.8111111111111111,0.6166666666666667,0.9555555555555556,0.8,0.7833333333333333,0.8666666666666667,0.6111111111111112,0.9388888888888889,0.9611111111111111,0.9833333333333333,0.9888888888888889,0.9833333333333333,1.0,0.9777777777777777,0.8555555555555555
91.0,1.0,1.0,0.9951219512195122,1.0,0.8390243902439024,0.6634146341463415,0.9609756097560975,0.8292682926829268,0.8146341463414634,0.8878048780487805,0.6146341463414634,0.9463414634146341,0.9658536585365853,0.9853658536585366,0.9902439024390244,0.9853658536585366,1.0,0.9853658536585366,0.8731707317073171
92.0,1.0,1.0,0.9954337899543378,1.0,0.8493150684931506,0.684931506849315,0.9634703196347032,0.8401826484018264,0.8310502283105022,0.8949771689497716,0.634703196347032,0.9497716894977168,0.9680365296803652,0.9863013698630136,0.9908675799086758,0.9863013698630136,1.0,0.9863013698630136,0.8812785388127854
93.0,1.0,1.0,0.9955555555555555,1.0,0.8622222222222222,0.7066666666666667,0.9688888888888889,0.8577777777777778,0.8444444444444444,0.9022222222222223,0.64,0.96,0.9733333333333334,0.9866666666666667,0.9911111111111112,0.9911111111111112,1.0,0.9911111111111112,0.8844444444444445
94.0,1.0,1.0,1.0,1.0,0.8847736625514403,0.7613168724279835,0.9753086419753086,0.897119341563786,0.8806584362139918,0.9259259259259259,0.6049382716049383,0.9711934156378601,0.9794238683127572,0.9917695473251029,0.9958847736625515,0.9958847736625515,1.0,0.9958847736625515,0.9053497942386831
95.0,1.0,1.0,1.0,1.0,0.9078947368421053,0.793859649122807,0.9736842105263158,0.9210526315789473,0.9122807017543859,0.9385964912280702,0.6228070175438597,0.9736842105263158,0.9780701754385965,0.9912280701754386,1.0,0.9956140350877193,1.0,0.9956140350877193,0.9122807017543859
96.0,1.0,1.0,1.0,1.0,0.9124423963133641,0.8064516129032258,0.9723502304147466,0.9400921658986175,0.9124423963133641,0.9447004608294931,0.6129032258064516,0.9723502304147466,0.9769585253456221,0.9907834101382489,1.0,0.9907834101382489,0.9953917050691244,0.9907834101382489,0.9170506912442397
97.0,1.0,1.0,1.0,1.0,0.9385474860335196,0.888268156424581,0.9776536312849162,0.9664804469273743,0.9497206703910615,0.9664804469273743,0.6145251396648045,0.9776536312849162,0.9776536312849162,0.994413407821229,1.0,0.9888268156424581,0.994413407821229,0.9888268156424581,0.9497206703910615
98.0,1.0,1.0,1.0,1.0,0.9532163742690059,0.9064327485380117,0.9766081871345029,0.9824561403508771,0.9590643274853801,0.9824561403508771,0.6257309941520468,0.9941520467836257,0.9941520467836257,0.9941520467836257,1.0,0.9883040935672515,0.9941520467836257,0.9824561403508771,0.9590643274853801
99.0,1.0,1.0,1.0,1.0,0.9634146341463414,0.926829268292683,0.975609756097561,0.9817073170731707,0.9695121951219512,0.9878048780487805,0.6219512195121951,1.0,1.0,1.0,1.0,0.9939024390243902,0.9939024390243902,0.9817073170731707,0.9634146341463414
100.0,1.0,1.0,1.0,1.0,0.968944099378882,0.937888198757764,0.9751552795031055,0.9875776397515528,0.9751552795031055,0.9937888198757764,0.6273291925465838,1.0,1.0,1.0,1.0,0.9937888198757764,0.9937888198757764,0.9813664596273292,0.968944099378882
101.0,1.0,1.0,1.0,1.0,0.96875,0.94375,0.975,0.9875,0.975,0.99375,0.63125,1.0,1.0,1.0,1.0,0.99375,0.99375,0.98125,0.96875
102.0,1.0,1.0,1.0,1.0,0.968944099378882,0.9503105590062112,0.9751552795031055,0.9875776397515528,0.9751552795031055,0.9937888198757764,0.6335403726708074,1.0,1.0,1.0,1.0,0.9937888198757764,0.9937888198757764,0.9813664596273292,0.9751552795031055
103.0,1.0,1.0,1.0,1.0,0.9805194805194806,0.9675324675324676,0.974025974025974,0.9935064935064936,0.974025974025974,0.9935064935064936,0.6233766233766234,1.0,1.0,1.0,1.0,0.9935064935064936,0.9935064935064936,0.9805194805194806,0.9805194805194806
104.0,1.0,1.0,1.0,1.0,0.987012987012987,0.974025974025974,0.9805194805194806,1.0,0.9805194805194806,1.0,0.6298701298701299,1.0,1.0,1.0,1.0,0.9935064935064936,0.9935064935064936,0.987012987012987,0.9805194805194806
105.0,1.0,1.0,1.0,1.0,0.9870967741935484,0.9741935483870968,0.9806451612903225,1.0,0.9806451612903225,1.0,0.632258064516129,1.0,1.0,1.0,1.0,0.9935483870967742,0.9935483870967742,0.9870967741935484,0.9806451612903225
106.0,1.0,1.0,1.0,1.0,0.9871794871794872,0.9807692307692307,0.9807692307692307,1.0,0.9807692307692307,1.0,0.6538461538461539,1.0,1.0,1.0,1.0,0.9935897435897436,0.9935897435897436,0.9871794871794872,0.9807692307692307
107.0,1.0,1.0,1.0,1.0,0.9866666666666667,0.98,0.9866666666666667,1.0,0.98,1.0,0.64,1.0,1.0,1.0,1.0,0.9933333333333333,0.9933333333333333,0.9866666666666667,0.98
108.0,1.0,1.0,1.0,1.0,0.9869281045751634,0.9803921568627451,0.9869281045751634,1.0,0.9803921568627451,1.0,0.6470588235294118,1.0,1.0,1.0,1.0,0.9934640522875817,0.9934640522875817,0.9869281045751634,0.9803921568627451
109.0,1.0,1.0,1.0,1.0,0.9866666666666667,0.98,0.9866666666666667,1.0,0.98,1.0,0.64,1.0,1.0,1.0,1.0,0.9933333333333333,0.9933333333333333,0.9866666666666667,0.98
110.0,1.0,1.0,1.0,1.0,0.9916666666666667,0.975,0.9916666666666667,1.0,0.9833333333333333,1.0,0.675,1.0,1.0,1.0,1.0,0.9916666666666667,0.9916666666666667,0.9833333333333333,0.9916666666666667
111.0,1.0,1.0,1.0,1.0,0.989247311827957,0.978494623655914,0.989247311827957,1.0,0.978494623655914,1.0,0.6881720430107527,1.0,1.0,1.0,1.0,0.989247311827957,0.989247311827957,0.978494623655914,0.989247311827957
112.0,1.0,1.0,1.0,1.0,0.9873417721518988,0.9746835443037974,0.9873417721518988,1.0,0.9746835443037974,1.0,0.6455696202531646,1.0,1.0,1.0,1.0,0.9873417721518988,0.9873417721518988,0.9746835443037974,0.9873417721518988
113.0,1.0,1.0,1.0,1.0,0.9873417721518988,0.9620253164556962,0.9873417721518988,1.0,0.9873417721518988,1.0,0.6582278481012658,0.9873417721518988,0.9873417721518988,0.9873417721518988,1.0,0.9873417721518988,0.9873417721518988,0.9746835443037974,0.9873417721518988
114.0,1.0,1.0,1.0,1.0,0.9833333333333333,0.95,0.9833333333333333,1.0,0.9833333333333333,1.0,0.8666666666666667,0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,0.9833333333333333,0.9833333333333333,0.9666666666666667,0.9833333333333333
115.0,1.0,1.0,1.0,1.0,0.9830508474576272,0.9745762711864406,0.9915254237288136,1.0,0.9915254237288136,1.0,0.8728813559322034,0.9915254237288136,0.9915254237288136,0.9915254237288136,1.0,0.9915254237288136,0.9915254237288136,0.9830508474576272,0.9915254237288136
116.0,1.0,1.0,1.0,1.0,0.9915254237288136,0.9830508474576272,1.0,1.0,1.0,1.0,0.8813559322033898,0.9915254237288136,0.9915254237288136,0.9915254237288136,1.0,1.0,1.0,0.9915254237288136,1.0
117.0,1.0,1.0,1.0,1.0,0.9916666666666667,0.9833333333333333,1.0,1.0,1.0,1.0,0.8833333333333333,0.9916666666666667,0.9916666666666667,0.9916666666666667,1.0,1.0,1.0,0.9916666666666667,1.0
118.0,1.0,1.0,1.0,1.0,0.9878048780487805,0.9878048780487805,1.0,1.0,0.9939024390243902,1.0,0.8780487804878049,0.9939024390243902,0.9939024390243902,0.9939024390243902,1.0,1.0,1.0,1.0,1.0
119.0,1.0,1.0,1.0,1.0,0.9885057471264368,0.9885057471264368,1.0,1.0,0.9942528735632183,1.0,0.8793103448275862,0.9942528735632183,0.9942528735632183,0.9942528735632183,1.0,1.0,1.0,1.0,1.0
120.0,1.0,1.0,1.0,1.0,0.9885057471264368,0.9885057471264368,1.0,1.0,0.9942528735632183,1.0,0.8793103448275862,0.9942528735632183,0.9942528735632183,0.9942528735632183,1.0,1.0,1.0,1.0,1.0
121.0,1.0,1.0,1.0,1.0,0.9838709677419355,0.989247311827957,1.0,1.0,0.9946236559139785,1.0,0.8817204301075269,0.9946236559139785,0.9946236559139785,0.9946236559139785,1.0,1.0,1.0,1.0,1.0
122.0,1.0,1.0,1.0,1.0,0.9838709677419355,0.989247311827957,1.0,1.0,0.9946236559139785,1.0,0.8817204301075269,0.9946236559139785,0.9946236559139785,0.9946236559139785,1.0,1.0,1.0,1.0,1.0
123.0,1.0,1.0,1.0,1.0,0.9841269841269841,0.9894179894179894,1.0,1.0,0.9947089947089947,1.0,0.8888888888888888,0.9947089947089947,0.9947089947089947,0.9947089947089947,1.0,1.0,1.0,1.0,1.0
124.0,1.0,1.0,1.0,1.0,0.979381443298969,0.9896907216494846,1.0,1.0,0.9896907216494846,1.0,0.8865979381443299,0.9948453608247423,0.9948453608247423,0.9948453608247423,1.0,1.0,1.0,1.0,1.0
125.0,1.0,1.0,1.0,1.0,0.9792746113989638,0.9896373056994818,1.0,1.0,0.9896373056994818,1.0,0.8860103626943006,0.9948186528497409,0.9948186528497409,0.9948186528497409,1.0,1.0,1.0,1.0,1.0
126.0,1.0,1.0,1.0,1.0,0.978494623655914,0.989247311827957,1.0,1.0,0.989247311827957,1.0,0.8870967741935484,0.9946236559139785,0.9946236559139785,0.9946236559139785,1.0,1.0,1.0,1.0,1.0
127.0,1.0,1.0,1.0,1.0,0.9786096256684492,0.9893048128342246,1.0,1.0,0.9893048128342246,1.0,0.893048128342246,0.9946524064171123,0.9946524064171123,0.9946524064171123,1.0,1.0,1.0,1.0,1.0
128.0,1.0,1.0,1.0,1.0,0.9782608695652174,0.9891304347826086,1.0,1.0,0.9891304347826086,1.0,0.8913043478260869,0.9945652173913043,0.9945652173913043,0.9945652173913043,1.0,1.0,1.0,1.0,1.0
