Item,Reference,Estimate
10726058.clip.jams,73.0,76
11173645.clip.jams,55.5,82
11612127.clip.jams,136.0,130
14600040.clip.jams,82.0,87
15416738.clip.jams,68.0,101
164628.clip.jams,65.0,68
168499.clip.jams,56.0,84
281623.clip.jams,41.0,61
282894.clip.jams,117.0,123
3110264.clip.jams,68.0,71
3176577.clip.jams,83.0,124
3275471.clip.jams,64.0,121
3298709.clip.jams,59.5,90
3333416.clip.jams,54.0,81
3333901.clip.jams,53.0,80
3732728.clip.jams,88.0,131
458707.clip.jams,71.0,106
5413111.clip.jams,94.0,90
6018930.clip.jams,54.0,81
6518092.clip.jams,135.0,92
8960333.clip.jams,75.0,87
8994022.clip.jams,62.5,90
