Item,Reference,Estimate
Abba/Gold - Greatest Hits/20 sec/01-Dancing Queen.jams,101.010084,201.439
"Abba/Gold - Greatest Hits/20 sec/02-Knowing Me, Knowing You.jams",105.755105,212.72
Abba/Gold - Greatest Hits/20 sec/03-Take A Chance On Me.jams,107.142857,214.826
Abba/Gold - Greatest Hits/20 sec/06-Super Trouper.jams,116.763048,234.845
"Abba/Gold - Greatest Hits/20 sec/09-Money, Money, Money.jams",120.0,240.0
Abba/Gold - Greatest Hits/20 sec/10-S. O. S.jams,122.44898,243.698
Abba/Gold - Greatest Hits/20 sec/11-Chiquitita.jams,87.0,162.804
Abba/Gold - Greatest Hits/20 sec/12-Fernando.jams,101.35136,96.828
Abba/Gold - Greatest Hits/20 sec/14-Gimme! Gimme! Gimme! (A Man After Midnight).jams,120.0,235.459
Alan_Parsons_Project/Tales_Of_Mystery_And_Imagination/20sec/01-A_Dream_Within_A_Dream.jams,86.0,173.78
Alan_Parsons_Project/Tales_Of_Mystery_And_Imagination/20sec/02-The_Raven.jams,85.0,149.835
Alan_Parsons_Project/Tales_Of_Mystery_And_Imagination/20sec/03-The_Tell-tale_Heart.jams,63.0,125.282
Alan_Parsons_Project/Tales_Of_Mystery_And_Imagination/20sec/04-The_Cask_Of_Amontillado.jams,39.0,109.336
Alan_Parsons_Project/Tales_Of_Mystery_And_Imagination/20sec/07-The_Fall_Of_The_House_Of_Usher__II__Arrival.jams,76.0,152.174
Alan_Parsons_Project/Tales_Of_Mystery_And_Imagination/20sec/09-The_Fall_Of_The_House_Of_Usher__IV__Pavane.jams,83.0,126.977
Alan_Parsons_Project/Tales_Of_Mystery_And_Imagination/20sec/11-To_One_In_Paradise.jams,77.0,153.908
Alirio Diaz/The Art of Spanish Guitar/20 sec/01-Tarrega_  Recuerdos de la Alhambra.jams,88.0,183.955
Alirio Diaz/The Art of Spanish Guitar/20 sec/02-Lauro_  Dos Valses Venezolanos - Uno.jams,68.0,207.191
Alirio Diaz/The Art of Spanish Guitar/20 sec/04-Sojo_  Guaso.jams,55.0,135.51
Alirio Diaz/The Art of Spanish Guitar/20 sec/05-Sojo_  Cancion.jams,66.0,73.249
Asian_Dub_Foundation/R.A.F.I/20sec/01-Assassin.jams,78.438683,155.963
Asian_Dub_Foundation/R.A.F.I/20sec/03-Black_White.jams,80.083928,159.96
Asian_Dub_Foundation/R.A.F.I/20sec/04-Buzzing.jams,85.579022,170.103
Asian_Dub_Foundation/R.A.F.I/20sec/05-Free_Satpal_Ram.jams,105.874359,212.09
Asian_Dub_Foundation/R.A.F.I/20sec/06-Modern_Apprentice.jams,77.168671,153.939
Asian_Dub_Foundation/R.A.F.I/20sec/07-Operation_Eagle_Lie.jams,81.996225,166.998
Asian_Dub_Foundation/R.A.F.I/20sec/08-Hypocrite.jams,74.0,146.864
Asian_Dub_Foundation/R.A.F.I/20sec/09-Naxalite.jams,83.291364,166.333
Asian_Dub_Foundation/R.A.F.I/20sec/10-Loot.jams,106.620626,214.067
Asian_Dub_Foundation/R.A.F.I/20sec/11-Dub_Mentality.jams,87.047758,174.134
Asian_Dub_Foundation/R.A.F.I/20sec/12-Culture_Move.jams,83.0,165.884
Asian_Dub_Foundation/R.A.F.I/20sec/13-Real_Areas_For_Investigation.jams,52.029585,209.351
Autechre/Amber/20sec/01-Foil.jams,124.0,247.959
Autechre/Amber/20sec/02-Montreal.jams,120.0,240.0
Autechre/Amber/20sec/03-Silverside.jams,100.104927,200.198
Autechre/Amber/20sec/04-Slip.jams,70.0,140.114
Autechre/Amber/20sec/06-Piezo.jams,143.662302,190.712
Autechre/Amber/20sec/08-Further.jams,110.0,220.083
Autechre/Amber/20sec/10-Nil.jams,100.367479,200.0
Autechre/Amber/20sec/11-Teartear.jams,75.0,150.153
Aviador_Dro/Primer_Aliento/20sec/02-Nuclear__si__por_supuesto_.jams,77.640535,155.119
Aviador_Dro/Primer_Aliento/20sec/03-El_retorno_de_Godzilla.jams,97.928726,195.893
Aviador_Dro/Primer_Aliento/20sec/07-Telepatia.jams,124.264587,248.466
Aviador_Dro/Primer_Aliento/20sec/08-El_ultimo_asalto_a_la_Bastilla.jams,87.924597,176.107
Aviador_Dro/Primer_Aliento/20sec/09-Brigada_de_demolicion.jams,82.655438,165.475
Aviador_Dro/Primer_Aliento/20sec/10-Ondina.jams,75.94806,151.773
Aviador_Dro/Primer_Aliento/20sec/11-La_television_es_nutritiva.jams,89.0,178.06
Aviador_Dro/Primer_Aliento/20sec/13-Obsesion.jams,77.0,232.083
Aviador_Dro/Primer_Aliento/20sec/14-Sintonia_de_la_moda_estandarizada.jams,115.0,57.634
Aviador_Dro/Primer_Aliento/20sec/15-El_laberinto_del_nuevo_Minotauro.jams,95.116791,190.62
Aviador_Dro/Primer_Aliento/20sec/16-Kraken.jams,96.875726,193.451
Aviador_Dro/Primer_Aliento/20sec/17-Selector_de_frecuencias.jams,79.0,158.698
Bach - Walcha/DGG 419 047-2/20sec/03-Praludium u. Fuge f-moll BWV 534 - I_ Praludium.jams,105.0,0.0
Bach - Walcha/DGG 419 047-2/20sec/04-Praludium u. Fuge f-moll BWV 534 - II_ Fuge.jams,53.0,0.0
Bach - Walcha/DGG 419 047-2/20sec/06-Fantasie u. Fuge g-moll BWV 542 - II_ Fuge.jams,68.259382,147.851
"Bach - Walcha/DGG 419 047-2/20sec/08-Toccata, Adagio u. Fuge C-dur BWV 564 - II_ Adagio.jams",56.0,0.0
"Bach - Walcha/DGG 419 047-2/20sec/09-Toccata, Adagio u. Fuge C-dur BWV 564 - III_ Fuge.jams",85.714273,75.534
Bach - Walcha/DGG 419 047-2/20sec/10-Triosonate Nr. 1 Es-Dur BWV 525 - I_ (Allegro).jams,76.0,71.856
Bach - Walcha/DGG 419 047-2/20sec/11-Triosonate Nr. 1 Es-Dur BWV 525 - II_ Adagio.jams,88.0,144.121
"Bach/20 sec/Bach - BWV 639 - Ich ruf' zu dir, Herr Jesu Christ.jams",65.217391,139.267
Bach/20 sec/Bach - Cello suite 1 G - 01 Prelude.jams,106.19469,143.593
Bach/20 sec/Bach - Cello suite 2 d - 01 Prelude.jams,64.308682,114.783
"Bach/BACH WTC/01-Prelude and Fugue No. 1 in C major, BWV 870 - 1. Praeludium.jams",96.0,191.161
"Bach/BACH WTC/02-Prelude and Fugue No. 1 in C major, BWV 870 - 2. Fuga.jams",98.0,196.782
"Bach/BACH WTC/03-Prelude and Fugue No. 2 in C minor, BWV 871 - 1. Praeludium.jams",118.0,234.161
"Bach/BACH WTC/04-Prelude and Fugue No. 2 in C minor, BWV 871 - 2. Fuga.jams",85.0,169.27
"Bach/BACH WTC/05-Prelude and Fugue No. 3 in C-sharp major, BWV 872 - 1. Praeludium.jams",81.0,161.832
"Bach/BACH WTC/06-Prelude and Fugue No. 3 in C-sharp major, BWV 872 - 2. Fuga.jams",84.0,171.233
Bebel_Gilberto/Tanto_Tempo/20sec/01-Samba_da_Bencao.jams,81.0,161.569
Bebel_Gilberto/Tanto_Tempo/20sec/02-August_Day_Song.jams,104.0,205.884
Bebel_Gilberto/Tanto_Tempo/20sec/05-Mais_Feliz.jams,84.0,176.099
Bebel_Gilberto/Tanto_Tempo/20sec/06-Alguem.jams,65.0,131.098
Bebel_Gilberto/Tanto_Tempo/20sec/07-So_Nice__Summer_Samba_.jams,57.0,225.724
Bebel_Gilberto/Tanto_Tempo/20sec/08-Lonely.jams,87.470328,175.607
Bebel_Gilberto/Tanto_Tempo/20sec/09-Bananeira.jams,102.009537,204.285
Bebel_Gilberto/Tanto_Tempo/20sec/10-Samba_e_Amor.jams,57.0,174.851
Bebel_Gilberto/Tanto_Tempo/20sec/11-Close_Your_Eyes.jams,104.0,138.686
Bela_Bartok/The_Miraculous_Mandarin_._Music_For_Strings__Percussion_and_Celesta/20sec/02-The_Miraculous_Mandarin___2__1st_Decoy_Game.jams,80.0,155.545
Bela_Bartok/The_Miraculous_Mandarin_._Music_For_Strings__Percussion_and_Celesta/20sec/03-The_Miraculous_Mandarin___3__2nd_Decoy_Game.jams,80.050325,178.516
Bela_Bartok/The_Miraculous_Mandarin_._Music_For_Strings__Percussion_and_Celesta/20sec/05-The_Miraculous_Mandarin___5.1__Maestoso___5.2__Allegro.jams,83.863338,124.117
Bela_Bartok/The_Miraculous_Mandarin_._Music_For_Strings__Percussion_and_Celesta/20sec/06-The_Miraculous_Mandarin___6.1__Sempre_vivo___6.2__Adagio.jams,72.0,153.045
Bela_Bartok/The_Miraculous_Mandarin_._Music_For_Strings__Percussion_and_Celesta/20sec/07-The_Miraculous_Mandarin___7.1__Agitato___7.2__Molto_moderato.jams,48.0,226.958
Bela_Bartok/The_Miraculous_Mandarin_._Music_For_Strings__Percussion_and_Celesta/20sec/09-Music_for_Strings__Percussion_and_Celesta__I__Andante_tranquillo.jams,104.0,70.902
Bela_Bartok/The_Miraculous_Mandarin_._Music_For_Strings__Percussion_and_Celesta/20sec/11-Music_for_Strings__Percussion_and_Celesta__III__Adagio.jams,101.437033,0.0
Bernstein_conducts_Stravinsky/20sec/01-Introduction__Part_1-_The_adoration_of_the_earth_.jams,53.472717,217.684
Bernstein_conducts_Stravinsky/20sec/02-The_augurs_of_spring.jams,107.0,202.277
Bernstein_conducts_Stravinsky/20sec/04-Spring_round_dances.jams,59.543105,143.426
Bernstein_conducts_Stravinsky/20sec/08-Dance_of_the_earth.jams,82.050699,171.233
Bernstein_conducts_Stravinsky/20sec/10-Mystical_circles_of_the_young_girls.jams,50.0,0.0
Bernstein_conducts_Stravinsky/20sec/11-Glorfication_of_the_chosen_victim.jams,62.0,128.238
Bernstein_conducts_Stravinsky/20sec/12-Summoning_of_the_ancestors.jams,95.0,136.64
Bernstein_conducts_Stravinsky/20sec/14-Sacrifical_dance-_the_chosen_victim.jams,127.793513,81.714
Bernstein_conducts_Stravinsky/20sec/15-Petrouchka__scene_1_-_The_shrovetide_fair.jams,73.84789,146.099
Bernstein_conducts_Stravinsky/20sec/16-Legerdemain_scene-_Russian_danse.jams,100.0,233.572
Bernstein_conducts_Stravinsky/20sec/19-Waltz__ballerina_and_the_moor.jams,23.0,157.421
Bernstein_conducts_Stravinsky/20sec/20-Scene_4-_The_Shrovetie_fair__toward_evening_.jams,93.0,200.254
Bernstein_conducts_Stravinsky/20sec/21-Danse_of_the_nursemaids.jams,59.0,236.834
Bernstein_conducts_Stravinsky/20sec/22-The_bear_and_the_peasant.jams,70.0,198.878
Bernstein_conducts_Stravinsky/20sec/23-The_jovial_merchant_with_two_gypsy_girls.jams,77.334267,106.511
Bernstein_conducts_Stravinsky/20sec/24-Danse_of_the_coachmen_and_grooms.jams,116.0,143.606
Bernstein_conducts_Stravinsky/20sec/25-The_masqueraders.jams,82.0,165.771
Billie Holiday CD1/20 sec/01-Summertime.jams,100.72753,135.524
Billie Holiday CD1/20 sec/06-Who loves you.jams,84.0,168.236
Billie Holiday CD1/20 sec/09-Let's call a heart to heart.jams,104.0,203.108
Billie Holiday CD1/20 sec/14-Loverman.jams,66.0,157.784
Bjork/Family_Tree_-_Greatest_Hits_As_Chosen_By_Bjork/20sec/01-Venus_As_A_Boy.jams,68.253352,136.223
Bjork/Family_Tree_-_Greatest_Hits_As_Chosen_By_Bjork/20sec/03-You_ve_Been_Flirting_Again.jams,107.0,0.0
Bjork/Family_Tree_-_Greatest_Hits_As_Chosen_By_Bjork/20sec/04-Isobel.jams,100.0,200.202
Bjork/Family_Tree_-_Greatest_Hits_As_Chosen_By_Bjork/20sec/05-Joga.jams,72.463764,216.76
Bjork/Family_Tree_-_Greatest_Hits_As_Chosen_By_Bjork/20sec/06-Unravel.jams,52.0,75.385
Bjork/Family_Tree_-_Greatest_Hits_As_Chosen_By_Bjork/20sec/07-Bachelorette.jams,97.179369,195.36
Bjork/Family_Tree_-_Greatest_Hits_As_Chosen_By_Bjork/20sec/08-All_Is_Full_Of_Love.jams,75.982824,152.053
Bjork/Family_Tree_-_Greatest_Hits_As_Chosen_By_Bjork/20sec/09-Scatterheart.jams,99.0,197.869
Bjork/Family_Tree_-_Greatest_Hits_As_Chosen_By_Bjork/20sec/10-I_ve_Seen_It_All.jams,75.236973,147.944
Bjork/Family_Tree_-_Greatest_Hits_As_Chosen_By_Bjork/20sec/11-Pagan_Poetry.jams,66.0,222.943
Bjork/Family_Tree_-_Greatest_Hits_As_Chosen_By_Bjork/20sec/12-It_s_Not_Up_To_You.jams,80.0,159.875
Cabaret_Voltaire/The_Crackdown/20sec/01-24-24.jams,104.155455,208.031
Cabaret_Voltaire/The_Crackdown/20sec/02-In_the_Shadows.jams,88.657015,177.0
Cabaret_Voltaire/The_Crackdown/20sec/07-Why_Kill_Time__When_You_Can_Kill_Yourself_.jams,75.0,149.314
Cabaret_Voltaire/The_Crackdown/20sec/08-Haiti.jams,85.0,168.741
Cabaret_Voltaire/The_Crackdown/20sec/09-Crackdown.jams,116.0,230.653
Cabaret_Voltaire/The_Crackdown/20sec/10-Diskono.jams,148.0,240.676
Cabaret_Voltaire/The_Crackdown/20sec/13-Moscow.jams,58.0,192.24
Carlinhos_Brown/Alfagamabetizado/20sec/02-Pandeiro-Deiro.jams,132.651006,176.82
Carlinhos_Brown/Alfagamabetizado/20sec/03-Covered_Saints.jams,79.0,157.903
Carlinhos_Brown/Alfagamabetizado/20sec/04-Cumplicidade_de_Armario.jams,84.535689,168.798
Carlinhos_Brown/Alfagamabetizado/20sec/05-Argila.jams,79.882658,159.926
Carlinhos_Brown/Alfagamabetizado/20sec/06-Tour.jams,101.875425,204.013
Carlinhos_Brown/Alfagamabetizado/20sec/07-Bog_La_Bag.jams,112.618034,224.129
Carlinhos_Brown/Alfagamabetizado/20sec/08-O_Bode.jams,106.0,210.323
Carlinhos_Brown/Alfagamabetizado/20sec/09-Comunidade-Lobos.jams,78.0,155.844
Carlinhos_Brown/Alfagamabetizado/20sec/10-Frases_Ventias.jams,72.365,143.951
Carlinhos_Brown/Alfagamabetizado/20sec/13-Mares_de_Ti.jams,74.960327,149.695
Carlinhos_Brown/Alfagamabetizado/20sec/14-Zanza.jams,90.013315,180.031
Carlinhos_Brown/Alfagamabetizado/20sec/16-Vanju_Concessa.jams,107.0,213.512
Classic/20 sec/Borodin - String quartet 2 D 01.jams,75.14088,0.0
Classic/20 sec/Pergolesi - Stabat Mater 01.jams,44.94382,0.0
Classic/20 sec/Pergolesi - Stabat Mater 02.jams,37.974684,111.499
Classic/20 sec/Track 01.jams,76.0,0.0
Classic/20 sec/Track 04.jams,91.0,183.133
Classic/20 sec/Vivaldi - Stabat Mater 01.jams,48.999592,215.037
Classic/20 sec/Vivaldi - Stabat Mater 09.jams,48.899759,222.235
"Elton Medeiros, Nelson Sargento & Galo Preto/So Cartola/20 sec/01-Quem me Ve Sorrindo_Sei Chorar_Alegria.jams",96.774194,182.974
"Elton Medeiros, Nelson Sargento & Galo Preto/So Cartola/20 sec/06-O Inverno do Meu Tempo.jams",120.0,138.767
"Elton Medeiros, Nelson Sargento & Galo Preto/So Cartola/20 sec/08-Amor Proibido.jams",142.687294,179.756
"Elton Medeiros, Nelson Sargento & Galo Preto/So Cartola/20 sec/12-Divina Dama.jams",93.167716,187.895
"Elton Medeiros, Nelson Sargento & Galo Preto/So Cartola/20 sec/13-Velho Estacio.jams",105.913495,212.207
"Elton Medeiros, Nelson Sargento & Galo Preto/So Cartola/20 sec/14-Ciume Doentio.jams",96.0,128.192
"Elton Medeiros, Nelson Sargento & Galo Preto/So Cartola/20 sec/20-As Rosas Nao Falam.jams",105.263186,211.374
Fado/20 sec/01-AudioTrack 01.jams,101.010084,132.479
Fado/20 sec/02-AudioTrack 02.jams,118.0,204.511
Fado/20 sec/03-AudioTrack 03.jams,51.724138,198.979
Fado/20 sec/04-AudioTrack 04.jams,55.555556,219.401
Fado/20 sec/05-AudioTrack 05.jams,96.774201,107.391
Fado/20 sec/07-AudioTrack 07.jams,66.334984,208.924
Fado/20 sec/08-AudioTrack 08.jams,62.926062,164.02
Fado/20 sec/09-AudioTrack 09.jams,53.097345,141.591
Fado/20 sec/10-AudioTrack 10.jams,92.0,184.635
Fado/20 sec/11-AudioTrack 11.jams,85.0,131.449
Femi_Kuti/Fight_To_Win/20sec/01-Do_your_best.jams,101.768275,202.765
Femi_Kuti/Fight_To_Win/20sec/02-Walk_on_the_right_side.jams,80.0,106.796
"GUITARE+/VOL.3 Musiques pour guitare et violoncelle/20 sec/01-M. Baumann_ Duo pour guitare et violoncelle, op.62 - 1. Prelude (Lento rubato).jams",68.965517,138.213
GUITARE+/VOL.3 Musiques pour guitare et violoncelle/20 sec/06-E. Granados_ Intermezzo (de _Goyescas_).jams,242.435605,0.0
GUITARE+/VOL.3 Musiques pour guitare et violoncelle/20 sec/07-H. Villa-lobos_ Bachianas Brasileiras No.5 (Aria).jams,96.774194,0.0
GUITARE+/VOL.3 Musiques pour guitare et violoncelle/20 sec/09-M. de Falla_ 7 chansons populaires espagnoles (extraits) - El pano moruno.jams,100.0,131.333
GUITARE+/VOL.3 Musiques pour guitare et violoncelle/20 sec/11-Nana.jams,102.0,201.407
GUITARE+/VOL.3 Musiques pour guitare et violoncelle/20 sec/12-Cancion.jams,63.0,198.687
Genesis/Selling_England_By_The_Pound/20sec/02-I_Know_What_I_Like__In_Your_Wardrobe_.jams,84.0,167.606
John Frusciante/Niandra LaDes and Usually Just a T-Shirt/20 sec/01-As Can Be.jams,77.0,153.775
John Frusciante/Niandra LaDes and Usually Just a T-Shirt/20 sec/03-Head (Beach Arab).jams,75.0,152.03
John Frusciante/Niandra LaDes and Usually Just a T-Shirt/20 sec/05-Curtains.jams,76.0,193.14
John Frusciante/Niandra LaDes and Usually Just a T-Shirt/20 sec/06-Running Away Into You.jams,63.058336,86.831
John Frusciante/Niandra LaDes and Usually Just a T-Shirt/20 sec/07-Mascara.jams,60.443815,181.8
John Frusciante/Niandra LaDes and Usually Just a T-Shirt/20 sec/08-Been Insane.jams,84.507042,169.625
John Frusciante/Niandra LaDes and Usually Just a T-Shirt/20 sec/09-Skin Blues.jams,98.0,194.662
John Frusciante/Niandra LaDes and Usually Just a T-Shirt/20 sec/10-Your Pussy's Glued to a Building on Fire.jams,69.0,137.157
John Frusciante/Niandra LaDes and Usually Just a T-Shirt/20 sec/11-Blood on My Neck From Success.jams,71.0,144.089
John Frusciante/Niandra LaDes and Usually Just a T-Shirt/20 sec/12-Ten to Butter Blood Voodoo.jams,88.888902,176.971
John Frusciante/Niandra LaDes and Usually Just a T-Shirt/20 sec/18-Usually Just a T-Shirt_ Untitled 6.jams,88.0,180.866
John Frusciante/Niandra LaDes and Usually Just a T-Shirt/20 sec/20-Usually Just a T-Shirt_ Untitled 8.jams,135.0,96.055
John Frusciante/Niandra LaDes and Usually Just a T-Shirt/20 sec/21-Usually Just a T-Shirt_ Untitled 9.jams,81.0,54.965
Jose' Merce'/aire/20 sec/01-Aire.jams,71.428571,213.86
Jose' Merce'/aire/20 sec/06-Arrengao.jams,163.0,137.412
Jose' Merce'/aire/20 sec/07-La Alcoba y la mosca.jams,99.0,198.03
Kocani Orkester/03. Romski Cocek.jams,128.0,169.367
Kocani Orkester/Kocani Orkestar - Burkan Cocek.jams,93.75,187.021
Kocani Orkester/Trubaci - Nikol.jams,110.261039,220.071
Kocani Orkester/Trubaci - Solo tapan.jams,91.743105,185.26
Manu_Chao/Clandestino_-_esperando_la_ultima_ola/20sec/01-Clandestino.jams,85.0,170.006
Manu_Chao/Clandestino_-_esperando_la_ultima_ola/20sec/02-Desaparecido.jams,96.0,192.04
Manu_Chao/Clandestino_-_esperando_la_ultima_ola/20sec/03-Bongo_bong.jams,74.767161,149.02
Manu_Chao/Clandestino_-_esperando_la_ultima_ola/20sec/04-Je_ne_t_aime_plus.jams,75.0,149.695
Manu_Chao/Clandestino_-_esperando_la_ultima_ola/20sec/05-Mentira.jams,76.0,152.053
Manu_Chao/Clandestino_-_esperando_la_ultima_ola/20sec/06-Lagrimas_de_oro.jams,96.0,192.19
"Nina Pastori/Eres luz/20 sec/04-Como tu, ninguna (Rumba).jams",100.0,200.721
Nina Pastori/Eres luz/20 sec/07-En una canasta (Rumba-Tango).jams,103.0,204.165
Nina Pastori/Eres luz/20 sec/12-Genios (Rumba-Cancion).jams,105.0,210.238
Olivier Chassain/Eventail/20 sec/05-Fandango.jams,79.0,174.615
Olivier Chassain/Eventail/20 sec/09-Asturias.jams,113.0,225.602
Olivier Chassain/Eventail/20 sec/10-Prld1.jams,79.0,129.932
Olivier Chassain/Eventail/20 sec/14-Prld5.jams,43.0,127.574
Papakonstantinou/20 sec/01-AudioTrack 01.jams,71.0,63.288
Papakonstantinou/20 sec/02-AudioTrack 02.jams,61.0,160.671
Papakonstantinou/20 sec/04-AudioTrack 04.jams,63.829787,127.534
Papakonstantinou/20 sec/05-AudioTrack 05.jams,101.0,201.644
Papakonstantinou/20 sec/06-AudioTrack 06.jams,65.645514,132.618
Papakonstantinou/20 sec/07-AudioTrack 07.jams,89.722819,179.752
Papakonstantinou/20 sec/09-AudioTrack 09.jams,53.0,106.394
Papakonstantinou/20 sec/12-AudioTrack 12.jams,56.0,115.907
Papakonstantinou/20 sec/13-AudioTrack 13.jams,50.16722,207.872
Papakonstantinou/20 sec/14-AudioTrack 14.jams,62.5,0.0
Papakonstantinou/20 sec/15-AudioTrack 15.jams,89.0,200.732
Papakonstantinou/20 sec/16-AudioTrack 16.jams,89.552239,179.787
Papakonstantinou/20 sec/17-AudioTrack 17.jams,59.790729,171.601
Papakonstantinou/20 sec/18-AudioTrack 18.jams,93.60373,183.639
Papakonstantinou/20 sec/19-AudioTrack 19.jams,100.0,67.217
Papakonstantinou/20 sec/20-AudioTrack 20.jams,104.0,205.198
Paulinho da Viola & Elton Medeiros/Samba na Madrugada/20sec/01-Arvoredo.jams,83.0,166.41
Paulinho da Viola & Elton Medeiros/Samba na Madrugada/20sec/02-Maioria sem Nenhum.jams,87.0,163.191
Paulinho da Viola & Elton Medeiros/Samba na Madrugada/20sec/03-14 Anos.jams,95.0,125.589
Paulinho da Viola & Elton Medeiros/Samba na Madrugada/20sec/04-Sofreguidao.jams,88.0,176.016
Paulinho da Viola & Elton Medeiros/Samba na Madrugada/20sec/05-Momento de Fraqueza.jams,99.0,203.662
Paulinho da Viola & Elton Medeiros/Samba na Madrugada/20sec/06-Minha Cofissao.jams,79.0,158.338
Paulinho da Viola & Elton Medeiros/Samba na Madrugada/20sec/07-Perfeito Amor.jams,76.923072,153.117
Paulinho da Viola & Elton Medeiros/Samba na Madrugada/20sec/08-Mascarada.jams,75.235129,150.4
