Item,Reference,Estimate
SMC_001.jams,48.154,96.1483
SMC_002.jams,65.359,97.5088
SMC_003.jams,67.996,143.555
SMC_004.jams,56.994,51.9394
SMC_005.jams,39.709,77.7138
SMC_007.jams,52.77,91.0655
SMC_008.jams,134.529,68.4499
SMC_011.jams,92.736,96.5975
SMC_014.jams,78.309,69.8374
SMC_015.jams,35.336,82.6875
SMC_016.jams,70.008,83.3543
SMC_018.jams,84.034,90.6661
SMC_019.jams,41.987,84.7208
SMC_022.jams,69.364,76.5625
SMC_023.jams,35.088,146.609
SMC_024.jams,164.835,89.1029
SMC_026.jams,51.813,75.9995
SMC_027.jams,63.796,94.8251
SMC_028.jams,117.187,128.397
SMC_030.jams,200.0,66.8993
SMC_032.jams,89.153,150.89
SMC_033.jams,92.922,61.1594
SMC_035.jams,58.252,76.5625
SMC_036.jams,61.538,126.048
SMC_037.jams,58.766,114.844
SMC_041.jams,70.738,137.812
SMC_042.jams,46.154,93.9631
SMC_043.jams,92.308,108.23
SMC_044.jams,76.457,83.3543
SMC_046.jams,65.217,86.8566
SMC_048.jams,33.557,72.0274
SMC_051.jams,63.025,60.2679
SMC_054.jams,63.391,126.821
SMC_055.jams,67.636,101.832
SMC_056.jams,104.167,73.3045
SMC_057.jams,61.611,120.888
SMC_058.jams,62.893,93.9631
SMC_059.jams,71.429,144.559
SMC_060.jams,70.588,137.812
SMC_061.jams,40.0,77.7138
SMC_064.jams,44.183,87.9654
SMC_065.jams,73.171,145.577
SMC_066.jams,47.096,82.6875
SMC_068.jams,92.308,82.6875
SMC_071.jams,79.681,84.7208
SMC_072.jams,67.873,78.9003
SMC_073.jams,70.46,86.4932
SMC_075.jams,81.967,78.3026
SMC_079.jams,193.548,93.9631
SMC_080.jams,35.407,73.5654
SMC_084.jams,44.215,88.3413
SMC_085.jams,55.046,84.032
SMC_086.jams,69.428,88.3413
SMC_088.jams,60.362,86.8566
SMC_092.jams,128.852,66.0443
SMC_099.jams,56.55,112.961
SMC_100.jams,63.83,132.512
SMC_104.jams,67.492,86.1328
SMC_105.jams,129.31,137.812
SMC_106.jams,62.176,126.048
SMC_109.jams,65.502,87.5927
SMC_111.jams,93.023,58.2306
SMC_113.jams,45.802,140.625
SMC_114.jams,61.162,89.8777
SMC_116.jams,68.65,106.556
SMC_117.jams,59.94,143.555
SMC_118.jams,60.012,78.9003
SMC_119.jams,56.872,85.421
SMC_121.jams,34.119,74.3593
SMC_124.jams,65.789,108.23
SMC_126.jams,64.865,75.4448
SMC_127.jams,59.645,138.737
SMC_130.jams,45.025,128.397
SMC_133.jams,66.372,90.6661
SMC_137.jams,124.74,80.1235
SMC_139.jams,41.096,89.8777
SMC_140.jams,98.847,86.1328
SMC_142.jams,80.091,99.384
SMC_146.jams,58.537,96.5975
SMC_147.jams,99.321,93.1166
SMC_148.jams,70.922,97.971
SMC_149.jams,73.175,84.375
SMC_150.jams,113.852,86.8566
SMC_151.jams,138.889,72.0274
SMC_152.jams,84.034,93.1166
SMC_154.jams,56.177,91.4685
SMC_157.jams,78.637,95.7031
SMC_158.jams,42.361,101.333
SMC_159.jams,95.564,86.1328
SMC_161.jams,61.224,70.7941
SMC_166.jams,80.645,86.1328
SMC_167.jams,35.901,71.7773
SMC_168.jams,34.033,89.1029
SMC_169.jams,169.972,93.1166
SMC_171.jams,52.632,77.1339
SMC_173.jams,40.984,108.799
SMC_174.jams,81.688,93.1166
SMC_175.jams,35.641,86.1328
SMC_176.jams,80.699,92.2852
SMC_178.jams,36.923,90.6661
SMC_179.jams,41.667,92.2852
SMC_181.jams,61.665,86.8566
SMC_182.jams,71.344,141.588
SMC_184.jams,60.741,65.4173
SMC_187.jams,32.708,118.125
SMC_188.jams,47.847,94.8251
SMC_192.jams,32.913,90.6661
SMC_195.jams,174.52,87.5927
SMC_197.jams,36.715,89.1029
SMC_202.jams,55.659,88.3413
SMC_203.jams,68.705,86.1328
SMC_206.jams,71.77,86.1328
SMC_208.jams,54.521,94.8251
SMC_209.jams,72.993,89.8777
SMC_211.jams,83.74,72.7883
SMC_212.jams,40.541,82.0312
SMC_214.jams,45.802,74.3593
SMC_215.jams,57.307,98.4375
SMC_216.jams,62.208,87.5927
SMC_217.jams,53.812,93.9631
SMC_219.jams,91.255,100.838
SMC_220.jams,72.202,112.961
SMC_221.jams,52.493,137.812
SMC_222.jams,48.642,149.796
SMC_223.jams,60.423,95.7031
SMC_224.jams,63.358,93.9631
SMC_225.jams,44.643,72.7883
SMC_226.jams,55.684,89.8777
SMC_227.jams,64.795,70.3125
SMC_232.jams,149.906,94.8251
SMC_235.jams,64.516,114.844
SMC_236.jams,63.593,75.9995
SMC_237.jams,64.586,73.3045
SMC_239.jams,48.232,88.3413
SMC_241.jams,75.377,88.3413
SMC_243.jams,51.195,87.5927
SMC_244.jams,109.689,84.7208
SMC_248.jams,97.245,83.3543
SMC_249.jams,68.697,111.74
SMC_251.jams,116.167,123.784
SMC_253.jams,65.624,99.384
SMC_254.jams,99.338,80.7495
SMC_255.jams,63.908,71.0374
SMC_256.jams,67.873,108.799
SMC_257.jams,155.44,84.032
SMC_258.jams,88.889,76.5625
SMC_260.jams,101.326,110.545
SMC_261.jams,70.588,80.1235
SMC_262.jams,112.36,61.1594
SMC_263.jams,48.426,94.8251
SMC_265.jams,153.061,76.5625
SMC_266.jams,47.714,94.3921
SMC_272.jams,206.897,103.879
SMC_274.jams,142.857,71.529
SMC_275.jams,40.0,119.837
SMC_276.jams,188.088,93.9631
SMC_277.jams,52.448,104.933
