Item,Reference,Estimate
1327052.LOFI.jams,175.0,41.87304
1380256.LOFI.jams,126.0,157.55618
1479462.LOFI.jams,90.0,98.01918
1728723.LOFI.jams,140.0,86.93978
1735621.LOFI.jams,95.25,126.99911
1743969.LOFI.jams,130.0,157.00418
1905592.LOFI.jams,118.0,85.00779
1974485.LOFI.jams,170.0,155.97903
2422602.LOFI.jams,128.0,95.259186
2726350.LOFI.jams,128.0,117.57571
2726353.LOFI.jams,128.0,117.615135
2726355.LOFI.jams,128.0,117.57571
2745205.LOFI.jams,127.0,116.66885
3023605.LOFI.jams,145.0,99.91175
3041383.LOFI.jams,176.0,150.8139
3069960.LOFI.jams,140.0,104.998024
3091814.LOFI.jams,120.0,124.98825
3208076.LOFI.jams,107.0,126.99911
3209004.LOFI.jams,129.0,120.02027
3218565.LOFI.jams,200.0,127.59054
3218804.LOFI.jams,174.0,139.97108
3226180.LOFI.jams,180.0,139.97108
3317417.LOFI.jams,96.0,127.98483
3368053.LOFI.jams,128.0,117.57571
3368054.LOFI.jams,127.0,116.66885
3368055.LOFI.jams,127.0,116.66885
3383105.LOFI.jams,85.0,160.00073
3391054.LOFI.jams,199.0,139.69508
3412362.LOFI.jams,130.0,119.42884
3480108.LOFI.jams,130.0,150.02533
3484119.LOFI.jams,122.0,127.98483
3535520.LOFI.jams,100.0,110.00544
3630279.LOFI.jams,173.0,132.24309
3640677.LOFI.jams,140.0,114.97343
3642438.LOFI.jams,172.0,107.48202
3692859.LOFI.jams,126.0,95.259186
3787878.LOFI.jams,132.0,115.48599
3789981.LOFI.jams,80.0,86.97921
3792954.LOFI.jams,95.9,127.98483
3801596.LOFI.jams,140.0,89.02949
3824612.LOFI.jams,126.0,120.02027
3873406.LOFI.jams,128.0,119.98084
3902915.LOFI.jams,128.0,117.615135
3964688.LOFI.jams,124.0,110.24201
3970827.LOFI.jams,180.0,85.99349
3980001.LOFI.jams,53.0,82.99693
4004314.LOFI.jams,80.0,127.98483
4014747.LOFI.jams,125.0,119.98084
4017611.LOFI.jams,73.0,109.49287
4032006.LOFI.jams,145.0,127.98483
4043892.LOFI.jams,175.0,137.99965
4193623.LOFI.jams,92.0,129.99567
4218466.LOFI.jams,115.0,148.01448
4237913.LOFI.jams,125.0,156.2156
4264210.LOFI.jams,82.0,123.01683
4283854.LOFI.jams,175.0,131.25739
4304445.LOFI.jams,190.0,90.015205
4332592.LOFI.jams,133.7,88.00435
4353566.LOFI.jams,126.0,120.02027
4377106.LOFI.jams,129.0,139.97108
4480454.LOFI.jams,86.0,152.98247
4497852.LOFI.jams,99.0,148.01448
4604737.LOFI.jams,127.0,158.73903
4609944.LOFI.jams,58.0,144.97849
4624663.LOFI.jams,165.0,157.9899
4896659.LOFI.jams,110.0,127.472244
5070846.LOFI.jams,140.0,110.04487
5089294.LOFI.jams,140.0,85.00779
5118757.LOFI.jams,130.0,140.01051
5135326.LOFI.jams,130.0,97.50661
5335389.LOFI.jams,140.0,104.998024
536656.LOFI.jams,173.0,137.01395
691688.LOFI.jams,93.0,143.00708
691694.LOFI.jams,90.0,145.01793
906680.LOFI.jams,169.73,153.25848
