T (BPM),boeck2015/tempodetector2016_default,boeck2019/multi_task,boeck2019/multi_task_hjdb,boeck2020/dar,davies2009/mirex_qm_tempotracker,echonest/version_3_2_1,gkiokas2012/default,klapuri2006/percival2014,oliveira2010/ibt,percival2014/stem,scheirer1998/percival2014,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017,schreiber2018/cnn,schreiber2018/fcn,schreiber2018/ismir2018,sun2021/default,zplane/auftakt_v3
17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014326647564469914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014326647564469914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071633237822349575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008595988538681949,0.0,0.0,0.0,0.0,0.0,0.0,0.0014326647564469914,0.0,0.0,0.0,0.0,0.0
39.0,0.0,0.0,0.0,0.0,0.0,0.0014326647564469914,0.008595988538681949,0.0,0.0,0.0,0.0,0.0,0.0,0.0014326647564469914,0.0,0.0,0.0,0.0,0.0
40.0,0.0,0.0,0.0,0.0,0.0,0.0014326647564469914,0.008595988538681949,0.0,0.0,0.0,0.0,0.0,0.0,0.0028653295128939827,0.0,0.0,0.0,0.0,0.0
41.0,0.0,0.0,0.0,0.0,0.0,0.0014326647564469914,0.008595988538681949,0.0,0.0,0.0,0.0,0.0,0.0,0.004297994269340974,0.0,0.0,0.0,0.0,0.0
42.0,0.0,0.0,0.0,0.0,0.0,0.0014326647564469914,0.008595988538681949,0.0,0.0,0.0,0.0,0.0,0.0,0.004297994269340974,0.0,0.0,0.0,0.0,0.0
43.0,0.0,0.0,0.0,0.0,0.0,0.0014326647564469914,0.008595988538681949,0.0,0.0,0.0,0.0,0.0,0.0,0.004297994269340974,0.0,0.0,0.0,0.0,0.0
44.0,0.0,0.0,0.0,0.0,0.0,0.0014326647564469914,0.008595988538681949,0.0,0.0,0.0,0.0,0.0,0.0,0.004297994269340974,0.0,0.0,0.0,0.0,0.0
45.0,0.0,0.0,0.0,0.0,0.0,0.0014326647564469914,0.008595988538681949,0.0,0.0,0.0,0.0,0.0,0.0,0.004297994269340974,0.0,0.0,0.0,0.0,0.0
46.0,0.0,0.0,0.0,0.0,0.0,0.0014326647564469914,0.0071633237822349575,0.0,0.0,0.0,0.0,0.0,0.0,0.004297994269340974,0.0,0.0,0.0,0.0,0.0
47.0,0.0,0.0,0.0,0.0,0.0,0.0014326647564469914,0.008595988538681949,0.0,0.0,0.0,0.0,0.0,0.0,0.004297994269340974,0.0,0.0,0.0,0.0,0.0
48.0,0.0,0.0,0.00145985401459854,0.0,0.0,0.0014326647564469914,0.0028653295128939827,0.0,0.0,0.0,0.0,0.0,0.0,0.0028653295128939827,0.0,0.0,0.0,0.0,0.0
49.0,0.0,0.0,0.00145985401459854,0.0,0.0,0.0,0.0014326647564469914,0.0,0.0,0.0,0.0,0.0,0.0,0.0028653295128939827,0.0,0.0,0.0,0.0,0.0
50.0,0.0,0.0,0.00145985401459854,0.0,0.0,0.0,0.004297994269340974,0.0,0.0,0.0,0.0,0.0,0.0,0.0014326647564469914,0.0,0.0,0.0,0.0,0.0
51.0,0.0,0.0,0.00145985401459854,0.0,0.0,0.0014326647564469914,0.004297994269340974,0.0,0.0,0.0,0.0,0.0014326647564469914,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52.0,0.0,0.0,0.00145985401459854,0.0,0.0,0.0014326647564469914,0.0071633237822349575,0.0,0.0,0.0,0.0,0.0028653295128939827,0.0,0.0014326647564469914,0.0,0.0,0.0,0.0,0.0
53.0,0.0014326647564469914,0.0,0.00145985401459854,0.0,0.0,0.004297994269340974,0.02005730659025788,0.0,0.0,0.0014326647564469914,0.0,0.0057306590257879654,0.0,0.0014326647564469914,0.0,0.0,0.0,0.0,0.0
54.0,0.0057306590257879654,0.0,0.00145985401459854,0.0,0.0,0.014326647564469915,0.044412607449856735,0.0,0.0,0.0071633237822349575,0.0,0.0057306590257879654,0.0,0.0014326647564469914,0.0,0.0,0.0,0.0,0.0
55.0,0.0057306590257879654,0.0,0.00145985401459854,0.0,0.0,0.03868194842406877,0.07020057306590258,0.0014326647564469914,0.0,0.015759312320916905,0.0,0.0057306590257879654,0.0,0.0014326647564469914,0.0,0.0,0.0,0.0014326647564469914,0.0
56.0,0.0057306590257879654,0.0,0.00145985401459854,0.0,0.0028653295128939827,0.05157593123209169,0.07449856733524356,0.0014326647564469914,0.0,0.025787965616045846,0.0,0.0057306590257879654,0.0014326647564469914,0.0014326647564469914,0.0,0.0,0.0,0.0014326647564469914,0.0
57.0,0.0057306590257879654,0.0,0.00145985401459854,0.0,0.0028653295128939827,0.07879656160458452,0.07736389684813753,0.0014326647564469914,0.0,0.027220630372492838,0.004297994269340974,0.008595988538681949,0.0028653295128939827,0.0014326647564469914,0.0,0.0014326647564469914,0.0,0.0014326647564469914,0.0
58.0,0.0057306590257879654,0.0,0.0,0.0,0.0028653295128939827,0.09742120343839542,0.07879656160458452,0.0014326647564469914,0.0,0.027220630372492838,0.0071633237822349575,0.008595988538681949,0.0028653295128939827,0.0014326647564469914,0.0,0.0028653295128939827,0.0,0.0014326647564469914,0.0
59.0,0.008595988538681949,0.0,0.0,0.0,0.0028653295128939827,0.11461318051575932,0.10601719197707736,0.0014326647564469914,0.0,0.0329512893982808,0.014326647564469915,0.012893982808022923,0.004297994269340974,0.0028653295128939827,0.0,0.0028653295128939827,0.0,0.0014326647564469914,0.0
60.0,0.008595988538681949,0.0,0.0,0.0,0.0028653295128939827,0.12750716332378223,0.11174785100286533,0.0014326647564469914,0.0,0.03724928366762178,0.03868194842406877,0.02148997134670487,0.0057306590257879654,0.004297994269340974,0.0,0.0028653295128939827,0.0,0.0014326647564469914,0.0
61.0,0.01002865329512894,0.0,0.0,0.0,0.0028653295128939827,0.13753581661891118,0.11461318051575932,0.0014326647564469914,0.0,0.03724928366762178,0.04011461318051576,0.025787965616045846,0.0071633237822349575,0.0057306590257879654,0.0,0.0028653295128939827,0.0,0.0014326647564469914,0.0028653295128939827
62.0,0.01002865329512894,0.0,0.0,0.0,0.0028653295128939827,0.14613180515759314,0.1174785100286533,0.0014326647564469914,0.0,0.03868194842406877,0.04297994269340974,0.02865329512893983,0.0071633237822349575,0.004297994269340974,0.0,0.0028653295128939827,0.0,0.0014326647564469914,0.004297994269340974
63.0,0.008595988538681949,0.0,0.0,0.0,0.0028653295128939827,0.1504297994269341,0.11891117478510028,0.0014326647564469914,0.0,0.03868194842406877,0.05157593123209169,0.02865329512893983,0.0071633237822349575,0.004297994269340974,0.0,0.0028653295128939827,0.0,0.0014326647564469914,0.004297994269340974
64.0,0.004297994269340974,0.0,0.0,0.0,0.0028653295128939827,0.14469914040114612,0.10601719197707736,0.0014326647564469914,0.0,0.03581661891117478,0.054441260744985676,0.02865329512893983,0.0071633237822349575,0.004297994269340974,0.0,0.0028653295128939827,0.0,0.0014326647564469914,0.0057306590257879654
65.0,0.004297994269340974,0.0,0.0,0.0,0.0028653295128939827,0.12464183381088825,0.08166189111747851,0.0,0.0,0.027220630372492838,0.06876790830945559,0.02865329512893983,0.0071633237822349575,0.004297994269340974,0.0,0.0028653295128939827,0.0,0.0014326647564469914,0.0057306590257879654
66.0,0.004297994269340974,0.0,0.0,0.0,0.0,0.11604584527220631,0.05873925501432665,0.0,0.0,0.017191977077363897,0.07449856733524356,0.03008595988538682,0.0057306590257879654,0.004297994269340974,0.0014326647564469914,0.0028653295128939827,0.0,0.0,0.0057306590257879654
67.0,0.004297994269340974,0.0,0.0,0.0,0.0,0.09598853868194843,0.055873925501432664,0.0,0.0,0.017191977077363897,0.07020057306590258,0.027220630372492838,0.004297994269340974,0.004297994269340974,0.0014326647564469914,0.0028653295128939827,0.0,0.0,0.0057306590257879654
68.0,0.004297994269340974,0.0,0.0,0.0,0.0,0.08022922636103152,0.054441260744985676,0.0,0.0,0.017191977077363897,0.0673352435530086,0.027220630372492838,0.004297994269340974,0.004297994269340974,0.0014326647564469914,0.0014326647564469914,0.0,0.0014326647564469914,0.0057306590257879654
69.0,0.0014326647564469914,0.00145985401459854,0.0,0.00145985401459854,0.0,0.06876790830945559,0.05157593123209169,0.0,0.0,0.011461318051575931,0.06017191977077364,0.024355300859598854,0.004297994269340974,0.004297994269340974,0.0014326647564469914,0.0,0.0,0.0014326647564469914,0.0057306590257879654
70.0,0.0028653295128939827,0.00145985401459854,0.0,0.00145985401459854,0.0,0.06017191977077364,0.027220630372492838,0.0,0.0,0.008595988538681949,0.04297994269340974,0.01862464183381089,0.004297994269340974,0.004297994269340974,0.0057306590257879654,0.0014326647564469914,0.004297994269340974,0.0028653295128939827,0.0071633237822349575
71.0,0.0071633237822349575,0.0072992700729927005,0.0072992700729927005,0.0072992700729927005,0.0,0.05873925501432665,0.027220630372492838,0.0,0.0,0.014326647564469915,0.045845272206303724,0.017191977077363897,0.008595988538681949,0.008595988538681949,0.0057306590257879654,0.008595988538681949,0.0057306590257879654,0.0071633237822349575,0.011461318051575931
72.0,0.0071633237822349575,0.010218978102189781,0.008759124087591242,0.010218978102189781,0.0,0.05157593123209169,0.02148997134670487,0.0,0.0,0.012893982808022923,0.045845272206303724,0.014326647564469915,0.01002865329512894,0.01002865329512894,0.01002865329512894,0.011461318051575931,0.008595988538681949,0.01002865329512894,0.01002865329512894
73.0,0.008595988538681949,0.010218978102189781,0.008759124087591242,0.010218978102189781,0.0,0.04871060171919771,0.01862464183381089,0.0,0.0,0.012893982808022923,0.04154727793696275,0.011461318051575931,0.01002865329512894,0.01002865329512894,0.01002865329512894,0.011461318051575931,0.008595988538681949,0.01002865329512894,0.01002865329512894
74.0,0.011461318051575931,0.010218978102189781,0.008759124087591242,0.01167883211678832,0.0,0.04727793696275072,0.014326647564469915,0.0,0.0,0.014326647564469915,0.03868194842406877,0.015759312320916905,0.014326647564469915,0.014326647564469915,0.01002865329512894,0.011461318051575931,0.008595988538681949,0.01002865329512894,0.01002865329512894
75.0,0.015759312320916905,0.01167883211678832,0.010218978102189781,0.01167883211678832,0.0,0.044412607449856735,0.022922636103151862,0.0014326647564469914,0.0,0.02148997134670487,0.025787965616045846,0.01862464183381089,0.015759312320916905,0.014326647564469915,0.014326647564469915,0.014326647564469915,0.017191977077363897,0.015759312320916905,0.011461318051575931
76.0,0.015759312320916905,0.016058394160583942,0.014598540145985401,0.016058394160583942,0.0014326647564469914,0.04727793696275072,0.027220630372492838,0.008595988538681949,0.0,0.03008595988538682,0.044412607449856735,0.022922636103151862,0.02005730659025788,0.01862464183381089,0.017191977077363897,0.01862464183381089,0.02005730659025788,0.015759312320916905,0.015759312320916905
77.0,0.01862464183381089,0.01897810218978102,0.017518248175182483,0.021897810218978103,0.0014326647564469914,0.044412607449856735,0.027220630372492838,0.008595988538681949,0.0,0.034383954154727794,0.045845272206303724,0.02865329512893983,0.02148997134670487,0.02005730659025788,0.015759312320916905,0.01862464183381089,0.02005730659025788,0.015759312320916905,0.02005730659025788
78.0,0.02005730659025788,0.020437956204379562,0.017518248175182483,0.024817518248175182,0.0014326647564469914,0.045845272206303724,0.03008595988538682,0.014326647564469915,0.02005730659025788,0.04297994269340974,0.050143266475644696,0.03151862464183381,0.024355300859598854,0.022922636103151862,0.017191977077363897,0.01862464183381089,0.02005730659025788,0.015759312320916905,0.03008595988538682
79.0,0.03724928366762178,0.032116788321167884,0.03795620437956204,0.04817518248175182,0.0057306590257879654,0.05300859598853868,0.07593123209169055,0.02148997134670487,0.02005730659025788,0.06876790830945559,0.06446991404011461,0.054441260744985676,0.04154727793696275,0.04154727793696275,0.0659025787965616,0.05873925501432665,0.07879656160458452,0.07449856733524356,0.054441260744985676
80.0,0.07163323782234957,0.06569343065693431,0.06423357664233577,0.072992700729927,0.027220630372492838,0.06160458452722063,0.09169054441260745,0.044412607449856735,0.05300859598853868,0.09025787965616046,0.06160458452722063,0.07593123209169055,0.06017191977077364,0.05730659025787966,0.06876790830945559,0.05873925501432665,0.07879656160458452,0.07449856733524356,0.07306590257879657
81.0,0.08882521489971347,0.08029197080291971,0.07591240875912408,0.07883211678832117,0.027220630372492838,0.06303724928366762,0.11891117478510028,0.06017191977077364,0.09169054441260745,0.11604584527220631,0.07163323782234957,0.10888252148997135,0.07736389684813753,0.07020057306590258,0.0659025787965616,0.05730659025787966,0.08022922636103152,0.07306590257879657,0.10744985673352435
82.0,0.15902578796561603,0.12262773722627737,0.11532846715328467,0.13576642335766423,0.04727793696275072,0.08022922636103152,0.18481375358166188,0.14040114613180515,0.09169054441260745,0.16189111747851004,0.08166189111747851,0.167621776504298,0.11604584527220631,0.11318051575931232,0.15329512893982808,0.1504297994269341,0.16475644699140402,0.16905444126074498,0.15759312320916904
83.0,0.15759312320916904,0.15182481751824817,0.15036496350364964,0.15474452554744525,0.09598853868194843,0.10601719197707736,0.2191977077363897,0.16905444126074498,0.17908309455587393,0.2335243553008596,0.11461318051575932,0.2191977077363897,0.15329512893982808,0.14613180515759314,0.15902578796561603,0.15329512893982808,0.16905444126074498,0.17191977077363896,0.1977077363896848
84.0,0.17335243553008595,0.1591240875912409,0.15766423357664233,0.1635036496350365,0.09598853868194843,0.11174785100286533,0.22779369627507162,0.20057306590257878,0.22063037249283668,0.24785100286532952,0.13896848137535817,0.25358166189111747,0.16045845272206305,0.1504297994269341,0.16189111747851004,0.15329512893982808,0.16905444126074498,0.17191977077363896,0.23925501432664756
85.0,0.1876790830945559,0.16642335766423358,0.16204379562043797,0.1678832116788321,0.13753581661891118,0.12320916905444126,0.24212034383954154,0.2492836676217765,0.22063037249283668,0.2664756446991404,0.13753581661891118,0.28796561604584525,0.17478510028653296,0.15759312320916904,0.166189111747851,0.167621776504298,0.18481375358166188,0.17335243553008595,0.2693409742120344
86.0,0.1876790830945559,0.16204379562043797,0.1591240875912409,0.16642335766423358,0.14326647564469913,0.12607449856733524,0.24785100286532952,0.25358166189111747,0.2621776504297994,0.2722063037249284,0.1174785100286533,0.29656160458452724,0.17621776504297995,0.15902578796561603,0.166189111747851,0.166189111747851,0.18051575931232092,0.167621776504298,0.28939828080229224
87.0,0.18481375358166188,0.16642335766423358,0.16058394160583941,0.1708029197080292,0.14326647564469913,0.12607449856733524,0.2492836676217765,0.2621776504297994,0.27793696275071633,0.27363896848137537,0.12034383954154727,0.29656160458452724,0.18051575931232092,0.16189111747851004,0.17335243553008595,0.17048710601719197,0.1876790830945559,0.18051575931232092,0.28939828080229224
88.0,0.19197707736389685,0.17226277372262774,0.16934306569343066,0.16934306569343066,0.1504297994269341,0.12750716332378223,0.24785100286532952,0.2636103151862464,0.27793696275071633,0.27363896848137537,0.12464183381088825,0.3037249283667622,0.1876790830945559,0.16905444126074498,0.17335243553008595,0.17048710601719197,0.18911174785100288,0.18051575931232092,0.2851002865329513
89.0,0.17621776504297995,0.1591240875912409,0.15036496350364964,0.14890510948905109,0.1504297994269341,0.11461318051575932,0.24355300859598855,0.25787965616045844,0.2722063037249284,0.2492836676217765,0.11174785100286533,0.2808022922636103,0.17048710601719197,0.1504297994269341,0.17335243553008595,0.17335243553008595,0.19054441260744986,0.18051575931232092,0.2664756446991404
90.0,0.14183381088825214,0.12554744525547445,0.12408759124087591,0.12262773722627737,0.12893982808022922,0.10458452722063037,0.20057306590257878,0.23638968481375358,0.2722063037249284,0.22779369627507162,0.10744985673352435,0.25644699140401145,0.1504297994269341,0.1332378223495702,0.12464183381088825,0.1332378223495702,0.1318051575931232,0.12034383954154727,0.24498567335243554
91.0,0.12607449856733524,0.11532846715328467,0.11824817518248175,0.11386861313868613,0.1303724928366762,0.0988538681948424,0.1977077363896848,0.23638968481375358,0.2621776504297994,0.20487106017191978,0.09312320916905444,0.23209169054441262,0.14040114613180515,0.12750716332378223,0.14040114613180515,0.1489971346704871,0.1504297994269341,0.13896848137535817,0.22492836676217765
92.0,0.0673352435530086,0.08175182481751825,0.08759124087591241,0.07591240875912408,0.11031518624641834,0.08739255014326648,0.16905444126074498,0.16189111747851004,0.22349570200573066,0.17191977077363896,0.09312320916905444,0.17908309455587393,0.10744985673352435,0.09025787965616046,0.14183381088825214,0.15329512893982808,0.14613180515759314,0.14040114613180515,0.1876790830945559
93.0,0.0673352435530086,0.05401459854014599,0.052554744525547446,0.05547445255474453,0.08452722063037249,0.06160458452722063,0.1017191977077364,0.1361031518624642,0.23638968481375358,0.1017191977077364,0.05730659025787966,0.1303724928366762,0.07306590257879657,0.06017191977077364,0.05730659025787966,0.055873925501432664,0.06303724928366762,0.04297994269340974,0.13753581661891118
94.0,0.05730659025787966,0.049635036496350364,0.04671532846715328,0.04525547445255475,0.08452722063037249,0.06017191977077364,0.08882521489971347,0.10601719197707736,0.25644699140401145,0.09025787965616046,0.03581661891117478,0.09455587392550144,0.06160458452722063,0.05157593123209169,0.05300859598853868,0.05300859598853868,0.06160458452722063,0.04011461318051576,0.0988538681948424
95.0,0.1518624641833811,0.09635036496350365,0.09343065693430656,0.08613138686131387,0.050143266475644696,0.11318051575931232,0.17335243553008595,0.0988538681948424,0.2148997134670487,0.15759312320916904,0.0988538681948424,0.14756446991404013,0.11461318051575932,0.11461318051575932,0.1361031518624642,0.14469914040114612,0.15472779369627507,0.1361031518624642,0.1504297994269341
96.0,0.14756446991404013,0.13576642335766423,0.1343065693430657,0.13284671532846715,0.04297994269340974,0.14326647564469913,0.17335243553008595,0.16905444126074498,0.29512893982808025,0.16905444126074498,0.09455587392550144,0.16332378223495703,0.1332378223495702,0.1332378223495702,0.1361031518624642,0.1332378223495702,0.14469914040114612,0.1346704871060172,0.166189111747851
97.0,0.2335243553008596,0.14890510948905109,0.15036496350364964,0.14452554744525548,0.15902578796561603,0.19484240687679083,0.23782234957020057,0.19197707736389685,0.25358166189111747,0.2191977077363897,0.11174785100286533,0.21203438395415472,0.15472779369627507,0.15759312320916904,0.167621776504298,0.17335243553008595,0.18051575931232092,0.17191977077363896,0.22349570200573066
98.0,0.22492836676217765,0.1591240875912409,0.15766423357664233,0.1635036496350365,0.1518624641833811,0.22922636103151864,0.24641833810888253,0.2593123209169054,0.333810888252149,0.24785100286532952,0.17621776504297995,0.2492836676217765,0.17621776504297995,0.16905444126074498,0.15902578796561603,0.166189111747851,0.17048710601719197,0.17621776504297995,0.2492836676217765
99.0,0.30515759312320917,0.1897810218978102,0.1927007299270073,0.2,0.24498567335243554,0.2836676217765043,0.3137535816618911,0.30945558739255014,0.333810888252149,0.31805157593123207,0.19484240687679083,0.3108882521489971,0.2349570200573066,0.22206303724928367,0.2163323782234957,0.22779369627507162,0.23209169054441262,0.2148997134670487,0.3194842406876791
100.0,0.30515759312320917,0.2072992700729927,0.2072992700729927,0.2116788321167883,0.24498567335243554,0.2994269340974212,0.3166189111747851,0.3452722063037249,0.33810888252148996,0.32664756446991405,0.2335243553008596,0.32808022922636104,0.2507163323782235,0.23638968481375358,0.2163323782234957,0.22636103151862463,0.23209169054441262,0.2148997134670487,0.32951289398280803
101.0,0.3008595988538682,0.20145985401459854,0.19708029197080293,0.21021897810218979,0.32664756446991405,0.29656160458452724,0.3166189111747851,0.333810888252149,0.33810888252148996,0.3209169054441261,0.24068767908309455,0.3194842406876791,0.24212034383954154,0.22636103151862463,0.2177650429799427,0.22779369627507162,0.2335243553008596,0.2148997134670487,0.32808022922636104
102.0,0.28939828080229224,0.1897810218978102,0.1897810218978102,0.19416058394160585,0.32664756446991405,0.28939828080229224,0.30515759312320917,0.32951289398280803,0.3151862464183381,0.30945558739255014,0.22779369627507162,0.3123209169054441,0.2349570200573066,0.2191977077363897,0.1991404011461318,0.21203438395415472,0.2148997134670487,0.19627507163323782,0.3166189111747851
103.0,0.2922636103151863,0.1897810218978102,0.18832116788321168,0.19124087591240876,0.3108882521489971,0.28653295128939826,0.30515759312320917,0.332378223495702,0.32664756446991405,0.30945558739255014,0.22922636103151864,0.3123209169054441,0.2349570200573066,0.2191977077363897,0.1977077363896848,0.21060171919770773,0.2163323782234957,0.19627507163323782,0.3123209169054441
104.0,0.2836676217765043,0.18686131386861313,0.18832116788321168,0.1927007299270073,0.3108882521489971,0.2822349570200573,0.3022922636103152,0.335243553008596,0.3137535816618911,0.3022922636103152,0.22636103151862463,0.30945558739255014,0.2349570200573066,0.2191977077363897,0.19627507163323782,0.20916905444126074,0.2148997134670487,0.19484240687679083,0.3137535816618911
105.0,0.28653295128939826,0.13722627737226278,0.14014598540145987,0.15474452554744525,0.3151862464183381,0.2163323782234957,0.2822349570200573,0.29512893982808025,0.2163323782234957,0.2134670487106017,0.16332378223495703,0.22206303724928367,0.16905444126074498,0.1518624641833811,0.19054441260744986,0.20630372492836677,0.21060171919770773,0.19197707736389685,0.2636103151862464
106.0,0.17765042979942694,0.0948905109489051,0.09635036496350365,0.10072992700729927,0.3151862464183381,0.17765042979942694,0.18911174785100288,0.2134670487106017,0.2163323782234957,0.1876790830945559,0.17191977077363896,0.19197707736389685,0.14469914040114612,0.12750716332378223,0.10601719197707736,0.11604584527220631,0.1174785100286533,0.09742120343839542,0.19340974212034384
