Item,Reference,Estimate
006.jams,87.28,108.27
012.jams,97.2619,107.33
013.jams,64.1988,133.78
024.jams,121.4892,136.39
059.jams,66.8319,103.63
062.jams,132.2419,139.99
072.jams,130.8279,196.98
075.jams,60.6342,91.22
107.jams,132.8648,79.52
122.jams,72.1003,66.93
126.jams,59.9587,55.06
127.jams,62.0777,66.99
129.jams,84.8315,48.56
130.jams,51.8635,57.62
132.jams,58.2321,61.0
133.jams,72.8353,66.07
137.jams,114.0116,146.76
138.jams,170.1039,193.75
139.jams,147.3249,176.77
140.jams,83.1897,74.28
141.jams,129.6254,157.14
150.jams,100.6198,69.9
205.jams,130.4821,33.35
218.jams,85.2898,90.1
