Item,Reference,Estimate
10118334.clip.jams,91.0,82.0312
10503810.clip.jams,90.5,116.79
10563039.clip.jams,68.0,142.565
10726076.clip.jams,67.0,70.3125
10809231.clip.jams,127.0,110.545
10893272.clip.jams,109.0,96.1483
11173645.clip.jams,55.5,80.7495
11430821.clip.jams,113.0,104.403
1173974.clip.jams,84.0,103.359
11883189.clip.jams,73.5,81.707
1245162.clip.jams,73.0,79.5072
12643846.clip.jams,49.5,73.0455
12906123.clip.jams,123.0,130.012
12933803.clip.jams,103.0,135.11
13057714.clip.jams,79.0,73.5654
13376370.clip.jams,80.0,75.4448
13409028.clip.jams,169.0,81.0662
1358518.clip.jams,112.0,105.2
1385105.clip.jams,93.0,89.1029
13851876.clip.jams,69.0,131.668
1393855.clip.jams,110.5,115.164
1435815.clip.jams,62.0,52.0702
14600040.clip.jams,82.0,85.421
14970371.clip.jams,60.0,129.199
15416738.clip.jams,61.0,88.3413
1547521.clip.jams,94.0,89.8777
1549188.clip.jams,78.5,111.74
15763.clip.jams,78.0,68.6773
157976.clip.jams,115.0,107.666
158038.clip.jams,171.0,78.9003
164628.clip.jams,65.0,135.553
16495719.clip.jams,135.0,93.1166
168499.clip.jams,56.0,84.032
168502.clip.jams,68.5,75.4448
1827861.clip.jams,153.0,130.012
1949678.clip.jams,146.0,92.2852
1978607.clip.jams,113.0,118.804
217392.clip.jams,141.0,148.719
2224710.clip.jams,88.0,92.2852
2226967.clip.jams,77.0,73.0455
2232914.clip.jams,56.0,81.3853
2233308.clip.jams,130.0,73.0455
2373182.clip.jams,53.0,93.5379
2448465.clip.jams,64.5,123.047
2471114.clip.jams,73.5,85.7754
247951.clip.jams,111.5,127.999
250092.clip.jams,87.5,81.3853
252959.clip.jams,131.0,137.355
2675965.clip.jams,71.5,133.367
2706530.clip.jams,190.5,142.565
282894.clip.jams,98.5,122.319
2991234.clip.jams,109.5,101.832
3014991.clip.jams,106.5,121.958
303696.clip.jams,48.0,72.0274
3113801.clip.jams,100.0,104.14
3131930.clip.jams,148.0,130.835
3152092.clip.jams,50.0,74.8981
3162532.clip.jams,118.0,112.347
3166393.clip.jams,126.0,120.888
3166666.clip.jams,59.0,88.3413
3166682.clip.jams,39.0,72.7883
3171363.clip.jams,78.0,74.0927
3188164.clip.jams,84.0,91.875
3188766.clip.jams,62.5,140.625
3196159.clip.jams,58.5,84.032
3220296.clip.jams,86.0,78.0071
3222400.clip.jams,98.0,124.906
3223544.clip.jams,126.0,83.6918
3225488.clip.jams,67.0,140.148
3289764.clip.jams,88.0,72.2793
3298709.clip.jams,59.5,91.4685
3300543.clip.jams,81.0,85.421
3317128.clip.jams,125.5,113.582
3322905.clip.jams,69.0,131.668
3324740.clip.jams,128.5,67.3351
3325955.clip.jams,113.5,118.125
3329368.clip.jams,126.5,112.043
3334405.clip.jams,77.0,73.3045
3335357.clip.jams,77.0,86.8566
338416.clip.jams,67.5,96.5975
3406473.clip.jams,99.0,104.14
3456551.clip.jams,79.5,151.999
3456554.clip.jams,84.0,73.8281
346328.clip.jams,66.0,77.4228
3491765.clip.jams,62.0,130.012
3522059.clip.jams,130.0,73.5654
3527401.clip.jams,120.0,104.14
3544005.clip.jams,85.0,75.9995
3613117.clip.jams,69.0,127.604
3683203.clip.jams,123.0,133.367
3727794.clip.jams,75.0,79.5072
3977338.clip.jams,65.0,75.4448
4005052.clip.jams,70.0,130.835
4126832.clip.jams,169.0,91.0655
4268522.clip.jams,84.5,93.9631
4274745.clip.jams,106.0,78.3026
428426.clip.jams,81.0,77.1339
4300870.clip.jams,128.0,142.075
4313406.clip.jams,73.0,81.0662
4314361.clip.jams,125.0,104.403
4326130.clip.jams,53.5,84.7208
4344092.clip.jams,137.0,129.604
4436673.clip.jams,128.0,114.844
4452630.clip.jams,70.0,93.9631
4459487.clip.jams,132.0,119.491
458707.clip.jams,71.0,105.469
475716.clip.jams,108.0,102.845
4886678.clip.jams,68.5,65.0059
4904288.clip.jams,95.0,99.384
511895.clip.jams,95.0,99.384
5291934.clip.jams,39.5,143.555
5302454.clip.jams,82.5,88.3413
5466466.clip.jams,133.5,84.7208
550938.clip.jams,109.5,91.4685
5609666.clip.jams,123.0,128.397
5614775.clip.jams,60.0,115.164
5619090.clip.jams,123.0,136.9
574956.clip.jams,100.0,120.185
5819887.clip.jams,95.5,100.349
5926999.clip.jams,85.0,89.8777
6018930.clip.jams,54.0,78.3026
6323633.clip.jams,42.0,62.642
6462194.clip.jams,105.0,100.349
684932.clip.jams,55.0,81.707
6857388.clip.jams,133.0,69.3687
686240.clip.jams,84.0,88.7205
7069168.clip.jams,100.0,107.108
7214193.clip.jams,92.0,86.1328
7274831.clip.jams,118.0,102.336
7308037.clip.jams,67.0,71.7773
7538331.clip.jams,89.0,125.665
8204936.clip.jams,166.0,76.28
8563127.clip.jams,113.5,137.812
8568194.clip.jams,86.0,78.0071
8645063.clip.jams,124.0,130.012
8694203.clip.jams,70.0,77.1339
8960333.clip.jams,75.0,89.8777
8994022.clip.jams,62.5,139.675
9468172.clip.jams,80.0,109.957
9931241.clip.jams,105.0,130.012
9973642.clip.jams,134.0,73.3045
