Item,Reference,Estimate
4_Am.jams,153.84615384615387,76.8471
6_Million_Ways_To_Die_(DJ_Hype_Remix).jams,158.9403973509934,79.5072
A21.jams,150.94339622641476,75.1705
A_Musical_Box.jams,158.41756709654908,79.2026
Another_Direction.jams,149.99999999999986,74.8981
Being_With_You.jams,158.94039735099358,79.5072
Being_With_You_(Foul_Play_Remix).jams,160.0,79.8142
Beyond_Bass.jams,160.0,79.8142
Bish_Bosh.jams,144.57831325301203,72.2793
Bouncing.jams,160.0,80.1235
Breakage4.jams,172.66187050359704,86.1328
Breaking_Free.jams,154.83870967741927,77.4228
Breaking_Free_2.jams,156.8627450980391,78.3026
Cant_Stop_Thinking_About.jams,170.2127659574468,85.0694
Casanova_(Down_To_Earth_Remix).jams,164.9484536082476,82.3581
Champion_Sound.jams,160.0,80.1235
Champion_Sound_(Doc_Scott_Remix).jams,160.0,79.8142
Chasin_A_Dream.jams,157.89473684210532,78.9003
Cold_Fresh_Air_(Remix).jams,160.0,80.1235
Crackman_The_Return_(DJ_Ron_Remix).jams,150.0,75.1705
Crystalize.jams,166.66666666666612,83.0196
DJ_Business.jams,141.17647058823565,70.7941
Dam_Tuff.jams,165.51724137931024,82.6875
Dance_Factor.jams,144.57831325301203,72.2793
Dark_Angel.jams,149.99999999999986,74.8981
Dark_Stranger_(Origin_Unknown_Remix).jams,159.99999999999991,79.8142
Darkcore.jams,154.83870967741927,77.4228
Darkman.jams,154.83870967741893,77.1339
Deep_Love.jams,149.99999999999986,74.8981
Deep_Space.jams,166.66666666666652,83.0196
Demons_Theme.jams,145.01642935377865,72.5329
Devotion.jams,153.8461538461538,76.8471
Digable_Bass.jams,164.38356164383552,82.0312
Dis_Generation.jams,157.89473684210532,78.9003
Dont_Need_Your_Love.jams,162.1621621621621,81.0662
Dream_Sequence.jams,158.94039735099358,79.5072
Drum_Programme_(Remix).jams,160.0,79.8142
Drummer_Of_Doom.jams,154.83870967741927,77.4228
Dub_War_Chapter_1_(Raw_Mix).jams,154.83870967741927,77.4228
Dub_War_Chapter_1_(The_Mix_Strikes_Back).jams,154.83870967741927,77.4228
Dub_War_Chapter_2.jams,154.83870967741933,77.4228
Ecstatic_House.jams,154.83870967741927,77.4228
Enticer.jams,160.0,79.8142
Essence_Ep.jams,163.26530612244892,81.3853
Even_Further_Intrigue.jams,154.83870967741927,77.1339
Factor_5.jams,139.53488372093034,69.8374
Fearless_Wonder_(Remix).jams,155.23932729624843,77.7138
Feel_(Feel_Good).jams,155.84415584415575,77.7138
Final_Conflict.jams,154.83870967741936,77.4228
Finest_Illusion_(Legal_Mix).jams,156.86274509803945,78.6003
Flammable.jams,154.83870967741927,77.4228
Flammable_(Tango_Remix).jams,157.89473684210495,78.9003
Freeaneazy.jams,160.0,79.8142
Fuckin_Hardcore.jams,157.89473684210532,78.9003
Further_Intrigue.jams,154.83870967741927,77.4228
Future_Followers_(Remix).jams,154.83870967741927,77.1339
Future_Funk.jams,154.83870967741927,77.4228
Gangsta.jams,153.84615384615392,76.8471
Ghetto_People.jams,156.86274509803928,78.6003
Ghetto_People_(Remix).jams,153.8461538461538,76.8471
Give_A_Little_Love_(Remix).jams,150.0,74.8981
Going_Out_For_Da_Loot.jams,164.38356164383563,82.3581
Gotta_Release.jams,157.8947368421057,79.2026
Hands_Of_Time.jams,157.89473684210495,78.9003
Happiness.jams,153.8461538461536,76.8471
