T (BPM),boeck2015/tempodetector2016_default,boeck2019/multi_task,boeck2019/multi_task_hjdb,boeck2020/dar,davies2009/mirex_qm_tempotracker,echonest/version_3_2_1,gkiokas2012/default,klapuri2006/percival2014,oliveira2010/ibt,percival2014/stem,scheirer1998/percival2014,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017,schreiber2018/cnn,schreiber2018/fcn,schreiber2018/ismir2018,zplane/auftakt_v3
20.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
21.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
22.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
24.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
25.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
26.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
27.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
28.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
29.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
30.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
31.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
32.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
33.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
34.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
35.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
36.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
37.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
38.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
39.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
40.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
41.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
42.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
43.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
44.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
45.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
46.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
48.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
49.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
50.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
51.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
52.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
53.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
54.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
55.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
56.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
57.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
58.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0
65.0,0.5,0.75,0.5,0.75,0.0,0.5,0.75,0.0,0.0,0.75,0.25,0.75,0.75,0.75,0.5,0.5,0.5,0.5
66.0,0.625,0.875,0.75,0.875,0.0,0.625,0.875,0.0,0.0,0.75,0.5,0.875,0.875,0.875,0.75,0.75,0.75,0.375
67.0,0.625,0.875,0.75,0.875,0.0,0.625,0.875,0.0,0.0,0.75,0.5,0.875,0.875,0.875,0.75,0.75,0.75,0.375
68.0,0.625,0.875,0.75,0.875,0.0,0.625,0.875,0.0,0.0,0.75,0.5,0.875,0.875,0.875,0.75,0.75,0.75,0.375
69.0,0.6666666666666666,0.8888888888888888,0.7777777777777778,0.8888888888888888,0.0,0.6666666666666666,0.7777777777777778,0.0,0.0,0.6666666666666666,0.4444444444444444,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.6666666666666666,0.7777777777777778,0.7777777777777778,0.3333333333333333
70.0,0.7272727272727273,0.9090909090909091,0.8181818181818182,0.9090909090909091,0.09090909090909091,0.7272727272727273,0.7272727272727273,0.09090909090909091,0.0,0.7272727272727273,0.45454545454545453,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.7272727272727273,0.8181818181818182,0.8181818181818182,0.45454545454545453
71.0,0.75,0.9166666666666666,0.8333333333333334,0.9166666666666666,0.08333333333333333,0.6666666666666666,0.75,0.08333333333333333,0.0,0.6666666666666666,0.4166666666666667,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.75,0.8333333333333334,0.8333333333333334,0.5
72.0,0.7142857142857143,0.9285714285714286,0.8571428571428571,0.9285714285714286,0.07142857142857142,0.7142857142857143,0.7857142857142857,0.21428571428571427,0.07142857142857142,0.7142857142857143,0.35714285714285715,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.7857142857142857,0.8571428571428571,0.8571428571428571,0.5714285714285714
73.0,0.7222222222222222,0.9444444444444444,0.8888888888888888,0.9444444444444444,0.1111111111111111,0.6111111111111112,0.7777777777777778,0.2222222222222222,0.1111111111111111,0.7222222222222222,0.5,0.8333333333333334,0.8888888888888888,0.9444444444444444,0.8333333333333334,0.8333333333333334,0.8888888888888888,0.6111111111111112
74.0,0.8285714285714286,0.9714285714285714,0.9142857142857143,0.9714285714285714,0.2,0.5428571428571428,0.8,0.37142857142857144,0.37142857142857144,0.7428571428571429,0.4857142857142857,0.8571428571428571,0.8571428571428571,0.8857142857142857,0.8571428571428571,0.8857142857142857,0.9428571428571428,0.7142857142857143
75.0,0.8823529411764706,0.9803921568627451,0.9411764705882353,0.9803921568627451,0.19607843137254902,0.47058823529411764,0.8235294117647058,0.4117647058823529,0.39215686274509803,0.7450980392156863,0.39215686274509803,0.8823529411764706,0.8627450980392157,0.8431372549019608,0.8627450980392157,0.9215686274509803,0.9607843137254902,0.7450980392156863
76.0,0.90625,0.984375,0.953125,0.984375,0.28125,0.453125,0.84375,0.453125,0.484375,0.765625,0.390625,0.90625,0.859375,0.859375,0.875,0.90625,0.953125,0.75
77.0,0.9411764705882353,0.9803921568627451,0.9607843137254902,0.9901960784313726,0.4215686274509804,0.4117647058823529,0.8725490196078431,0.5882352941176471,0.5784313725490197,0.7941176470588235,0.4215686274509804,0.9215686274509803,0.9019607843137255,0.8921568627450981,0.9215686274509803,0.9313725490196079,0.9705882352941176,0.7549019607843137
78.0,0.9464285714285714,0.9732142857142857,0.9553571428571429,0.9910714285714286,0.41964285714285715,0.41964285714285715,0.875,0.5982142857142857,0.5982142857142857,0.7857142857142857,0.42857142857142855,0.9017857142857143,0.8839285714285714,0.9017857142857143,0.9285714285714286,0.9375,0.9732142857142857,0.7589285714285714
79.0,0.9491525423728814,0.9830508474576272,0.9661016949152542,1.0,0.4322033898305085,0.3983050847457627,0.8898305084745762,0.6271186440677966,0.6101694915254238,0.788135593220339,0.4322033898305085,0.9067796610169492,0.8813559322033898,0.9067796610169492,0.9322033898305084,0.9322033898305084,0.9745762711864406,0.7711864406779662
80.0,0.9508196721311475,0.9836065573770492,0.9672131147540983,1.0,0.4262295081967213,0.39344262295081966,0.8934426229508197,0.6311475409836066,0.6147540983606558,0.7868852459016393,0.4262295081967213,0.9098360655737705,0.8852459016393442,0.9098360655737705,0.9344262295081968,0.9344262295081968,0.9754098360655737,0.7704918032786885
81.0,0.9512195121951219,0.983739837398374,0.967479674796748,1.0,0.42276422764227645,0.3902439024390244,0.8943089430894309,0.6341463414634146,0.6178861788617886,0.7886178861788617,0.42276422764227645,0.9105691056910569,0.8861788617886179,0.9105691056910569,0.9349593495934959,0.9349593495934959,0.975609756097561,0.7723577235772358
82.0,0.9516129032258065,0.9838709677419355,0.967741935483871,1.0,0.4274193548387097,0.3870967741935484,0.8951612903225806,0.6370967741935484,0.6209677419354839,0.7903225806451613,0.4274193548387097,0.9112903225806451,0.8870967741935484,0.9112903225806451,0.9354838709677419,0.9354838709677419,0.9758064516129032,0.7661290322580645
83.0,0.9393939393939394,0.9848484848484849,0.9696969696969697,1.0,0.4393939393939394,0.3939393939393939,0.9015151515151515,0.6515151515151515,0.6439393939393939,0.803030303030303,0.44696969696969696,0.9166666666666666,0.8939393939393939,0.9090909090909091,0.9393939393939394,0.9393939393939394,0.9772727272727273,0.7727272727272727
84.0,0.946969696969697,0.9848484848484849,0.9772727272727273,1.0,0.4393939393939394,0.3939393939393939,0.8939393939393939,0.6515151515151515,0.6439393939393939,0.803030303030303,0.44696969696969696,0.9166666666666666,0.8939393939393939,0.9090909090909091,0.946969696969697,0.946969696969697,0.9848484848484849,0.7803030303030303
85.0,0.9461538461538461,0.9846153846153847,0.9769230769230769,1.0,0.4461538461538462,0.38461538461538464,0.8923076923076924,0.6615384615384615,0.6538461538461539,0.8,0.4461538461538462,0.9153846153846154,0.8923076923076924,0.9076923076923077,0.9461538461538461,0.9461538461538461,0.9846153846153847,0.7769230769230769
86.0,0.9548872180451128,0.9849624060150376,0.9774436090225563,1.0,0.48872180451127817,0.39097744360902253,0.8947368421052632,0.6992481203007519,0.6917293233082706,0.8120300751879699,0.43609022556390975,0.9172932330827067,0.8947368421052632,0.9097744360902256,0.9473684210526315,0.9473684210526315,0.9849624060150376,0.8045112781954887
87.0,0.9571428571428572,0.9857142857142858,0.9785714285714285,1.0,0.5142857142857142,0.40714285714285714,0.8928571428571429,0.7142857142857143,0.7071428571428572,0.8214285714285714,0.45714285714285713,0.9214285714285714,0.9,0.9142857142857143,0.95,0.95,0.9857142857142858,0.8142857142857143
88.0,0.9571428571428572,0.9857142857142858,0.9785714285714285,1.0,0.5142857142857142,0.40714285714285714,0.8928571428571429,0.7142857142857143,0.7071428571428572,0.8214285714285714,0.45714285714285713,0.9214285714285714,0.9,0.9142857142857143,0.95,0.95,0.9857142857142858,0.8142857142857143
89.0,0.958041958041958,0.986013986013986,0.9790209790209791,1.0,0.5314685314685315,0.4195804195804196,0.9020979020979021,0.7272727272727273,0.7202797202797203,0.8321678321678322,0.4755244755244755,0.9230769230769231,0.9020979020979021,0.916083916083916,0.958041958041958,0.951048951048951,0.986013986013986,0.8251748251748252
90.0,0.9666666666666667,0.9888888888888889,0.9833333333333333,1.0,0.6222222222222222,0.5166666666666667,0.9222222222222223,0.7888888888888889,0.7777777777777778,0.8666666666666667,0.48333333333333334,0.9388888888888889,0.9111111111111111,0.9166666666666666,0.9666666666666667,0.9555555555555556,0.9888888888888889,0.85
91.0,0.9658536585365853,0.9902439024390244,0.9853658536585366,0.9951219512195122,0.6731707317073171,0.5658536585365853,0.9317073170731708,0.8195121951219512,0.8146341463414634,0.8878048780487805,0.5073170731707317,0.9463414634146341,0.8975609756097561,0.9170731707317074,0.9658536585365853,0.9512195121951219,0.9902439024390244,0.8682926829268293
92.0,0.9726027397260274,0.9863013698630136,0.9817351598173516,0.9954337899543378,0.7031963470319634,0.593607305936073,0.9269406392694064,0.8310502283105022,0.8310502283105022,0.8949771689497716,0.54337899543379,0.9497716894977168,0.9041095890410958,0.9223744292237442,0.9680365296803652,0.954337899543379,0.9908675799086758,0.8767123287671232
93.0,0.9777777777777777,0.9822222222222222,0.9777777777777777,0.9955555555555555,0.7244444444444444,0.6177777777777778,0.9333333333333333,0.8488888888888889,0.8444444444444444,0.9022222222222223,0.5511111111111111,0.96,0.9111111111111111,0.9244444444444444,0.9688888888888889,0.96,0.9911111111111112,0.8844444444444445
94.0,0.9835390946502057,0.9794238683127572,0.9794238683127572,0.9958847736625515,0.7942386831275721,0.6831275720164609,0.9423868312757202,0.8930041152263375,0.8806584362139918,0.9259259259259259,0.5432098765432098,0.9711934156378601,0.9300411522633745,0.9423868312757202,0.9794238683127572,0.9629629629629629,0.9917695473251029,0.9053497942386831
95.0,0.9824561403508771,0.9780701754385965,0.9780701754385965,0.9956140350877193,0.8377192982456141,0.7105263157894737,0.9473684210526315,0.9210526315789473,0.9122807017543859,0.9385964912280702,0.5701754385964912,0.9736842105263158,0.9342105263157895,0.956140350877193,0.9868421052631579,0.9605263157894737,0.9912280701754386,0.9122807017543859
96.0,0.9769585253456221,0.9723502304147466,0.9723502304147466,0.9953917050691244,0.847926267281106,0.728110599078341,0.9447004608294931,0.9400921658986175,0.9124423963133641,0.9447004608294931,0.576036866359447,0.9723502304147466,0.9400921658986175,0.9585253456221198,0.9861751152073732,0.9631336405529954,0.9907834101382489,0.9170506912442397
97.0,0.9720670391061452,0.9720670391061452,0.9720670391061452,0.994413407821229,0.888268156424581,0.8100558659217877,0.9497206703910615,0.9664804469273743,0.9497206703910615,0.9664804469273743,0.5977653631284916,0.9776536312849162,0.9329608938547486,0.9608938547486033,0.9832402234636871,0.9608938547486033,0.9888268156424581,0.9497206703910615
98.0,0.9707602339181286,0.9766081871345029,0.9766081871345029,0.9941520467836257,0.9181286549707602,0.8245614035087719,0.9473684210526315,0.9824561403508771,0.9590643274853801,0.9824561403508771,0.6081871345029239,0.9941520467836257,0.9473684210526315,0.9590643274853801,0.9824561403508771,0.9590643274853801,0.9883040935672515,0.9590643274853801
99.0,0.975609756097561,0.975609756097561,0.975609756097561,0.9939024390243902,0.9329268292682927,0.8597560975609756,0.9451219512195121,0.9817073170731707,0.9695121951219512,0.9878048780487805,0.6158536585365854,1.0,0.9573170731707317,0.9634146341463414,0.9878048780487805,0.9695121951219512,0.9939024390243902,0.9634146341463414
100.0,0.9751552795031055,0.9751552795031055,0.9751552795031055,0.9937888198757764,0.9503105590062112,0.8757763975155279,0.9440993788819876,0.9875776397515528,0.9751552795031055,0.9937888198757764,0.6273291925465838,1.0,0.9565217391304348,0.9627329192546584,0.9875776397515528,0.968944099378882,0.9937888198757764,0.968944099378882
101.0,0.975,0.975,0.975,0.99375,0.95625,0.88125,0.94375,0.9875,0.975,0.99375,0.63125,1.0,0.95625,0.9625,0.9875,0.96875,0.99375,0.96875
102.0,0.9751552795031055,0.9751552795031055,0.9751552795031055,0.9937888198757764,0.9565217391304348,0.8881987577639752,0.9440993788819876,0.9875776397515528,0.9751552795031055,0.9937888198757764,0.6335403726708074,1.0,0.9565217391304348,0.9627329192546584,0.9875776397515528,0.968944099378882,0.9937888198757764,0.9751552795031055
103.0,0.987012987012987,0.974025974025974,0.974025974025974,0.9935064935064936,0.974025974025974,0.9090909090909091,0.9415584415584416,0.9935064935064936,0.974025974025974,0.9935064935064936,0.6233766233766234,1.0,0.9545454545454546,0.9675324675324676,0.987012987012987,0.9675324675324676,0.9935064935064936,0.9805194805194806
104.0,0.987012987012987,0.974025974025974,0.974025974025974,0.9935064935064936,0.9805194805194806,0.9155844155844156,0.948051948051948,1.0,0.9805194805194806,1.0,0.6298701298701299,1.0,0.9545454545454546,0.961038961038961,0.987012987012987,0.9675324675324676,0.9935064935064936,0.9805194805194806
105.0,0.9870967741935484,0.9741935483870968,0.9741935483870968,0.9935483870967742,0.9806451612903225,0.9161290322580645,0.9483870967741935,1.0,0.9806451612903225,1.0,0.632258064516129,1.0,0.9548387096774194,0.9612903225806452,0.9870967741935484,0.967741935483871,0.9935483870967742,0.9806451612903225
106.0,0.9871794871794872,0.9743589743589743,0.9743589743589743,0.9935897435897436,0.9807692307692307,0.9294871794871795,0.9423076923076923,1.0,0.9807692307692307,1.0,0.6538461538461539,1.0,0.9551282051282052,0.9615384615384616,0.9871794871794872,0.967948717948718,0.9935897435897436,0.9807692307692307
107.0,0.9866666666666667,0.9733333333333334,0.9733333333333334,0.9933333333333333,0.98,0.94,0.9466666666666667,1.0,0.98,1.0,0.64,1.0,0.9533333333333334,0.96,0.9866666666666667,0.9666666666666667,0.9933333333333333,0.98
108.0,0.9869281045751634,0.9738562091503268,0.9738562091503268,0.9934640522875817,0.9803921568627451,0.9411764705882353,0.9477124183006536,1.0,0.9803921568627451,1.0,0.6470588235294118,1.0,0.954248366013072,0.9607843137254902,0.9869281045751634,0.9673202614379085,0.9934640522875817,0.9803921568627451
109.0,0.9866666666666667,0.9733333333333334,0.9733333333333334,0.9933333333333333,0.98,0.94,0.9466666666666667,1.0,0.98,1.0,0.64,1.0,0.9533333333333334,0.96,0.9866666666666667,0.9666666666666667,0.9933333333333333,0.98
110.0,0.9833333333333333,0.9666666666666667,0.9666666666666667,0.9916666666666667,0.9916666666666667,0.9583333333333334,0.9416666666666667,1.0,0.9833333333333333,1.0,0.675,1.0,0.9583333333333334,0.9666666666666667,0.9833333333333333,0.9666666666666667,0.9916666666666667,0.9916666666666667
111.0,0.989247311827957,0.956989247311828,0.956989247311828,1.0,0.989247311827957,0.978494623655914,0.9247311827956989,1.0,0.978494623655914,1.0,0.6881720430107527,1.0,1.0,0.989247311827957,0.989247311827957,0.978494623655914,0.989247311827957,0.989247311827957
112.0,0.9873417721518988,0.9620253164556962,0.9620253164556962,1.0,0.9873417721518988,0.9620253164556962,0.9367088607594937,1.0,0.9746835443037974,1.0,0.6455696202531646,1.0,0.9873417721518988,0.9873417721518988,0.9873417721518988,0.9746835443037974,0.9873417721518988,0.9873417721518988
113.0,0.9873417721518988,0.9746835443037974,0.9746835443037974,1.0,0.9873417721518988,0.9240506329113924,0.9240506329113924,1.0,0.9873417721518988,0.9873417721518988,0.6455696202531646,0.9873417721518988,0.9746835443037974,0.9746835443037974,0.9873417721518988,0.9620253164556962,0.9873417721518988,0.9873417721518988
114.0,0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,0.9833333333333333,0.85,0.9333333333333333,1.0,0.9833333333333333,0.9833333333333333,0.85,0.9833333333333333,0.9666666666666667,0.9666666666666667,0.9833333333333333,0.9666666666666667,0.9833333333333333,0.9833333333333333
115.0,0.9915254237288136,0.9915254237288136,0.9915254237288136,1.0,0.9830508474576272,0.8050847457627118,0.9491525423728814,1.0,0.9915254237288136,0.9915254237288136,0.8559322033898306,0.9661016949152542,0.9830508474576272,0.9830508474576272,0.9915254237288136,0.9745762711864406,0.9915254237288136,0.9915254237288136
116.0,1.0,1.0,1.0,1.0,0.9915254237288136,0.8135593220338984,0.9576271186440678,1.0,1.0,0.9915254237288136,0.864406779661017,0.9661016949152542,0.9830508474576272,0.9830508474576272,1.0,0.9830508474576272,1.0,1.0
117.0,1.0,1.0,1.0,1.0,0.9916666666666667,0.8166666666666667,0.9583333333333334,1.0,1.0,0.9916666666666667,0.8666666666666667,0.9666666666666667,0.9833333333333333,0.9833333333333333,1.0,0.9833333333333333,1.0,1.0
118.0,0.9878048780487805,1.0,1.0,1.0,0.9878048780487805,0.7865853658536586,0.8536585365853658,1.0,0.9939024390243902,0.9573170731707317,0.7865853658536586,0.9512195121951219,0.975609756097561,0.9817073170731707,1.0,0.9878048780487805,1.0,1.0
119.0,0.9885057471264368,1.0,1.0,1.0,0.9885057471264368,0.7758620689655172,0.8448275862068966,1.0,0.9942528735632183,0.9540229885057471,0.7758620689655172,0.9367816091954023,0.9770114942528736,0.9827586206896551,1.0,0.9885057471264368,1.0,1.0
120.0,0.9885057471264368,1.0,1.0,1.0,0.9885057471264368,0.7758620689655172,0.8448275862068966,1.0,0.9942528735632183,0.9540229885057471,0.7758620689655172,0.9367816091954023,0.9770114942528736,0.9827586206896551,1.0,0.9885057471264368,1.0,1.0
121.0,0.9838709677419355,1.0,1.0,1.0,0.9838709677419355,0.7849462365591398,0.8387096774193549,1.0,0.9946236559139785,0.956989247311828,0.7795698924731183,0.9354838709677419,0.978494623655914,0.9838709677419355,1.0,0.989247311827957,1.0,0.989247311827957
122.0,0.9838709677419355,1.0,1.0,1.0,0.9838709677419355,0.7795698924731183,0.8387096774193549,1.0,0.9946236559139785,0.956989247311828,0.7795698924731183,0.9247311827956989,0.978494623655914,0.9838709677419355,1.0,0.989247311827957,1.0,0.989247311827957
123.0,0.9841269841269841,1.0,1.0,1.0,0.9841269841269841,0.783068783068783,0.8359788359788359,1.0,0.9947089947089947,0.9576719576719577,0.7883597883597884,0.9206349206349206,0.9788359788359788,0.9841269841269841,1.0,0.9894179894179894,1.0,0.9841269841269841
124.0,0.9845360824742269,1.0,1.0,1.0,0.979381443298969,0.7835051546391752,0.8298969072164949,1.0,0.9896907216494846,0.9536082474226805,0.7783505154639175,0.9175257731958762,0.979381443298969,0.9896907216494846,1.0,0.9896907216494846,1.0,0.9845360824742269
