τ,1.0
0.0,0.0
0.005,0.049019607843137254
0.01,0.2549019607843137
0.015,0.3333333333333333
0.02,0.38235294117647056
0.025,0.46078431372549017
0.03,0.5098039215686274
0.035,0.5784313725490197
0.04,0.6078431372549019
0.045,0.6274509803921569
0.05,0.6666666666666666
0.055,0.6862745098039216
0.06,0.696078431372549
0.065,0.7254901960784313
0.07,0.7254901960784313
0.075,0.7352941176470589
0.08,0.7450980392156863
0.085,0.7549019607843137
0.09,0.7647058823529411
0.095,0.7745098039215687
0.1,0.7941176470588235
0.105,0.7941176470588235
0.11,0.8137254901960784
0.115,0.8137254901960784
0.12,0.8137254901960784
0.125,0.8137254901960784
0.13,0.8137254901960784
0.135,0.8137254901960784
0.14,0.8137254901960784
0.145,0.8137254901960784
0.15,0.8137254901960784
0.155,0.8235294117647058
0.16,0.8333333333333334
0.165,0.8431372549019608
0.17,0.8529411764705882
0.175,0.8627450980392157
0.18,0.8627450980392157
0.185,0.8627450980392157
0.19,0.8627450980392157
0.195,0.8725490196078431
0.2,0.8725490196078431
0.205,0.8823529411764706
0.21,0.8823529411764706
0.215,0.8823529411764706
0.22,0.8921568627450981
0.225,0.9019607843137255
0.23,0.9019607843137255
0.235,0.9019607843137255
0.24,0.9117647058823529
0.245,0.9117647058823529
0.25,0.9117647058823529
0.255,0.9117647058823529
0.26,0.9215686274509803
0.265,0.9411764705882353
0.27,0.9411764705882353
0.275,0.9607843137254902
0.28,0.9607843137254902
0.285,0.9705882352941176
0.29,0.9705882352941176
0.295,0.9705882352941176
0.3,0.9803921568627451
0.305,0.9803921568627451
0.31,0.9901960784313726
0.315,0.9901960784313726
0.32,0.9901960784313726
0.325,0.9901960784313726
0.33,0.9901960784313726
0.335,0.9901960784313726
0.34,0.9901960784313726
0.345,0.9901960784313726
0.35,0.9901960784313726
0.355,0.9901960784313726
0.36,0.9901960784313726
0.365,0.9901960784313726
0.37,0.9901960784313726
0.375,0.9901960784313726
0.38,0.9901960784313726
0.385,0.9901960784313726
0.39,0.9901960784313726
0.395,0.9901960784313726
0.4,0.9901960784313726
0.405,0.9901960784313726
0.41,0.9901960784313726
0.415,0.9901960784313726
0.42,0.9901960784313726
0.425,0.9901960784313726
0.43,0.9901960784313726
0.435,1.0
0.44,1.0
0.445,1.0
0.45,1.0
0.455,1.0
0.46,1.0
0.465,1.0
0.47,1.0
0.475,1.0
0.48,1.0
0.485,1.0
0.49,1.0
0.495,1.0
0.5,1.0
