Item,Reference,Estimate
1030011.LOFI.jams,126.0,63.16
1068430.LOFI.jams,170.0,86.96
1092771.LOFI.jams,136.0,68.18
1177875.LOFI.jams,148.0,74.07
1198571.LOFI.jams,120.0,60.0
1234668.LOFI.jams,175.0,86.96
1240669.LOFI.jams,171.0,42.86
1240672.LOFI.jams,174.0,86.96
1317507.LOFI.jams,174.0,86.96
1327052.LOFI.jams,175.0,153.85
1329955.LOFI.jams,126.0,41.96
1380256.LOFI.jams,126.0,63.16
1418652.LOFI.jams,140.0,69.77
1424458.LOFI.jams,126.0,41.96
1461087.LOFI.jams,175.0,89.55
1479462.LOFI.jams,90.0,98.36
1623443.LOFI.jams,140.0,69.77
1698047.LOFI.jams,174.0,43.48
1728723.LOFI.jams,140.0,86.96
1735621.LOFI.jams,95.25,127.66
1743969.LOFI.jams,130.0,78.95
1747518.LOFI.jams,140.0,93.75
1791554.LOFI.jams,126.0,63.16
1817444.LOFI.jams,172.0,85.71
1842615.LOFI.jams,148.0,74.07
1855660.LOFI.jams,174.0,86.96
1874244.LOFI.jams,70.0,139.53
1905591.LOFI.jams,180.0,60.0
1905592.LOFI.jams,118.0,171.43
1921248.LOFI.jams,150.0,74.07
1950701.LOFI.jams,174.0,43.48
1982430.LOFI.jams,126.0,63.16
2022116.LOFI.jams,148.0,74.07
2071203.LOFI.jams,134.0,66.67
2422602.LOFI.jams,128.0,63.83
2432724.LOFI.jams,126.0,63.16
2673896.LOFI.jams,129.5,64.52
2676246.LOFI.jams,140.0,69.77
2703359.LOFI.jams,174.0,86.96
2725284.LOFI.jams,175.0,86.96
2725286.LOFI.jams,175.0,86.96
2726350.LOFI.jams,128.0,117.65
2726353.LOFI.jams,128.0,117.65
2726355.LOFI.jams,128.0,58.82
2734649.LOFI.jams,174.0,86.96
2734862.LOFI.jams,180.0,89.55
2741734.LOFI.jams,180.0,89.55
2745205.LOFI.jams,127.0,117.65
278893.LOFI.jams,145.0,74.07
3013772.LOFI.jams,165.0,82.19
3023605.LOFI.jams,145.0,66.67
3040535.LOFI.jams,140.0,69.77
3041381.LOFI.jams,119.0,157.89
3041383.LOFI.jams,176.0,53.1
3058700.LOFI.jams,70.0,139.53
3069960.LOFI.jams,140.0,105.26
3091433.LOFI.jams,140.0,69.77
3091814.LOFI.jams,120.0,125.0
3101046.LOFI.jams,174.0,86.96
3151015.LOFI.jams,174.0,86.96
3167057.LOFI.jams,85.0,171.43
3173482.LOFI.jams,165.0,82.19
3190084.LOFI.jams,174.0,86.96
3194652.LOFI.jams,177.7,43.8
3208076.LOFI.jams,107.0,127.66
3209004.LOFI.jams,129.0,120.0
3213176.LOFI.jams,174.0,86.96
3218565.LOFI.jams,200.0,127.66
3218804.LOFI.jams,174.0,139.53
3226180.LOFI.jams,180.0,69.77
3244386.LOFI.jams,140.0,69.77
3261686.LOFI.jams,128.0,63.83
3281282.LOFI.jams,160.0,80.0
3297802.LOFI.jams,126.0,63.16
3303241.LOFI.jams,132.0,65.93
3312045.LOFI.jams,170.0,42.55
3313129.LOFI.jams,170.0,84.51
3317417.LOFI.jams,96.0,127.66
3343760.LOFI.jams,175.0,86.96
3344148.LOFI.jams,110.0,214.29
3349486.LOFI.jams,140.0,69.77
3368053.LOFI.jams,128.0,117.65
3368054.LOFI.jams,127.0,117.65
3368055.LOFI.jams,127.0,117.65
3370500.LOFI.jams,85.0,171.43
3377892.LOFI.jams,174.0,43.48
3383105.LOFI.jams,85.0,80.0
3387888.LOFI.jams,174.0,86.96
3391054.LOFI.jams,199.0,139.53
3405537.LOFI.jams,126.0,63.16
3409480.LOFI.jams,124.0,61.22
3412362.LOFI.jams,130.0,120.0
3414605.LOFI.jams,125.0,46.88
3419452.LOFI.jams,140.0,69.77
3439626.LOFI.jams,174.0,86.96
3453642.LOFI.jams,175.0,86.96
3467867.LOFI.jams,172.0,85.71
3480108.LOFI.jams,130.0,150.0
3482508.LOFI.jams,174.0,86.96
3484119.LOFI.jams,122.0,127.66
3486206.LOFI.jams,175.0,84.51
3493047.LOFI.jams,70.0,139.53
3509304.LOFI.jams,175.0,43.8
3511308.LOFI.jams,150.0,74.07
3520036.LOFI.jams,120.0,60.0
3535520.LOFI.jams,100.0,55.05
3564559.LOFI.jams,170.0,42.55
3566606.LOFI.jams,148.0,74.07
3577631.LOFI.jams,140.0,69.77
3593643.LOFI.jams,172.0,86.96
3618176.LOFI.jams,173.0,86.96
3621649.LOFI.jams,176.0,88.24
3629920.LOFI.jams,175.0,86.96
3630279.LOFI.jams,173.0,43.8
3630280.LOFI.jams,174.0,86.96
3638589.LOFI.jams,170.0,56.6
3640677.LOFI.jams,140.0,115.38
3642438.LOFI.jams,172.0,42.86
3650152.LOFI.jams,123.0,41.67
3656301.LOFI.jams,174.0,86.96
3692859.LOFI.jams,126.0,63.16
3706845.LOFI.jams,70.0,139.53
3724279.LOFI.jams,140.0,69.77
3742708.LOFI.jams,148.0,74.07
3746398.LOFI.jams,170.0,85.71
3754674.LOFI.jams,140.0,69.77
3783220.LOFI.jams,150.0,74.07
3787878.LOFI.jams,132.0,117.65
3789981.LOFI.jams,80.0,86.96
3792954.LOFI.jams,95.9,127.66
3801596.LOFI.jams,140.0,89.55
3807114.LOFI.jams,125.0,61.86
3819089.LOFI.jams,173.0,86.96
3824612.LOFI.jams,126.0,120.0
3828895.LOFI.jams,148.0,74.07
3835017.LOFI.jams,175.0,43.8
3873406.LOFI.jams,128.0,120.0
