Item,Reference,Estimate
6_Million_Ways_To_Die_(DJ_Hype_Remix).jams,157.89,199.87
A_Musical_Box.jams,157.89,79.75
A_New_Dawn.jams,157.89,79.44
Being_With_You_1.jams,153.85,77.05
Beyond_Bass.jams,157.89,78.45
Breaking_Free_2.jams,157.89,77.85
Casanova_(Down_To_Earth_Remix).jams,164.84,81.83
Chasin_A_Dream.jams,157.89,78.95
Dark_Stranger_(Origin_Unknown_Remix).jams,157.89,150.32
Darkman.jams,153.85,77.14
Devotion.jams,153.85,115.05
Enticer.jams,157.89,80.14
Feel_(Feel_Good).jams,153.85,79.31
Finest_Illusion_(Legal_Mix).jams,157.89,150.66
Flammable.jams,153.85,76.95
Freeaneazy.jams,157.89,79.5
Further_Intrigue.jams,153.85,76.83
Future_Followers.jams,153.85,76.99
Ghetto_People.jams,157.89,78.61
I_Need_Your_Lovin.jams,153.85,78.91
Into_Da_Future_(Massive_Mix).jams,162.16,81.26
Light_Years.jams,151.9,76.04
Livin_In_A_Dream.jams,153.85,76.33
Lords_Of_The_Null_Lines_(Foul_Play_Remix).jams,157.89,79.9
My_Own_(Hixxy_and_UFO_Remix).jams,166.67,80.66
No_Worries.jams,157.89,77.82
Open_Your_Mind.jams,157.89,79.37
Original_Badboy.jams,157.89,79.69
Promised_Land.jams,146.34,100.61
R_Yeah.jams,157.89,79.2
Skanka.jams,157.89,79.63
Stay_Calm_(Foul_Play_Remix).jams,157.89,79.67
T-N-T.jams,157.89,101.31
Terrorist_(Grooverider_Remix).jams,157.89,78.23
The_Element_(Highnoon).jams,146.34,110.15
The_End_(Alternative_Version).jams,166.67,83.22
The_R.jams,150.0,204.93
Twisted.jams,157.89,79.46
Wait_4_The_Bass.jams,153.85,77.02
We_Are_Hardcore.jams,142.86,196.71
What_Kind_of_World.jams,171.43,84.67
