Item,Reference,Estimate
006.jams,87.28,116
007.jams,62.842,80
012.jams,97.2619,108
013.jams,64.1988,136
024.jams,121.4892,137
037.jams,124.532,130
057.jams,86.3395,96
059.jams,66.8319,104
062.jams,132.2419,71
078.jams,155.6007,162
091.jams,72.1623,108
107.jams,132.8648,116
122.jams,72.1003,96
123.jams,71.4268,77
125.jams,70.7354,80
126.jams,59.9587,96
127.jams,62.0777,80
128.jams,58.8761,96
129.jams,84.8315,96
130.jams,51.8635,96
131.jams,86.3348,77
132.jams,58.2321,80
135.jams,79.3136,84
137.jams,114.0116,75
138.jams,170.1039,98
139.jams,147.3249,132
140.jams,83.1897,73
141.jams,129.6254,158
150.jams,100.6198,72
152.jams,114.6397,151
194.jams,122.5861,91
205.jams,130.4821,77
207.jams,179.7244,94
218.jams,85.2898,96
220.jams,57.2261,96
