Item,Reference,Estimate
TRBISBN128F4267AB6.jams,68.44783,101
TRBRSTH128F4296255.jams,91.15863,61
TRCSBQX12903CFA040.jams,64.89927,97
TRDPTCF128F93002CE.jams,131.17853,108
TRDWVQX128F9335CED.jams,58.984993,77
TRETAHF128F425309E.jams,126.24996,119
TRFPDPQ12903CA9803.jams,124.59397,130
TRGKGAA128F147706C.jams,127.59054,138
TRINNMP12903CC4C64.jams,70.97125,112
TRIRCFN128F4280243.jams,76.25467,58
TRJUJAH128F425A752.jams,111.109436,74
TRJUJSM128E0783940.jams,68.05354,121
TRKUWVV128F4268367.jams,44.63303,84
TRLJEVL128F4281984.jams,74.83524,94
TRLLLKU128F425FF8B.jams,47.70845,232
TRLLYMC128F146EB42.jams,69.47297,104
TRNUCBG128F92DE30C.jams,64.97812,91
TRPSENF128F145845E.jams,95.9689,91
TRPUELS128F426BF55.jams,126.052826,84
TRQGJPU128F1484EF8.jams,95.37748,91
TRRQFCW128F92E0F59.jams,122.97741,82
TRSNRRL128F4280E31.jams,82.60265,77
TRSSMBI128F9342CDA.jams,121.24255,81
TRSXUZT128F425DB72.jams,147.54135,110
TRUONIG12903CD80C3.jams,98.7289,66
TRVILAN128F42B635B.jams,113.19915,76
TRVKVHJ12903CF3934.jams,161.42017,84
TRVWPTZ128F1498A48.jams,64.741554,90
TRVYIPA128F429F583.jams,110.32087,120
TRXIHND128F92F12C8.jams,98.6106,66
TRXTTNI128F4295E0F.jams,91.986626,61
TRXUHPL12903CCC2A1.jams,115.09171,77
TRYRPLM128F1487E66.jams,63.085556,112
TRZJFFH128F14647FC.jams,49.206734,84
TRZQWQE128F9305CAD.jams,65.29355,97
TRZVWBO128F4263A73.jams,112.05572,75
