Item,Reference,Estimate
006.jams,87.28,113.9
007.jams,62.842,92.9
010.jams,109.8484,144.5
012.jams,97.2619,109.1
013.jams,64.1988,138.4
024.jams,121.4892,136.4
057.jams,86.3395,94.5
059.jams,66.8319,103.4
062.jams,132.2419,70.1
075.jams,60.6342,91.8
107.jams,132.8648,83.2
121.jams,70.6604,101.0
122.jams,72.1003,110.5
123.jams,71.4268,156.9
124.jams,93.3898,126.0
125.jams,70.7354,111.8
126.jams,59.9587,102.9
128.jams,58.8761,101.2
129.jams,84.8315,101.6
131.jams,86.3348,128.4
132.jams,58.2321,82.7
133.jams,72.8353,111.5
137.jams,114.0116,89.6
138.jams,170.1039,117.6
139.jams,147.3249,65.5
140.jams,83.1897,112.2
141.jams,129.6254,158.8
150.jams,100.6198,69.4
152.jams,114.6397,77.0
190.jams,168.4582,87.9
193.jams,124.7083,164.8
195.jams,86.3242,123.8
202.jams,77.9442,118.3
205.jams,130.4821,83.5
218.jams,85.2898,77.2
220.jams,57.2261,97.1
221.jams,81.1605,143.6
225.jams,109.4368,114.9
245.jams,103.8957,109.7
