T (BPM),boeck2015/tempodetector2016_default,davies2009/mirex_qm_tempotracker,echonest/version_3_2_1,gkiokas2012/default,klapuri2006/percival2014,oliveira2010/ibt,percival2014/stem,scheirer1998/percival2014,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017,schreiber2018/cnn,schreiber2018/fcn,schreiber2018/ismir2018,zplane/auftakt_v3
38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59.0,0.9917410208143074,1.026394336515752,1.0044339750036433,0.9984964094096124,0.9879184478545172,0.987927167699425,-0.0025591448445037913,1.0069487507416248,1.0007176073658168,1.0007176073658168,1.0007176073658168,1.0089887832272548,1.0089887832272548,1.0089887832272548,1.0027025203798234
60.0,0.9917410208143074,1.026394336515752,1.0044339750036433,0.9984964094096124,0.9879184478545172,0.987927167699425,-0.0025591448445037913,1.0069487507416248,1.0007176073658168,1.0007176073658168,1.0007176073658168,1.0089887832272548,1.0089887832272548,1.0089887832272548,1.0027025203798234
61.0,0.9917410208143074,1.026394336515752,1.0044339750036433,0.9984964094096124,0.9879184478545172,0.987927167699425,-0.0025591448445037913,1.0069487507416248,1.0007176073658168,1.0007176073658168,1.0007176073658168,1.0089887832272548,1.0089887832272548,1.0089887832272548,1.0027025203798234
62.0,0.9917410208143074,1.026394336515752,1.0044339750036433,0.9984964094096124,0.9879184478545172,0.987927167699425,-0.0025591448445037913,1.0069487507416248,1.0007176073658168,1.0007176073658168,1.0007176073658168,1.0089887832272548,1.0089887832272548,1.0089887832272548,1.0027025203798234
63.0,0.9917410208143074,1.026394336515752,1.0044339750036433,0.9984964094096124,0.9879184478545172,0.987927167699425,-0.0025591448445037913,1.0069487507416248,1.0007176073658168,1.0007176073658168,1.0007176073658168,1.0089887832272548,1.0089887832272548,1.0089887832272548,1.0027025203798234
64.0,0.9967424530320608,1.020527019679205,1.0018456865238632,0.4984422498984142,0.991058247841557,1.0029720324177869,0.49836393972846355,1.0089845928333778,0.5007386386031079,1.0007386386031079,1.0007386386031079,1.0036884368072354,1.008612329785409,1.0036884368072354,1.003011453154635
65.0,0.6733450992903153,1.008907514295324,0.6709184987922848,0.33509184082827065,0.9824411147322051,1.0111479701570874,0.34140607788221694,0.6854376432649959,0.3363246455084988,1.00400214127646,1.00400214127646,0.6845785821671583,0.6878611774859408,0.6845785821671583,0.6759388778665808
66.0,0.4319968698736774,1.0101062745571499,0.2666345690728914,0.1471751491907203,0.9867287636100447,1.0110718936098853,0.2886814534812361,0.5850131617989758,0.14262344704261,0.8584744626410814,0.8584744626410814,0.2941896642439445,0.2983620077582932,0.2941896642439445,0.5742999206325613
67.0,0.37742717271681236,1.0137739524540588,0.23305305088505957,0.12832684884783294,0.9879351711351771,0.9994861862144431,0.2521436786712886,0.5127905971916243,0.12480745406860681,0.8761770927172694,0.8761770927172694,0.25932192792581854,0.2606153500944592,0.2569645495194041,0.6272981532560185
68.0,0.37742717271681236,1.0137739524540588,0.23305305088505957,0.12832684884783294,0.9879351711351771,0.9994861862144431,0.2521436786712886,0.5127905971916243,0.12480745406860681,0.8761770927172694,0.8761770927172694,0.25932192792581854,0.2606153500944592,0.2569645495194041,0.6272981532560185
69.0,0.3019187549394604,1.0386578341804946,0.1870224441850687,-0.017238688949258858,0.9275558692057372,0.883932307576069,0.2195882807408942,0.460865837762822,0.09909535238167826,0.8003367129328737,0.8003367129328737,0.31041053015651515,0.20126178892737728,0.2112553620309571,0.5157030741050593
70.0,0.27433207259373066,1.037959786503504,0.16685775285884905,-0.014078264221969793,0.9127046977592826,0.889349861578894,0.2004085731012805,0.5107883488449826,0.08952991823134708,0.8180296779267457,0.8180296779267457,0.2837846622378248,0.1845585338476994,0.19364360030549924,0.5290515098629643
71.0,0.2315833066013713,0.9140622085600479,0.1283704156974247,-0.01245620916575987,0.800346576795484,0.8504538341423948,0.17423144280952368,0.5339080488716987,0.0765199349275554,0.7245437794328594,0.6476207025097824,0.24096025999231724,0.15699968981605736,0.1633084454344062,0.44780761693862936
72.0,0.2671118930780708,0.924474573159306,0.10949227579959099,-0.010065444578885445,0.6971498155911688,0.7994942554407021,0.15108833320988113,0.5975439189921842,0.06713888067627799,0.6289440749790064,0.5622774083123397,0.2107279904733707,0.1356162010897922,0.1410837892923612,0.38953796275628505
73.0,0.26508149241715645,0.8169121785004094,0.019460570385500413,-0.0002713158050116605,0.588132099798837,0.6903609475318102,0.11625686353582393,0.4738956446587564,0.008520058926075597,0.5786029165887755,0.42070817966318524,0.17137476065361334,0.11474050972289176,0.11639249656334262,0.36468620855314493
74.0,0.17812833408385756,0.7829411158629986,-0.010012828445532045,0.015389435756326349,0.41163286305090707,0.4523482618914265,0.07476701269552932,0.44455554472810094,0.006281011155494406,0.2782796779097806,0.16063261853951327,0.12702254378638655,0.06770455660082672,0.06862772571754927,0.20298181274256863
75.0,0.11730411143257428,0.7189050436042823,-0.08977416017935402,-0.04887321080946034,0.35656710828056315,0.35418929296394946,0.07367528517310383,0.46354885324958367,0.01176507486919783,0.17072125812930714,0.03610587413774746,0.10715068491689299,0.04984805027416615,0.04461019088087305,0.1920147789649037
76.0,0.1032803557153683,0.6581781411693698,-0.09569742850045872,-0.04363936174431118,0.32703278626895355,0.31444268112496593,0.06801027330399734,0.41616785154248787,0.010379922432996623,0.18428566819501627,0.014794143034247923,0.09557928667778122,0.04707409830260786,0.04045885125620433,0.17656357786060928
77.0,0.06018775225636947,0.5321633809550145,-0.13487029173585963,-0.034517606711259426,0.22987418370161422,0.21378239839256663,0.02999299049180156,0.3764178453432026,-0.01335387050597004,0.12919141956999391,-0.03747524612964928,0.06634443535632524,0.058391689855685436,0.034297529169857933,0.13457737023662678
78.0,0.05371115828571275,0.5127847206123799,-0.12255092594405811,-0.03107791091805037,0.20938526601582602,0.20367228581718286,0.03142002593228612,0.34086952927409436,-0.008319872308263088,0.11040310498386911,-0.03871970116844325,0.05916874618064875,0.05190849912929937,0.030350565884085277,0.12267462454983959
79.0,0.05118803988684325,0.4950205639095916,-0.10062441720666739,-0.03734784950568716,0.19455530585145228,0.19349382924821928,0.02890696289859257,0.33309070917546446,-0.01982425064371717,0.10172094131888004,-0.03994572452581669,0.056024213079318576,0.05379459618076516,0.029457478739892722,0.10700055756822248
80.0,0.04961490415539581,0.4960452034514661,-0.0983836244486303,-0.03596170967962534,0.18842668767556656,0.18717056331458548,0.027921225885908955,0.3344569762200681,-0.019105908903911163,0.0985184704147313,-0.0385783029833623,0.05426835358519248,0.05237065441503236,0.02881860527870419,0.10374274546644316
81.0,0.049300867118073674,0.5003329814063335,-0.10231775965239803,-0.03557971342790227,0.18697115250746774,0.18576750138235487,0.027549005389715494,0.3344569762200681,-0.018964137500484004,0.09771924678360934,-0.03828075242729953,0.05392850933079702,0.05191845940304599,0.02855482665980846,0.10299441606986208
82.0,0.05509873224612589,0.49413203754889207,-0.10803765394768693,-0.03466341137617847,0.18063244736829637,0.1788942656264064,0.026867109925013132,0.3184935106449062,-0.018236339532652853,0.09394491331568788,-0.04451662462933196,0.05176604856545509,0.049710680989778926,0.027489563811491587,0.0947274355437826
83.0,0.060779947697004,0.4799800379155634,-0.10180745667035135,-0.03374701885689008,0.17535320615832536,0.17390016220568139,0.026081544588732544,0.3081099349964132,-0.01768653626537163,0.09115985101766776,-0.043168506690187305,0.05010372930146558,0.048341259978948586,0.0266683101748668,0.0919575488547387
84.0,0.05332665368888242,0.4728535940370918,-0.11310903878232204,-0.03670511787259347,0.1687936087686338,0.16950851093062205,0.01687245717842235,0.3069035835827077,-0.017723013709167602,0.08366523644767981,-0.05066312126017524,0.04270415067511261,0.04086819041262288,0.019268731548513825,0.08466903860004775
85.0,0.05352797896619113,0.4689978428379154,-0.1140345930407421,-0.037044186598612854,0.16280553929686792,0.16305744826366667,0.016792623366307304,0.30910489374217054,-0.017912635310885258,0.07669633486741301,-0.058642010492380804,0.042676671560737484,0.040826907085747835,0.019065046275292093,0.0851417853016235
86.0,0.044240738698141456,0.4243430562834245,-0.08704602153332136,-0.038934135880387195,0.12819370847649786,0.12845104226876378,0.008943767192119699,0.26513137152649124,-0.017115187196364155,0.052273652960433015,-0.07816112916168712,0.04126502381451823,0.03945033575399833,0.018508892198835353,0.06766424956954263
87.0,0.04328562213942534,0.4057150181895513,-0.08949748094188613,-0.03795991291175592,0.11745069958621517,0.11842784054530323,0.008696255305434495,0.25713039355485456,-0.01667633956748581,0.04370729633835076,-0.08305326656906174,0.0399536920392007,0.03842821609811296,0.017971388266574493,0.058718382251379646
88.0,0.042806876945558195,0.4004100574062045,-0.08821473170001737,-0.0373837199202754,0.11581533079328181,0.11683198140543569,0.00861851563917248,0.25334761870971884,-0.01642006452144771,0.043120870627663975,-0.08187912890603449,0.0394477516285846,0.037943462853345315,0.01777075763057821,0.0579211254944193
89.0,0.043411409242959685,0.3900187432698661,-0.08950713948845883,-0.02946657738200286,0.10778401627645508,0.11253782912913798,0.007481217422550738,0.2533504005352898,-0.0165984731151859,0.03672855621685232,-0.09003200669056019,0.032753143354630844,0.03898706734058892,0.017620787849640312,0.057760539128126315
90.0,0.03710557066957506,0.2894381908280634,-0.03914410334372005,-0.021644368894056135,0.0750059623334079,0.07411391782236532,0.005264659127516245,0.18005604707656303,-0.012021589748051913,0.021683499601200446,-0.07062419236214611,0.024187808161997906,0.03411481913521611,0.0131683492814407,0.03460632303696252
91.0,0.03498102686715873,0.274812993025533,-0.029392216533365694,-0.01863526558866487,0.06936974853740528,0.06578928552140641,0.004626396929798235,0.15827990837295336,-0.011470683036931831,0.018440379328555224,-0.0640838921901466,0.027659788949582684,0.04191125909331515,0.012391692509347426,0.032760070929394806
92.0,0.027913289168455157,0.24791293873378015,-0.02704615498919074,-0.01270059798074685,0.06430144289373312,0.05562875701846925,0.004310926092678952,0.13754151894744054,-0.010708932467371087,0.017054073694203618,-0.05952250257990708,0.02577056009202872,0.03908874470956978,0.011568661670215046,0.030387517284606144
93.0,0.027151332055103984,0.23562267118424055,-0.023560111113808294,-0.007802174524725598,0.05959147079917716,0.0489604647456714,0.0048285489270396085,0.1312854207284471,-0.006701626134656188,0.009777470329148464,-0.056012003053598734,0.02940234469119603,0.04260017102886379,0.013095834195906177,0.024272718204109204
94.0,0.020053900451154412,0.1748903794102071,-0.019078743032440088,-0.0010673863013944205,0.042963359319280185,0.034201660647089564,0.003069686969764785,0.07768890914547723,-0.006529871690723351,0.01501471203009284,-0.041436900527421223,0.02297408822362772,0.04296139319108613,0.01183221562143866,0.02229042974526559
95.0,0.020973750101592935,0.13963336856716296,-0.0016511299009087205,0.012012535200601963,0.02613161758818774,0.023193415612193107,-0.002292269515930224,0.04472594059125485,-0.008629358513591806,0.01839945701126405,-0.028609089848955924,0.018982166997867304,0.044280359600612794,0.012586857041412953,0.010435819800262872
96.0,0.021525199660901755,0.13706570528904627,0.0026069350645383654,0.012431122093583663,0.023499242303027097,0.02317119087973405,-0.003147940907891551,0.040417143666717475,-0.0088674466501569,0.010123892658539576,-0.02496382641324659,0.019202661998513875,0.04464935577814491,0.012639054411626511,0.00881198471080504
97.0,0.02628181502563591,0.08542068258099397,0.04729562899554796,0.02043442907551988,0.006516729175101574,0.010969432815732734,0.0012734625285016731,-0.023571250558123345,-0.00025550065448664395,1.933596493839996e-05,-0.005386069610677658,0.0175689321259734,0.03784579757832966,0.009569884619683191,-0.007029773817818557
98.0,0.028197771475844367,0.06720250280395412,0.05183971823108007,0.021979510630522878,0.004525094272568054,0.0035636365537197083,-0.001659002071352885,-0.02524198663160389,-0.002664144332641503,0.0034401617427277814,-0.00234018526009864,0.0189141490465682,0.04069280934410853,0.010455561382550164,-0.00900880688348102
99.0,0.022950826275869682,0.05769196477347088,0.03347925873324709,0.01639938043320378,0.0018463173379923458,-0.002299001754832755,-0.0009547390109613701,-0.040065817886183984,-0.00014947944229778956,-0.00010094376679845874,-0.012005706015459302,0.013754902004838632,0.032847724001547327,0.004387900506161855,-0.008357653931091207
100.0,0.023309354321148175,0.046039521769173926,0.034830777496765296,0.016553958941137342,0.0017457435911646068,-0.002206969662837031,-0.0009324699309134814,-0.05054260545498399,-0.00021716170591292388,-0.0001677435635863325,-0.012288956034950102,0.013959094028397534,0.033203668360036964,0.004226393528371765,-0.008654540427260098
101.0,0.02338831212499587,0.040027461244535455,0.03866501861588409,0.016583020753060385,0.0017168469565788922,-0.0022923037570357864,-0.0008247024540393329,-0.05054260545498399,-0.00021004389024461266,-0.0001603244177818835,-0.012355446721288115,0.013972333493291671,0.03343145732615465,0.004277491794296365,-0.00876951671580319
102.0,0.017679670666660065,0.030488908083074272,0.04649271646293934,0.017232503010301232,0.0010275480733066063,-0.0027028056066341656,-0.001143136497588753,-0.04778933930518319,-0.0002304172898384736,-0.00017421232785326722,-0.006424212492141085,0.01442338145002577,0.0344686180278917,0.004387622984441098,-0.005476518194929123
103.0,0.011477482629863308,0.03055757971859059,0.044476736928326044,0.01748386335154415,0.0009342950425307079,-0.0030976153241407244,-0.0011324224219770342,-0.052471746643803024,-0.0002129026308698911,-0.00017407893489275594,-0.0065031930253107995,0.014638104424636735,0.034740705417281824,0.004457761581681151,-0.0055889848902986455
104.0,0.011465131126743326,0.030317129173245194,0.04759278272766706,0.01999253108525822,0.00024168971251758796,-0.005907661795191324,0.00041494880747235943,-0.058361975703421366,-0.0002352259691963201,-0.006522977851653415,-0.01285209194207146,0.014503317901828405,0.0346059188944735,0.004322975058872823,-0.005623717916994448
105.0,0.01119515517182977,0.03038539080448371,0.04638032711497241,0.013390060362530161,0.00025197450061825835,-0.005697108665337688,0.00037165572016471983,-0.056506003698351355,-0.00013953221633566465,-0.006275089049769483,-0.012447928718201896,0.014287000818071658,0.03389324129237983,0.004358024465065598,-0.005389394676356536
106.0,0.01108302554088368,0.030110463226395653,0.04006563449367367,0.013236287089377576,0.00024121421270501914,-0.005827778642889477,0.0004835820856465783,-0.052307669832553284,-0.0001832435730368966,-0.006287167791689568,-0.01242213727810706,0.014111676080731633,0.033521001311742224,0.004243613693081436,-0.005388320496590642
107.0,0.011524755957475532,0.030498635162992976,0.03358815717499361,0.016909059648597704,0.0004439745763734916,-0.006490848010337619,0.0005879114515973397,-0.05117758922760232,-0.00013173803506199487,-0.006550050293563253,-0.013001663366376483,0.014877146081343625,0.03509533530536159,0.004499764344653422,-0.005656603578040889
108.0,0.011502496038483873,0.03046648044464913,0.033572767088176546,0.016931139856597485,0.0005082220233289641,-0.006547982833166453,0.0005556121360352789,-0.051235165559059444,-0.00012806352926559902,-0.006533247632785027,-0.01298486070559826,0.014820011258514794,0.03511741551336138,0.004521844552653209,-0.005653454193847161
109.0,0.011370735118259125,0.03030319086699345,0.03322219907955646,0.01691132547777947,0.0005141471205028243,-0.0067333597345080425,0.0005081257093820306,-0.05044156770735144,-0.00018217955111788536,-0.006505768952681655,-0.012875195871701085,0.014518842455093656,0.03455768105064283,0.004351862586249416,-0.005577452895998361
110.0,0.006590401901911009,0.025422164978534695,0.0017505684240247074,0.02325775105102683,0.0003435148465706348,-0.004631754738995161,-0.007633621093368721,-0.09480649652537015,-0.00018716621530918455,-0.00940020150464373,-0.01824975925938754,0.019799735463587608,0.03834440560278864,0.005673931575016413,-0.0005598836795639265
111.0,0.007960222269474583,0.022246492350574177,-0.012134340948867412,0.02325206610827926,-4.049845660437353e-05,-0.008719367103122206,-0.008598089332537435,-0.10738767200296223,-0.00021646329597509365,-0.010854233181839876,-0.021058315082717948,0.012694345805345151,0.02387303984512454,0.006633801124405865,-0.0006246097549968637
112.0,0.009534446766422993,0.02144605854875456,-0.026528286521126206,0.014904822012048796,-0.0005356140995024135,-0.00710338895490563,-0.01053747620920897,-0.12728632155139483,-0.00010029988433278838,-0.012581038487361442,-0.024485800705052522,0.014235152010915186,0.02744672279837627,0.007817523521182274,-0.0008010592258848718
113.0,-0.0029208282557411157,0.019231633661796525,-0.020607117469726825,0.0006160092343436834,-0.0009401412212402956,-0.006718285114038826,-0.01265088961585086,-0.12869256655679476,-0.00013733847423023468,-0.013755288823927622,-0.026742302152317893,0.001754606730835241,0.014828352876064176,0.002092037252210393,0.0006176715877296223
114.0,0.003992105596612136,0.022958434133481673,-0.11728113736166733,-0.02820731809709823,0.002120393460203537,-0.005895236153648332,-0.018653972596170378,-0.04861450621141579,-0.022719488222675832,-0.013294017549348761,-0.023195007908616595,0.002459209522136701,-0.007213506983192091,0.002578446741819997,0.0018521282002629778
115.0,0.004883455707124245,0.022575626617251356,-0.16144712769971442,-0.04197370498404035,0.0019511500166377164,-0.006189186237256595,-0.016229024765705775,-0.055956605562639844,-0.01996677917142254,-0.011802090826096201,-0.020349099597771852,0.0016109638378792555,-0.006738988017148165,0.001713895112990477,0.0013854585475459264
116.0,0.004469679005234199,0.02239403916792509,-0.1561519170697226,-0.04052398142700417,0.001963903797269984,-0.00573241141833179,-0.015682496699503546,-0.04922983206817298,-0.019320599197569968,-0.027947275812715493,-0.03621173883987294,0.0015068558892563017,-0.014736522029755094,0.001606384477586987,0.0013324425605159827
117.0,0.004691790585237621,0.023095363862100576,-0.15417346684367952,-0.03756785411523469,0.0015771914305156948,-0.005819489437390308,-0.02235020297632164,-0.07823906144432621,-0.025913915467792148,-0.03400560456315241,-0.04175754275141636,0.001857784883809309,-0.01328844487834677,0.0019532324407273206,0.0013353402914097483
118.0,-0.0025793447533933025,0.02208645483474506,-0.17924103146113768,-0.11091046669558087,0.000982082827137947,-0.006676290928917149,-0.04241604180822432,-0.11886807996393828,-0.02697836441714673,-0.05224389609669795,-0.058493896260985764,0.0023391759331978144,-0.009873547230754637,0.0022061613481397825,0.0017628129227503808
119.0,-0.008433839738407806,0.020919314323806306,-0.20728626980850465,-0.14907458739282506,0.00011993791740761243,-0.006154612972342768,-0.04877944707883363,-0.14638973215393214,-0.05755701227938994,-0.07452140694463695,-0.07452140694463695,0.0015874872382323944,-0.009268266685280897,0.001541786233877734,0.0013097839658044086
120.0,-0.008399387915998587,0.02095024061311713,-0.20614434159186307,-0.14826117805188255,0.0001483546898208172,-0.006203608952771618,-0.04852670736452612,-0.145562022885822,-0.0572300665046554,-0.07409829351100473,-0.07409829351100473,0.0015680304330472163,-0.009351326026957464,0.0014610318784116399,0.001309608024057525
121.0,-0.008181444380944335,0.020993389649258648,-0.20053146076694284,-0.14955062671318026,0.00015908700791801157,-0.005524813509541387,-0.04715859996972628,-0.14225605998499163,-0.06102215464603175,-0.07744162294735212,-0.07744162294735212,0.001566925302395194,-0.009001299630133339,0.0012222751310839788,0.0012513981390790121
122.0,-0.012828236704691033,0.020926833920235238,-0.20246345876292698,-0.16386150732507793,0.00026681524108937513,-0.0051623939999302405,-0.04511694398385545,-0.14633979757891838,-0.06359805510075135,-0.07935075724632856,-0.07935075724632856,0.0015063333311044194,-0.00811662613991709,0.0011171830037146602,-0.009134297333396293
123.0,-0.01238313896061397,0.017944398539284905,-0.19935682040625333,-0.16127350191137713,0.0001927318064319761,-0.007883341292170576,-0.04959242112516911,-0.14075870839734778,-0.07283368014354633,-0.07818914952002408,-0.07818914952002408,0.0017414446598991494,-0.007789828905251895,0.0012931238280656633,-0.014059165768424057
124.0,-0.012372400820802276,0.017805123964308583,-0.19943973312820545,-0.16126731483383308,0.00013439575101566618,-0.007812057563065179,-0.049647423553707916,-0.14063963847152453,-0.07274755531362953,-0.07811678630687585,-0.07811678630687585,0.0019220337775814039,-0.007718545176146498,0.0014192641813161493,-0.014102935257182063
125.0,-0.012611172900427318,0.017493693106321706,-0.20558605160965443,-0.16214240960312576,0.00010588256717563628,-0.007960724276436045,-0.049841322261836456,-0.1478128644136881,-0.07832692514981261,-0.07862984832515339,-0.07862984832515339,0.0017053887546261775,-0.007874513757285841,0.0012000540073595696,-0.014275047667577425
