Item,Reference,Estimate
10118334.clip.jams,91.0,81.26208
10503810.clip.jams,90.5,116.94485
10563039.clip.jams,68.0,71.7204
10809231.clip.jams,127.0,110.43915
10893272.clip.jams,109.0,96.12662
11173645.clip.jams,55.5,81.89294
11430821.clip.jams,113.0,104.24888
1173974.clip.jams,84.0,103.381454
11883189.clip.jams,73.5,81.85351
1245162.clip.jams,73.0,62.21813
12643846.clip.jams,49.5,73.179245
12906123.clip.jams,123.0,129.99567
12933803.clip.jams,103.0,135.47623
13057714.clip.jams,79.0,73.356674
13376370.clip.jams,80.0,75.22952
1358518.clip.jams,112.0,105.31345
1385105.clip.jams,93.0,89.22664
1393855.clip.jams,110.5,115.28886
1435815.clip.jams,62.0,52.518726
1447613.clip.jams,69.0,103.066025
14600040.clip.jams,82.0,85.48093
14970371.clip.jams,60.0,128.18196
15416738.clip.jams,61.0,67.26498
1549188.clip.jams,78.5,111.70086
15763.clip.jams,78.0,68.6844
157976.clip.jams,115.0,107.560875
158038.clip.jams,171.0,158.06874
164628.clip.jams,65.0,67.619835
16495719.clip.jams,135.0,93.01177
168502.clip.jams,68.5,73.888954
1827861.clip.jams,153.0,130.0351
1978607.clip.jams,113.0,118.955696
2224710.clip.jams,88.0,92.61748
2226967.clip.jams,77.0,72.98211
2232914.clip.jams,56.0,82.52379
2233308.clip.jams,130.0,77.91066
2373182.clip.jams,53.0,46.65703
2411992.clip.jams,103.5,78.068375
2448465.clip.jams,64.5,61.468994
2471114.clip.jams,73.5,85.95407
247951.clip.jams,111.5,128.02426
250092.clip.jams,87.5,81.38037
252959.clip.jams,131.0,137.60536
2675965.clip.jams,71.5,134.09624
2706530.clip.jams,190.5,142.6522
282894.clip.jams,98.5,112.60772
2991234.clip.jams,109.5,100.97632
3014991.clip.jams,106.5,121.79455
3113801.clip.jams,100.0,104.05174
3131930.clip.jams,148.0,131.1391
3162532.clip.jams,118.0,111.34601
3165722.clip.jams,132.0,139.14308
3166682.clip.jams,39.0,72.548386
3171363.clip.jams,78.0,74.3621
3188164.clip.jams,84.0,91.907776
3188766.clip.jams,62.5,138.82765
3220296.clip.jams,86.0,77.8318
3222400.clip.jams,98.0,124.98825
3223544.clip.jams,126.0,83.7855
3225488.clip.jams,67.0,69.96582
3275471.clip.jams,69.0,65.39212
3289764.clip.jams,88.0,72.272385
3300543.clip.jams,81.0,85.32321
3317128.clip.jams,125.5,113.59343
3324740.clip.jams,128.5,135.1608
3325955.clip.jams,113.5,118.08828
3329368.clip.jams,126.5,112.01629
3335357.clip.jams,77.0,86.90035
338416.clip.jams,67.5,96.599754
3406473.clip.jams,99.0,104.012314
3456551.clip.jams,79.5,75.93924
3456554.clip.jams,84.0,73.770676
346328.clip.jams,66.0,77.43752
3491765.clip.jams,62.0,130.19283
3522059.clip.jams,130.0,147.10764
3527401.clip.jams,120.0,104.09117
3544005.clip.jams,85.0,75.97867
3613117.clip.jams,69.0,127.74825
3683203.clip.jams,123.0,133.42595
3732728.clip.jams,88.0,130.46881
3977338.clip.jams,65.0,149.19734
4005052.clip.jams,70.0,130.74481
4126832.clip.jams,169.0,91.000916
4268522.clip.jams,84.5,94.11577
4274745.clip.jams,106.0,156.29446
428426.clip.jams,81.0,77.0038
4300870.clip.jams,128.0,142.02135
4313406.clip.jams,73.0,81.30151
4314361.clip.jams,125.0,104.44602
4326130.clip.jams,53.5,102.39574
4344092.clip.jams,137.0,129.71967
4436673.clip.jams,128.0,115.01285
4459487.clip.jams,132.0,119.66542
458707.clip.jams,71.0,105.74716
475716.clip.jams,108.0,154.48076
4886678.clip.jams,68.5,65.07669
4904288.clip.jams,95.0,99.47804
511895.clip.jams,95.0,98.96547
5291934.clip.jams,39.5,71.68096
5302454.clip.jams,82.5,88.714066
5413111.clip.jams,94.0,28.86164
5466466.clip.jams,133.5,84.889496
550938.clip.jams,109.5,90.646065
5567489.clip.jams,66.0,126.48654
5609666.clip.jams,123.0,128.30026
5614775.clip.jams,60.0,115.01285
5619090.clip.jams,123.0,136.65907
574956.clip.jams,100.0,119.625984
5819887.clip.jams,95.5,99.99061
5926999.clip.jams,85.0,89.66035
601609.clip.jams,45.0,65.806114
6018930.clip.jams,54.0,81.06494
6353663.clip.jams,141.0,147.4625
6462194.clip.jams,105.0,99.99061
686240.clip.jams,84.0,87.92549
7069168.clip.jams,100.0,107.00887
7214193.clip.jams,92.0,86.19064
7274831.clip.jams,118.0,102.43517
7308037.clip.jams,67.0,72.07525
7538331.clip.jams,89.0,125.30368
8204936.clip.jams,166.0,152.11504
8563127.clip.jams,113.5,137.99965
8568194.clip.jams,86.0,77.9698
8645063.clip.jams,124.0,129.99567
8694203.clip.jams,70.0,77.0038
8834868.clip.jams,46.0,67.73811
8960333.clip.jams,75.0,43.84446
9468172.clip.jams,80.0,110.00544
9931241.clip.jams,105.0,129.99567
9973642.clip.jams,134.0,146.91049
