T (BPM),boeck2015/tempodetector2016_default,davies2009/mirex_qm_tempotracker,percival2014/stem,schreiber2017/ismir2017,schreiber2017/mirex2017,schreiber2018/cnn,schreiber2018/fcn,schreiber2018/ismir2018
36.0,-0.00810641601199108,0.006907350903621388,-0.0895365066795024,0.0006398008664093465,0.0006398008664093465,-0.05097214121016727,0.11929974531718754,-0.11373758225209671
37.0,-0.00810641601199108,0.006907350903621388,-0.0895365066795024,0.0006398008664093465,0.0006398008664093465,-0.05097214121016727,0.11929974531718754,-0.11373758225209671
38.0,0.20616553773512755,0.20103273722942025,0.013658476877103925,0.003595584837093661,0.003595584837093661,0.19830043391312405,0.15659383414842326,0.005510295888094989
39.0,0.20616553773512755,0.20103273722942025,0.013658476877103925,0.003595584837093661,0.003595584837093661,0.19830043391312405,0.15659383414842326,0.005510295888094989
40.0,0.18523502464616787,0.14581346446496166,-0.11226762891068583,0.04017093816776189,0.040170935601830424,0.07468265942197184,0.05978391417714496,-0.030866208779052006
41.0,0.18523502464616787,0.14581346446496166,-0.11226762891068583,0.04017093816776189,0.040170935601830424,0.07468265942197184,0.05978391417714496,-0.030866208779052006
42.0,0.18523502464616787,0.14581346446496166,-0.11226762891068583,0.04017093816776189,0.040170935601830424,0.07468265942197184,0.05978391417714496,-0.030866208779052006
43.0,0.18523502464616787,0.14581346446496166,-0.11226762891068583,0.04017093816776189,0.040170935601830424,0.07468265942197184,0.05978391417714496,-0.030866208779052006
44.0,0.18523502464616787,0.14581346446496166,-0.11226762891068583,0.04017093816776189,0.040170935601830424,0.07468265942197184,0.05978391417714496,-0.030866208779052006
45.0,0.13328935090878943,0.11092648266211289,-0.08166527687078359,0.02854552611269465,0.02854552427988646,0.050149231734218626,0.04513808860152317,-0.02332560044332389
46.0,0.13328935090878943,0.11092648266211289,-0.08166527687078359,0.02854552611269465,0.02854552427988646,0.050149231734218626,0.04513808860152317,-0.02332560044332389
47.0,0.10391053522460733,0.09415597336090652,-0.06355383240132177,0.022202075865429174,0.022202074439911693,0.03884549972572215,0.03494794395584791,-0.01830159196792203
48.0,0.09294388923986201,0.0881170740682565,-0.05746381976145337,0.019882683596011846,0.019882682313046112,0.03654054368745782,0.030523645398287967,-0.01740093693310498
49.0,0.0867321312149273,0.08879310118105299,-0.04435053385604076,-0.020829686585067536,-0.02082968775140002,0.06817417572059466,-0.012190554073757293,-0.060360726472293444
50.0,0.0668008552622095,0.05351415853930413,-0.045912804789328715,-0.010933946950884777,-0.010933947561820841,0.038304358212975564,-0.0032117848728719176,-0.03016847026742539
51.0,0.053701058909531224,0.050919580668191126,-0.038871356556274425,-0.008867584160825516,-0.008867584654273874,0.031755409202045747,-0.0026940425963067416,-0.024459169924385755
52.0,0.048256529323078674,0.048376910069349986,-0.03466725918118728,-0.007950329928949628,-0.007950330371351604,0.02833132454289255,-0.0025543908625269224,-0.021661844060930392
53.0,0.048256529323078674,0.048376910069349986,-0.03466725918118728,-0.007950329928949628,-0.007950330371351604,0.02833132454289255,-0.0025543908625269224,-0.021661844060930392
54.0,0.04028162379463542,0.0445614763825713,-0.032173771441480245,-0.0067807724291756456,-0.006780772806518508,0.018862621140391226,-0.005992075144526322,-0.01751691966966819
55.0,0.018290261350308312,0.02710525186058719,-0.02042917559428497,-0.0034789724742295526,-0.003478973128862769,0.026254284953650994,-0.0070671904621205555,0.0136041169193238
56.0,0.008070703334959265,0.02607013049122083,-0.022136763122470864,-0.0028265016610111065,-0.0028265021929005955,0.014624158723712175,-0.012970300354440991,0.0043407216453419575
57.0,0.007014767158016531,0.02543946688000038,-0.01974555525095357,-0.0025066410487504993,-0.002506641521541156,0.012864190343569202,-0.011664217725900277,0.004024677816952886
58.0,-0.0016282438952066132,0.017641211888900103,-0.020926229861272624,-0.0024303456272542242,-0.0024303460636763688,0.002710011885283009,-0.013825046633351375,-5.544231100894019e-05
59.0,-0.005370248444968949,0.0112426920291369,-0.01697543647200288,-0.0019832473900294827,-0.0019832488487584827,-0.0043235187085483105,-0.02069276802629947,-0.0004804936277346186
60.0,-0.010329769190666532,-0.00015855189659750964,-0.00736298617615402,-0.003564060056443423,-0.0035640611076540062,-0.0051254806872884535,-0.01766716672889521,-0.0024108911944911104
61.0,-0.014328372030820376,-0.004078535601152807,-0.008323674828840187,-0.0029434576091698227,-0.0029434577745825912,-0.006046441793929733,-0.0167160867295778,-0.007054230603940962
62.0,-0.014149716927740943,-0.003560767013674057,-0.008315079587503311,-0.0028938728107152775,-0.002893872973937149,-0.005979838040862962,-0.016508163176038863,-0.006974278654715101
63.0,-0.013969124898368093,-0.003235653037579048,-0.008195301178092447,-0.0028509348197644914,-0.0028509349808527435,-0.00583581580976865,-0.01622651577977886,-0.006817257199910304
64.0,-0.01307076248772925,-0.0016793115588362771,-0.007625528474693372,-0.0027140425124872396,-0.002714042786845509,-0.005409372681060886,-0.015283764578027107,-0.006524716533440957
65.0,-0.011451788934844059,-0.00030406060415290277,-0.005934640091755711,-0.0024675138301591347,-0.002467514074201574,-0.002753943781355096,-0.01371656796758969,-0.00578745922542562
66.0,-0.010579440595506374,0.002902983277235912,-0.004085959668275684,-0.0022787140451272204,-0.0022787142704929417,-0.002423236884743031,-0.01234934780525463,-0.005320815061416912
67.0,-0.01199843043077145,0.0017905122773747663,-0.005818726315406632,-0.004125171796230983,-0.00412517201065662,-0.0038444291210888897,-0.014021079404733554,-0.0070302031511892795
68.0,-0.011700682473576663,0.0016903771713695488,-0.005683999569267113,-0.004038361079485682,-0.0040383612898270225,-0.00394639203551744,-0.015436023432998274,-0.00660077887779383
69.0,-0.011445779515428332,0.0019301749259419078,-0.0059839223992344025,-0.0019359559368485335,-0.0019359561404046688,-0.005687712712268089,-0.01313518879643422,-0.004436345937687461
70.0,-0.012984278939450472,0.0027438260423607004,-0.005127101908879017,-0.0017394583264181928,-0.0017394585193076316,-0.004975781622415937,-0.012562640120517582,-0.0036859710314218327
71.0,-0.011113912865551974,0.007180907625199008,-0.004183281301553324,-0.0014754975580184167,-0.001475497655278827,-0.0038819995486147666,-0.00994091782906739,-0.0024073241194800545
72.0,-0.009256105159896624,0.01128500425541752,-0.0035174400740641673,-0.0012275741910703758,-0.0012275753412631545,-0.0032509071014426684,-0.00795689896180793,-0.0022965838395519974
73.0,-0.0081212741002168,0.012576281460039796,-0.002758724248180112,-0.001062325669998308,-0.001062326437379066,-0.0030485644484315342,-0.006685809491304462,-0.001696391530433602
74.0,-0.007669778275734092,0.01605334451553795,-0.0015849967512893831,-0.0010164034555400425,-0.0010164041884747818,-0.00244258504243853,-0.00487867277744693,-0.00161745824103976
75.0,-0.006662741569361867,0.016995288889348256,-0.0007543752413666097,-0.0011713791096418936,-0.001171379805293834,-0.0041528279890926546,-0.0051837524278625265,-0.004465809928664697
76.0,-0.0057183176446144466,0.01682095611503607,0.0001531971698578511,-0.0012052259142646938,-0.0012052266300010728,-0.003181326804157588,-0.004154538669291727,-0.0034581873461973904
77.0,-0.005625967359675058,0.016643604784901896,0.00015679597101435838,-0.001203174476810155,-0.0012031751906728789,-0.003084534555749004,-0.004055198745843525,-0.003461125337851396
78.0,-0.0049917391657960586,0.01792458932289799,0.0011394184228994241,-0.0011240589684940435,-0.0011240596319868914,-0.0028296989331268235,-0.004077542853680455,-0.0032215830327208604
79.0,-0.0025281306435871167,0.019179599260654854,0.0008801851781514689,-0.001001564864329241,-0.0010015652596183017,-0.0012950478575717071,-0.0016715099192975429,-0.0029061209854843234
80.0,-0.0024269017489626033,0.0236007593677857,-0.00026380705039159033,-0.0015941896837806332,-0.0015941902880917476,-4.751602109357083e-05,-0.0007459683836545701,-0.0014859070241685568
81.0,-0.0008769632452431582,0.025949607206156862,-0.0007963149245023436,-0.0014936153726241644,-0.0014936161263039496,0.0006588718296617298,-0.00012608951307590993,-0.00022514842430870462
82.0,-0.0009246344130771425,0.02514353107374803,-0.0007264711089682436,-0.0013899345957667432,-0.0013899352947028955,0.001995404995000571,0.001186385832339936,-0.00020029113752007121
83.0,-0.0009264825241946612,0.025110433660302155,-0.0007454403779137158,-0.0013889090180235276,-0.0013889095846085933,0.00197226343925727,0.0011514932961091831,-0.00021973000164023513
84.0,-0.0009762877158728339,0.025049931589792695,-0.0007983183696003983,-0.0014031472418886174,-0.0014031477819223467,0.001969133039269652,0.0011516888360327663,-0.00018572684318888334
85.0,-0.0011002140423432558,0.025596768783503334,-0.00108360284037109,-0.001436370118492788,-0.0014363706785985673,0.0014099654673930472,0.0011905315822688318,-0.0001947645710838557
86.0,-0.0013266643070098498,0.024981827609514274,-0.001683427732620171,-0.0014393437779652524,-0.0014393443400607503,0.0012070578812231438,0.000974357946419171,-0.00010891794865923358
87.0,-0.000405337893040675,0.024988086221888573,-0.0007488594821200827,1.2185038111822828e-05,-0.0006853573834346171,0.0015729344465745172,0.0018196673599403935,0.00043861969884726793
88.0,-0.0003484644798190567,0.02561703658466457,-0.00016302820881485507,8.315530897422125e-06,-0.0006371552946393302,0.001535144351656883,0.0025477376626937757,0.0003246535645680436
89.0,-0.0005334212296837954,0.024569025493999887,0.0015533437500138045,1.1659002284269648e-05,-0.0005762131518518945,0.0023662149898032686,0.002357459966550083,9.943067965747712e-05
90.0,-0.00040058788925262243,0.02515848057930972,0.0016855907356530609,-2.745171900188889e-05,-0.0005404772666499619,0.0020866977985329986,0.0024812587336408517,-0.0006086859120841232
91.0,-0.0005053318886512005,0.02417576230963774,0.002592488567763781,-4.158545855828248e-06,-0.0005018056512052303,0.0019371947172977055,0.002645601160621603,-0.00047416650564322004
92.0,-0.0003215970836315184,0.023456938330584653,0.0025617582052018303,-3.324383844747527e-05,-0.0005393869242462193,0.001866482474918148,0.0025504556404130877,-0.0005344459340030981
93.0,-0.00041584854782790985,0.0238551127241941,0.0024793034917673933,-3.659707325662412e-05,-0.0005593142603963542,0.00198814329336478,0.002534093465730343,-0.0007802411454165188
94.0,-0.00042651511014234265,0.022296336205702066,0.002120689768655608,-3.674135680197102e-05,-0.0005743546295855793,0.00203415674972645,0.0019909763016776496,-0.0008466571960363673
95.0,-0.0004819890461171295,0.022439348007048394,0.0018826799742271232,-3.6326506309593586e-05,-0.0005809950713869499,0.0020939467214043566,0.0020165571771050927,-0.0008246731816519358
96.0,-0.0005284852347729488,0.02246417014425548,0.0018790306199257655,-3.548263314716805e-05,-0.0005780152430673584,0.0021058828828441414,0.0020465047117093813,-0.0008233487311340173
97.0,-0.0004631858341985241,0.022514632120922053,0.002473716187324786,-3.4685117679588056e-05,-0.0005758030402205863,0.002090012731725035,0.0021365953575841878,-0.0008451587248884671
98.0,-0.0008315776178360022,0.022054776425711863,0.002635281233613665,-2.7064762540046782e-05,-0.0005632888537402349,0.0021795686816021864,0.002339979281348322,-0.0012073934051945582
99.0,-0.0014237387199063322,0.02217034846075152,0.002726168884702124,-2.0128570024441844e-05,-0.0005676713540199751,0.002236243076789664,0.002306855629748554,-0.0013976618471130294
100.0,-0.0012382778584722586,0.02117144229233059,0.0033352397223015626,0.0005766939842979581,1.1248068658896287e-05,0.0020442048101781325,0.00228098966456574,-0.0016755366770906655
101.0,-0.0010390934517319958,0.02135791068092915,0.004632909634757079,0.0005269051442666485,-1.001241829343888e-05,0.002051785164342724,0.0034647478451359137,-0.0015921836122687702
102.0,-0.00014773705399434895,0.02207269594410949,0.0061663065458689124,0.0005247736936136243,1.3975575998190156e-06,0.0016264989061962683,0.0030153999809286436,-0.0003099276364359445
103.0,0.0005248301936528554,0.022925058642196326,0.006725437169282487,0.00048551822180323425,9.441637141514395e-08,0.00192082820446669,0.0031273329674475375,0.00016903380026205822
104.0,0.00033981367828519484,0.02261752600453451,0.006362691965762589,0.0004583370561915634,-2.815558968664774e-06,0.002235320719052131,0.003527940304904843,8.74160859350979e-05
105.0,0.00040013021649383475,0.022452050487155623,0.006216237917471283,0.00044379179156808763,-4.897239398620828e-06,0.002145045835120202,0.0034707201254652524,2.794935580712505e-05
106.0,0.001009992122897591,0.023053982356432967,0.0067012353141281695,0.0004408754837878925,-3.489964345576251e-06,0.0026780935337915967,0.003923501914997085,0.0004037899549825676
107.0,0.0009227170182159199,0.023405565898135198,0.00689472979489194,4.677924029969194e-06,4.678031192951929e-06,0.0028608991275855867,0.004033887073631395,0.0005098560265105336
108.0,0.000952334986778919,0.02292312875855077,0.006913565984061954,6.351020058716717e-06,6.351133839840912e-06,0.0029955950726354603,0.004047713153661508,0.0005345957097845156
109.0,0.0012404345926487993,0.02369374165320926,0.006015335484685025,3.1947985003729015e-06,3.194922759395693e-06,0.0024122203910828485,0.004448906164463718,0.0008497612137785837
110.0,0.001462471347252087,0.02307095139879518,0.007310757965506899,1.7991854358331126e-05,1.7991890009826266e-05,0.002620705772040118,0.004716710650095536,0.0016544288555350591
111.0,0.0018534654014844467,0.02368707834493155,0.006807058229138127,-7.239977358914877e-06,-7.239937444069353e-06,0.002861432200805001,0.004613305639081734,0.0013668859874397172
112.0,0.0027949691759591977,0.024383347160419,0.008095732472323789,5.20211274772577e-05,5.2021083687380677e-05,0.003898338554036758,0.005611718938262357,0.0016619226097093816
113.0,0.003301898384441463,0.024712548978882396,0.008428010281277072,5.3430422645823214e-05,5.3430428903297896e-05,0.004545077902224322,0.005434599413632294,0.0017576197704354923
114.0,0.0029776608392357317,0.025317679942988197,0.007387974846823402,4.31317011194019e-05,4.3131706568274854e-05,0.004036993509435047,0.005172359376794851,0.0013697165529294863
115.0,0.003089910685262139,0.023113756234226363,0.0056494659161286775,3.378431012152646e-05,3.3784184620830004e-05,0.0031633782210046895,0.003998481722724695,0.0010588768112538434
116.0,0.002006117817044892,0.02298200694623773,0.005277079166911391,1.2492465577149023e-05,1.2492355008197183e-05,0.002689461428972454,0.003411615469545544,0.000880469748974554
117.0,0.0021244819573164836,0.025186104950755656,0.0044746656633071,9.449914124301798e-06,9.449859944102759e-06,0.0023580422668788366,0.0027926561489759706,0.0014330773440891344
118.0,0.0016071948333969562,0.02349243844113548,0.0034409248145307494,8.089505920670646e-06,8.089460621059116e-06,0.0021981863332812108,0.002448216551922184,0.0016248688372390786
119.0,0.0010451835441563139,0.023055994128113745,0.00408228163336546,7.849448438958212e-06,7.849420046977141e-06,0.002123202107897407,0.0023246549236818925,0.0016463821497182877
120.0,0.0017228764619395113,0.023957794094887738,0.003793368118286091,-5.4821824696554e-06,-5.482208382709132e-06,0.0020862532404004675,0.0024401099537142736,0.0015761808763086974
121.0,0.0018213523295062153,0.024179959173167447,0.0035512915656193407,6.063586196953921e-06,6.063544364458256e-06,0.0019604041872654894,0.0018484072474991237,0.0015859943919228786
122.0,0.0014523470516982068,0.024060333411767918,0.00308313995150641,0.00012523509078731009,0.0001252350480706735,0.0015422724756326567,0.0017441641713639277,0.0007621249294540626
123.0,0.001252085108642845,0.02356768802375192,0.0026473950282966826,0.00012923612971965377,0.00012923608594567472,0.0013712154697772155,0.0016396592643987983,0.0005551532842232258
124.0,0.0013733020104531792,0.02376883890225708,0.002739881401871417,0.00013429896040864666,0.00013429891535211787,0.0011720210879336472,0.0013594826964684636,0.0006044281392490114
125.0,0.0013559870387523166,0.023870413343193272,0.002767921635411871,0.00013776395547799433,0.0001377639096923955,0.0012131312743781219,0.0013629200343120579,0.0006526647009958494
126.0,0.0010639098164757158,0.023592971305934893,0.0025018769527968016,0.00012884629451759334,0.00012884623180404905,0.0009471967834353505,0.0011190661817662227,0.0004136589894761929
127.0,0.0010698247926236605,0.023650781403112418,0.0025473523070495977,0.00012507249333017413,0.0001250724444346335,0.0009599152247979854,0.001190034245141708,0.0004188024312283686
128.0,0.0010533469626687884,0.023628988721734374,0.0025337155754198387,0.00012452679359991584,0.00012452674502270555,0.0009580069955212014,0.001186627845159561,0.0004204170717013867
129.0,0.0010001858897332257,0.02356010298831426,0.002660101115990411,0.0001238263582478468,0.000123826310047204,0.0009180294488690323,0.0011241459236400804,0.00039128773132008124
130.0,0.0009093154211083245,0.024756929752417674,0.0027854699854195563,0.00012332369357391626,0.00012332364646874266,0.000868069609486303,0.0009695914801878795,0.0005191164878739854
131.0,0.000779604087307721,0.025358507402833356,0.0029962957875386727,0.00012051515071093877,0.0001205150408429724,0.0008628275024681171,0.0009053011394427975,0.0005197236574248864
132.0,0.0005412956278914538,0.025215359820291,0.00271325334997552,0.00012682488112311568,0.0001268248000386302,0.0006352773184972547,0.0006716042735283446,0.000545452213283449
133.0,0.00043211897754462706,0.02481680604900211,0.0024916384214134306,0.00013308467971354419,0.00013308453263894903,0.0003322833527443731,0.0006430200973641095,0.0005569921600696973
134.0,0.00031092699184630696,0.024571765650453634,0.006273845925756729,0.000140404098333425,0.00014040393213456877,0.00034228757504518447,0.0004696914194067145,0.0006705133027277266
135.0,-0.0001630359587682163,0.026086485966317914,0.007123821581185252,0.00014298197680379465,0.0001429818749779983,0.00029975936336790865,0.0005081514766893761,0.0007099494986918111
136.0,0.0006107145974922111,0.0267054781245029,0.007392681574504529,0.00016605708973250845,0.00016605690059996793,0.0003888221648612727,0.000700746970897862,0.0008083207406577493
137.0,4.655879470782547e-05,0.025466760230117288,0.008267732421834956,0.00019962262814181495,0.00019962224210060114,0.0002805926793100218,0.0007678809404767705,9.783324117857379e-05
138.0,0.0005440023280841683,0.030118270534969908,0.01098271175887816,0.000264442401046407,0.0002644419820620614,-0.000741782130043923,0.000765184288731826,-0.00033075330989417617
139.0,0.0018304454051452177,0.0351776921384722,0.011173942106391825,0.000313111044320688,0.0003131105082671049,-0.0009628216237519143,0.0010655175021264277,-0.00037323658693315105
140.0,0.0006138153645965545,0.036837357149363176,0.015763173007698642,0.000409295383961452,0.00040929490259272846,-0.001681988020533559,0.0003171977855368434,-0.0007578593100237482
141.0,0.00028410322577912306,0.038354691189491946,0.01814400444704473,0.00047512046468559934,0.00047511991338437354,-0.0016831639458270127,0.0004979880010563488,-0.0005333900890959457
142.0,0.000404276189177654,0.03936215913481289,0.017888539569447134,-1.9566399100421645e-05,-1.9566972620336655e-05,-0.0011532167516144123,3.787536837237631e-05,0.0005983176356809571
143.0,0.0001469119385472282,0.0408714556692817,0.018507833731190516,-2.432101959897617e-05,-2.4321614083065617e-05,-0.0011629915289204861,-0.00015834448320439147,0.0005995447892206008
144.0,8.873562896228942e-05,0.04082970667931557,0.01838618440435935,-2.6124844377363798e-05,-2.6125435773224188e-05,-0.0011122516541943565,-0.00016165003164666286,0.0005675676754189615
145.0,9.831704108537356e-05,0.04083176859853045,0.01840702248929227,-2.5167820166841087e-05,-2.5168411562701478e-05,-0.001117558257918927,-0.00016695663537123306,0.0005622610716943912
146.0,0.00014482450149852093,0.04080389556110153,0.01852931907134278,9.033669833292595e-06,9.033073792962089e-06,-0.0011464954187649559,-0.0002124615837272666,0.0004877961931769299
147.0,0.00015012933415085904,0.040736783948299445,0.01843371645588295,6.894224631919039e-06,6.893569634269262e-06,-0.0011833393996352284,-0.0005099919887572894,0.0004871652571527787
148.0,0.00018648506986025505,0.041399732422639626,0.018969762517569197,5.981775643642865e-06,5.981101120317887e-06,-0.0012227429492412869,-0.0005293228513182061,0.0004975599493479885
149.0,0.00038786041493181896,0.04229576614741612,0.018974209986764003,5.034251020470934e-06,5.0335538240930014e-06,-0.001122697450976839,-0.00031607185368677016,0.0006264617236953841
150.0,0.0007675959451779028,0.038491125273235,0.020185187027798538,-5.807789529932877e-06,-5.808564916558782e-06,-0.001105033222977488,0.00028506957448930405,2.205522320979775e-05
151.0,0.0015574498278883285,0.03675486077333493,0.02122544897188017,-6.541731258585181e-06,-6.542243038235516e-06,-0.0012951544969102666,0.0005938061002479067,-6.0488102661018224e-05
152.0,-0.0008240957200122879,0.039350618259593344,0.023392480928971456,-0.0015342259027649016,-0.001534226453169431,-0.0013387799327366841,-0.0012843317151627956,-0.00023780668214156005
153.0,-0.0013370776238985664,0.04234191231034239,0.026124502802760435,-0.001747414703634886,-0.0017474148904459733,-0.0013804748122820932,-0.0014857233664459916,-0.00045058264805458725
154.0,-0.0008799640472669778,0.044729961938802326,0.0027716577913492126,-0.0019948537068322806,-0.0019948538228200105,-0.001807600166616331,-0.0016837937155373664,-0.0006513897231078474
155.0,-0.0012952750229888925,0.047401719233530225,0.003268137916914259,-0.002248956620315457,-0.0022489567581751584,-0.0019464272809987205,-0.002140017628319585,-0.0004572950227481546
156.0,-0.0030585670231372984,0.05051393345976273,0.004130686521388496,-0.0027605414492553556,-0.002760540922727597,-0.0022974618139094296,-0.0033031746933600125,-0.000600951624622372
157.0,-0.0031486862896267995,0.05044076270884333,0.005006690329786583,-0.003263408385161357,-0.003263406775534473,-0.0027428160429751585,-0.003932909616991682,-0.00040701945377389997
158.0,-0.002978311657238106,0.04648496480071331,0.006087922681490582,-0.0038020074444361437,-0.00380200632937951,0.001082902611012717,-0.004554185115390046,0.00012472142707167853
159.0,-0.004538135454641912,0.034983698531415454,0.007069178040771267,-0.004680142364011961,-0.004680140996740136,0.0016041959706135272,-0.0062285993028027495,8.153988436287432e-05
160.0,-0.010827239414190216,0.04331061193201175,0.004163105127266784,-0.008786677728134282,-0.008786677728134282,0.002359788932347779,-0.011838289701041721,0.0001565291112943755
161.0,-0.01365431272579233,0.04291892677566241,0.0057764003153865425,-0.012754634499757226,-0.012754634499757226,0.002705101342963395,-0.015738380011470467,0.00043450310232438826
162.0,-0.02412234222029575,0.05211475849512731,0.009996931945295936,-0.023302273762454473,-0.023302273762454473,0.0050748021856768955,-0.03190743579742851,-0.0007352182160661439
163.0,-0.08122135713053374,0.07867898474883112,0.02676645805467535,-0.06583672996458698,-0.06583672996458698,0.010191115484921008,-0.08355429885823341,-0.004714298223461636
164.0,-0.11630602186752388,0.10160108957284626,0.04260451792391717,-0.09856931630216116,-0.09856931630216116,0.010984456049451778,-0.12493411700817932,-0.004293422526394978
165.0,-0.1536899511414353,0.1282863283913204,0.05505752823223722,-0.1315485731765653,-0.1315485731765653,0.015530791704622654,-0.1656939723722188,-0.00483971306317302
166.0,-0.45631953897590855,0.3568431575759779,0.18052603795408945,-0.39427893400489566,-0.39427893400489566,0.05764037346591653,-0.4766960541852716,-0.0127489544254813
167.0,-0.45631953897590855,0.3568431575759779,0.18052603795408945,-0.39427893400489566,-0.39427893400489566,0.05764037346591653,-0.4766960541852716,-0.0127489544254813
168.0,-0.45631953897590855,0.3568431575759779,0.18052603795408945,-0.39427893400489566,-0.39427893400489566,0.05764037346591653,-0.4766960541852716,-0.0127489544254813
169.0,-0.45631953897590855,0.3568431575759779,0.18052603795408945,-0.39427893400489566,-0.39427893400489566,0.05764037346591653,-0.4766960541852716,-0.0127489544254813
170.0,-0.45631953897590855,0.3568431575759779,0.18052603795408945,-0.39427893400489566,-0.39427893400489566,0.05764037346591653,-0.4766960541852716,-0.0127489544254813
171.0,-0.45631953897590855,0.3568431575759779,0.18052603795408945,-0.39427893400489566,-0.39427893400489566,0.05764037346591653,-0.4766960541852716,-0.0127489544254813
172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
