Item,Reference,Estimate
11173645.clip.jams,55.5,81.89294
11612127.clip.jams,136.0,129.68024
1245162.clip.jams,57.0,62.21813
1447613.clip.jams,69.0,103.066025
14600040.clip.jams,82.0,85.48093
164628.clip.jams,65.0,67.619835
2232914.clip.jams,56.0,82.52379
2233308.clip.jams,146.0,77.91066
3188766.clip.jams,62.5,138.82765
3732728.clip.jams,88.0,130.46881
4326130.clip.jams,53.5,102.39574
458707.clip.jams,71.0,105.74716
475716.clip.jams,103.0,154.48076
5413111.clip.jams,94.0,28.86164
601609.clip.jams,45.0,65.806114
6018930.clip.jams,54.0,81.06494
8834868.clip.jams,46.0,67.73811
8960333.clip.jams,75.0,43.84446
