Item,Reference,Estimate
Albums-AnaBelen_Veneo-02.jams,224.0,99.754036
Albums-Ballroom_Magic-04.jams,87.0,57.72328
Albums-Chrisanne3-01.jams,84.0,112.60772
Albums-Chrisanne3-03.jams,84.0,88.63521
Albums-Chrisanne3-07.jams,174.0,115.60428
Albums-Chrisanne3-09.jams,180.0,118.79798
Albums-Fire-03.jams,108.0,96.71804
Albums-Fire-09.jams,104.0,123.72654
Albums-Fire-13.jams,90.0,66.59469
Albums-GloriaEstefan_MiTierra-06.jams,120.0,66.35812
Albums-GloriaEstefan_MiTierra-08.jams,120.0,89.50263
Albums-GloriaEstefan_MiTierra-11.jams,120.0,87.452354
Albums-Secret_Garden-01.jams,84.0,78.40352
Albums-Secret_Garden-02.jams,94.0,86.58492
Albums-Secret_Garden-05.jams,72.0,74.95352
Albums-Step_By_Step-15.jams,153.0,101.88317
Albums-Step_By_Step-16.jams,153.0,102.001465
Albums-Step_By_Step-17.jams,153.0,101.9226
Albums-Step_By_Step-18.jams,153.0,101.96203
Albums-StrictlyDancing_Tango-09.jams,120.0,126.52596
Albums-StrictlyDancing_Tango-13.jams,128.0,122.34656
Media-103308.jams,180.0,117.18142
Media-103315.jams,180.0,119.7837
Media-103416.jams,124.0,115.95914
Media-103417.jams,124.0,111.97686
Media-103710.jams,100.0,95.9689
Media-104302.jams,87.0,65.45126
Media-104608.jams,180.0,117.49685
Media-104703.jams,87.0,64.82041
Media-104811.jams,180.0,120.3357
Media-104903.jams,84.0,56.382717
Media-104905.jams,84.0,87.72835
Media-104908.jams,180.0,116.23514
Media-105004.jams,84.0,55.83072
Media-105102.jams,84.0,113.23857
Media-105209.jams,92.0,81.89294
Media-105210.jams,80.0,89.108345
Media-105211.jams,96.0,78.068375
Media-105213.jams,60.0,91.710625
Media-105420.jams,124.0,92.30205
Media-105503.jams,87.0,65.273834
Media-105701.jams,87.0,57.880997
Media-105702.jams,87.0,115.76199
