Item,Reference,Estimate
4_Am.jams,153.85,76.88552
6_Million_Ways_To_Die_(DJ_Hype_Remix).jams,157.89,79.40894
A21.jams,150.0,75.24924
A_Musical_Box.jams,157.89,79.11323
A_New_Dawn.jams,157.89,79.60609
Being_With_You.jams,157.89,79.72437
Being_With_You_(Foul_Play_Remix).jams,157.89,79.94123
Being_With_You_1.jams,153.85,77.51638
Beyond_Bass.jams,157.89,79.92152
Bouncing.jams,162.16,80.15808
Breakage4.jams,171.43,86.111786
Breaking_Free.jams,153.85,77.33895
Breaking_Free_2.jams,157.89,78.423225
Cant_Stop_The_Rush_(93_Remix).jams,153.85,77.31923
Cant_Stop_Thinking_About.jams,169.49,85.04721
Casanova_(Down_To_Earth_Remix).jams,164.84,82.48437
Champion_Sound.jams,162.16,80.11865
Chasin_A_Dream.jams,157.89,78.91609
Come_Back_2_Me.jams,157.89,78.344376
Crystalize.jams,166.67,103.93346
Dam_Tuff.jams,166.67,82.563225
Damage.jams,146.34,73.455246
Dark_Stranger_(Origin_Unknown_Remix).jams,157.89,79.7638
Darkcore.jams,153.85,77.299515
Deep_Space.jams,166.67,103.93346
Devotion.jams,153.85,76.80666
Digable_Bass.jams,166.67,82.247795
Dis_Generation.jams,157.89,79.054085
Dont_Come_No_Ruffer_(Ruff_Mix).jams,157.07,78.1078
Dont_Need_Your_Love.jams,162.16,81.10436
Dream_Sequence.jams,157.89,79.645515
Drowning_In_Her.jams,153.85,77.27981
Ecstatic_House.jams,153.85,77.358665
Enticer.jams,157.89,79.84265
Essence_Ep.jams,162.16,81.49866
Fearless_Wonder_(Remix).jams,154.64,77.65438
Feel_(Feel_Good).jams,153.85,77.77266
Finest_Illusion_(Legal_Mix).jams,157.89,78.659805
Flammable.jams,153.85,77.27981
Fuckin_Hardcore.jams,157.89,78.95551
Future_Funk.jams,153.85,77.33895
Get_High_(New_Jack_London).jams,157.89,79.94123
Ghetto_People.jams,157.89,78.50209
Ghetto_People_(Remix).jams,153.85,76.80666
Going_Out_For_Da_Loot.jams,166.67,82.40551
Gonna_Be_Alright.jams,151.9,76.03781
Gotta_Release.jams,157.89,79.11323
Happiness.jams,153.85,76.80666
Here_Comes_The_Drumz_(Drumz_VIP_Mix).jams,147.78,73.92839
Hey_DJ.jams,157.89,79.94123
Horizons.jams,164.38,123.88427
Imagine_The_Future.jams,166.67,83.58836
Jeopardy_(DJ_Spice_Mix).jams,153.85,77.27981
Jump_Mk_II.jams,162.16,81.81409
Light_Years.jams,151.9,75.99838
Livin_In_A_Dream.jams,153.85,77.20095
Lords_Of_The_Null_Lines_(Foul_Play_Remix).jams,157.89,79.94123
Music_In_Search_Of_Light.jams,150.0,74.93381
Music_Takes_You.jams,139.53,68.999825
My_Own_(Hixxy_and_UFO_Remix).jams,166.67,79.014656
Mystic_Stepper_(Feel_Better).jams,153.85,77.51638
No_Worries.jams,157.89,78.89637
Obsessions.jams,166.67,82.76037
Open_Secrets.jams,166.67,82.563225
Open_Your_Mind.jams,157.89,79.54694
Peakin_Thru_The_Window.jams,157.89,79.7638
Phizical_(Moody_Mix).jams,157.89,79.94123
Project_1_(Remix).jams,162.16,79.94123
R-type.jams,166.67,83.50951
Renegade_Snares_(Foul_Play_Remix).jams,153.85,75.97867
Renegade_Snares_(VIP_Remix).jams,157.89,79.68494
Rhythm.jams,153.85,77.299515
Rock_To_The_Groove.jams,153.85,77.713524
Ruff!.jams,157.89,79.192085
Screw_Face.jams,166.67,82.44494
Slow_Jam.jams,171.43,84.73178
Something_New_Pt1.jams,162.16,80.355225
Something_New_Pt2.jams,157.89,78.423225
Spiritual_Aura.jams,157.89,79.82294
Stay_Calm_(Foul_Play_Remix).jams,157.89,79.72437
Sweet_Vibrations.jams,162.16,81.932365
T-N-T.jams,157.89,79.54694
Tales_From_The_Darkside_2.jams,153.85,77.41781
Terrorist_(PA_Mix).jams,166.67,82.40551
The_Core.jams,153.85,77.55581
The_Deep.jams,153.85,76.491234
This_Way.jams,153.85,75.958954
Tiger_Style.jams,162.16,80.94665
Touch_Somebody.jams,162.16,81.69579
Twisted.jams,157.89,79.369514
United_(Grooverider_Remix).jams,162.16,80.90723
Volume_1.jams,153.85,77.20095
What_Kind_of_World.jams,171.43,84.92893
Wind_It_Up_(Rewound).jams,146.34,72.52868
Wots_My_Code_(Ray_Keith_Final_Plate).jams,150.0,75.93924
You_Dont_Know.jams,157.89,79.960945
