Item,Reference,Estimate
006.jams,102.6973827634738,234.908
007.jams,63.902238751901834,112.347
012.jams,106.90701982247941,224.694
013.jams,65.28497409326435,139.675
059.jams,69.11142454160786,105.469
075.jams,60.47447090551723,92.2852
091.jams,71.86312428464774,112.347
122.jams,74.99787420991466,129.199
123.jams,72.56571641497726,114.844
124.jams,96.14825581395367,151.999
125.jams,72.33955301741304,135.999
126.jams,61.93240333302123,161.499
127.jams,65.1812437744379,156.605
128.jams,59.44464414090583,161.499
129.jams,95.59939301972686,139.675
130.jams,55.72409764051969,126.048
131.jams,87.04520034212771,129.199
132.jams,60.09129516499008,132.512
133.jams,77.03729583369673,147.656
137.jams,173.89018969036002,151.999
138.jams,194.11635243195323,101.333
140.jams,86.32663513876946,126.048
141.jams,154.52899608713406,161.499
150.jams,126.80208333333351,143.555
189.jams,180.6513279169794,123.047
190.jams,169.9312825123629,178.206
205.jams,132.30000000000004,139.675
207.jams,180.71305865066222,191.406
218.jams,91.2446299445678,123.047
219.jams,77.8807947019865,135.999
220.jams,58.22935234699938,156.605
221.jams,81.27783750575982,151.999
