T (BPM),boeck2015/tempodetector2016_default,boeck2019/multi_task,boeck2019/multi_task_hjdb,davies2009/mirex_qm_tempotracker,echonest/version_3_2_1,gkiokas2012/default,klapuri2006/percival2014,oliveira2010/ibt,percival2014/stem,scheirer1998/percival2014,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017,schreiber2018/cnn,schreiber2018/fcn,schreiber2018/ismir2018,zplane/auftakt_v3
56.0,0.5833333333333334,0.3333333333333333,0.4166666666666667,0.0,0.5833333333333334,0.25,0.0,0.0,0.0,0.0,0.3333333333333333,0.25,0.4166666666666667,0.16666666666666666,0.4166666666666667,0.08333333333333333,0.0
57.0,0.6153846153846154,0.3076923076923077,0.38461538461538464,0.0,0.6153846153846154,0.3076923076923077,0.0,0.0,0.0,0.0,0.38461538461538464,0.3076923076923077,0.46153846153846156,0.23076923076923078,0.46153846153846156,0.07692307692307693,0.0
58.0,0.6153846153846154,0.3076923076923077,0.38461538461538464,0.0,0.6153846153846154,0.3076923076923077,0.0,0.0,0.0,0.0,0.38461538461538464,0.3076923076923077,0.46153846153846156,0.23076923076923078,0.46153846153846156,0.07692307692307693,0.0
59.0,0.6153846153846154,0.3076923076923077,0.38461538461538464,0.0,0.6153846153846154,0.3076923076923077,0.0,0.0,0.0,0.0,0.38461538461538464,0.3076923076923077,0.46153846153846156,0.23076923076923078,0.46153846153846156,0.07692307692307693,0.0
60.0,0.6,0.3333333333333333,0.4,0.0,0.6,0.26666666666666666,0.0,0.0,0.0,0.0,0.4,0.3333333333333333,0.4,0.2,0.4,0.06666666666666667,0.0
61.0,0.6,0.3333333333333333,0.4,0.0,0.6,0.26666666666666666,0.0,0.0,0.0,0.0,0.4,0.3333333333333333,0.4,0.2,0.4,0.06666666666666667,0.0
62.0,0.5882352941176471,0.35294117647058826,0.4117647058823529,0.0,0.6470588235294118,0.29411764705882354,0.0,0.0,0.11764705882352941,0.0,0.4117647058823529,0.29411764705882354,0.35294117647058826,0.23529411764705882,0.47058823529411764,0.058823529411764705,0.058823529411764705
63.0,0.631578947368421,0.42105263157894735,0.47368421052631576,0.0,0.5789473684210527,0.2631578947368421,0.0,0.0,0.10526315789473684,0.0,0.42105263157894735,0.3157894736842105,0.3684210526315789,0.21052631578947367,0.42105263157894735,0.05263157894736842,0.05263157894736842
64.0,0.631578947368421,0.42105263157894735,0.47368421052631576,0.0,0.5789473684210527,0.2631578947368421,0.0,0.0,0.10526315789473684,0.0,0.42105263157894735,0.3157894736842105,0.3684210526315789,0.21052631578947367,0.42105263157894735,0.05263157894736842,0.05263157894736842
65.0,0.65,0.4,0.45,0.0,0.55,0.25,0.0,0.0,0.1,0.0,0.4,0.35,0.35,0.2,0.4,0.05,0.05
66.0,0.65,0.4,0.45,0.0,0.6,0.3,0.05,0.0,0.1,0.0,0.45,0.4,0.4,0.25,0.45,0.1,0.05
67.0,0.65,0.4,0.45,0.0,0.6,0.3,0.05,0.0,0.1,0.0,0.45,0.4,0.4,0.25,0.45,0.1,0.05
68.0,0.6666666666666666,0.4166666666666667,0.4583333333333333,0.041666666666666664,0.625,0.2916666666666667,0.125,0.0,0.20833333333333334,0.0,0.5,0.4583333333333333,0.4583333333333333,0.25,0.5,0.20833333333333334,0.08333333333333333
69.0,0.6521739130434783,0.391304347826087,0.43478260869565216,0.043478260869565216,0.6086956521739131,0.30434782608695654,0.13043478260869565,0.0,0.21739130434782608,0.0,0.4782608695652174,0.4782608695652174,0.43478260869565216,0.2608695652173913,0.5217391304347826,0.21739130434782608,0.08695652173913043
70.0,0.68,0.4,0.44,0.04,0.56,0.32,0.12,0.0,0.32,0.04,0.56,0.56,0.52,0.28,0.52,0.28,0.2
71.0,0.7083333333333334,0.4583333333333333,0.5,0.08333333333333333,0.5833333333333334,0.3333333333333333,0.16666666666666666,0.0,0.375,0.08333333333333333,0.625,0.625,0.5833333333333334,0.3333333333333333,0.5416666666666666,0.3333333333333333,0.25
72.0,0.75,0.5,0.5,0.08333333333333333,0.5416666666666666,0.3333333333333333,0.16666666666666666,0.0,0.375,0.08333333333333333,0.6666666666666666,0.625,0.5833333333333334,0.375,0.5416666666666666,0.375,0.25
73.0,0.7391304347826086,0.5217391304347826,0.5217391304347826,0.08695652173913043,0.5217391304347826,0.30434782608695654,0.17391304347826086,0.0,0.391304347826087,0.08695652173913043,0.6521739130434783,0.6521739130434783,0.5652173913043478,0.34782608695652173,0.5217391304347826,0.391304347826087,0.2608695652173913
74.0,0.7391304347826086,0.5217391304347826,0.5217391304347826,0.13043478260869565,0.5652173913043478,0.391304347826087,0.2608695652173913,0.043478260869565216,0.4782608695652174,0.13043478260869565,0.6956521739130435,0.6086956521739131,0.5217391304347826,0.43478260869565216,0.5652173913043478,0.4782608695652174,0.34782608695652173
75.0,0.7692307692307693,0.6153846153846154,0.6153846153846154,0.2692307692307692,0.5384615384615384,0.46153846153846156,0.38461538461538464,0.19230769230769232,0.5769230769230769,0.11538461538461539,0.7307692307692307,0.6153846153846154,0.5384615384615384,0.46153846153846156,0.6153846153846154,0.5384615384615384,0.46153846153846156
76.0,0.8461538461538461,0.6923076923076923,0.6923076923076923,0.3076923076923077,0.5769230769230769,0.5384615384615384,0.46153846153846156,0.2692307692307692,0.6538461538461539,0.19230769230769232,0.8076923076923077,0.6923076923076923,0.6153846153846154,0.5384615384615384,0.6923076923076923,0.6153846153846154,0.5384615384615384
77.0,0.8148148148148148,0.7037037037037037,0.7037037037037037,0.2962962962962963,0.5555555555555556,0.5185185185185185,0.48148148148148145,0.2962962962962963,0.6666666666666666,0.18518518518518517,0.7407407407407407,0.6666666666666666,0.5555555555555556,0.5185185185185185,0.6666666666666666,0.6296296296296297,0.5185185185185185
78.0,0.8275862068965517,0.7241379310344828,0.7241379310344828,0.3103448275862069,0.5517241379310345,0.5172413793103449,0.4827586206896552,0.3103448275862069,0.6551724137931034,0.20689655172413793,0.7586206896551724,0.6551724137931034,0.5517241379310345,0.5517241379310345,0.6896551724137931,0.6206896551724138,0.5172413793103449
79.0,0.84375,0.71875,0.75,0.34375,0.59375,0.5625,0.5,0.375,0.6875,0.28125,0.78125,0.6875,0.59375,0.59375,0.71875,0.625,0.53125
80.0,0.8709677419354839,0.7419354838709677,0.7419354838709677,0.3870967741935484,0.6129032258064516,0.6129032258064516,0.5483870967741935,0.41935483870967744,0.7419354838709677,0.2903225806451613,0.8064516129032258,0.7096774193548387,0.6451612903225806,0.6451612903225806,0.7741935483870968,0.6774193548387096,0.5806451612903226
81.0,0.8823529411764706,0.7647058823529411,0.7647058823529411,0.4411764705882353,0.6470588235294118,0.6176470588235294,0.5882352941176471,0.47058823529411764,0.7647058823529411,0.35294117647058826,0.8235294117647058,0.7352941176470589,0.6764705882352942,0.6764705882352942,0.7941176470588235,0.7058823529411765,0.6176470588235294
82.0,0.918918918918919,0.8108108108108109,0.7837837837837838,0.5135135135135135,0.6486486486486487,0.5945945945945946,0.6486486486486487,0.5405405405405406,0.7837837837837838,0.4594594594594595,0.8648648648648649,0.8108108108108109,0.7297297297297297,0.7027027027027027,0.7567567567567568,0.7567567567567568,0.6486486486486487
83.0,0.918918918918919,0.8108108108108109,0.7837837837837838,0.5675675675675675,0.7027027027027027,0.6486486486486487,0.7027027027027027,0.5945945945945946,0.8378378378378378,0.5135135135135135,0.8918918918918919,0.8378378378378378,0.7567567567567568,0.7297297297297297,0.7837837837837838,0.8108108108108109,0.7027027027027027
84.0,0.9210526315789473,0.8157894736842105,0.7894736842105263,0.5789473684210527,0.7105263157894737,0.6578947368421053,0.7105263157894737,0.6052631578947368,0.8421052631578947,0.5263157894736842,0.8947368421052632,0.8421052631578947,0.7631578947368421,0.7368421052631579,0.7894736842105263,0.8157894736842105,0.7105263157894737
85.0,0.9210526315789473,0.8421052631578947,0.8157894736842105,0.6052631578947368,0.7368421052631579,0.6842105263157895,0.7368421052631579,0.631578947368421,0.868421052631579,0.5263157894736842,0.9210526315789473,0.8421052631578947,0.7894736842105263,0.7631578947368421,0.8157894736842105,0.8421052631578947,0.7368421052631579
86.0,0.9285714285714286,0.8571428571428571,0.8333333333333334,0.6428571428571429,0.7142857142857143,0.6904761904761905,0.7380952380952381,0.6666666666666666,0.8809523809523809,0.5476190476190477,0.9285714285714286,0.8571428571428571,0.7857142857142857,0.7619047619047619,0.8095238095238095,0.8571428571428571,0.7619047619047619
87.0,0.9347826086956522,0.8695652173913043,0.8478260869565217,0.6521739130434783,0.717391304347826,0.6956521739130435,0.7391304347826086,0.6739130434782609,0.8695652173913043,0.5217391304347826,0.8913043478260869,0.8478260869565217,0.782608695652174,0.7608695652173914,0.8043478260869565,0.8695652173913043,0.7608695652173914
88.0,0.9318181818181818,0.8863636363636364,0.8863636363636364,0.7045454545454546,0.7272727272727273,0.75,0.7727272727272727,0.7272727272727273,0.8863636363636364,0.5909090909090909,0.9090909090909091,0.8409090909090909,0.7954545454545454,0.7954545454545454,0.8181818181818182,0.8863636363636364,0.8181818181818182
89.0,0.9361702127659575,0.8936170212765957,0.8936170212765957,0.723404255319149,0.7446808510638298,0.7659574468085106,0.7872340425531915,0.7446808510638298,0.8936170212765957,0.5957446808510638,0.9148936170212766,0.851063829787234,0.8085106382978723,0.8085106382978723,0.8297872340425532,0.8936170212765957,0.8297872340425532
90.0,0.9361702127659575,0.9148936170212766,0.9148936170212766,0.7872340425531915,0.7872340425531915,0.8085106382978723,0.851063829787234,0.8085106382978723,0.8936170212765957,0.6170212765957447,0.9148936170212766,0.851063829787234,0.8085106382978723,0.851063829787234,0.851063829787234,0.9148936170212766,0.8297872340425532
91.0,0.9387755102040817,0.9183673469387755,0.9183673469387755,0.7959183673469388,0.7959183673469388,0.8163265306122449,0.8571428571428571,0.8367346938775511,0.8775510204081632,0.5918367346938775,0.9183673469387755,0.8571428571428571,0.8163265306122449,0.8571428571428571,0.8571428571428571,0.9183673469387755,0.8367346938775511
92.0,0.94,0.92,0.9,0.82,0.82,0.84,0.88,0.86,0.9,0.62,0.92,0.88,0.84,0.84,0.88,0.92,0.86
93.0,0.9215686274509803,0.9019607843137255,0.8823529411764706,0.803921568627451,0.803921568627451,0.8235294117647058,0.8627450980392157,0.8431372549019608,0.8823529411764706,0.6078431372549019,0.9019607843137255,0.8627450980392157,0.8235294117647058,0.8235294117647058,0.8627450980392157,0.9019607843137255,0.8431372549019608
94.0,0.94,0.92,0.9,0.82,0.8,0.82,0.86,0.86,0.88,0.62,0.9,0.88,0.84,0.82,0.86,0.9,0.84
95.0,0.9444444444444444,0.9074074074074074,0.8888888888888888,0.8333333333333334,0.8518518518518519,0.8148148148148148,0.8703703703703703,0.8703703703703703,0.8888888888888888,0.7222222222222222,0.9074074074074074,0.9074074074074074,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8888888888888888,0.8518518518518519
96.0,0.9423076923076923,0.9038461538461539,0.8846153846153846,0.8461538461538461,0.8653846153846154,0.8076923076923077,0.8653846153846154,0.8653846153846154,0.8846153846153846,0.7115384615384616,0.9038461538461539,0.9038461538461539,0.8269230769230769,0.8269230769230769,0.8269230769230769,0.8846153846153846,0.8461538461538461
97.0,0.9636363636363636,0.9272727272727272,0.9090909090909091,0.8727272727272727,0.8909090909090909,0.8363636363636363,0.8909090909090909,0.8909090909090909,0.9090909090909091,0.7454545454545455,0.9454545454545454,0.9272727272727272,0.8727272727272727,0.8545454545454545,0.8545454545454545,0.9090909090909091,0.8909090909090909
98.0,0.9636363636363636,0.9272727272727272,0.9090909090909091,0.8909090909090909,0.9090909090909091,0.8545454545454545,0.9090909090909091,0.9090909090909091,0.9272727272727272,0.7454545454545455,0.9454545454545454,0.9272727272727272,0.8727272727272727,0.8545454545454545,0.8545454545454545,0.9272727272727272,0.9090909090909091
99.0,0.9629629629629629,0.9444444444444444,0.9074074074074074,0.9074074074074074,0.9074074074074074,0.8518518518518519,0.9259259259259259,0.9074074074074074,0.9259259259259259,0.7407407407407407,0.9444444444444444,0.9259259259259259,0.8703703703703703,0.8333333333333334,0.8518518518518519,0.9444444444444444,0.9259259259259259
100.0,0.9642857142857143,0.9464285714285714,0.9285714285714286,0.9107142857142857,0.9107142857142857,0.8392857142857143,0.9285714285714286,0.9107142857142857,0.9285714285714286,0.7321428571428571,0.9464285714285714,0.9285714285714286,0.8571428571428571,0.8392857142857143,0.8392857142857143,0.9464285714285714,0.9107142857142857
101.0,0.9636363636363636,0.9454545454545454,0.9272727272727272,0.9090909090909091,0.9090909090909091,0.8545454545454545,0.9272727272727272,0.9090909090909091,0.9272727272727272,0.7090909090909091,0.9454545454545454,0.9272727272727272,0.8545454545454545,0.8363636363636363,0.8363636363636363,0.9454545454545454,0.8909090909090909
102.0,0.9607843137254902,0.9411764705882353,0.9411764705882353,0.9215686274509803,0.9215686274509803,0.9019607843137255,0.9411764705882353,0.9215686274509803,0.9215686274509803,0.6862745098039216,0.9411764705882353,0.9215686274509803,0.8627450980392157,0.8431372549019608,0.8627450980392157,0.9607843137254902,0.9019607843137255
103.0,0.9607843137254902,0.9411764705882353,0.9411764705882353,0.9215686274509803,0.9215686274509803,0.9019607843137255,0.9411764705882353,0.9215686274509803,0.9215686274509803,0.6862745098039216,0.9411764705882353,0.9215686274509803,0.8627450980392157,0.8627450980392157,0.8823529411764706,0.9607843137254902,0.9019607843137255
104.0,0.9607843137254902,0.9411764705882353,0.9411764705882353,0.9215686274509803,0.9215686274509803,0.9019607843137255,0.9411764705882353,0.9215686274509803,0.9215686274509803,0.6862745098039216,0.9411764705882353,0.9215686274509803,0.8627450980392157,0.8627450980392157,0.8823529411764706,0.9607843137254902,0.9019607843137255
105.0,0.9411764705882353,0.9215686274509803,0.9215686274509803,0.9019607843137255,0.9019607843137255,0.8823529411764706,0.9411764705882353,0.9019607843137255,0.9215686274509803,0.6862745098039216,0.9411764705882353,0.9019607843137255,0.8431372549019608,0.8627450980392157,0.8823529411764706,0.9411764705882353,0.8823529411764706
106.0,0.9411764705882353,0.9215686274509803,0.9215686274509803,0.9215686274509803,0.9411764705882353,0.8823529411764706,0.9607843137254902,0.9215686274509803,0.9411764705882353,0.6666666666666666,0.9411764705882353,0.9019607843137255,0.8627450980392157,0.8823529411764706,0.9019607843137255,0.9411764705882353,0.9019607843137255
107.0,0.9387755102040817,0.9183673469387755,0.9183673469387755,0.9387755102040817,0.9591836734693877,0.8979591836734694,0.9795918367346939,0.9387755102040817,0.9591836734693877,0.6938775510204082,0.9795918367346939,0.9183673469387755,0.8775510204081632,0.8979591836734694,0.9183673469387755,0.9387755102040817,0.9183673469387755
108.0,0.96,0.94,0.92,0.94,0.96,0.9,0.98,0.96,0.96,0.7,0.98,0.94,0.88,0.92,0.92,0.94,0.92
109.0,0.96,0.94,0.92,0.94,0.96,0.9,0.98,0.96,0.96,0.72,0.96,0.94,0.88,0.92,0.9,0.94,0.92
110.0,0.9574468085106383,0.9361702127659575,0.9148936170212766,0.9361702127659575,0.9574468085106383,0.8936170212765957,0.9787234042553191,0.9574468085106383,0.9574468085106383,0.723404255319149,0.9574468085106383,0.9361702127659575,0.8723404255319149,0.9148936170212766,0.8936170212765957,0.9361702127659575,0.9148936170212766
111.0,0.9591836734693877,0.9387755102040817,0.9183673469387755,0.9387755102040817,0.9591836734693877,0.8979591836734694,0.9795918367346939,0.9591836734693877,0.9795918367346939,0.7551020408163265,0.9591836734693877,0.9387755102040817,0.8775510204081632,0.9183673469387755,0.8979591836734694,0.9387755102040817,0.9183673469387755
112.0,0.9591836734693877,0.9387755102040817,0.9387755102040817,0.9387755102040817,0.9387755102040817,0.8979591836734694,0.9795918367346939,0.9591836734693877,0.9795918367346939,0.7346938775510204,0.9591836734693877,0.9387755102040817,0.8775510204081632,0.9387755102040817,0.8979591836734694,0.9387755102040817,0.9183673469387755
113.0,0.98,0.96,0.96,0.96,0.92,0.9,1.0,0.98,1.0,0.74,0.98,0.94,0.9,0.96,0.9,0.94,0.94
114.0,0.9814814814814815,0.9629629629629629,0.9629629629629629,0.9629629629629629,0.9074074074074074,0.9074074074074074,1.0,0.9814814814814815,1.0,0.7222222222222222,0.9629629629629629,0.9444444444444444,0.9074074074074074,0.9629629629629629,0.9074074074074074,0.9444444444444444,0.9444444444444444
115.0,0.9807692307692307,0.9807692307692307,0.9615384615384616,0.9615384615384616,0.8653846153846154,0.8653846153846154,0.9807692307692307,0.9807692307692307,0.9807692307692307,0.6346153846153846,0.9423076923076923,0.9230769230769231,0.9230769230769231,0.9615384615384616,0.9230769230769231,0.9615384615384616,0.9230769230769231
116.0,0.9814814814814815,0.9814814814814815,0.9629629629629629,0.9629629629629629,0.8703703703703703,0.8703703703703703,0.9814814814814815,0.9814814814814815,0.9814814814814815,0.6296296296296297,0.9259259259259259,0.9259259259259259,0.9259259259259259,0.9629629629629629,0.9259259259259259,0.9629629629629629,0.9259259259259259
117.0,0.9615384615384616,0.9615384615384616,0.9423076923076923,0.9615384615384616,0.8461538461538461,0.8269230769230769,0.9615384615384616,0.9615384615384616,0.9615384615384616,0.6153846153846154,0.8846153846153846,0.9038461538461539,0.9038461538461539,0.9423076923076923,0.9038461538461539,0.9423076923076923,0.9038461538461539
118.0,0.9615384615384616,0.9615384615384616,0.9423076923076923,0.9615384615384616,0.8461538461538461,0.8269230769230769,0.9615384615384616,0.9615384615384616,0.9615384615384616,0.5961538461538461,0.8846153846153846,0.9230769230769231,0.9230769230769231,0.9423076923076923,0.9038461538461539,0.9423076923076923,0.9038461538461539
119.0,0.9454545454545454,0.9636363636363636,0.9454545454545454,0.9636363636363636,0.8181818181818182,0.8181818181818182,0.9636363636363636,0.9636363636363636,0.9636363636363636,0.6181818181818182,0.8727272727272727,0.9272727272727272,0.9272727272727272,0.9636363636363636,0.9090909090909091,0.9454545454545454,0.9090909090909091
120.0,0.9454545454545454,0.9636363636363636,0.9272727272727272,0.9636363636363636,0.8,0.8181818181818182,0.9636363636363636,0.9636363636363636,0.9636363636363636,0.6363636363636364,0.8727272727272727,0.9090909090909091,0.9454545454545454,0.9636363636363636,0.9272727272727272,0.9454545454545454,0.9272727272727272
121.0,0.9285714285714286,0.9642857142857143,0.9285714285714286,0.9642857142857143,0.7857142857142857,0.8035714285714286,0.9642857142857143,0.9642857142857143,0.9642857142857143,0.625,0.8571428571428571,0.9107142857142857,0.9464285714285714,0.9642857142857143,0.9285714285714286,0.9464285714285714,0.9464285714285714
122.0,0.9107142857142857,0.9464285714285714,0.9107142857142857,0.9642857142857143,0.7857142857142857,0.8035714285714286,0.9642857142857143,0.9642857142857143,0.9642857142857143,0.625,0.8392857142857143,0.9107142857142857,0.9464285714285714,0.9642857142857143,0.9285714285714286,0.9464285714285714,0.9464285714285714
123.0,0.9166666666666666,0.9333333333333333,0.9,0.95,0.7666666666666667,0.8166666666666667,0.9666666666666667,0.9666666666666667,0.9166666666666666,0.6166666666666667,0.8166666666666667,0.8833333333333333,0.9166666666666666,0.95,0.9166666666666666,0.9333333333333333,0.9333333333333333
