Item,Reference,Estimate
006.jams,100.2016529864524,108.27
013.jams,64.72089492053634,133.78
022.jams,64.16083230756887,127.69
025.jams,71.40351350622018,142.9
059.jams,68.8081449894172,103.63
072.jams,130.68121261784347,196.98
073.jams,77.38482573060078,154.43
075.jams,60.642175647644024,91.22
097.jams,90.17021929151991,180.33
103.jams,163.55292955675844,80.72
107.jams,155.05761627375665,79.52
111.jams,109.27687749345665,219.22
114.jams,104.65737206818605,208.88
115.jams,116.68081618852322,231.58
122.jams,71.5968831403541,66.93
126.jams,60.87750109285007,55.06
129.jams,96.95237571793666,48.56
131.jams,87.02123940388731,44.29
133.jams,75.41074679767911,66.07
134.jams,128.83592531277827,66.1
137.jams,175.95717444431511,146.76
139.jams,138.2661859225583,176.77
140.jams,87.7691995123933,74.28
144.jams,121.76854312635889,61.03
145.jams,97.43797521003101,194.84
150.jams,131.68109883547322,69.9
189.jams,179.90824523675238,60.78
190.jams,169.56104926965992,85.37
193.jams,123.21734169994325,62.18
205.jams,132.89531740217058,33.35
209.jams,146.440677966102,73.27
240.jams,62.101742650941674,124.46
243.jams,150.6115456126696,75.33
