Item,Reference,Estimate
006.jams,87.28,113.582
007.jams,62.842,77.1339
012.jams,97.2619,109.375
013.jams,64.1988,136.9
024.jams,121.4892,137.812
057.jams,86.3395,91.4685
059.jams,66.8319,103.879
062.jams,132.2419,139.675
075.jams,60.6342,91.4685
107.jams,132.8648,80.1235
123.jams,71.4268,85.421
125.jams,70.7354,75.9995
126.jams,59.9587,85.421
127.jams,62.0777,84.7208
128.jams,58.8761,80.7495
129.jams,84.8315,141.588
130.jams,51.8635,120.888
131.jams,86.3348,93.1166
132.jams,58.2321,74.3593
137.jams,114.0116,89.1029
138.jams,170.1039,98.4375
139.jams,147.3249,130.835
140.jams,83.1897,96.5975
141.jams,129.6254,79.2026
150.jams,100.6198,69.6023
205.jams,130.4821,68.4499
218.jams,85.2898,92.2852
220.jams,57.2261,124.529
221.jams,81.1605,88.3413
