T (BPM),boeck2015/tempodetector2016_default,davies2009/mirex_qm_tempotracker,percival2014/stem,schreiber2017/ismir2017,schreiber2017/mirex2017,schreiber2018/cnn,schreiber2018/fcn,schreiber2018/ismir2018
37.0,0.00027693159789531985,0.0,0.0,0.00027693159789531985,0.0,0.00027693159789531985,0.0005538631957906397,0.0
38.0,0.0005538631957906397,0.0,0.0,0.00027693159789531985,0.0,0.00027693159789531985,0.0008307947936859596,0.0
39.0,0.0008307947936859596,0.0,0.0,0.00027693159789531985,0.0,0.00027693159789531985,0.0008307947936859596,0.0
40.0,0.0008307947936859596,0.0,0.0,0.00027693159789531985,0.0,0.00027693159789531985,0.0008307947936859596,0.0
41.0,0.0008307947936859596,0.0,0.0,0.00027693159789531985,0.0,0.0005538631957906397,0.0008307947936859596,0.0
42.0,0.0008307947936859596,0.0,0.0,0.00027693159789531985,0.0,0.0005538631957906397,0.0008307947936859596,0.0
43.0,0.0008307947936859596,0.0,0.0,0.00027693159789531985,0.0,0.0005538631957906397,0.0008307947936859596,0.0
44.0,0.0011077263915812794,0.0,0.0,0.00027693159789531985,0.0,0.0005538631957906397,0.0008307947936859596,0.0
45.0,0.001661589587371919,0.0,0.0,0.00027693159789531985,0.0,0.0008307947936859596,0.0011077263915812794,0.0
46.0,0.001661589587371919,0.0,0.0008307947936859596,0.00027693159789531985,0.0,0.0008307947936859596,0.0011077263915812794,0.0
47.0,0.0013846579894765993,0.0,0.0008307947936859596,0.0,0.0,0.0005538631957906397,0.001661589587371919,0.0
48.0,0.0011077263915812794,0.0,0.0008307947936859596,0.0,0.0,0.0005538631957906397,0.0013846579894765993,0.0
49.0,0.0008307947936859596,0.0,0.0008307947936859596,0.00027693159789531985,0.00027693159789531985,0.0005538631957906397,0.001938521185267239,0.0
50.0,0.0008307947936859596,0.0,0.0011077263915812794,0.0005538631957906397,0.0005538631957906397,0.0005538631957906397,0.002215452783162559,0.0
51.0,0.0011077263915812794,0.0,0.001661589587371919,0.0013846579894765993,0.0011077263915812794,0.0005538631957906397,0.003600110772639158,0.0005538631957906397
52.0,0.001661589587371919,0.0,0.002215452783162559,0.001938521185267239,0.001661589587371919,0.00027693159789531985,0.004153973968429798,0.0008307947936859596
53.0,0.0024923843810578787,0.0,0.0024923843810578787,0.002215452783162559,0.001938521185267239,0.0008307947936859596,0.004153973968429798,0.0008307947936859596
54.0,0.0027693159789531985,0.0,0.0027693159789531985,0.002215452783162559,0.001938521185267239,0.0011077263915812794,0.004430905566325118,0.0008307947936859596
55.0,0.003877042370534478,0.0,0.0027693159789531985,0.003600110772639158,0.0030462475768485184,0.0030462475768485184,0.008861811132650235,0.0013846579894765993
56.0,0.004707837164220438,0.0,0.0024923843810578787,0.005815563555801717,0.004707837164220438,0.004984768762115757,0.010800332317917475,0.001661589587371919
57.0,0.008031016338964275,0.0,0.003323179174743838,0.007200221545278316,0.005261700360011078,0.005815563555801717,0.011908058709498754,0.002215452783162559
58.0,0.011077263915812794,0.0,0.004984768762115757,0.007754084741068956,0.005538631957906397,0.008031016338964275,0.01689282747161451,0.0027693159789531985
59.0,0.01883134865688175,0.0,0.010523400720022155,0.009138742730545555,0.005538631957906397,0.011077263915812794,0.021323733037939628,0.004984768762115757
60.0,0.025754638604264746,0.00027693159789531985,0.013292716698975353,0.014123511492661313,0.009692605926336195,0.014400443090556632,0.025477707006369428,0.007477153143173636
61.0,0.03517031293270562,0.0011077263915812794,0.01772362226530047,0.01689282747161451,0.012461921905289393,0.01855441705898643,0.027693159789531987,0.009415674328440876
62.0,0.03600110772639158,0.001661589587371919,0.019662143450567708,0.01855441705898643,0.014123511492661313,0.02021600664635835,0.028247022985322626,0.012184990307394073
63.0,0.0362780393242869,0.001938521185267239,0.022154527831625588,0.02021600664635835,0.016615895873719193,0.024093049016892826,0.032400996953752426,0.015508169482137912
64.0,0.04486291885904182,0.002215452783162559,0.024369980614788147,0.025754638604264746,0.02243145942952091,0.029908612572694546,0.03600110772639158,0.01883134865688175
65.0,0.05510938798116865,0.002215452783162559,0.029908612572694546,0.032400996953752426,0.028800886181113265,0.03849349210744946,0.04901689282747161,0.029354749376903903
66.0,0.05677097756854057,0.0030462475768485184,0.04126280808640266,0.0390473553032401,0.03655497092218222,0.041816671282193296,0.047632234837995016,0.03129327056217114
67.0,0.055386319579063974,0.003877042370534478,0.04652450844641374,0.039324286901135416,0.03877042370534478,0.040155081694821376,0.048463029631680976,0.03129327056217114
68.0,0.05483245638327333,0.003877042370534478,0.05594018277485461,0.042647466075879256,0.04292439767377458,0.040155081694821376,0.050401550816948214,0.0321240653558571
69.0,0.04818609803378565,0.004984768762115757,0.05843256715591249,0.04486291885904182,0.045416782054832454,0.043478260869565216,0.05400166158958737,0.03655497092218222
70.0,0.05815563555801717,0.007754084741068956,0.07726391581279424,0.048739961229576294,0.048739961229576294,0.046801440044309056,0.05427859318748269,0.041816671282193296
71.0,0.05400166158958737,0.008031016338964275,0.08474106895596788,0.05317086679590141,0.052893935198006094,0.04569371365272778,0.05815563555801717,0.04209360288008862
72.0,0.05566325117695929,0.007477153143173636,0.08695652173913043,0.053724729991692054,0.05317086679590141,0.047632234837995016,0.05677097756854057,0.04403212406535586
73.0,0.056217114372749934,0.009415674328440876,0.08667959014123512,0.054555524785378014,0.05317086679590141,0.045970645250623096,0.05732484076433121,0.043755192467460534
74.0,0.05150927720852949,0.009969537524231515,0.08723345333702576,0.050955414012738856,0.049570756023262254,0.043755192467460534,0.05483245638327333,0.04126280808640266
75.0,0.050955414012738856,0.011631127111603435,0.08667959014123512,0.04901689282747161,0.04818609803378565,0.04569371365272778,0.05677097756854057,0.045139850456937136
76.0,0.0473553032400997,0.016615895873719193,0.0864026585433398,0.052617003600110776,0.051232345610634174,0.056217114372749934,0.06369426751592357,0.05427859318748269
77.0,0.06147881473276101,0.015785101080033233,0.09858764885073387,0.06507892550540016,0.06314040432013293,0.06563278870119081,0.07449459983384105,0.06369426751592357
78.0,0.07421766823594572,0.028523954583217947,0.1005261700360011,0.07504846302963168,0.07227914705067848,0.07200221545278317,0.07837164220437552,0.07061755746330656
79.0,0.0808640265854334,0.03433951813901966,0.10163389642758239,0.07698698421489893,0.075325394627527,0.07837164220437552,0.08141788978122404,0.07754084741068956
80.0,0.07504846302963168,0.0376626973137635,0.08363334256438659,0.07034062586541125,0.07006369426751592,0.07338687344225976,0.07283301024646913,0.0725560786485738
81.0,0.06175574633065633,0.03655497092218222,0.0725560786485738,0.06258654112434228,0.0628634727222376,0.0670174466906674,0.06812517308224869,0.06563278870119081
82.0,0.06452506230960953,0.0376626973137635,0.07283301024646913,0.06147881473276101,0.06147881473276101,0.06950983107172529,0.0670174466906674,0.07006369426751592
83.0,0.0628634727222376,0.04070894489061202,0.08446413735807255,0.06646358349487677,0.06590972029908612,0.08169482137911936,0.08031016338964275,0.08335641096649128
84.0,0.0780947106064802,0.03987815009692606,0.09111049570756023,0.08446413735807255,0.08280254777070063,0.09277208529493215,0.08695652173913043,0.08972583771808364
85.0,0.11215729714760454,0.05677097756854057,0.11603433951813902,0.09941844364441983,0.09554140127388536,0.1185267238991969,0.11520354472445306,0.12157297147604541
86.0,0.1185267238991969,0.08446413735807255,0.11603433951813902,0.10384934921074494,0.09969537524231514,0.12683467183605648,0.12157297147604541,0.1257269454444752
87.0,0.10246469122126835,0.08446413735807255,0.11132650235391858,0.10163389642758239,0.09720299086125726,0.1102187759623373,0.10412628080864027,0.11077263915812795
88.0,0.0905566325117696,0.08917197452229299,0.09914151204652451,0.08861811132650235,0.08418720576017724,0.09554140127388536,0.09027970091387427,0.09914151204652451
89.0,0.08391027416228192,0.08529493215175851,0.09111049570756023,0.08307947936859596,0.07864857380227083,0.08917197452229299,0.08418720576017724,0.09277208529493215
90.0,0.0808640265854334,0.07892550540016616,0.08751038493492107,0.0808640265854334,0.07643312101910828,0.08224868457491,0.07864857380227083,0.08474106895596788
91.0,0.08418720576017724,0.08003323179174744,0.08861811132650235,0.08418720576017724,0.07975630019385212,0.08972583771808364,0.08363334256438659,0.09609526446967599
92.0,0.09554140127388536,0.07892550540016616,0.09138742730545556,0.0947106064801994,0.09111049570756023,0.10191082802547771,0.09415674328440875,0.10689559678759346
93.0,0.09554140127388536,0.09027970091387427,0.10412628080864027,0.10135696482968706,0.09831071725283855,0.11935751869288286,0.1088341179728607,0.12074217668235945
94.0,0.10938798116865134,0.09027970091387427,0.11271116034339518,0.10135696482968706,0.09886458044862918,0.11381888673497646,0.10551093879811686,0.11797286070340626
95.0,0.11797286070340626,0.11132650235391858,0.11271116034339518,0.11326502353918583,0.1129880919412905,0.13985045693713652,0.1337579617834395,0.14815840487399612
96.0,0.10135696482968706,0.07781777900858489,0.1185267238991969,0.11686513431182498,0.11686513431182498,0.12932705621711438,0.11797286070340626,0.12905012461921905
97.0,0.12434228745499862,0.1282193298255331,0.11935751869288286,0.11824979230130157,0.11741899750761561,0.12461921905289393,0.11769592910551094,0.12932705621711438
98.0,0.12101910828025478,0.11077263915812795,0.1240653558571033,0.12461921905289393,0.12351149266131266,0.1226806978676267,0.11603433951813902,0.12517308224868456
99.0,0.1212960398781501,0.1271116034339518,0.1240653558571033,0.12461921905289393,0.12351149266131266,0.12323456106341733,0.11658820271392965,0.1254500138465799
100.0,0.1212960398781501,0.1271116034339518,0.12378842425920798,0.12461921905289393,0.12351149266131266,0.1226806978676267,0.1157574079202437,0.12461921905289393
101.0,0.1199113818886735,0.12766546662974246,0.1212960398781501,0.12184990307394074,0.12074217668235945,0.12517308224868456,0.11631127111603434,0.1282193298255331
102.0,0.10274162281916367,0.12766546662974246,0.1171420659097203,0.1129880919412905,0.11160343395181391,0.12295762946552202,0.11603433951813902,0.1212960398781501
103.0,0.1199113818886735,0.12046524508446414,0.10329548601495431,0.11077263915812795,0.10938798116865134,0.12600387704237054,0.1226806978676267,0.12794239822763778
104.0,0.0864026585433398,0.12046524508446414,0.09914151204652451,0.10578787039601219,0.10440321240653559,0.11880365549709222,0.11243422874549987,0.11824979230130157
105.0,0.1226806978676267,0.11326502353918583,0.0963721960675713,0.08723345333702576,0.08612572694544447,0.129880919412905,0.12517308224868456,0.13431182497923014
106.0,0.08003323179174744,0.11326502353918583,0.09166435890335087,0.09498753807809471,0.09387981168651344,0.11104957075602326,0.10772639158127942,0.10634173359180282
107.0,0.09526446967599003,0.0628634727222376,0.09526446967599003,0.09886458044862918,0.09858764885073387,0.11686513431182498,0.11658820271392965,0.11548047632234838
108.0,0.09526446967599003,0.12018831348656882,0.1143727499307671,0.10966491276654666,0.10994184436444199,0.11963445029077818,0.1143727499307671,0.11935751869288286
109.0,0.1226806978676267,0.10080310163389643,0.1212960398781501,0.1226806978676267,0.12295762946552202,0.12877319302132373,0.1240653558571033,0.12932705621711438
110.0,0.1226806978676267,0.13181944059817224,0.12932705621711438,0.129880919412905,0.129880919412905,0.1340348933813348,0.13043478260869565,0.13431182497923014
111.0,0.13126557740238162,0.13015785101080032,0.13458875657712546,0.13486568817502076,0.13514261977291608,0.136804209360288,0.13486568817502076,0.13708114095818333
112.0,0.13126557740238162,0.13015785101080032,0.13265023539185822,0.13292716698975354,0.13320409858764884,0.13431182497923014,0.1340348933813348,0.13348103018554416
113.0,0.11492661312655773,0.13126557740238162,0.1199113818886735,0.12101910828025478,0.1212960398781501,0.1284962614234284,0.12877319302132373,0.12932705621711438
114.0,0.11492661312655773,0.13126557740238162,0.10744945998338411,0.10634173359180282,0.10717252838548878,0.11409581833287179,0.11160343395181391,0.11215729714760454
115.0,0.08197175297701467,0.09886458044862918,0.08224868457491,0.09304901689282748,0.09360288008861811,0.10024923843810579,0.09969537524231514,0.10274162281916367
116.0,0.08197175297701467,0.10301855441705898,0.07061755746330656,0.06535585710329549,0.06618665189698145,0.08058709498753808,0.08003323179174744,0.07726391581279424
117.0,0.043755192467460534,0.10301855441705898,0.0628634727222376,0.05760177236222653,0.05843256715591249,0.07227914705067848,0.07006369426751592,0.07643312101910828
118.0,0.08141788978122404,0.04569371365272778,0.04652450844641374,0.05483245638327333,0.05594018277485461,0.07089448906120188,0.06175574633065633,0.07947936859595679
119.0,0.052617003600110776,0.06895596787593464,0.07172528385488784,0.06618665189698145,0.06784824148435337,0.09000276931597895,0.09387981168651344,0.09221822209914152
120.0,0.17889781224037662,0.03793962891165882,0.11908058709498753,0.11741899750761561,0.11963445029077818,0.13763500415397398,0.13791193575186927,0.13901966214345057
121.0,0.16809747992245916,0.03793962891165882,0.13846579894765992,0.1478814732761008,0.15009692605926336,0.18222099141512046,0.17335918028247024,0.18388258100249238
122.0,0.16809747992245916,0.15452783162558847,0.212129603987815,0.20852949321517586,0.21157574079202437,0.21379119357518692,0.2118526723899197,0.22237607310994184
123.0,0.31459429520908333,0.14400443090556633,0.30047078371642205,0.2863472722237607,0.2899473829963999,0.3107172528385489,0.3057324840764331,0.31708667959014125
124.0,0.31459429520908333,0.14400443090556633,0.32179451675436166,0.32705621711437277,0.3306563278870119,0.3320409858764885,0.32954860149543064,0.3414566602049294
125.0,0.31459429520908333,0.3361949598449183,0.33841041262808086,0.3824425366934367,0.3863195790639712,0.397396842979784,0.389642758238715,0.4051509277208529
126.0,0.38881196344502905,0.3320409858764885,0.3960121849903074,0.4018277485461091,0.4059817225145389,0.4032124065355857,0.39684297978399335,0.4087510384934921
127.0,0.38881196344502905,0.3320409858764885,0.3915812794239823,0.4001661589587372,0.40376626973137636,0.4101356964829687,0.40265854333979506,0.4145666020492938
128.0,0.35114926613126557,0.42758238715037383,0.3935198006092495,0.3921351426197729,0.39545832179451673,0.4012738853503185,0.3951813901966214,0.4059817225145389
129.0,0.3591802824702299,0.404320132927167,0.36084187205760176,0.36748823040708944,0.37025754638604264,0.3807809471060648,0.38133481030185545,0.38105787870396013
130.0,0.3591802824702299,0.404320132927167,0.30628634727222376,0.31044032124065357,0.31210191082802546,0.3475491553586264,0.3397950706175575,0.3528108557186375
131.0,0.232899473829964,0.4109664912766547,0.28385488784270285,0.27499307671005263,0.2763777346995292,0.2910551093879812,0.2852395458321795,0.29659374134588756
132.0,0.23677651620049847,0.294378288562725,0.2093602880088618,0.21406812517308224,0.21406812517308224,0.24093049016892829,0.24342287454998615,0.24702298532262532
133.0,0.08944890612018831,0.294378288562725,0.1240653558571033,0.13874273054555525,0.13846579894765992,0.20908335641096648,0.20271392965937413,0.2093602880088618
134.0,0.08944890612018831,0.294378288562725,0.1046801440044309,0.10135696482968706,0.10024923843810579,0.11769592910551094,0.11381888673497646,0.11880365549709222
135.0,0.10966491276654666,0.11908058709498753,0.08972583771808364,0.052617003600110776,0.05234007200221545,0.10689559678759346,0.10412628080864027,0.10661866518969815
136.0,0.0321240653558571,0.11908058709498753,0.041816671282193296,0.0432013292716699,0.041816671282193296,0.045970645250623096,0.047078371642204374,0.047632234837995016
137.0,0.0321240653558571,0.11908058709498753,0.04070894489061202,0.03960121849903074,0.03849349210744946,0.046801440044309056,0.045139850456937136,0.04901689282747161
138.0,0.056217114372749934,0.023539185821102187,0.03572417612849626,0.03987815009692606,0.03821656050955414,0.040985876488507336,0.04070894489061202,0.04652450844641374
139.0,0.04818609803378565,0.06258654112434228,0.0390473553032401,0.047909166435890334,0.04569371365272778,0.050955414012738856,0.047632234837995016,0.05594018277485461
140.0,0.04818609803378565,0.06258654112434228,0.04292439767377458,0.05344779839379673,0.051786208806424816,0.05954029354749377,0.05067848241484353,0.06147881473276101
141.0,0.04818609803378565,0.05594018277485461,0.04569371365272778,0.06009415674328441,0.05815563555801717,0.06590972029908612,0.06009415674328441,0.07227914705067848
142.0,0.06618665189698145,0.05594018277485461,0.047909166435890334,0.06369426751592357,0.06314040432013293,0.06923289947382996,0.06452506230960953,0.07449459983384105
143.0,0.06618665189698145,0.08723345333702576,0.046247576848518414,0.06563278870119081,0.06507892550540016,0.07726391581279424,0.06757130988645804,0.08031016338964275
144.0,0.06618665189698145,0.08723345333702576,0.04403212406535586,0.06563278870119081,0.06646358349487677,0.07560232622542232,0.0697867626696206,0.0808640265854334
145.0,0.06341733591802824,0.07034062586541125,0.04292439767377458,0.06563278870119081,0.06590972029908612,0.08003323179174744,0.07615618942121297,0.08474106895596788
146.0,0.06341733591802824,0.07034062586541125,0.03295486014954306,0.05843256715591249,0.05926336194959845,0.07366380504015509,0.06203267792855165,0.075325394627527
147.0,0.06341733591802824,0.10108003323179175,0.028523954583217947,0.056217114372749934,0.05760177236222653,0.07144835225699252,0.06314040432013293,0.07283301024646913
148.0,0.039324286901135416,0.10108003323179175,0.023539185821102187,0.05234007200221545,0.05427859318748269,0.06590972029908612,0.05815563555801717,0.06784824148435337
149.0,0.04292439767377458,0.06203267792855165,0.01993907504846303,0.044309055663251176,0.047078371642204374,0.06064801993907505,0.05344779839379673,0.06037108834117973
150.0,0.04292439767377458,0.06203267792855165,0.015231237884242592,0.03710883411797286,0.040155081694821376,0.050401550816948214,0.04403212406535586,0.048739961229576294
151.0,0.04292439767377458,0.06203267792855165,0.010246469122126834,0.029631680974799224,0.03295486014954306,0.040985876488507336,0.03960121849903074,0.04209360288008862
152.0,0.02104680144004431,0.07144835225699252,0.007200221545278316,0.024923843810578786,0.027416228191636666,0.03433951813901966,0.030185544170589863,0.03129327056217114
153.0,0.02104680144004431,0.040155081694821376,0.005538631957906397,0.020492938244253668,0.02243145942952091,0.030185544170589863,0.025477707006369428,0.027970091387427305
154.0,0.02104680144004431,0.040155081694821376,0.004153973968429798,0.01689282747161451,0.01800055386319579,0.021877596233730267,0.021877596233730267,0.021323733037939628
155.0,0.02104680144004431,0.040155081694821376,0.001938521185267239,0.009138742730545555,0.009692605926336195,0.02104680144004431,0.01772362226530047,0.01744669066740515
156.0,0.003600110772639158,0.040155081694821376,0.0011077263915812794,0.006092495153697037,0.006646358349487676,0.011077263915812794,0.005815563555801717,0.009138742730545555
157.0,0.003600110772639158,0.015508169482137912,0.0008307947936859596,0.004707837164220438,0.004707837164220438,0.007754084741068956,0.006092495153697037,0.010800332317917475
158.0,0.007754084741068956,0.015508169482137912,0.0005538631957906397,0.003323179174743838,0.0024923843810578787,0.006369426751592357,0.0027693159789531985,0.007754084741068956
159.0,0.004153973968429798,0.015508169482137912,0.00027693159789531985,0.004153973968429798,0.003323179174743838,0.004984768762115757,0.004153973968429798,0.005815563555801717
160.0,0.004153973968429798,0.015508169482137912,0.00027693159789531985,0.004707837164220438,0.004153973968429798,0.005261700360011078,0.003600110772639158,0.005538631957906397
161.0,0.004153973968429798,0.015508169482137912,0.00027693159789531985,0.004984768762115757,0.004430905566325118,0.004707837164220438,0.004707837164220438,0.006369426751592357
162.0,0.005815563555801717,0.025200775408474107,0.00027693159789531985,0.005538631957906397,0.004984768762115757,0.005261700360011078,0.004707837164220438,0.006646358349487676
163.0,0.005815563555801717,0.025200775408474107,0.00027693159789531985,0.005538631957906397,0.005261700360011078,0.004984768762115757,0.004707837164220438,0.006646358349487676
164.0,0.005815563555801717,0.025200775408474107,0.00027693159789531985,0.005538631957906397,0.005261700360011078,0.004707837164220438,0.004984768762115757,0.006646358349487676
165.0,0.005815563555801717,0.025200775408474107,0.0,0.005538631957906397,0.005261700360011078,0.004707837164220438,0.004984768762115757,0.006646358349487676
166.0,0.005815563555801717,0.025200775408474107,0.0,0.005261700360011078,0.004984768762115757,0.004707837164220438,0.004707837164220438,0.006369426751592357
167.0,0.006369426751592357,0.01910828025477707,0.0,0.004707837164220438,0.004430905566325118,0.004430905566325118,0.004707837164220438,0.006646358349487676
168.0,0.002215452783162559,0.022708391027416227,0.0,0.0024923843810578787,0.0030462475768485184,0.003600110772639158,0.004430905566325118,0.001938521185267239
169.0,0.002215452783162559,0.022708391027416227,0.0,0.002215452783162559,0.0030462475768485184,0.001938521185267239,0.005538631957906397,0.002215452783162559
170.0,0.002215452783162559,0.022708391027416227,0.0,0.0024923843810578787,0.003323179174743838,0.0024923843810578787,0.003877042370534478,0.0027693159789531985
171.0,0.002215452783162559,0.022708391027416227,0.0,0.003323179174743838,0.004430905566325118,0.0024923843810578787,0.003600110772639158,0.002215452783162559
172.0,0.0030462475768485184,0.003600110772639158,0.0,0.003600110772639158,0.005538631957906397,0.0024923843810578787,0.004153973968429798,0.0027693159789531985
173.0,0.0030462475768485184,0.003600110772639158,0.0,0.003323179174743838,0.005261700360011078,0.001938521185267239,0.007200221545278316,0.0024923843810578787
174.0,0.0030462475768485184,0.009415674328440876,0.0,0.003323179174743838,0.005261700360011078,0.0024923843810578787,0.007200221545278316,0.0027693159789531985
175.0,0.0030462475768485184,0.009415674328440876,0.0,0.003600110772639158,0.007754084741068956,0.0027693159789531985,0.006923289947382997,0.0027693159789531985
176.0,0.0030462475768485184,0.009415674328440876,0.0,0.003877042370534478,0.008307947936859596,0.0027693159789531985,0.007200221545278316,0.0027693159789531985
177.0,0.004707837164220438,0.009415674328440876,0.0,0.004153973968429798,0.008584879534754916,0.0027693159789531985,0.007477153143173636,0.0027693159789531985
178.0,0.004707837164220438,0.005815563555801717,0.0,0.004707837164220438,0.008861811132650235,0.0027693159789531985,0.008307947936859596,0.0024923843810578787
179.0,0.004707837164220438,0.005815563555801717,0.0,0.004153973968429798,0.007754084741068956,0.003600110772639158,0.008307947936859596,0.0024923843810578787
180.0,0.004707837164220438,0.009969537524231515,0.0,0.003323179174743838,0.006646358349487676,0.003600110772639158,0.006646358349487676,0.002215452783162559
181.0,0.004707837164220438,0.009969537524231515,0.0,0.002215452783162559,0.005538631957906397,0.0024923843810578787,0.006646358349487676,0.001661589587371919
182.0,0.002215452783162559,0.009969537524231515,0.0,0.0013846579894765993,0.003877042370534478,0.0024923843810578787,0.006646358349487676,0.001661589587371919
183.0,0.002215452783162559,0.009969537524231515,0.0,0.0013846579894765993,0.003877042370534478,0.002215452783162559,0.004984768762115757,0.00027693159789531985
184.0,0.002215452783162559,0.004153973968429798,0.0,0.0013846579894765993,0.003877042370534478,0.002215452783162559,0.001938521185267239,0.00027693159789531985
185.0,0.002215452783162559,0.004153973968429798,0.0,0.0011077263915812794,0.0013846579894765993,0.001661589587371919,0.001938521185267239,0.0
186.0,0.002215452783162559,0.004153973968429798,0.0,0.0008307947936859596,0.0008307947936859596,0.001938521185267239,0.0024923843810578787,0.0
187.0,0.0,0.004153973968429798,0.0,0.0005538631957906397,0.0005538631957906397,0.001938521185267239,0.002215452783162559,0.0
188.0,0.0,0.004153973968429798,0.0,0.0,0.00027693159789531985,0.002215452783162559,0.002215452783162559,0.0
189.0,0.0013846579894765993,0.004153973968429798,0.0,0.0,0.00027693159789531985,0.002215452783162559,0.001938521185267239,0.0
190.0,0.0013846579894765993,0.0,0.0,0.0,0.00027693159789531985,0.0013846579894765993,0.001938521185267239,0.0005538631957906397
191.0,0.0013846579894765993,0.0,0.0,0.0,0.0,0.0013846579894765993,0.002215452783162559,0.0005538631957906397
192.0,0.0013846579894765993,0.0,0.0,0.0,0.00027693159789531985,0.0011077263915812794,0.003323179174743838,0.0005538631957906397
193.0,0.0013846579894765993,0.0,0.0,0.00027693159789531985,0.0005538631957906397,0.0013846579894765993,0.004707837164220438,0.0013846579894765993
194.0,0.0013846579894765993,0.0005538631957906397,0.0,0.0008307947936859596,0.0005538631957906397,0.0013846579894765993,0.008307947936859596,0.0013846579894765993
195.0,0.004430905566325118,0.0005538631957906397,0.0,0.0013846579894765993,0.001661589587371919,0.0030462475768485184,0.008584879534754916,0.002215452783162559
196.0,0.004430905566325118,0.0005538631957906397,0.0,0.0013846579894765993,0.001661589587371919,0.0030462475768485184,0.009692605926336195,0.002215452783162559
197.0,0.004430905566325118,0.0005538631957906397,0.0,0.001661589587371919,0.001938521185267239,0.0027693159789531985,0.009138742730545555,0.002215452783162559
198.0,0.004430905566325118,0.0005538631957906397,0.0,0.001661589587371919,0.001938521185267239,0.0027693159789531985,0.009415674328440876,0.002215452783162559
199.0,0.0030462475768485184,0.0005538631957906397,0.0,0.001661589587371919,0.0024923843810578787,0.0024923843810578787,0.009138742730545555,0.002215452783162559
200.0,0.0030462475768485184,0.0005538631957906397,0.0,0.001661589587371919,0.0030462475768485184,0.0024923843810578787,0.008584879534754916,0.002215452783162559
201.0,0.0030462475768485184,0.0005538631957906397,0.0,0.001661589587371919,0.0030462475768485184,0.0024923843810578787,0.008861811132650235,0.001661589587371919
202.0,0.0030462475768485184,0.0008307947936859596,0.0,0.001661589587371919,0.0027693159789531985,0.0024923843810578787,0.008307947936859596,0.001661589587371919
203.0,0.0030462475768485184,0.0008307947936859596,0.0,0.0013846579894765993,0.0024923843810578787,0.0024923843810578787,0.006923289947382997,0.001661589587371919
204.0,0.0030462475768485184,0.00027693159789531985,0.0,0.0008307947936859596,0.0024923843810578787,0.001938521185267239,0.005538631957906397,0.0008307947936859596
