Item,Reference,Estimate
Albums-AnaBelen_Veneo-02.jams,224.0,100.07
Albums-AnaBelen_Veneo-15.jams,122.0,nan
Albums-Ballroom_Magic-18.jams,90.0,nan
Albums-Chrisanne2-12.jams,204.0,nan
Albums-Chrisanne3-03.jams,84.0,87.46
Albums-Commitments-08.jams,164.0,81.05
Albums-Fire-03.jams,108.0,97.01
Albums-Fire-09.jams,104.0,nan
Albums-GloriaEstefan_MiTierra-06.jams,120.0,132.88
Albums-GloriaEstefan_MiTierra-08.jams,120.0,89.27
Albums-GloriaEstefan_MiTierra-11.jams,120.0,86.74
Albums-Latin_Jam-13.jams,128.0,nan
Albums-Latin_Jam-14.jams,104.0,nan
Albums-Latin_Jam-15.jams,104.0,nan
Albums-Latin_Jam2-13.jams,128.0,nan
Albums-Latin_Jam2-14.jams,104.0,nan
Albums-Latin_Jam2-15.jams,104.0,nan
Albums-Latin_Jam3-11.jams,176.0,88.01
Albums-Latino_Latino-03.jams,202.0,100.15
Albums-Secret_Garden-02.jams,94.0,84.32
Albums-Secret_Garden-05.jams,72.0,75.75
Albums-Secret_Garden-06.jams,86.0,90.33
Albums-Step_By_Step-15.jams,153.0,203.34
Albums-Step_By_Step-16.jams,153.0,203.49
Albums-Step_By_Step-17.jams,153.0,203.32
Albums-Step_By_Step-18.jams,153.0,203.09
Albums-StrictlyDancing_Tango-09.jams,120.0,126.28
Albums-StrictlyDancing_Tango-13.jams,128.0,122.66
Media-103414.jams,124.0,nan
Media-103415.jams,124.0,nan
Media-103416.jams,124.0,115.96
Media-103417.jams,124.0,112.03
Media-103715.jams,68.0,136.83
Media-103905.jams,102.0,107.05
Media-104418.jams,208.0,103.22
Media-104703.jams,87.0,83.05
Media-104704.jams,84.0,80.45
Media-104705.jams,81.0,nan
Media-105209.jams,92.0,81.37
Media-105210.jams,80.0,89.02
Media-105211.jams,96.0,78.34
Media-105213.jams,60.0,91.78
Media-105214.jams,88.0,84.47
Media-105411.jams,100.0,199.24
