Item,Reference,Estimate
SMC_001.jams,48.154,94
SMC_002.jams,65.359,111
SMC_003.jams,67.996,152
SMC_004.jams,56.994,67
SMC_005.jams,39.709,81
SMC_006.jams,52.129,73
SMC_007.jams,52.77,87
SMC_009.jams,55.625,167
SMC_011.jams,92.736,97
SMC_015.jams,35.336,84
SMC_017.jams,72.289,112
SMC_018.jams,84.034,92
SMC_019.jams,41.987,84
SMC_021.jams,90.226,94
SMC_022.jams,69.364,135
SMC_023.jams,35.088,66
SMC_024.jams,164.835,87
SMC_026.jams,51.813,54
SMC_027.jams,63.796,116
SMC_028.jams,117.187,130
SMC_030.jams,200.0,135
SMC_032.jams,89.153,84
SMC_035.jams,58.252,87
SMC_036.jams,61.538,130
SMC_037.jams,58.766,112
SMC_042.jams,46.154,97
SMC_043.jams,92.308,116
SMC_044.jams,76.457,84
SMC_047.jams,87.527,94
SMC_048.jams,33.557,97
SMC_055.jams,67.636,101
SMC_057.jams,61.611,87
SMC_058.jams,62.893,94
SMC_061.jams,40.0,80
SMC_064.jams,44.183,77
SMC_066.jams,47.096,94
SMC_069.jams,86.705,91
SMC_071.jams,79.681,84
SMC_079.jams,193.548,94
SMC_080.jams,35.407,116
SMC_084.jams,44.215,87
SMC_085.jams,55.046,87
SMC_086.jams,69.428,94
SMC_088.jams,60.362,121
SMC_099.jams,56.55,116
SMC_103.jams,109.091,97
SMC_104.jams,67.492,84
SMC_105.jams,129.31,67
SMC_106.jams,62.176,127
SMC_109.jams,65.502,97
SMC_111.jams,93.023,130
SMC_113.jams,45.802,71
SMC_114.jams,61.162,91
SMC_116.jams,68.65,200
SMC_117.jams,59.94,112
SMC_118.jams,60.012,90
SMC_119.jams,56.872,77
SMC_121.jams,34.119,87
SMC_124.jams,65.789,87
SMC_127.jams,59.645,80
SMC_130.jams,45.025,130
SMC_133.jams,66.372,102
SMC_137.jams,124.74,77
SMC_139.jams,41.096,81
SMC_140.jams,98.847,94
SMC_146.jams,58.537,87
SMC_147.jams,99.321,200
SMC_148.jams,70.922,108
SMC_149.jams,73.175,84
SMC_152.jams,84.034,101
SMC_154.jams,56.177,77
SMC_158.jams,42.361,101
SMC_159.jams,95.564,87
SMC_161.jams,61.224,94
SMC_166.jams,80.645,84
SMC_167.jams,35.901,97
SMC_168.jams,34.033,87
SMC_169.jams,169.972,97
SMC_170.jams,73.529,224
SMC_171.jams,52.632,107
SMC_173.jams,40.984,82
SMC_174.jams,81.688,90
SMC_175.jams,35.641,87
SMC_176.jams,80.699,87
SMC_178.jams,36.923,77
SMC_179.jams,41.667,87
SMC_181.jams,61.665,184
SMC_184.jams,60.741,123
SMC_187.jams,32.708,97
SMC_190.jams,55.556,167
SMC_192.jams,32.913,87
SMC_193.jams,72.433,109
SMC_194.jams,58.055,87
SMC_195.jams,174.52,88
SMC_197.jams,36.715,73
SMC_198.jams,100.0,107
SMC_199.jams,76.433,163
SMC_202.jams,55.659,87
SMC_203.jams,68.705,97
SMC_204.jams,98.928,90
SMC_205.jams,78.74,158
SMC_206.jams,71.77,116
SMC_208.jams,54.521,87
SMC_209.jams,72.993,81
SMC_212.jams,40.541,84
SMC_214.jams,45.802,87
SMC_215.jams,57.307,94
SMC_216.jams,62.208,87
SMC_217.jams,53.812,87
SMC_219.jams,91.255,87
SMC_220.jams,72.202,216
SMC_221.jams,52.493,94
SMC_222.jams,48.642,87
SMC_223.jams,60.423,97
SMC_224.jams,63.358,94
SMC_225.jams,44.643,71
SMC_226.jams,55.684,63
SMC_227.jams,64.795,87
SMC_232.jams,149.906,94
SMC_235.jams,64.516,112
SMC_236.jams,63.593,200
SMC_237.jams,64.586,87
SMC_239.jams,48.232,87
SMC_242.jams,78.947,84
SMC_243.jams,51.195,54
SMC_244.jams,109.689,84
SMC_248.jams,97.245,90
SMC_249.jams,68.697,135
SMC_254.jams,99.338,77
SMC_255.jams,63.908,67
SMC_256.jams,67.873,112
SMC_257.jams,155.44,81
SMC_258.jams,88.889,139
SMC_260.jams,101.326,116
SMC_261.jams,70.588,77
SMC_264.jams,72.798,148
SMC_265.jams,153.061,82
SMC_266.jams,47.714,94
SMC_269.jams,54.446,57
SMC_272.jams,206.897,104
SMC_275.jams,40.0,80
SMC_276.jams,188.088,94
SMC_277.jams,52.448,105
