Item,Reference,Estimate
1240669.LOFI.jams,171.0,42.86
1327052.LOFI.jams,175.0,153.85
1479462.LOFI.jams,90.0,98.36
1698047.LOFI.jams,174.0,43.48
1728723.LOFI.jams,140.0,86.96
1735621.LOFI.jams,95.25,127.66
1743969.LOFI.jams,130.0,78.95
1747518.LOFI.jams,140.0,93.75
1905592.LOFI.jams,118.0,171.43
1950701.LOFI.jams,174.0,43.48
2726350.LOFI.jams,128.0,117.65
2726353.LOFI.jams,128.0,117.65
2726355.LOFI.jams,128.0,58.82
2745205.LOFI.jams,127.0,117.65
3023605.LOFI.jams,145.0,66.67
3041381.LOFI.jams,119.0,157.89
3041383.LOFI.jams,176.0,53.1
3069960.LOFI.jams,140.0,105.26
3091814.LOFI.jams,120.0,125.0
3194652.LOFI.jams,177.7,43.8
3208076.LOFI.jams,107.0,127.66
3209004.LOFI.jams,129.0,120.0
3218565.LOFI.jams,200.0,127.66
3218804.LOFI.jams,174.0,139.53
3226180.LOFI.jams,180.0,69.77
3312045.LOFI.jams,170.0,42.55
3317417.LOFI.jams,96.0,127.66
3368053.LOFI.jams,128.0,117.65
3368054.LOFI.jams,127.0,117.65
3368055.LOFI.jams,127.0,117.65
3377892.LOFI.jams,174.0,43.48
3383105.LOFI.jams,85.0,80.0
3391054.LOFI.jams,199.0,139.53
3412362.LOFI.jams,130.0,120.0
3414605.LOFI.jams,125.0,46.88
3480108.LOFI.jams,130.0,150.0
3484119.LOFI.jams,122.0,127.66
3509304.LOFI.jams,175.0,43.8
3535520.LOFI.jams,100.0,55.05
3564559.LOFI.jams,170.0,42.55
3630279.LOFI.jams,173.0,43.8
3640677.LOFI.jams,140.0,115.38
3642438.LOFI.jams,172.0,42.86
3787878.LOFI.jams,132.0,117.65
3789981.LOFI.jams,80.0,86.96
3792954.LOFI.jams,95.9,127.66
3801596.LOFI.jams,140.0,89.55
3824612.LOFI.jams,126.0,120.0
3835017.LOFI.jams,175.0,43.8
3873406.LOFI.jams,128.0,120.0
3902915.LOFI.jams,128.0,117.65
3914630.LOFI.jams,172.0,42.86
3964688.LOFI.jams,124.0,55.05
3970827.LOFI.jams,180.0,171.43
3980001.LOFI.jams,53.0,41.38
4004314.LOFI.jams,80.0,127.66
4032006.LOFI.jams,145.0,127.66
4193623.LOFI.jams,92.0,130.43
4218466.LOFI.jams,115.0,176.47
4237913.LOFI.jams,125.0,157.89
4288893.LOFI.jams,170.0,42.55
4304445.LOFI.jams,190.0,181.82
4332592.LOFI.jams,133.7,176.47
4353566.LOFI.jams,126.0,120.0
4377106.LOFI.jams,129.0,139.53
4397469.LOFI.jams,175.0,43.8
4399289.LOFI.jams,175.0,43.8
4420924.LOFI.jams,140.0,181.82
4471292.LOFI.jams,175.0,43.8
4486124.LOFI.jams,175.0,43.8
4489017.LOFI.jams,174.0,43.48
4497852.LOFI.jams,99.0,74.07
4586220.LOFI.jams,174.0,42.86
4604737.LOFI.jams,127.0,171.43
4609944.LOFI.jams,58.0,72.29
4678080.LOFI.jams,172.0,43.17
4896659.LOFI.jams,110.0,84.51
5070846.LOFI.jams,140.0,55.05
5089294.LOFI.jams,140.0,84.51
5118757.LOFI.jams,130.0,139.53
5137157.LOFI.jams,140.0,146.34
5214755.LOFI.jams,170.0,42.55
5335389.LOFI.jams,140.0,105.26
5347155.LOFI.jams,175.0,117.65
536656.LOFI.jams,173.0,136.36
672064.LOFI.jams,175.0,43.48
691688.LOFI.jams,93.0,142.86
691694.LOFI.jams,90.0,72.29
861484.LOFI.jams,174.0,42.55
906680.LOFI.jams,169.73,42.55
942357.LOFI.jams,170.0,42.55
