T (BPM),boeck2015/tempodetector2016_default,davies2009/mirex_qm_tempotracker,percival2014/stem,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017,schreiber2018/cnn,schreiber2018/fcn
38.0,1.7958881368320572,1.2585691744471477,0.930240586545777,1.5840997315706715,0.5019631760942243,0.5019631760942243,0.5647846187835259,0.7548875021634686
39.0,1.7958881368320572,1.2585691744471477,0.930240586545777,1.5840997315706715,0.5019631760942243,0.5019631760942243,0.5647846187835259,0.7548875021634686
40.0,1.7958881368320572,1.2585691744471477,0.930240586545777,1.5840997315706715,0.5019631760942243,0.5019631760942243,0.5647846187835259,0.7548875021634686
41.0,1.7958881368320572,1.2585691744471477,0.930240586545777,1.5840997315706715,0.5019631760942243,0.5019631760942243,0.5647846187835259,0.7548875021634686
42.0,1.394119126831806,1.1394023314245683,0.9660906850101049,1.2915881943867182,0.24997238308767844,0.24997238308767844,0.782392309391763,0.8774437510817343
43.0,0.7988191317491202,1.1621126670385629,0.9776474997035174,0.661903935135366,0.40418766765278075,0.29307655654166964,0.6976378117822568,0.4484850269109968
44.0,0.8178648739862432,1.1521000284942116,1.009700575992576,0.6759038707834991,0.5557626614802661,0.3739444796620843,0.6173308495065222,0.447806196580091
45.0,0.8319677065866236,1.1479342503481544,0.9801816119822604,0.801995064717069,0.4507977368852283,0.3396866257741172,0.4876368864346673,0.32918839775293085
46.0,0.7285017171830194,1.1267833422564724,0.8999061229111931,0.705856113601883,0.4439312369174513,0.2839312363809384,0.5201277674983927,0.29327994611209773
47.0,0.7065908976815695,1.1189975222902122,0.8463461077163673,0.7370918227216318,0.5153640633399516,0.3367926307422831,0.48082740996779866,0.2723609356290784
48.0,0.659433954925647,1.1133677902620085,0.8486734134800131,0.7219255268053449,0.48164628390428466,0.31497961347979414,0.4487722493032788,0.30703562327784506
49.0,0.638019692823223,1.1105646353635155,0.8213461249724834,0.698687943529572,0.46615964394790077,0.30486931773065185,0.4342957251322053,0.2979134272445816
50.0,0.5767657552715814,1.0493814829184336,0.8532441375757185,0.6181080168754314,0.5477854155253248,0.3477854123453383,0.3510448509664258,0.20633979922287962
51.0,0.5503065514888245,1.0423234041462268,0.8314586088871775,0.6104764988523956,0.5148822202945424,0.3345543485748825,0.33570271480569674,0.2010762809812938
52.0,0.5466271830918734,1.0260574604214312,0.8087755788763344,0.6315589828048466,0.484796718343508,0.3206176112554594,0.3371970795823159,0.19868388606097018
53.0,0.5012289586593686,1.023819920979357,0.8101008721736221,0.5913845068490998,0.4576484954402982,0.32184602414524566,0.3027536521989312,0.18152472902562014
54.0,0.5006331548719308,1.022478032131412,0.8065466279354752,0.5867707830593147,0.46310721524841486,0.33369544848489435,0.29973653735427364,0.19624450558323703
55.0,0.46634369206952136,0.9996678906218672,0.8060342478698048,0.5304209219936615,0.4618689160698442,0.3636546287939579,0.3292991305070259,0.17168988662664605
56.0,0.4474247157813758,1.0069947870223535,0.8116508259454375,0.5152519069292008,0.44356295520504563,0.3526538628505063,0.32574445540474023,0.18803131075092588
57.0,0.4476375154425852,0.9337882822760568,0.6720160598805007,0.4784017592478606,0.3790324165889698,0.29993637040309823,0.3142256000859646,0.2109924283357891
58.0,0.4317894751146992,0.9226026814336808,0.653328161315243,0.44886833139063526,0.39567506613363107,0.32532330646077057,0.3146059273976041,0.19095654202857495
59.0,0.4270578613087841,0.9242347944741798,0.6530926601027549,0.43756534095491867,0.40219376400163476,0.33615602732758176,0.31799282345900337,0.19282403624882366
60.0,0.39771225507304864,0.8713154402084715,0.594204446493924,0.4273842536662319,0.4400885667843073,0.3698544524760042,0.2765981877574028,0.19415660431687354
61.0,0.3854937578951963,0.8669200066182288,0.567213004512488,0.41002799232457665,0.4229609188141599,0.3517534879219536,0.25782334996649786,0.18103542585896729
62.0,0.36837723199508954,0.864894278581892,0.544617844308434,0.3885430376323748,0.42475493192289043,0.3471687240165818,0.24843097952915535,0.17285496441260959
63.0,0.36379266679591254,0.8325551341384027,0.4798560403975622,0.35800523020630565,0.42579504392927703,0.335330495455186,0.25196313006536264,0.1638174950504396
64.0,0.3669453589064488,0.8263918592034251,0.44614695809629323,0.3454352192621585,0.4063913392231706,0.3050697526108112,0.2400367234475059,0.16759443209801553
65.0,0.3570059092747177,0.8207069926291056,0.42920498504972265,0.32526039096185616,0.42975533174965147,0.3370531616796965,0.26756810707180817,0.20287161245698354
66.0,0.3504912926441675,0.8051697675350955,0.412979746701026,0.310679086835171,0.4413591383097316,0.3482032443449652,0.27164198386525795,0.19938657960141787
67.0,0.3401762269083897,0.7935792854521265,0.35322333513874926,0.2798228974692823,0.3867034720051714,0.279665348511747,0.2416450339766046,0.18999924068082624
68.0,0.3387895360353742,0.7777025579561103,0.32923133591736486,0.25956813155889064,0.4053890017049631,0.310212991114098,0.27169944798739043,0.20453951379431745
69.0,0.34786051647366,0.7809819471416067,0.3185742700001714,0.25082636932666086,0.42358562869256783,0.33244954863864323,0.28310011383353534,0.20669142139780547
70.0,0.3419608957183698,0.7488006274694486,0.25810695624089974,0.22347482342691186,0.3872509114287407,0.30683463923353704,0.2715022414841929,0.2134514246409519
71.0,0.3323542994861464,0.7264274621974247,0.2281213445365028,0.2069282121815707,0.36815759606995746,0.288519587379593,0.25770070655514804,0.19997399429186766
72.0,0.3355565789346772,0.7262418645025622,0.21670891460479963,0.19934603287006092,0.35710903351060574,0.27871182131299876,0.26006367400667996,0.2017326353909184
73.0,0.32810657404611693,0.7072992287816204,0.20450538746094388,0.18997399133178894,0.33992063107911036,0.26248516086727247,0.25158506648221834,0.19972616049132783
74.0,0.3356122498758383,0.6906264072994708,0.1695420057062166,0.1695800218550701,0.28012747017018713,0.20421506155391198,0.24175307521749745,0.19947940386175167
75.0,0.3274447476786296,0.6608258337166633,0.15348420344079775,0.15659123594659258,0.2590501969358162,0.18675289977075069,0.23110433737641448,0.1969266113245947
76.0,0.32350843070046076,0.6349459915709903,0.13473314994794122,0.14677409275070405,0.24036039054725858,0.16925797710675167,0.23332376724459672,0.2085802678479889
77.0,0.3190364892459559,0.6202686886182858,0.12481604354918396,0.13672820948305806,0.22265484229022753,0.14502648056242534,0.22204270844639085,0.20378003626770597
78.0,0.3088797492081064,0.5933505420240247,0.10971535801479294,0.12113994640201145,0.2076821236939491,0.1323683162729941,0.21623721041722577,0.19882335332274179
79.0,0.30357425105940977,0.5782821331982155,0.10199137935092951,0.11704575535669766,0.1984867115126292,0.12342760996696865,0.21143708409752804,0.20207037498408403
80.0,0.2788916121441812,0.5153034622166528,0.08378238362560045,0.09974425436662626,0.15821731921534474,0.08940767590895543,0.190835936512976,0.17756402245432829
81.0,0.27227699498026836,0.49355320131379976,0.06514099204597032,0.0838960910607752,0.13317273054234527,0.0663372875956426,0.18863085010508893,0.17794488507506795
82.0,0.27141763428249444,0.4682623725026765,0.05933138953019126,0.07737729276011525,0.1212602746948675,0.05821888883358851,0.19151766866540332,0.18364572153463812
83.0,0.267436152625368,0.4508666388926516,0.054646202243169205,0.0737194371753836,0.11225350100758939,0.052907706780241294,0.19819868549713845,0.18454152329690748
84.0,0.2565667464626943,0.43304333907851783,0.04968238558831145,0.0661647519080112,0.0939105877724451,0.0384568757323079,0.1897123358709868,0.17849118381749998
85.0,0.24607157173208435,0.40712471468946587,0.042611928121024586,0.05848306951788833,0.08549501500915314,0.0357192304013184,0.18528077037324095,0.17446006974953993
86.0,0.25481998951247314,0.3809359558922008,0.029596077947167097,0.05218968041989403,0.03386419000381544,-0.01714795571031976,0.17351139980944444,0.1627883640004541
87.0,0.25005788672054746,0.3760112683417633,0.02564794029722776,0.049361040921390376,0.025186588204291364,-0.025558478236283554,0.1696645131379342,0.1612393193288923
88.0,0.23937924004163494,0.3396271850227682,0.013796843469238642,0.0387157527987527,0.012068570424191094,-0.029615464574344313,0.1667060490828332,0.16049704149111207
89.0,0.23286693273801187,0.3222875746978313,0.007994330425959605,0.03394314186530361,-0.013383577100996155,-0.056603916049199524,0.15218148293711617,0.15485517741605453
90.0,0.21374246533734054,0.29226870134437716,0.0007590035917376535,0.02849497319664914,-0.031155442784620586,-0.07227258783761382,0.13788673516175043,0.1455174951350475
91.0,0.19851449218588413,0.24821839203510054,-0.008929611490361587,0.014952452617778032,-0.0652903213323099,-0.10532368261649669,0.12384626560118107,0.13075928367430956
92.0,0.19099001694832932,0.23562557125437317,-0.01143253420904726,0.013048987650154028,-0.07350244677712243,-0.11075652813992273,0.12280673216908922,0.13102850142869926
93.0,0.1840233644874781,0.22304671938632742,-0.012356937943541445,0.01155566011920438,-0.07569526094900889,-0.11282606278361229,0.11710218265005548,0.12684555169408573
94.0,0.1784656977136839,0.214464489535816,-0.014820209586646824,0.009002882037829445,-0.07602170338092454,-0.1128110011113482,0.11640449450589035,0.12048882773362136
95.0,0.15946582322155786,0.1784888273207705,-0.015375972663169186,0.005210799732865118,-0.07323143298247009,-0.10740808637407843,0.10999092167774605,0.11193841278383644
96.0,0.15302997172005017,0.17075034597363686,-0.01874659882639272,0.004144477785618424,-0.0806667941477958,-0.11485482836168535,0.10874688196246354,0.10312368158666044
97.0,0.14343935341499306,0.16376423676151783,-0.022446370476266755,0.002275662608714475,-0.0864020801303945,-0.12216486871537435,0.09821302285333172,0.08754065086071551
98.0,0.13519251951497746,0.14378741420323796,-0.02767272784240229,0.00011604693382277645,-0.09220499041153121,-0.12134888840872302,0.09616862335260634,0.07917890800257542
99.0,0.13188418039236163,0.13873980859475488,-0.02964946931235534,-0.0008602864351185194,-0.093951418258316,-0.12341820964834446,0.09304912000492595,0.07596068476454698
100.0,0.12619759770834565,0.13258977900035088,-0.029785384925302263,-0.0035095978610592085,-0.0954660251089472,-0.12315695855775506,0.08871030869738551,0.06716685862245286
101.0,0.12146729114088753,0.12092286308788808,-0.03671344633718325,-0.007238078197958429,-0.10409172620297402,-0.13075839286149576,0.08720347545232897,0.06828989131593301
102.0,0.11823365454146066,0.1162029202000036,-0.04125601778223583,-0.01109934002236035,-0.1043056392972153,-0.13075528322667337,0.08262858880364303,0.05753658758286526
103.0,0.10764441700793859,0.11417760562114761,-0.044891600655130856,-0.011858637105787074,-0.10859536142349203,-0.1358244057189083,0.07284844860589061,0.04119065994674706
104.0,0.10459241958366584,0.1089828952080183,-0.048666810015444234,-0.015409602634638494,-0.11560957501677971,-0.14307322604818232,0.05643719377776349,0.029594832376689702
105.0,0.10127130728507858,0.1014407156639916,-0.050559856271697484,-0.015645536011596777,-0.1138336215135702,-0.1397289382991087,0.05208550964414204,0.027912226495833255
106.0,0.09763767223392206,0.10188433296061007,-0.058770776195732705,-0.021689897469956167,-0.12556505623364095,-0.15315887518541899,0.04630564229395879,0.020170789381600697
107.0,0.05458834700718068,0.07208314945689016,-0.06805134381055591,-0.031890259767471625,-0.10143929453127837,-0.12284007261086548,0.027206060460992325,-0.002731335274039228
108.0,0.055177621080751096,0.0677072165728409,-0.0685659742939,-0.03534340436912897,-0.10130117100136078,-0.12164446390707578,0.024192954473955423,-0.009958825964094852
109.0,0.05276618127529478,0.06447398490728146,-0.07271124108139745,-0.04074586346133941,-0.11008639606128749,-0.13219302787439394,0.01947265921756163,-0.02222441472520691
110.0,0.048805003146971934,0.0571275861363418,-0.08601725901183316,-0.059514347444549205,-0.11717534059720934,-0.13551941582141686,0.0030409139577591915,-0.03594315033300531
111.0,0.04161323971611717,0.05273270233633969,-0.10710534235985711,-0.0790342198535376,-0.144398223517334,-0.16712549609438562,-0.020692211590909698,-0.06824690737825878
112.0,0.037342952242303565,0.04940500910175723,-0.10677874104352975,-0.08224971318680424,-0.1459257022383078,-0.1685216032400591,-0.0255095325745315,-0.07063357772542198
113.0,0.0340128393166033,0.04730943480849527,-0.11016167721633112,-0.08903767098921707,-0.1560044186252359,-0.17792083026407157,-0.029641234909221718,-0.07513260493890146
114.0,0.03406310412799615,0.04632485992031168,-0.10843283445670839,-0.08908602655054608,-0.1559680636153232,-0.17719090326318346,-0.029419655673549136,-0.07454205194426146
115.0,0.026145443343930482,0.04189927061198358,-0.11162635044895027,-0.09238352087090661,-0.15985761223001924,-0.17906943475139245,-0.03491616907207229,-0.07818572621699042
116.0,0.022347056613511808,0.041152229826964336,-0.11123926105136185,-0.09430647897663315,-0.15844677094084905,-0.17754569342781656,-0.03591380704246255,-0.08009590852667653
117.0,0.01763894209680933,0.03566925121819011,-0.111170189649759,-0.09747643754499884,-0.15669025039646142,-0.1750252354074648,-0.03998443166766756,-0.08204161922094984
118.0,0.011004000211020838,0.03349643513635254,-0.11277251044090919,-0.10695836602252297,-0.15444718299221244,-0.1696130596867436,-0.0442367046587084,-0.08780083877485044
119.0,0.005120311471571758,0.030822184179697475,-0.11661674730910862,-0.11130025669688573,-0.1540760674513207,-0.16820862097250033,-0.04712376874222437,-0.09096626777416092
120.0,-0.004815775776767874,0.027765157396891817,-0.11798465306102164,-0.11636973121843153,-0.1547477064645078,-0.16802001753817392,-0.04712317899229854,-0.09166775406793179
121.0,-0.007498951946963426,0.026992606999021593,-0.12530517407981548,-0.12505899935714562,-0.16038855839692703,-0.17436446186485974,-0.0509958664310508,-0.09922232877558959
122.0,-0.010137469363705486,0.024934211208139958,-0.12671838303151023,-0.12955510482001267,-0.15969505835615325,-0.17337430349575722,-0.05056398472005945,-0.09714319822842474
123.0,-0.01796305857471877,0.02069949415523243,-0.13132666359637163,-0.13493298889501093,-0.16720342611485556,-0.18006669420192709,-0.053024340444140075,-0.0996747653895264
124.0,-0.024760784180605257,0.018276427765909608,-0.13716276235094124,-0.14133751458054772,-0.16951419243771512,-0.18222605671020248,-0.05609258902690043,-0.10276475286352198
125.0,-0.031106729950230023,0.01639828625710368,-0.14150851065574588,-0.14666150385189683,-0.16704599030769224,-0.17977583458622273,-0.055606582897512725,-0.10189247399414404
126.0,-0.03380399862209677,0.015451140560125084,-0.1455306328343625,-0.15565287934264055,-0.1711703079365046,-0.18393626524844933,-0.057403107793186026,-0.10809488849375806
127.0,-0.03766980973774559,0.013135590915359844,-0.14818067374801683,-0.15887919594004613,-0.16845811676639508,-0.1806472926512775,-0.06063750664321093,-0.11205067287800179
128.0,-0.04232364206358283,0.010472197554664825,-0.15482037212560557,-0.16990059357118345,-0.17599855614869273,-0.18888638418682818,-0.06495113595784123,-0.11844950610050577
129.0,-0.04569817377451023,0.007815406999631434,-0.16097956324928162,-0.17644125724780385,-0.17875257737409378,-0.19144788974708882,-0.06658069871586031,-0.12086119665815373
130.0,-0.06013605217282525,0.001065499898055586,-0.17868731210005206,-0.19447385952641277,-0.16646961058506987,-0.17728042128418062,-0.073228467660199,-0.12560079547380826
131.0,-0.09472330522422452,-0.01090881816143044,-0.20164779505688796,-0.21898077900478188,-0.17276067096202344,-0.18325018133328416,-0.08446608043255117,-0.14776361472849897
132.0,-0.10644090507542237,-0.018615650694956742,-0.197267193173984,-0.22431631894356777,-0.15145623721494522,-0.15651952821892082,-0.07397383770734228,-0.14384999966202988
133.0,-0.10666859371805297,-0.0259627811768806,-0.22365573801450667,-0.24334234052893694,-0.17811905387886373,-0.18541388669948383,-0.07583051453261362,-0.15967314303672925
134.0,-0.11350879856759656,-0.031161306466647377,-0.2484292443536122,-0.26869268384285055,-0.18564621374583473,-0.19356338788725286,-0.07825814564342917,-0.17516809018696947
135.0,-0.12119930860656941,-0.03348510596114324,-0.26162122665787685,-0.27844022337160806,-0.1874739477158414,-0.19544451788151188,-0.0779543256344002,-0.1815203633945807
136.0,-0.13008150585838163,-0.04021447435723447,-0.2909870979863203,-0.3076215252900616,-0.1952675176414801,-0.20412827709730835,-0.08505754794943045,-0.19991981698422087
137.0,-0.1339525977774556,-0.04285138369396971,-0.30358822337263147,-0.31656068932414505,-0.20068590876276315,-0.2098242899247792,-0.08698699630216111,-0.20482420434045834
138.0,-0.14057209270791507,-0.0473184097587792,-0.31702064769913474,-0.32880803883072657,-0.2034931115491391,-0.21352655632519835,-0.09294542501548154,-0.2171545280904747
139.0,-0.1461853660674373,-0.05438834770855806,-0.3411348040627645,-0.34815752748219775,-0.20765395663822805,-0.21864296758343585,-0.09554151162930444,-0.22417181665871502
140.0,-0.15104841210982287,-0.05595782950066668,-0.3619092286974142,-0.3632196409664575,-0.20265736115969699,-0.21335636254358328,-0.0938511954125168,-0.21775510628476605
141.0,-0.1568701793933432,-0.06504236718986525,-0.4001886684220505,-0.39955013199845557,-0.2225272792144349,-0.2373132713975884,-0.1077231283574861,-0.24727325682605986
142.0,-0.1634479623315866,-0.06730560571594753,-0.40980920269406645,-0.4041256541248624,-0.2208990341547505,-0.23591879696530568,-0.1116523084364038,-0.2514330389660197
143.0,-0.17038525553833142,-0.0705573086734257,-0.4342753515889116,-0.4210242436799211,-0.2234157860464927,-0.23890070858549206,-0.11735050924582463,-0.2728855917337726
144.0,-0.1721550709953666,-0.07192579350578106,-0.4473330016309963,-0.43637338849690527,-0.218745849788923,-0.23492983612227242,-0.12426140569257654,-0.2848392129037426
145.0,-0.16869290159746866,-0.07378804305948869,-0.4549367833217469,-0.4441618460064975,-0.21808056866373196,-0.2351056582294598,-0.12369133589779766,-0.2867249331217138
146.0,-0.17146801706606546,-0.07576604231713722,-0.47251414782921997,-0.4566017763337121,-0.2274203510440563,-0.24546403571200717,-0.13002750503470614,-0.3001708993248461
147.0,-0.1746960298350239,-0.0804559422817845,-0.49071225607192526,-0.4647073180420996,-0.23085639413414935,-0.24985639408950158,-0.13059035253059678,-0.3016730236272133
148.0,-0.17699406304710832,-0.08501325967156098,-0.5048907544446747,-0.4803433955176899,-0.2386428688957889,-0.25689844694381353,-0.13055614237973906,-0.3093203842161389
149.0,-0.18108007923598324,-0.0882194518318626,-0.5183491767261468,-0.48211254610081117,-0.23000418946980572,-0.24735776859708578,-0.12759284784104732,-0.3113170111887508
150.0,-0.18438646196643504,-0.10524603381977123,-0.5542204461630144,-0.4998959716867249,-0.2513087925783973,-0.2687625913005248,-0.12875047072928109,-0.30478033499388546
151.0,-0.1850631216643804,-0.11733542733208281,-0.6189231321051188,-0.5412075101500109,-0.3041397113267121,-0.3263910201687962,-0.12555784447481003,-0.3388324672104018
152.0,-0.19021347557891252,-0.13135333673479072,-0.6546343496799522,-0.5754609911543486,-0.33888909743494483,-0.3623169643207395,-0.13963681690502627,-0.3563467823509955
153.0,-0.19615411325267873,-0.13770103345800627,-0.6730840918928739,-0.5857086349196998,-0.3541268308500591,-0.3771742060669342,-0.14409579776079173,-0.35564962071656525
154.0,-0.21537613905072825,-0.1406747091856864,-0.6993952000127236,-0.6079357545119132,-0.3321635881828658,-0.35130939075073037,-0.14424788114578418,-0.35142717734779033
155.0,-0.223378512171645,-0.1546598384375425,-0.7517891644656841,-0.6395342633856812,-0.3390792165601211,-0.35641023907882385,-0.14679335531419443,-0.3440406252165675
156.0,-0.22320915321522292,-0.16624589382877056,-0.7708711196133129,-0.6578759397966089,-0.36633465154364886,-0.3844834718581525,-0.16537102865500447,-0.35152516510147047
157.0,-0.2188407882577663,-0.1802485536722731,-0.8017227242727866,-0.6805580530131743,-0.39689269646793646,-0.4155648956241429,-0.16376291223375966,-0.3331252483097802
158.0,-0.21632713341359697,-0.18544739454541875,-0.8054866663890374,-0.6876515003128322,-0.41820449655786984,-0.4367611975749658,-0.1650306922801342,-0.3273422646702241
159.0,-0.21490897220008243,-0.19079424882427443,-0.818109332716653,-0.7010833592179945,-0.4480735344534095,-0.4649868536781273,-0.157953162893635,-0.30253416726203863
160.0,-0.22299408598788584,-0.21026946513953193,-0.8527330155639808,-0.7226631623398185,-0.49069222017672826,-0.5079335994726152,-0.15924392449429944,-0.2988774019575741
161.0,-0.22366041861262986,-0.23910954359788855,-0.9002630674462613,-0.7684345425580019,-0.5826745262212101,-0.6031348842603187,-0.18595749907552517,-0.34670988340006437
162.0,-0.24358111809674735,-0.26775938758017104,-0.9558995669217217,-0.7999744137449702,-0.6129084631685133,-0.6212417967491444,-0.17534906988336071,-0.3193585278348498
163.0,-0.23460338143698348,-0.27176656405422933,-0.9612886494933545,-0.8016535062038261,-0.6311276656835167,-0.6397483555945145,-0.17274753558589467,-0.3073823851165113
164.0,-0.256179643165756,-0.3055771733140913,-0.9807630384928964,-0.8288035041676709,-0.7102069776905205,-0.7188774981790385,-0.20093508103088556,-0.2606200715937827
165.0,-0.2576618019766097,-0.3120388525428937,-0.9957892492313066,-0.831353906732288,-0.7303571969004484,-0.7392592743159595,-0.18929325216968917,-0.24448644470005662
166.0,-0.2684317516567992,-0.32345771036091525,-0.9974388287916696,-0.8335333506652798,-0.746947759107847,-0.7583437707574974,-0.2009052345526902,-0.255583615381818
167.0,-0.27865580883028956,-0.3484183907878161,-1.0025170217270216,-0.8427895050875217,-0.7640301974921953,-0.7748997629515084,-0.2180176317308972,-0.2534343496186563
168.0,-0.2782736842321177,-0.3499329961997935,-1.002541420515949,-0.8414956822596632,-0.7703082156699491,-0.7812671200234481,-0.21980955747115113,-0.25551737167031646
169.0,-0.28706595828721493,-0.361906168021711,-1.0050324557440837,-0.841006318836929,-0.7866621176142182,-0.7981234359208865,-0.22444872231785096,-0.24807637071728958
170.0,-0.29208303725973195,-0.3646525178378868,-1.008618389827688,-0.8444642135428089,-0.7980489781049845,-0.8096768853405287,-0.2277629910739041,-0.25039574169951484
171.0,-0.3305100475443498,-0.3885451066283953,-1.0179610765389562,-0.877577242499007,-0.8820427375599199,-0.892873062791065,-0.2654961564762586,-0.2524693766601285
172.0,-0.3264178606859103,-0.39139785718109543,-1.0181884064997868,-0.8857301435391376,-0.9013633039852667,-0.9124334150148874,-0.27120845545309,-0.2541698460483996
173.0,-0.34272519551428265,-0.4440127685793746,-1.0273836264454541,-0.9194347205516955,-0.9893217147218184,-0.9943217147218184,-0.2662911428197016,-0.16864130045046508
174.0,-0.34887108125291255,-0.4531408100521893,-1.02936292168302,-0.922262522828718,-0.9833771177535717,-0.9884791585698982,-0.26310844820998847,-0.16613709142737532
175.0,-0.35112993053381714,-0.4678728331439452,-1.030532690854733,-0.9193825145548947,-0.9826215890102278,-0.9879125943012329,-0.2727128606203039,-0.17215025591854252
176.0,-0.4071209655942376,-0.5177339350533974,-1.0318376274378158,-0.9276675451913761,-0.9929949005861448,-0.9984593814604618,-0.2969700886138741,-0.20552895543841315
177.0,-0.40151225536108426,-0.5208015957330464,-1.0355568035172626,-0.9328722205129509,-0.9978239812390546,-1.0036043280598639,-0.2793522273951813,-0.1908800498718767
178.0,-0.42314265108779203,-0.5409667517953813,-1.0375926209672737,-0.9452979377291433,-1.0025312878552273,-1.0079076319412488,-0.3059715209816436,-0.24275424222502184
179.0,-0.4241876256375699,-0.5424993335000712,-1.0387214337448936,-0.9505665445657238,-0.9940001760526966,-0.9997144617669824,-0.3132805879141598,-0.2456959111844556
180.0,-0.4281414100457901,-0.5551668532215901,-1.0380051407332294,-0.9536417267539459,-0.9938951151178577,-0.9999926760934674,-0.3221479242865328,-0.2621233075840019
181.0,-0.46395336056212955,-0.5664688642284091,-1.0446677990321458,-0.9497665777218266,-1.0067254928043645,-1.013348009360656,-0.3650095180964466,-0.30543845681403964
182.0,-0.48530826531145826,-0.579997171037967,-1.0398768133561107,-0.9474231299393896,-1.0149053193668716,-1.021527835923163,-0.35879297416797074,-0.33619214758813737
183.0,-0.5163054062507154,-0.611801709337372,-1.0450851132278647,-0.9528765875149812,-1.028905197473016,-1.0363678840401802,-0.3963917150407139,-0.3555450413514093
184.0,-0.5163054062507154,-0.611801709337372,-1.0450851132278647,-0.9528765875149812,-1.028905197473016,-1.0363678840401802,-0.3963917150407139,-0.3555450413514093
185.0,-0.5337108189565057,-0.6490780403349451,-1.0705510664348918,-0.9422791702545222,-1.0338754297921344,-1.0424961194473068,-0.4027347639182159,-0.4500560981032921
186.0,-0.5437136129286395,-0.6678247015354059,-1.0729634984013288,-0.9469958910966382,-1.0418634456177365,-1.050792017046308,-0.41726494310824097,-0.4659080761788489
187.0,-0.5515223021727889,-0.6848934598112735,-1.0788703307150393,-0.9552529713705818,-1.0375294405569297,-1.0375294405569297,-0.41245115753931944,-0.4624170054881721
188.0,-0.5920160888597132,-0.7037263397178605,-1.0828998944730024,-0.9758532232488186,-1.0647705596743948,-1.0647705596743948,-0.38327286643656316,-0.5207475649382567
189.0,-0.5920160888597132,-0.7037263397178605,-1.0828998944730024,-0.9758532232488186,-1.0647705596743948,-1.0647705596743948,-0.38327286643656316,-0.5207475649382567
190.0,-0.6388263253665417,-0.7273550863405794,-1.0738124025786882,-0.9784115272928086,-1.0547930396938434,-1.0547930396938434,-0.36823122384195023,-0.5271117855164854
191.0,-0.6388263253665417,-0.7273550863405794,-1.0738124025786882,-0.9784115272928086,-1.0547930396938434,-1.0547930396938434,-0.36823122384195023,-0.5271117855164854
