T (BPM),boeck2015/tempodetector2016_default,davies2009/mirex_qm_tempotracker,echonest/version_3_2_1,gkiokas2012/default,klapuri2006/percival2014,oliveira2010/ibt,percival2014/stem,scheirer1998/percival2014,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017,schreiber2018/cnn,schreiber2018/fcn,schreiber2018/ismir2018,zplane/auftakt_v3
38.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666
39.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666
40.0,0.5,0.5,0.5,0.5,0.5,0.75,0.75,0.25,0.25,0.5,0.5,0.25,0.5,0.5,0.5
41.0,0.5714285714285714,0.5714285714285714,0.42857142857142855,0.5714285714285714,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.7142857142857143,0.5714285714285714,0.42857142857142855
42.0,0.6,0.4,0.3,0.4,0.6,0.5,0.6,0.2,0.4,0.5,0.5,0.4,0.6,0.5,0.4
43.0,0.6363636363636364,0.45454545454545453,0.2727272727272727,0.36363636363636365,0.6363636363636364,0.45454545454545453,0.5454545454545454,0.18181818181818182,0.36363636363636365,0.5454545454545454,0.5454545454545454,0.45454545454545453,0.6363636363636364,0.5454545454545454,0.36363636363636365
44.0,0.6666666666666666,0.5333333333333333,0.2,0.5333333333333333,0.6666666666666666,0.5333333333333333,0.6,0.2,0.4,0.6666666666666666,0.6666666666666666,0.5333333333333333,0.7333333333333333,0.5333333333333333,0.3333333333333333
45.0,0.6875,0.5625,0.25,0.5625,0.6875,0.5625,0.625,0.25,0.4375,0.6875,0.6875,0.5625,0.75,0.5625,0.3125
46.0,0.7,0.55,0.25,0.6,0.6,0.45,0.6,0.3,0.5,0.7,0.7,0.6,0.75,0.5,0.3
47.0,0.7391304347826086,0.5652173913043478,0.2608695652173913,0.6086956521739131,0.6086956521739131,0.43478260869565216,0.6086956521739131,0.34782608695652173,0.5652173913043478,0.6956521739130435,0.6956521739130435,0.6086956521739131,0.7391304347826086,0.4782608695652174,0.2608695652173913
48.0,0.75,0.5833333333333334,0.2916666666666667,0.625,0.625,0.4583333333333333,0.625,0.375,0.5833333333333334,0.7083333333333334,0.7083333333333334,0.625,0.7916666666666666,0.5,0.2916666666666667
49.0,0.7307692307692307,0.5769230769230769,0.2692307692307692,0.6153846153846154,0.6153846153846154,0.46153846153846156,0.6153846153846154,0.38461538461538464,0.6153846153846154,0.6923076923076923,0.6923076923076923,0.6538461538461539,0.7692307692307693,0.5,0.2692307692307692
50.0,0.7142857142857143,0.5714285714285714,0.2857142857142857,0.6071428571428571,0.6071428571428571,0.4642857142857143,0.6428571428571429,0.42857142857142855,0.6071428571428571,0.6785714285714286,0.6785714285714286,0.6785714285714286,0.7857142857142857,0.5,0.2857142857142857
51.0,0.7142857142857143,0.5714285714285714,0.37142857142857144,0.6571428571428571,0.6571428571428571,0.4857142857142857,0.6571428571428571,0.45714285714285713,0.6571428571428571,0.7142857142857143,0.7142857142857143,0.6857142857142857,0.7714285714285715,0.5142857142857142,0.37142857142857144
52.0,0.6578947368421053,0.5526315789473685,0.3684210526315789,0.631578947368421,0.6578947368421053,0.4473684210526316,0.631578947368421,0.4473684210526316,0.6052631578947368,0.6578947368421053,0.6578947368421053,0.6578947368421053,0.7368421052631579,0.5,0.34210526315789475
53.0,0.6956521739130435,0.5652173913043478,0.41304347826086957,0.6521739130434783,0.6521739130434783,0.41304347826086957,0.6739130434782609,0.43478260869565216,0.6086956521739131,0.6521739130434783,0.6521739130434783,0.6304347826086957,0.6956521739130435,0.5,0.391304347826087
54.0,0.7142857142857143,0.5714285714285714,0.42857142857142855,0.673469387755102,0.6530612244897959,0.42857142857142855,0.6938775510204082,0.4489795918367347,0.6326530612244898,0.673469387755102,0.673469387755102,0.6530612244897959,0.7142857142857143,0.5102040816326531,0.40816326530612246
55.0,0.7346938775510204,0.5714285714285714,0.4489795918367347,0.673469387755102,0.6530612244897959,0.40816326530612246,0.6938775510204082,0.46938775510204084,0.6326530612244898,0.673469387755102,0.673469387755102,0.673469387755102,0.7142857142857143,0.5102040816326531,0.42857142857142855
56.0,0.7358490566037735,0.5849056603773585,0.4528301886792453,0.660377358490566,0.6415094339622641,0.4339622641509434,0.6792452830188679,0.4716981132075472,0.6415094339622641,0.6981132075471698,0.6981132075471698,0.6792452830188679,0.6981132075471698,0.5283018867924528,0.4339622641509434
57.0,0.7627118644067796,0.6101694915254238,0.4915254237288136,0.6949152542372882,0.6610169491525424,0.4576271186440678,0.6949152542372882,0.4915254237288136,0.6779661016949152,0.7288135593220338,0.7288135593220338,0.711864406779661,0.711864406779661,0.576271186440678,0.4915254237288136
58.0,0.78125,0.625,0.53125,0.703125,0.671875,0.46875,0.703125,0.5,0.703125,0.734375,0.734375,0.71875,0.734375,0.609375,0.515625
59.0,0.8028169014084507,0.6338028169014085,0.5352112676056338,0.7323943661971831,0.6901408450704225,0.4507042253521127,0.7183098591549296,0.5070422535211268,0.7183098591549296,0.7605633802816901,0.7605633802816901,0.7464788732394366,0.7605633802816901,0.647887323943662,0.5211267605633803
60.0,0.8082191780821918,0.6438356164383562,0.547945205479452,0.7534246575342466,0.6986301369863014,0.4520547945205479,0.726027397260274,0.5205479452054794,0.7123287671232876,0.7397260273972602,0.7397260273972602,0.7534246575342466,0.7534246575342466,0.6575342465753424,0.5342465753424658
61.0,0.821917808219178,0.6575342465753424,0.5753424657534246,0.7671232876712328,0.6986301369863014,0.4383561643835616,0.7397260273972602,0.5205479452054794,0.7397260273972602,0.7671232876712328,0.7671232876712328,0.7671232876712328,0.7534246575342466,0.6712328767123288,0.5342465753424658
62.0,0.8356164383561644,0.684931506849315,0.6027397260273972,0.7945205479452054,0.7123287671232876,0.4520547945205479,0.7534246575342466,0.5205479452054794,0.7534246575342466,0.7808219178082192,0.7808219178082192,0.7945205479452054,0.7808219178082192,0.684931506849315,0.547945205479452
63.0,0.8433734939759037,0.6987951807228916,0.6385542168674698,0.8192771084337349,0.6987951807228916,0.4819277108433735,0.7710843373493976,0.5060240963855421,0.7831325301204819,0.7951807228915663,0.7951807228915663,0.7710843373493976,0.7831325301204819,0.7108433734939759,0.5662650602409639
64.0,0.8571428571428571,0.6904761904761905,0.6904761904761905,0.8214285714285714,0.7142857142857143,0.47619047619047616,0.7857142857142857,0.5476190476190477,0.8095238095238095,0.7976190476190477,0.7976190476190477,0.7857142857142857,0.7857142857142857,0.7380952380952381,0.6071428571428571
65.0,0.8651685393258427,0.6966292134831461,0.6741573033707865,0.8202247191011236,0.7303370786516854,0.48314606741573035,0.7865168539325843,0.550561797752809,0.8089887640449438,0.797752808988764,0.797752808988764,0.7865168539325843,0.7865168539325843,0.7415730337078652,0.6292134831460674
66.0,0.8829787234042553,0.723404255319149,0.6914893617021277,0.8404255319148937,0.7659574468085106,0.5425531914893617,0.8191489361702128,0.574468085106383,0.8297872340425532,0.8191489361702128,0.8191489361702128,0.8085106382978723,0.8085106382978723,0.7872340425531915,0.6808510638297872
67.0,0.8829787234042553,0.7340425531914894,0.7127659574468085,0.851063829787234,0.776595744680851,0.5638297872340425,0.8297872340425532,0.574468085106383,0.8297872340425532,0.8297872340425532,0.8297872340425532,0.8191489361702128,0.8191489361702128,0.8085106382978723,0.7127659574468085
68.0,0.8829787234042553,0.7340425531914894,0.7127659574468085,0.851063829787234,0.776595744680851,0.5638297872340425,0.8297872340425532,0.574468085106383,0.8297872340425532,0.8297872340425532,0.8297872340425532,0.8191489361702128,0.8191489361702128,0.8085106382978723,0.7127659574468085
69.0,0.8958333333333334,0.75,0.7291666666666666,0.8645833333333334,0.78125,0.5729166666666666,0.8333333333333334,0.5833333333333334,0.84375,0.8541666666666666,0.8541666666666666,0.8229166666666666,0.8229166666666666,0.8229166666666666,0.71875
70.0,0.912621359223301,0.7669902912621359,0.7378640776699029,0.883495145631068,0.7766990291262136,0.5825242718446602,0.8446601941747572,0.5825242718446602,0.8543689320388349,0.8640776699029126,0.8640776699029126,0.8349514563106796,0.8252427184466019,0.8446601941747572,0.7184466019417476
71.0,0.9313725490196079,0.7941176470588235,0.7549019607843137,0.8921568627450981,0.7843137254901961,0.5980392156862745,0.8627450980392157,0.6078431372549019,0.8627450980392157,0.8725490196078431,0.8725490196078431,0.8529411764705882,0.8431372549019608,0.8725490196078431,0.7352941176470589
72.0,0.9519230769230769,0.7980769230769231,0.7596153846153846,0.9038461538461539,0.7884615384615384,0.6057692307692307,0.875,0.625,0.8846153846153846,0.8942307692307693,0.8942307692307693,0.8653846153846154,0.8557692307692307,0.8846153846153846,0.7596153846153846
73.0,0.9523809523809523,0.8285714285714286,0.7619047619047619,0.8952380952380953,0.8,0.638095238095238,0.8666666666666667,0.6571428571428571,0.9047619047619048,0.9142857142857143,0.9142857142857143,0.9047619047619048,0.8761904761904762,0.9142857142857143,0.7714285714285715
74.0,0.954954954954955,0.8468468468468469,0.7837837837837838,0.9009009009009009,0.8198198198198198,0.6666666666666666,0.8738738738738738,0.6666666666666666,0.9099099099099099,0.918918918918919,0.918918918918919,0.9099099099099099,0.8828828828828829,0.9279279279279279,0.7927927927927928
75.0,0.957983193277311,0.865546218487395,0.7647058823529411,0.9159663865546218,0.8403361344537815,0.6974789915966386,0.8823529411764706,0.680672268907563,0.9243697478991597,0.9327731092436975,0.9327731092436975,0.9159663865546218,0.8991596638655462,0.9411764705882353,0.8067226890756303
76.0,0.9663865546218487,0.8571428571428571,0.7647058823529411,0.9327731092436975,0.8487394957983193,0.7058823529411765,0.8991596638655462,0.6890756302521008,0.9243697478991597,0.9243697478991597,0.9243697478991597,0.9243697478991597,0.9159663865546218,0.9411764705882353,0.8235294117647058
77.0,0.9565217391304348,0.8608695652173913,0.7565217391304347,0.9217391304347826,0.8434782608695652,0.7130434782608696,0.8956521739130435,0.6869565217391305,0.9130434782608695,0.9130434782608695,0.9130434782608695,0.9130434782608695,0.9130434782608695,0.9304347826086956,0.808695652173913
78.0,0.9478260869565217,0.8695652173913043,0.7478260869565218,0.9217391304347826,0.8521739130434782,0.7217391304347827,0.9043478260869565,0.6956521739130435,0.9130434782608695,0.9217391304347826,0.9217391304347826,0.9130434782608695,0.9130434782608695,0.9304347826086956,0.8173913043478261
79.0,0.9380530973451328,0.8672566371681416,0.7522123893805309,0.911504424778761,0.8495575221238938,0.7522123893805309,0.9026548672566371,0.6991150442477876,0.911504424778761,0.9203539823008849,0.9203539823008849,0.911504424778761,0.9026548672566371,0.9292035398230089,0.831858407079646
80.0,0.9491525423728814,0.8559322033898306,0.7627118644067796,0.9152542372881356,0.847457627118644,0.7627118644067796,0.9152542372881356,0.7033898305084746,0.9322033898305084,0.923728813559322,0.923728813559322,0.923728813559322,0.9067796610169492,0.940677966101695,0.8389830508474576
81.0,0.9516129032258065,0.8548387096774194,0.7661290322580645,0.9193548387096774,0.8467741935483871,0.7903225806451613,0.9193548387096774,0.7258064516129032,0.9354838709677419,0.9274193548387096,0.9274193548387096,0.9193548387096774,0.9032258064516129,0.9354838709677419,0.8548387096774194
82.0,0.9538461538461539,0.8692307692307693,0.7846153846153846,0.9230769230769231,0.8615384615384616,0.8076923076923077,0.9307692307692308,0.7615384615384615,0.9384615384615385,0.9307692307692308,0.9307692307692308,0.9230769230769231,0.9076923076923077,0.9461538461538461,0.8538461538461538
83.0,0.9624060150375939,0.8721804511278195,0.7969924812030075,0.9323308270676691,0.8872180451127819,0.8345864661654135,0.9473684210526315,0.7969924812030075,0.9398496240601504,0.9323308270676691,0.9323308270676691,0.9473684210526315,0.9172932330827067,0.9548872180451128,0.8646616541353384
84.0,0.958041958041958,0.8881118881118881,0.7972027972027972,0.9300699300699301,0.8811188811188811,0.8461538461538461,0.9440559440559441,0.7902097902097902,0.9440559440559441,0.9370629370629371,0.9370629370629371,0.951048951048951,0.9230769230769231,0.951048951048951,0.8671328671328671
85.0,0.9470198675496688,0.8874172185430463,0.8145695364238411,0.9337748344370861,0.8741721854304636,0.8543046357615894,0.9470198675496688,0.7947019867549668,0.9337748344370861,0.9337748344370861,0.9337748344370861,0.9470198675496688,0.9271523178807947,0.9470198675496688,0.8675496688741722
86.0,0.9426751592356688,0.8789808917197452,0.821656050955414,0.9235668789808917,0.8662420382165605,0.8471337579617835,0.9363057324840764,0.7515923566878981,0.9235668789808917,0.9235668789808917,0.9235668789808917,0.9426751592356688,0.9299363057324841,0.9426751592356688,0.8535031847133758
87.0,0.9461077844311377,0.8862275449101796,0.8323353293413174,0.9281437125748503,0.874251497005988,0.8562874251497006,0.9401197604790419,0.7544910179640718,0.9281437125748503,0.9281437125748503,0.9281437125748503,0.9461077844311377,0.9341317365269461,0.9401197604790419,0.8622754491017964
88.0,0.9513513513513514,0.8972972972972973,0.8432432432432433,0.9297297297297298,0.8864864864864865,0.8702702702702703,0.9459459459459459,0.7405405405405405,0.9351351351351351,0.9297297297297298,0.9297297297297298,0.9513513513513514,0.9405405405405406,0.9405405405405406,0.8756756756756757
89.0,0.9476439790575916,0.8900523560209425,0.8272251308900523,0.9214659685863874,0.8900523560209425,0.8743455497382199,0.9476439790575916,0.7382198952879581,0.9267015706806283,0.9214659685863874,0.9214659685863874,0.9528795811518325,0.9424083769633508,0.93717277486911,0.8795811518324608
90.0,0.9487179487179487,0.8974358974358975,0.841025641025641,0.9230769230769231,0.9076923076923077,0.8923076923076924,0.9487179487179487,0.7282051282051282,0.9282051282051282,0.9230769230769231,0.9230769230769231,0.9538461538461539,0.9487179487179487,0.9384615384615385,0.8923076923076924
91.0,0.9514563106796117,0.9029126213592233,0.8495145631067961,0.9271844660194175,0.912621359223301,0.9029126213592233,0.9514563106796117,0.7184466019417476,0.9320388349514563,0.9271844660194175,0.9271844660194175,0.9563106796116505,0.9514563106796117,0.941747572815534,0.8980582524271845
92.0,0.958139534883721,0.9162790697674419,0.8604651162790697,0.9348837209302325,0.9209302325581395,0.9209302325581395,0.958139534883721,0.7302325581395349,0.9395348837209302,0.9348837209302325,0.9348837209302325,0.9627906976744186,0.958139534883721,0.9488372093023256,0.9069767441860465
93.0,0.958139534883721,0.9069767441860465,0.8651162790697674,0.9395348837209302,0.9209302325581395,0.9348837209302325,0.958139534883721,0.7255813953488373,0.9348837209302325,0.9348837209302325,0.9348837209302325,0.9534883720930233,0.9627906976744186,0.9488372093023256,0.9069767441860465
94.0,0.9596412556053812,0.905829596412556,0.8609865470852018,0.9417040358744395,0.9237668161434978,0.9327354260089686,0.9596412556053812,0.7309417040358744,0.9372197309417041,0.9372197309417041,0.9372197309417041,0.9551569506726457,0.9641255605381166,0.9461883408071748,0.9103139013452914
95.0,0.960352422907489,0.9074889867841409,0.8766519823788547,0.9383259911894273,0.9251101321585903,0.933920704845815,0.960352422907489,0.7312775330396476,0.9383259911894273,0.9383259911894273,0.9383259911894273,0.9559471365638766,0.9647577092511013,0.947136563876652,0.9118942731277533
96.0,0.9615384615384616,0.9188034188034188,0.8846153846153846,0.9401709401709402,0.9316239316239316,0.9316239316239316,0.9615384615384616,0.7350427350427351,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9572649572649573,0.9658119658119658,0.9529914529914529,0.9102564102564102
97.0,0.9588477366255144,0.9135802469135802,0.8847736625514403,0.934156378600823,0.934156378600823,0.9218106995884774,0.9629629629629629,0.7242798353909465,0.9382716049382716,0.9465020576131687,0.9465020576131687,0.9547325102880658,0.9629629629629629,0.9506172839506173,0.9094650205761317
98.0,0.9641434262948207,0.9083665338645418,0.8924302788844621,0.9362549800796812,0.9322709163346613,0.9203187250996016,0.9641434262948207,0.7290836653386454,0.9362549800796812,0.9442231075697212,0.9442231075697212,0.9601593625498008,0.9641434262948207,0.952191235059761,0.9123505976095617
99.0,0.9689922480620154,0.9147286821705426,0.8992248062015504,0.937984496124031,0.937984496124031,0.9224806201550387,0.9651162790697675,0.7286821705426356,0.9418604651162791,0.9457364341085271,0.9457364341085271,0.9612403100775194,0.9689922480620154,0.9534883720930233,0.9186046511627907
100.0,0.969811320754717,0.9245283018867925,0.9018867924528302,0.939622641509434,0.9471698113207547,0.9320754716981132,0.9660377358490566,0.7320754716981132,0.9433962264150944,0.9547169811320755,0.9547169811320755,0.9622641509433962,0.9735849056603774,0.9547169811320755,0.9207547169811321
101.0,0.9700374531835206,0.9250936329588015,0.898876404494382,0.9400749063670412,0.951310861423221,0.9325842696629213,0.9625468164794008,0.7265917602996255,0.9438202247191011,0.951310861423221,0.951310861423221,0.9662921348314607,0.9775280898876404,0.9588014981273408,0.9213483146067416
102.0,0.9700374531835206,0.9213483146067416,0.8951310861423221,0.9400749063670412,0.951310861423221,0.9288389513108615,0.9550561797752809,0.7191011235955056,0.9400749063670412,0.9438202247191011,0.9438202247191011,0.9625468164794008,0.9775280898876404,0.951310861423221,0.9250936329588015
103.0,0.9699248120300752,0.924812030075188,0.8909774436090225,0.9398496240601504,0.9548872180451128,0.9323308270676691,0.9511278195488722,0.7218045112781954,0.943609022556391,0.943609022556391,0.943609022556391,0.9624060150375939,0.981203007518797,0.9473684210526315,0.9323308270676691
104.0,0.9662921348314607,0.9288389513108615,0.8951310861423221,0.9363295880149812,0.9625468164794008,0.9363295880149812,0.951310861423221,0.7228464419475655,0.9438202247191011,0.9438202247191011,0.9438202247191011,0.9625468164794008,0.9812734082397003,0.951310861423221,0.9288389513108615
105.0,0.9731800766283525,0.9310344827586207,0.896551724137931,0.9386973180076629,0.9693486590038314,0.9425287356321839,0.9540229885057471,0.7241379310344828,0.9540229885057471,0.946360153256705,0.946360153256705,0.9655172413793104,0.9846743295019157,0.9540229885057471,0.9348659003831418
106.0,0.9764705882352941,0.9411764705882353,0.9058823529411765,0.9450980392156862,0.9803921568627451,0.9490196078431372,0.9607843137254902,0.7411764705882353,0.9607843137254902,0.9529411764705882,0.9529411764705882,0.9686274509803922,0.984313725490196,0.9568627450980393,0.9450980392156862
107.0,0.9762845849802372,0.9407114624505929,0.9051383399209486,0.9446640316205533,0.9802371541501976,0.9486166007905138,0.9604743083003953,0.7470355731225297,0.9604743083003953,0.9525691699604744,0.9525691699604744,0.9683794466403162,0.9841897233201581,0.9604743083003953,0.9446640316205533
108.0,0.9766536964980544,0.933852140077821,0.9066147859922179,0.9416342412451362,0.9766536964980544,0.9377431906614786,0.9571984435797666,0.7626459143968871,0.9610894941634242,0.9571984435797666,0.9571984435797666,0.9688715953307393,0.9844357976653697,0.9649805447470817,0.9416342412451362
109.0,0.9802371541501976,0.9407114624505929,0.924901185770751,0.9486166007905138,0.9802371541501976,0.9407114624505929,0.9604743083003953,0.766798418972332,0.9683794466403162,0.9644268774703557,0.9644268774703557,0.9723320158102767,0.9881422924901185,0.9683794466403162,0.9486166007905138
110.0,0.9800796812749004,0.9402390438247012,0.9243027888446215,0.9482071713147411,0.9800796812749004,0.9402390438247012,0.9601593625498008,0.7808764940239044,0.9721115537848606,0.9681274900398407,0.9681274900398407,0.9721115537848606,0.9880478087649402,0.9681274900398407,0.9482071713147411
111.0,0.9796747967479674,0.9390243902439024,0.9146341463414634,0.9471544715447154,0.975609756097561,0.9349593495934959,0.9552845528455285,0.7886178861788617,0.9715447154471545,0.967479674796748,0.967479674796748,0.967479674796748,0.9878048780487805,0.9634146341463414,0.9471544715447154
112.0,0.975609756097561,0.9349593495934959,0.9105691056910569,0.943089430894309,0.9715447154471545,0.9349593495934959,0.9512195121951219,0.7845528455284553,0.967479674796748,0.9634146341463414,0.967479674796748,0.9634146341463414,0.983739837398374,0.959349593495935,0.943089430894309
113.0,0.975609756097561,0.943089430894309,0.9146341463414634,0.9512195121951219,0.9796747967479674,0.9308943089430894,0.959349593495935,0.7926829268292683,0.975609756097561,0.967479674796748,0.9715447154471545,0.9715447154471545,0.9878048780487805,0.9634146341463414,0.9512195121951219
114.0,0.975609756097561,0.9471544715447154,0.9227642276422764,0.9512195121951219,0.9796747967479674,0.9349593495934959,0.959349593495935,0.8008130081300813,0.975609756097561,0.967479674796748,0.9715447154471545,0.9715447154471545,0.9878048780487805,0.967479674796748,0.9471544715447154
115.0,0.9759036144578314,0.9477911646586346,0.927710843373494,0.9518072289156626,0.9799196787148594,0.9317269076305221,0.9598393574297188,0.8032128514056225,0.9718875502008032,0.963855421686747,0.9678714859437751,0.9718875502008032,0.9879518072289156,0.9678714859437751,0.9477911646586346
116.0,0.97165991902834,0.9433198380566802,0.9230769230769231,0.951417004048583,0.979757085020243,0.9271255060728745,0.9554655870445344,0.805668016194332,0.9676113360323887,0.9595141700404858,0.9635627530364372,0.9676113360323887,0.9878542510121457,0.9635627530364372,0.951417004048583
117.0,0.9798387096774194,0.9516129032258065,0.9314516129032258,0.9637096774193549,0.9838709677419355,0.9395161290322581,0.9596774193548387,0.8266129032258065,0.9798387096774194,0.9637096774193549,0.967741935483871,0.9758064516129032,0.9959677419354839,0.967741935483871,0.9596774193548387
118.0,0.9758064516129032,0.9596774193548387,0.9274193548387096,0.9637096774193549,0.9838709677419355,0.9435483870967742,0.9556451612903226,0.8266129032258065,0.9798387096774194,0.9637096774193549,0.967741935483871,0.9717741935483871,0.9919354838709677,0.9637096774193549,0.9556451612903226
119.0,0.9753086419753086,0.9629629629629629,0.9300411522633745,0.9670781893004116,0.9835390946502057,0.9465020576131687,0.9588477366255144,0.8395061728395061,0.9794238683127572,0.9629629629629629,0.9670781893004116,0.9711934156378601,0.9917695473251029,0.9629629629629629,0.9547325102880658
120.0,0.9708333333333333,0.9625,0.9333333333333333,0.9625,0.9833333333333333,0.9458333333333333,0.95,0.8375,0.975,0.9625,0.9666666666666667,0.9708333333333333,0.9916666666666667,0.9583333333333334,0.9541666666666667
