Item,Reference,Estimate
Alan_Parsons_Project/Tales_Of_Mystery_And_Imagination/20sec/09-The_Fall_Of_The_House_Of_Usher__IV__Pavane.jams,83.0,127
Alirio Diaz/The Art of Spanish Guitar/20 sec/01-Tarrega_  Recuerdos de la Alhambra.jams,88.0,188
Alirio Diaz/The Art of Spanish Guitar/20 sec/04-Sojo_  Guaso.jams,55.0,134
Alirio Diaz/The Art of Spanish Guitar/20 sec/05-Sojo_  Cancion.jams,66.0,121
Bach - Walcha/DGG 419 047-2/20sec/04-Praludium u. Fuge f-moll BWV 534 - II_ Fuge.jams,53.0,56
"Bach - Walcha/DGG 419 047-2/20sec/08-Toccata, Adagio u. Fuge C-dur BWV 564 - II_ Adagio.jams",56.0,84
"Bach/20 sec/Bach - BWV 639 - Ich ruf' zu dir, Herr Jesu Christ.jams",65.217391,68
Bach/20 sec/Bach - Cello suite 1 G - 01 Prelude.jams,106.19469,151
Bach/20 sec/Bach - Cello suite 2 d - 01 Prelude.jams,64.308682,84
Bela_Bartok/The_Miraculous_Mandarin_._Music_For_Strings__Percussion_and_Celesta/20sec/01-The_Miraculous_Mandarin___1.1__Allegro___1.2__Curtain.jams,101.0,74
Bela_Bartok/The_Miraculous_Mandarin_._Music_For_Strings__Percussion_and_Celesta/20sec/02-The_Miraculous_Mandarin___2__1st_Decoy_Game.jams,80.0,84
Bela_Bartok/The_Miraculous_Mandarin_._Music_For_Strings__Percussion_and_Celesta/20sec/07-The_Miraculous_Mandarin___7.1__Agitato___7.2__Molto_moderato.jams,48.0,71
Bela_Bartok/The_Miraculous_Mandarin_._Music_For_Strings__Percussion_and_Celesta/20sec/09-Music_for_Strings__Percussion_and_Celesta__I__Andante_tranquillo.jams,104.0,80
Bela_Bartok/The_Miraculous_Mandarin_._Music_For_Strings__Percussion_and_Celesta/20sec/11-Music_for_Strings__Percussion_and_Celesta__III__Adagio.jams,101.437033,143
Bernstein_conducts_Stravinsky/20sec/01-Introduction__Part_1-_The_adoration_of_the_earth_.jams,53.472717,84
Bernstein_conducts_Stravinsky/20sec/04-Spring_round_dances.jams,59.543105,87
Bernstein_conducts_Stravinsky/20sec/16-Legerdemain_scene-_Russian_danse.jams,100.0,116
Bernstein_conducts_Stravinsky/20sec/22-The_bear_and_the_peasant.jams,70.0,100
Bernstein_conducts_Stravinsky/20sec/23-The_jovial_merchant_with_two_gypsy_girls.jams,77.334267,148
Bjork/Family_Tree_-_Greatest_Hits_As_Chosen_By_Bjork/20sec/03-You_ve_Been_Flirting_Again.jams,107.0,84
Bjork/Family_Tree_-_Greatest_Hits_As_Chosen_By_Bjork/20sec/05-Joga.jams,72.463764,96
Bjork/Family_Tree_-_Greatest_Hits_As_Chosen_By_Bjork/20sec/06-Unravel.jams,52.0,77
Classic/20 sec/Vivaldi - Stabat Mater 01.jams,48.999592,80
Classic/20 sec/Vivaldi - Stabat Mater 09.jams,48.899759,74
Fado/20 sec/03-AudioTrack 03.jams,51.724138,96
Fado/20 sec/08-AudioTrack 08.jams,62.926062,94
John Frusciante/Niandra LaDes and Usually Just a T-Shirt/20 sec/07-Mascara.jams,60.443815,90
Jose' Merce'/aire/20 sec/01-Aire.jams,71.428571,107
Olivier Chassain/Eventail/20 sec/05-Fandango.jams,79.0,144
Olivier Chassain/Eventail/20 sec/10-Prld1.jams,79.0,96
Olivier Chassain/Eventail/20 sec/14-Prld5.jams,43.0,67
Papakonstantinou/20 sec/14-AudioTrack 14.jams,62.5,77
Xatzidakis/20 sec/06-AudioTrack 06.jams,71.0,108
greek/20 sec/Asteriadi - Mia giorti.jams,69.364162,87
more greek/Anagnwstopoulos - Hr8a ki apopse sta skalopatia sou.jams,72.0,109
more greek/Glykeria - Den les kouventa.jams,59.0,112
more greek/Mpellou - To minore tis avgis.jams,36.0,146
more greek/Smokovitis - Prwino tsigaro.jams,54.054054,114
