Item,Reference,Estimate
1034722.LOFI.jams,170.0,86.1328
1059355.LOFI.jams,75.0,151.999
1147737.LOFI.jams,172.0,114.844
1163534.LOFI.jams,129.0,65.4173
1164433.LOFI.jams,86.0,139.675
1185017.LOFI.jams,70.0,143.555
1187324.LOFI.jams,67.0,135.999
1205438.LOFI.jams,176.0,89.1029
1277819.LOFI.jams,148.0,99.384
1288533.LOFI.jams,180.0,90.6661
1290726.LOFI.jams,79.0,161.499
132143.LOFI.jams,64.0,129.199
1334754.LOFI.jams,74.0,151.999
1350891.LOFI.jams,67.0,135.999
1372384.LOFI.jams,79.0,161.499
139755.LOFI.jams,69.0,139.675
1397802.LOFI.jams,62.0,126.048
1413180.LOFI.jams,80.0,161.499
1416128.LOFI.jams,70.0,139.675
1426839.LOFI.jams,176.0,89.1029
1428584.LOFI.jams,86.0,178.206
1441223.LOFI.jams,68.0,139.675
1453434.LOFI.jams,70.0,143.555
1460099.LOFI.jams,140.0,93.9631
1478848.LOFI.jams,70.0,126.048
1507482.LOFI.jams,75.0,151.999
1569491.LOFI.jams,77.0,156.605
1579295.LOFI.jams,87.0,92.2852
1669212.LOFI.jams,65.0,161.499
1758017.LOFI.jams,178.0,120.185
180831.LOFI.jams,80.0,109.957
1857841.LOFI.jams,145.0,97.5088
1860990.LOFI.jams,128.0,86.1328
189424.LOFI.jams,78.0,156.605
1895483.LOFI.jams,90.0,135.999
1926319.LOFI.jams,72.0,147.656
1926377.LOFI.jams,75.0,151.999
1971434.LOFI.jams,128.0,172.266
2016942.LOFI.jams,52.0,143.555
2047805.LOFI.jams,175.0,120.185
206180.LOFI.jams,79.0,161.499
2090586.LOFI.jams,179.0,89.1029
23309.LOFI.jams,140.0,93.9631
2422478.LOFI.jams,176.0,117.454
2446138.LOFI.jams,70.0,126.048
251655.LOFI.jams,171.0,87.5927
2707024.LOFI.jams,175.0,87.5927
292281.LOFI.jams,90.0,123.047
297013.LOFI.jams,132.0,66.256
297030.LOFI.jams,140.0,93.9631
297131.LOFI.jams,75.0,151.999
297188.LOFI.jams,56.0,112.347
297193.LOFI.jams,64.0,129.199
297409.LOFI.jams,88.0,178.206
297422.LOFI.jams,88.0,178.206
297424.LOFI.jams,80.0,161.499
297513.LOFI.jams,104.0,129.199
297627.LOFI.jams,66.0,132.512
297757.LOFI.jams,124.0,129.199
297806.LOFI.jams,85.0,172.266
298398.LOFI.jams,85.0,172.266
298399.LOFI.jams,150.0,112.347
298860.LOFI.jams,179.0,90.6661
298984.LOFI.jams,140.0,93.9631
298985.LOFI.jams,140.0,93.9631
298987.LOFI.jams,140.0,93.9631
299298.LOFI.jams,68.0,139.675
299396.LOFI.jams,80.0,120.185
299464.LOFI.jams,157.0,105.469
299471.LOFI.jams,160.0,107.666
299491.LOFI.jams,77.0,103.359
299503.LOFI.jams,180.0,90.6661
299507.LOFI.jams,176.0,89.1029
299509.LOFI.jams,77.0,103.359
299511.LOFI.jams,70.0,143.555
2997186.LOFI.jams,75.0,151.999
299773.LOFI.jams,60.0,123.047
299789.LOFI.jams,140.0,93.9631
299812.LOFI.jams,140.0,147.656
299968.LOFI.jams,160.0,80.7495
3010576.LOFI.jams,70.0,143.555
3074103.LOFI.jams,94.0,191.406
307425.LOFI.jams,143.0,71.7773
3139360.LOFI.jams,172.0,86.1328
3154894.LOFI.jams,174.0,87.5927
3205441.LOFI.jams,70.0,143.555
3213612.LOFI.jams,174.0,117.454
3257500.LOFI.jams,70.0,143.555
3272193.LOFI.jams,70.0,143.555
3327760.LOFI.jams,70.0,143.555
3378284.LOFI.jams,70.0,143.555
3445831.LOFI.jams,60.0,123.047
3489634.LOFI.jams,174.0,87.5927
3520807.LOFI.jams,95.0,105.469
3526880.LOFI.jams,180.0,90.6661
3527620.LOFI.jams,172.0,114.844
3528734.LOFI.jams,184.0,92.2852
3607700.LOFI.jams,70.0,80.7495
3622084.LOFI.jams,64.0,129.199
3676879.LOFI.jams,70.0,93.9631
3687603.LOFI.jams,75.0,126.048
3766235.LOFI.jams,70.0,143.555
3831323.LOFI.jams,53.0,105.469
3831965.LOFI.jams,88.0,178.206
384265.LOFI.jams,174.0,87.5927
3854133.LOFI.jams,72.0,95.7031
3868708.LOFI.jams,70.0,143.555
3916942.LOFI.jams,89.0,178.206
3937649.LOFI.jams,174.0,117.454
3966027.LOFI.jams,70.0,143.555
402978.LOFI.jams,174.0,87.5927
4032964.LOFI.jams,148.0,99.384
4051513.LOFI.jams,126.0,84.7208
4061369.LOFI.jams,125.0,63.024
4085830.LOFI.jams,140.0,93.9631
4123856.LOFI.jams,172.0,86.1328
4164104.LOFI.jams,79.0,161.499
4164425.LOFI.jams,59.0,120.185
4184925.LOFI.jams,70.0,143.555
4214391.LOFI.jams,82.0,166.709
4220180.LOFI.jams,63.0,126.048
4262086.LOFI.jams,67.0,135.999
4315887.LOFI.jams,70.0,143.555
4416284.LOFI.jams,175.0,117.454
443912.LOFI.jams,70.0,143.555
4503715.LOFI.jams,70.0,143.555
451169.LOFI.jams,85.0,172.266
4590651.LOFI.jams,75.0,151.999
4623197.LOFI.jams,174.0,87.5927
4630401.LOFI.jams,169.0,84.7208
466208.LOFI.jams,84.0,172.266
4820720.LOFI.jams,62.0,126.048
4855328.LOFI.jams,69.0,139.675
4870279.LOFI.jams,97.0,198.768
4873800.LOFI.jams,140.0,93.9631
4920129.LOFI.jams,198.0,99.384
4974176.LOFI.jams,156.0,114.844
4975002.LOFI.jams,76.0,151.999
501562.LOFI.jams,70.0,143.555
5059176.LOFI.jams,177.0,89.1029
5120148.LOFI.jams,180.0,90.6661
5192554.LOFI.jams,70.0,143.555
5211090.LOFI.jams,87.0,178.206
5263861.LOFI.jams,70.0,143.555
5329278.LOFI.jams,174.0,87.5927
5344837.LOFI.jams,60.0,123.047
5427061.LOFI.jams,174.0,87.5927
542876.LOFI.jams,173.0,87.5927
5428785.LOFI.jams,160.0,80.7495
5443161.LOFI.jams,70.0,143.555
5492171.LOFI.jams,70.0,93.9631
5492384.LOFI.jams,70.0,143.555
5545112.LOFI.jams,77.0,156.605
5568606.LOFI.jams,73.0,147.656
5575647.LOFI.jams,180.0,90.6661
5580807.LOFI.jams,175.0,87.5927
561086.LOFI.jams,174.0,117.454
5734184.LOFI.jams,82.0,166.709
5888808.LOFI.jams,172.0,86.1328
5956160.LOFI.jams,175.0,117.454
5986917.LOFI.jams,66.0,132.512
6051774.LOFI.jams,172.0,86.1328
60661.LOFI.jams,90.0,120.185
6086331.LOFI.jams,60.0,123.047
6221323.LOFI.jams,94.0,172.266
6275472.LOFI.jams,175.0,117.454
6346876.LOFI.jams,85.0,172.266
6359688.LOFI.jams,77.0,103.359
6476511.LOFI.jams,78.0,156.605
673637.LOFI.jams,72.0,147.656
680345.LOFI.jams,170.0,114.844
760778.LOFI.jams,140.0,191.406
787388.LOFI.jams,178.0,120.185
940966.LOFI.jams,173.0,87.5927
967034.LOFI.jams,176.0,89.1029
