Item,Reference,Estimate
A_Musical_Box.jams,158.41756709654908,79
Being_With_You.jams,158.94039735099358,80
Being_With_You_1.jams,154.83870967741964,78
Breakage4.jams,172.66187050359704,86
Cant_Stop_Thinking_About.jams,170.2127659574468,85
Chasin_A_Dream.jams,157.89473684210532,79
Come_Back_2_Me.jams,156.8627450980391,78
Fearless_Wonder_(Remix).jams,155.23932729624843,176
Fuckin_Hardcore.jams,157.89473684210532,79
Hands_Of_Time.jams,157.89473684210495,79
I_Need_Your_Lovin.jams,154.83870967741936,78
Inna_Year_4000.jams,154.83870967741927,176
Jump_Mk_II.jams,163.37644656228713,82
Moments_So_Dark.jams,164.38356164383572,82
No_Worries.jams,157.89473684210532,79
Open_Secrets.jams,165.51724137931,83
Rhythm.jams,154.83870967741927,77
Sweet_Vibrations.jams,163.26530612244912,82
The_Helicopter_Tune.jams,164.38356164383552,82
The_Warning_(Remix).jams,154.83870967741927,77
Touch_Somebody.jams,163.26530612244912,82
What_Kind_of_World.jams,170.21276595744658,85
