Item,Reference,Estimate
006.jams,87.28,114.421425
012.jams,97.2619,107.08773
013.jams,64.1988,69.5124
024.jams,121.4892,68.56612
058.jams,83.5363,125.382545
059.jams,66.8319,103.46031
061.jams,107.3858,80.90722
062.jams,132.2419,140.20764
075.jams,60.6342,91.78948
091.jams,72.1623,108.11287
107.jams,132.8648,80.13837
124.jams,93.3898,100.463745
125.jams,70.7354,85.48093
126.jams,59.9587,103.61803
127.jams,62.0777,70.97125
128.jams,58.8761,61.98156
129.jams,84.8315,96.83633
130.jams,51.8635,114.97343
131.jams,86.3348,122.898544
132.jams,58.2321,68.92097
133.jams,72.8353,26.495934
137.jams,114.0116,74.24382
138.jams,170.1039,116.7477
139.jams,147.3249,131.73053
140.jams,83.1897,54.411293
141.jams,129.6254,79.13295
150.jams,100.6198,69.47297
152.jams,114.6397,84.37693
190.jams,168.4582,87.88606
193.jams,124.7083,67.3044
205.jams,130.4821,48.57588
218.jams,85.2898,91.78948
221.jams,81.1605,109.61115
