T (BPM),boeck2015/tempodetector2016_default,boeck2019/multi_task,boeck2019/multi_task_hjdb,boeck2020/dar,davies2009/mirex_qm_tempotracker,echonest/version_3_2_1,gkiokas2012/default,klapuri2006/percival2014,oliveira2010/ibt,percival2014/stem,scheirer1998/percival2014,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017,schreiber2018/cnn,schreiber2018/fcn,schreiber2018/ismir2018,zplane/auftakt_v3
20.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
21.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
22.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
24.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
25.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
26.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
27.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
28.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
29.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
30.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
31.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
32.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
33.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
34.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
35.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
36.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
37.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
38.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
39.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
40.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
41.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
42.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
43.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
44.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
45.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
46.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
48.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
49.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
50.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64.0,0.0,0.25,0.0,0.25,0.0,0.25,0.25,0.0,0.0,0.25,0.0,0.25,0.25,0.25,0.0,0.0,0.0,0.0
65.0,0.0,0.25,0.0,0.25,0.0,0.25,0.25,0.0,0.0,0.25,0.0,0.25,0.25,0.25,0.0,0.0,0.0,0.0
66.0,0.4444444444444444,0.6666666666666666,0.5555555555555556,0.6666666666666666,0.0,0.5555555555555556,0.6666666666666666,0.0,0.0,0.5555555555555556,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.2222222222222222
67.0,0.4444444444444444,0.6666666666666666,0.5555555555555556,0.6666666666666666,0.0,0.5555555555555556,0.6666666666666666,0.0,0.0,0.5555555555555556,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.2222222222222222
68.0,0.4444444444444444,0.6666666666666666,0.5555555555555556,0.6666666666666666,0.0,0.5555555555555556,0.6666666666666666,0.0,0.0,0.5555555555555556,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.2222222222222222
69.0,0.4444444444444444,0.6666666666666666,0.5555555555555556,0.6666666666666666,0.0,0.5555555555555556,0.6666666666666666,0.0,0.0,0.5555555555555556,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.2222222222222222
70.0,0.45454545454545453,0.6363636363636364,0.5454545454545454,0.6363636363636364,0.09090909090909091,0.5454545454545454,0.6363636363636364,0.09090909090909091,0.0,0.5454545454545454,0.2727272727272727,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.2727272727272727
71.0,0.5454545454545454,0.6363636363636364,0.5454545454545454,0.6363636363636364,0.09090909090909091,0.45454545454545453,0.7272727272727273,0.09090909090909091,0.0,0.6363636363636364,0.2727272727272727,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.2727272727272727
72.0,0.5454545454545454,0.6363636363636364,0.5454545454545454,0.6363636363636364,0.09090909090909091,0.45454545454545453,0.7272727272727273,0.09090909090909091,0.0,0.6363636363636364,0.2727272727272727,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.2727272727272727
73.0,0.5454545454545454,0.6363636363636364,0.5454545454545454,0.6363636363636364,0.09090909090909091,0.45454545454545453,0.7272727272727273,0.09090909090909091,0.0,0.6363636363636364,0.2727272727272727,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.2727272727272727
74.0,0.7959183673469388,0.8775510204081632,0.8571428571428571,0.8775510204081632,0.22448979591836735,0.40816326530612246,0.7755102040816326,0.3877551020408163,0.40816326530612246,0.7142857142857143,0.32653061224489793,0.7959183673469388,0.7551020408163265,0.7551020408163265,0.8163265306122449,0.8775510204081632,0.8775510204081632,0.6530612244897959
75.0,0.7959183673469388,0.8775510204081632,0.8571428571428571,0.8775510204081632,0.22448979591836735,0.40816326530612246,0.7755102040816326,0.3877551020408163,0.40816326530612246,0.7142857142857143,0.32653061224489793,0.7959183673469388,0.7551020408163265,0.7551020408163265,0.8163265306122449,0.8775510204081632,0.8775510204081632,0.6530612244897959
76.0,0.78,0.88,0.86,0.86,0.22,0.4,0.76,0.38,0.4,0.7,0.34,0.8,0.74,0.74,0.8,0.86,0.86,0.64
77.0,0.8818181818181818,0.9363636363636364,0.9272727272727272,0.9272727272727272,0.39090909090909093,0.34545454545454546,0.8363636363636363,0.5818181818181818,0.5545454545454546,0.7272727272727273,0.39090909090909093,0.8545454545454545,0.8272727272727273,0.8545454545454545,0.9,0.9090909090909091,0.9272727272727272,0.6909090909090909
78.0,0.8793103448275862,0.9310344827586207,0.9224137931034483,0.9224137931034483,0.4051724137931034,0.35344827586206895,0.8362068965517241,0.5862068965517241,0.5689655172413793,0.7413793103448276,0.4051724137931034,0.8620689655172413,0.8275862068965517,0.853448275862069,0.8879310344827587,0.896551724137931,0.9137931034482759,0.6982758620689655
79.0,0.8869565217391304,0.9391304347826087,0.9304347826086956,0.9304347826086956,0.40869565217391307,0.3565217391304348,0.8434782608695652,0.591304347826087,0.5739130434782609,0.7391304347826086,0.40869565217391307,0.8695652173913043,0.8347826086956521,0.8608695652173913,0.8956521739130435,0.9043478260869565,0.9217391304347826,0.7043478260869566
80.0,0.8898305084745762,0.9322033898305084,0.923728813559322,0.923728813559322,0.423728813559322,0.3559322033898305,0.847457627118644,0.6016949152542372,0.5847457627118644,0.7457627118644068,0.4152542372881356,0.864406779661017,0.8305084745762712,0.8559322033898306,0.8983050847457628,0.8983050847457628,0.923728813559322,0.711864406779661
81.0,0.8907563025210085,0.9327731092436975,0.9243697478991597,0.9243697478991597,0.42857142857142855,0.35294117647058826,0.8487394957983193,0.6050420168067226,0.5882352941176471,0.7478991596638656,0.4117647058823529,0.865546218487395,0.8319327731092437,0.8571428571428571,0.8991596638655462,0.8907563025210085,0.9243697478991597,0.7142857142857143
82.0,0.875,0.9296875,0.921875,0.921875,0.4375,0.359375,0.8515625,0.625,0.609375,0.7578125,0.4296875,0.8671875,0.8359375,0.859375,0.8984375,0.890625,0.921875,0.71875
83.0,0.8818897637795275,0.937007874015748,0.9291338582677166,0.9291338582677166,0.4409448818897638,0.36220472440944884,0.8582677165354331,0.6299212598425197,0.6141732283464567,0.7637795275590551,0.4330708661417323,0.8740157480314961,0.84251968503937,0.8661417322834646,0.905511811023622,0.8976377952755905,0.9291338582677166,0.7244094488188977
84.0,0.875968992248062,0.9302325581395349,0.9224806201550387,0.9224806201550387,0.4418604651162791,0.35658914728682173,0.8449612403100775,0.6201550387596899,0.6046511627906976,0.751937984496124,0.4263565891472868,0.8682170542635659,0.8372093023255814,0.8604651162790697,0.8992248062015504,0.8914728682170543,0.9224806201550387,0.7209302325581395
85.0,0.8828125,0.9296875,0.9296875,0.921875,0.4453125,0.359375,0.84375,0.625,0.609375,0.7578125,0.4296875,0.8671875,0.8359375,0.859375,0.90625,0.8984375,0.9296875,0.7265625
86.0,0.8873239436619719,0.9295774647887324,0.9295774647887324,0.9225352112676056,0.49295774647887325,0.38028169014084506,0.852112676056338,0.6549295774647887,0.6408450704225352,0.7746478873239436,0.43661971830985913,0.8732394366197183,0.8450704225352113,0.8661971830985915,0.9014084507042254,0.9014084507042254,0.9295774647887324,0.7464788732394366
87.0,0.8905109489051095,0.927007299270073,0.927007299270073,0.9197080291970803,0.5109489051094891,0.36496350364963503,0.8467153284671532,0.6788321167883211,0.6642335766423357,0.7737226277372263,0.4306569343065693,0.8686131386861314,0.8394160583941606,0.8613138686131386,0.8978102189781022,0.8978102189781022,0.927007299270073,0.7591240875912408
88.0,0.8913043478260869,0.927536231884058,0.927536231884058,0.9202898550724637,0.5144927536231884,0.3695652173913043,0.8478260869565217,0.6811594202898551,0.6666666666666666,0.7753623188405797,0.43478260869565216,0.8695652173913043,0.8405797101449275,0.8623188405797102,0.8985507246376812,0.8985507246376812,0.927536231884058,0.7608695652173914
89.0,0.8913043478260869,0.927536231884058,0.927536231884058,0.9202898550724637,0.5144927536231884,0.3695652173913043,0.8478260869565217,0.6811594202898551,0.6666666666666666,0.7753623188405797,0.43478260869565216,0.8695652173913043,0.8405797101449275,0.8623188405797102,0.8985507246376812,0.8985507246376812,0.927536231884058,0.7608695652173914
90.0,0.9174757281553398,0.9514563106796117,0.9466019417475728,0.941747572815534,0.6699029126213593,0.5436893203883495,0.8932038834951457,0.7815533980582524,0.7766990291262136,0.8446601941747572,0.49029126213592233,0.9077669902912622,0.8543689320388349,0.8786407766990292,0.9271844660194175,0.9174757281553398,0.9514563106796117,0.8349514563106796
91.0,0.9215686274509803,0.9558823529411765,0.9509803921568627,0.946078431372549,0.6715686274509803,0.5441176470588235,0.8970588235294118,0.7843137254901961,0.7843137254901961,0.8480392156862745,0.4950980392156863,0.9117647058823529,0.8578431372549019,0.8823529411764706,0.9313725490196079,0.9215686274509803,0.9558823529411765,0.8382352941176471
92.0,0.9260869565217391,0.9521739130434783,0.9478260869565217,0.9521739130434783,0.7086956521739131,0.5956521739130435,0.8956521739130435,0.8130434782608695,0.808695652173913,0.8608695652173913,0.5391304347826087,0.9217391304347826,0.8739130434782608,0.8956521739130435,0.9347826086956522,0.9260869565217391,0.9565217391304348,0.8565217391304348
93.0,0.9260869565217391,0.9521739130434783,0.9478260869565217,0.9521739130434783,0.7086956521739131,0.5956521739130435,0.8956521739130435,0.8130434782608695,0.808695652173913,0.8608695652173913,0.5391304347826087,0.9217391304347826,0.8739130434782608,0.8956521739130435,0.9347826086956522,0.9260869565217391,0.9565217391304348,0.8565217391304348
94.0,0.9330855018587361,0.9405204460966543,0.9368029739776952,0.9405204460966543,0.7472118959107806,0.6505576208178439,0.8996282527881041,0.8364312267657993,0.8327137546468402,0.8773234200743495,0.5278810408921933,0.929368029739777,0.8884758364312267,0.9070631970260223,0.9405204460966543,0.929368029739777,0.9591078066914498,0.8736059479553904
95.0,0.9437229437229437,0.9393939393939394,0.935064935064935,0.9393939393939394,0.8268398268398268,0.6926406926406926,0.9177489177489178,0.8961038961038961,0.8831168831168831,0.9004329004329005,0.5584415584415584,0.948051948051948,0.9090909090909091,0.9307359307359307,0.9523809523809523,0.9264069264069265,0.961038961038961,0.8917748917748918
96.0,0.9439655172413793,0.9353448275862069,0.9310344827586207,0.9396551724137931,0.8275862068965517,0.6939655172413793,0.9181034482758621,0.896551724137931,0.8793103448275862,0.9008620689655172,0.5560344827586207,0.9482758620689655,0.9094827586206896,0.9310344827586207,0.9525862068965517,0.9267241379310345,0.9612068965517241,0.8922413793103449
97.0,0.948051948051948,0.935064935064935,0.9307359307359307,0.9437229437229437,0.8311688311688312,0.696969696969697,0.922077922077922,0.9004329004329005,0.8831168831168831,0.9047619047619048,0.5541125541125541,0.948051948051948,0.9134199134199135,0.935064935064935,0.9567099567099567,0.9307359307359307,0.9653679653679653,0.8961038961038961
98.0,0.9367816091954023,0.9137931034482759,0.9080459770114943,0.9252873563218391,0.9310344827586207,0.8333333333333334,0.9252873563218391,0.9482758620689655,0.9482758620689655,0.9540229885057471,0.5977011494252874,0.9597701149425287,0.9137931034482759,0.9252873563218391,0.9425287356321839,0.9195402298850575,0.9540229885057471,0.9482758620689655
99.0,0.9408284023668639,0.9171597633136095,0.9112426035502958,0.9289940828402367,0.9408284023668639,0.8461538461538461,0.9289940828402367,0.9585798816568047,0.9526627218934911,0.9526627218934911,0.591715976331361,0.9585798816568047,0.9171597633136095,0.9289940828402367,0.9526627218934911,0.9289940828402367,0.9644970414201184,0.9526627218934911
100.0,0.9408284023668639,0.9171597633136095,0.9112426035502958,0.9289940828402367,0.9408284023668639,0.8461538461538461,0.9289940828402367,0.9585798816568047,0.9526627218934911,0.9526627218934911,0.591715976331361,0.9585798816568047,0.9171597633136095,0.9289940828402367,0.9526627218934911,0.9289940828402367,0.9644970414201184,0.9526627218934911
101.0,0.9397590361445783,0.9216867469879518,0.9156626506024096,0.9337349397590361,0.9397590361445783,0.8554216867469879,0.927710843373494,0.9578313253012049,0.9518072289156626,0.9518072289156626,0.5903614457831325,0.963855421686747,0.9216867469879518,0.9337349397590361,0.9518072289156626,0.9337349397590361,0.963855421686747,0.9518072289156626
102.0,0.9404761904761905,0.9226190476190477,0.9166666666666666,0.9345238095238095,0.9345238095238095,0.8571428571428571,0.9166666666666666,0.9583333333333334,0.9523809523809523,0.9523809523809523,0.6011904761904762,0.9642857142857143,0.9226190476190477,0.9285714285714286,0.9523809523809523,0.9404761904761905,0.9642857142857143,0.9523809523809523
103.0,0.9559748427672956,0.9245283018867925,0.9182389937106918,0.9371069182389937,0.9559748427672956,0.8805031446540881,0.9182389937106918,0.9622641509433962,0.9559748427672956,0.9559748427672956,0.5974842767295597,0.9685534591194969,0.9245283018867925,0.9308176100628931,0.9559748427672956,0.9433962264150944,0.9685534591194969,0.9622641509433962
104.0,0.9559748427672956,0.9245283018867925,0.9182389937106918,0.9371069182389937,0.9559748427672956,0.8805031446540881,0.9182389937106918,0.9622641509433962,0.9559748427672956,0.9559748427672956,0.5974842767295597,0.9685534591194969,0.9245283018867925,0.9308176100628931,0.9559748427672956,0.9433962264150944,0.9685534591194969,0.9622641509433962
105.0,0.9622641509433962,0.9308176100628931,0.9245283018867925,0.9433962264150944,0.9622641509433962,0.8930817610062893,0.9245283018867925,0.9748427672955975,0.9622641509433962,0.9685534591194969,0.610062893081761,0.9748427672955975,0.9308176100628931,0.9371069182389937,0.9622641509433962,0.949685534591195,0.9748427672955975,0.9685534591194969
106.0,0.9640718562874252,0.9341317365269461,0.9281437125748503,0.9461077844311377,0.9640718562874252,0.8982035928143712,0.9221556886227545,0.9760479041916168,0.9640718562874252,0.9700598802395209,0.6287425149700598,0.9760479041916168,0.9341317365269461,0.9401197604790419,0.9640718562874252,0.9520958083832335,0.9760479041916168,0.9700598802395209
107.0,0.967741935483871,0.9354838709677419,0.9290322580645162,0.9483870967741935,0.967741935483871,0.9290322580645162,0.9225806451612903,0.9806451612903225,0.967741935483871,0.9741935483870968,0.6451612903225806,0.9806451612903225,0.9354838709677419,0.9419354838709677,0.9741935483870968,0.9548387096774194,0.9806451612903225,0.9741935483870968
108.0,0.967948717948718,0.9358974358974359,0.9294871794871795,0.9487179487179487,0.967948717948718,0.9294871794871795,0.9230769230769231,0.9807692307692307,0.967948717948718,0.9743589743589743,0.6410256410256411,0.9807692307692307,0.9358974358974359,0.9423076923076923,0.9743589743589743,0.9551282051282052,0.9807692307692307,0.9743589743589743
109.0,0.967741935483871,0.9354838709677419,0.9290322580645162,0.9483870967741935,0.967741935483871,0.9290322580645162,0.9225806451612903,0.9806451612903225,0.967741935483871,0.9741935483870968,0.6387096774193548,0.9806451612903225,0.9354838709677419,0.9419354838709677,0.9741935483870968,0.9548387096774194,0.9806451612903225,0.9741935483870968
110.0,0.9397590361445783,0.9156626506024096,0.9096385542168675,0.927710843373494,0.9397590361445783,0.9036144578313253,0.9036144578313253,0.9578313253012049,0.9397590361445783,0.9518072289156626,0.6325301204819277,0.9578313253012049,0.9096385542168675,0.9216867469879518,0.9518072289156626,0.9337349397590361,0.9578313253012049,0.9518072289156626
111.0,0.9183673469387755,0.8571428571428571,0.8571428571428571,0.8877551020408163,0.9081632653061225,0.9081632653061225,0.8469387755102041,0.9387755102040817,0.8979591836734694,0.9285714285714286,0.6530612244897959,0.9387755102040817,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.9183673469387755,0.9285714285714286,0.9285714285714286
112.0,0.9207920792079208,0.8514851485148515,0.8514851485148515,0.8811881188118812,0.9108910891089109,0.9108910891089109,0.8514851485148515,0.9405940594059405,0.8910891089108911,0.9207920792079208,0.6435643564356436,0.9405940594059405,0.9306930693069307,0.9306930693069307,0.9306930693069307,0.9207920792079208,0.9306930693069307,0.9306930693069307
113.0,0.9066666666666666,0.84,0.84,0.8533333333333334,0.8933333333333333,0.8933333333333333,0.84,0.92,0.8666666666666667,0.9066666666666666,0.5733333333333334,0.92,0.9066666666666666,0.9066666666666666,0.92,0.9066666666666666,0.92,0.92
114.0,0.9433962264150944,0.89937106918239,0.89937106918239,0.9056603773584906,0.9308176100628931,0.8176100628930818,0.8930817610062893,0.949685534591195,0.9245283018867925,0.9371069182389937,0.7232704402515723,0.9308176100628931,0.9371069182389937,0.9371069182389937,0.949685534591195,0.9308176100628931,0.9433962264150944,0.949685534591195
115.0,0.9333333333333333,0.9083333333333333,0.9083333333333333,0.9166666666666666,0.9166666666666666,0.7666666666666667,0.8833333333333333,0.9416666666666667,0.9083333333333333,0.925,0.8083333333333333,0.9166666666666666,0.925,0.925,0.9416666666666667,0.925,0.9333333333333333,0.9416666666666667
116.0,0.9333333333333333,0.9083333333333333,0.9083333333333333,0.9166666666666666,0.9166666666666666,0.7666666666666667,0.8833333333333333,0.9416666666666667,0.9083333333333333,0.925,0.8083333333333333,0.9166666666666666,0.925,0.925,0.9416666666666667,0.925,0.9333333333333333,0.9416666666666667
117.0,0.9327731092436975,0.9159663865546218,0.9159663865546218,0.9159663865546218,0.9159663865546218,0.7647058823529411,0.8823529411764706,0.9411764705882353,0.9159663865546218,0.9243697478991597,0.8151260504201681,0.9159663865546218,0.9243697478991597,0.9243697478991597,0.9411764705882353,0.9243697478991597,0.9327731092436975,0.9411764705882353
118.0,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9487179487179487,0.7538461538461538,0.8,0.958974358974359,0.9435897435897436,0.9128205128205128,0.7538461538461538,0.9025641025641026,0.9384615384615385,0.9435897435897436,0.9641025641025641,0.9538461538461539,0.958974358974359,0.958974358974359
119.0,0.9375,0.9375,0.9375,0.9375,0.953125,0.7552083333333334,0.8020833333333334,0.9635416666666666,0.9479166666666666,0.9166666666666666,0.7552083333333334,0.90625,0.9427083333333334,0.9479166666666666,0.96875,0.9583333333333334,0.9635416666666666,0.9635416666666666
