Item,Reference,Estimate
10118334.clip.jams,91.0,82
10503810.clip.jams,90.5,117
10563039.clip.jams,68.0,71
10726058.clip.jams,73.0,76
10809231.clip.jams,127.0,110
10893272.clip.jams,109.0,96
11173645.clip.jams,55.5,82
11430821.clip.jams,113.0,103
1173974.clip.jams,84.0,103
11883189.clip.jams,73.5,82
1245162.clip.jams,73.0,116
12643846.clip.jams,49.5,73
12906123.clip.jams,123.0,130
12933803.clip.jams,103.0,136
13057714.clip.jams,79.0,148
13527252.clip.jams,107.5,112
1358518.clip.jams,112.0,106
1393855.clip.jams,110.5,115
1435815.clip.jams,62.0,156
14600040.clip.jams,82.0,87
14970371.clip.jams,60.0,128
15416738.clip.jams,61.0,101
1549188.clip.jams,78.5,112
15763.clip.jams,78.0,69
157976.clip.jams,115.0,108
158038.clip.jams,171.0,158
164628.clip.jams,65.0,68
16495719.clip.jams,135.0,93
168499.clip.jams,56.0,84
168502.clip.jams,68.5,74
1827861.clip.jams,153.0,130
1978607.clip.jams,113.0,120
2224710.clip.jams,88.0,92
2226967.clip.jams,77.0,73
2233308.clip.jams,130.0,146
2373182.clip.jams,53.0,93
2411992.clip.jams,103.5,78
2471114.clip.jams,73.5,86
247951.clip.jams,111.5,128
250092.clip.jams,87.5,163
252959.clip.jams,131.0,138
2675965.clip.jams,71.5,134
2706530.clip.jams,190.5,143
281623.clip.jams,41.0,61
282894.clip.jams,98.5,123
2991234.clip.jams,109.5,101
3014991.clip.jams,106.5,121
3110264.clip.jams,68.0,71
3131930.clip.jams,148.0,132
3162532.clip.jams,118.0,112
3165722.clip.jams,132.0,139
3166682.clip.jams,39.0,73
3171363.clip.jams,78.0,74
3176577.clip.jams,83.0,124
3188164.clip.jams,84.0,92
3220296.clip.jams,86.0,78
3222400.clip.jams,98.0,125
3223544.clip.jams,126.0,84
3225488.clip.jams,67.0,70
3275471.clip.jams,69.0,121
3289764.clip.jams,88.0,72
3298709.clip.jams,59.5,90
3300543.clip.jams,81.0,85
3317128.clip.jams,125.5,114
3324740.clip.jams,128.5,135
3329368.clip.jams,126.5,112
3333416.clip.jams,54.0,81
3333901.clip.jams,53.0,80
3335357.clip.jams,77.0,87
338416.clip.jams,67.5,97
3406473.clip.jams,99.0,104
3456554.clip.jams,84.0,74
346328.clip.jams,66.0,77
3491765.clip.jams,62.0,130
3522059.clip.jams,130.0,147
3527401.clip.jams,120.0,104
3544005.clip.jams,85.0,76
3613117.clip.jams,69.0,128
3683203.clip.jams,123.0,133
3732728.clip.jams,88.0,131
3977338.clip.jams,65.0,151
4005052.clip.jams,70.0,130
4126832.clip.jams,169.0,91
4268522.clip.jams,84.5,188
4274745.clip.jams,106.0,157
428426.clip.jams,81.0,77
4300870.clip.jams,128.0,142
4313406.clip.jams,73.0,81
4314361.clip.jams,125.0,104
4344092.clip.jams,137.0,130
4436673.clip.jams,128.0,115
4459487.clip.jams,132.0,120
458707.clip.jams,71.0,106
475716.clip.jams,108.0,103
4886678.clip.jams,68.5,65
4904288.clip.jams,95.0,100
511895.clip.jams,95.0,200
5291934.clip.jams,39.5,72
5302454.clip.jams,82.5,88
5413111.clip.jams,94.0,90
5466466.clip.jams,133.5,85
550938.clip.jams,109.5,181
5609666.clip.jams,123.0,128
5614775.clip.jams,60.0,115
5619090.clip.jams,123.0,68
574956.clip.jams,100.0,120
5819887.clip.jams,95.5,100
590565.clip.jams,72.0,138
5926999.clip.jams,85.0,90
6018930.clip.jams,54.0,81
6353663.clip.jams,141.0,147
6462194.clip.jams,105.0,100
6518092.clip.jams,135.0,92
6544872.clip.jams,67.0,128
686240.clip.jams,84.0,90
7069168.clip.jams,100.0,107
7214193.clip.jams,92.0,86
7274831.clip.jams,118.0,102
7308037.clip.jams,67.0,73
7538331.clip.jams,89.0,125
8204936.clip.jams,166.0,152
8563127.clip.jams,113.5,138
8568194.clip.jams,86.0,78
8645063.clip.jams,124.0,130
8694203.clip.jams,70.0,77
8960333.clip.jams,75.0,87
8994022.clip.jams,62.5,90
9468172.clip.jams,80.0,110
9931241.clip.jams,105.0,130
9973642.clip.jams,134.0,147
9973667.clip.jams,95.0,181
