Item,Reference,Estimate
006.jams,87.28,114.421425
009.jams,157.1869,79.290665
012.jams,97.2619,107.08773
013.jams,64.1988,69.5124
016.jams,137.378,68.48725
024.jams,121.4892,68.56612
025.jams,71.777,142.73106
055.jams,198.1547,98.76832
058.jams,83.5363,125.382545
059.jams,66.8319,103.46031
061.jams,107.3858,80.90722
062.jams,132.2419,140.20764
067.jams,132.1952,65.96383
075.jams,60.6342,91.78948
079.jams,151.621,75.26895
091.jams,72.1623,108.11287
092.jams,149.1973,76.17581
100.jams,151.0397,76.13638
102.jams,169.3288,84.77122
103.jams,162.1733,82.247795
107.jams,132.8648,80.13837
110.jams,165.2838,82.79979
117.jams,137.6548,66.67355
119.jams,178.9976,88.31978
124.jams,93.3898,100.463745
125.jams,70.7354,85.48093
126.jams,59.9587,103.61803
127.jams,62.0777,70.97125
128.jams,58.8761,61.98156
129.jams,84.8315,96.83633
130.jams,51.8635,114.97343
131.jams,86.3348,122.898544
132.jams,58.2321,68.92097
133.jams,72.8353,26.495934
134.jams,128.9421,64.34727
137.jams,114.0116,74.24382
138.jams,170.1039,116.7477
139.jams,147.3249,131.73053
140.jams,83.1897,54.411293
141.jams,129.6254,79.13295
145.jams,97.7557,193.51494
146.jams,164.5542,82.247795
149.jams,187.4178,93.68205
150.jams,100.6198,69.47297
152.jams,114.6397,84.37693
162.jams,84.043,168.20186
189.jams,180.2214,92.73576
190.jams,168.4582,87.88606
193.jams,124.7083,67.3044
194.jams,122.5861,61.42956
197.jams,181.9749,90.96149
198.jams,133.6033,66.51584
205.jams,130.4821,48.57588
207.jams,179.7244,62.139275
209.jams,145.3581,72.7061
218.jams,85.2898,91.78948
220.jams,57.2261,111.97686
221.jams,81.1605,109.61115
240.jams,61.7384,124.9094
243.jams,150.4759,74.67753
