Item,Reference,Estimate
Albums-AnaBelen_Veneo-02.jams,224.0,99.754036
Albums-Ballroom_Magic-01.jams,84.0,56.067287
Albums-Ballroom_Magic-04.jams,87.0,57.72328
Albums-Chrisanne1-12.jams,200.0,50.07416
Albums-Chrisanne1-14.jams,200.0,50.507874
Albums-Chrisanne3-01.jams,84.0,56.146145
Albums-Chrisanne3-03.jams,84.0,88.516914
Albums-Chrisanne3-07.jams,174.0,115.60428
Albums-Chrisanne3-09.jams,180.0,118.71913
Albums-Fire-03.jams,108.0,96.71804
Albums-Fire-09.jams,104.0,123.68712
Albums-Fire-13.jams,90.0,133.18938
Albums-GloriaEstefan_MiTierra-06.jams,120.0,132.71625
Albums-GloriaEstefan_MiTierra-08.jams,120.0,89.50263
Albums-GloriaEstefan_MiTierra-11.jams,120.0,87.68892
Albums-Secret_Garden-01.jams,84.0,156.80704
Albums-Secret_Garden-02.jams,94.0,173.32756
Albums-Secret_Garden-05.jams,72.0,150.22247
Albums-Secret_Garden-06.jams,86.0,89.699776
Albums-Step_By_Step-15.jams,153.0,101.80431
Albums-Step_By_Step-16.jams,153.0,101.9226
Albums-Step_By_Step-17.jams,153.0,101.9226
Albums-Step_By_Step-18.jams,153.0,101.96203
Albums-StrictlyDancing_Tango-09.jams,120.0,126.52596
Albums-StrictlyDancing_Tango-13.jams,128.0,122.26769
Media-100604.jams,87.0,57.959854
Media-103416.jams,124.0,115.95914
Media-103417.jams,124.0,111.97686
Media-103710.jams,100.0,95.9689
Media-104315.jams,208.0,51.809013
Media-104416.jams,208.0,52.045586
Media-104618.jams,204.0,51.0993
Media-104704.jams,84.0,53.70158
Media-104903.jams,84.0,56.225002
Media-105004.jams,84.0,55.83072
Media-105101.jams,87.0,58.196426
Media-105209.jams,92.0,82.09008
Media-105210.jams,80.0,89.108345
Media-105211.jams,96.0,78.14723
Media-105213.jams,60.0,91.63177
Media-105420.jams,124.0,92.30205
Media-105701.jams,87.0,57.880997
Media-105702.jams,87.0,57.80214
