Item,Reference,Estimate
003.jams,125.1763,63.183
006.jams,87.28,113.407
009.jams,157.1869,79.456
012.jams,97.2619,107.324
013.jams,64.1988,68.34
019.jams,83.9821,168.018
024.jams,121.4892,63.335
037.jams,124.532,64.21
053.jams,157.9444,79.083
055.jams,198.1547,99.612
059.jams,66.8319,103.283
062.jams,132.2419,139.143
078.jams,155.6007,79.304
079.jams,151.621,75.541
085.jams,127.9218,65.478
086.jams,131.2109,64.958
087.jams,138.867,69.63
089.jams,134.4753,66.498
092.jams,149.1973,73.225
093.jams,150.1115,74.931
094.jams,84.1527,78.56
095.jams,147.4647,73.706
098.jams,134.4237,67.601
100.jams,151.0397,75.947
102.jams,169.3288,84.326
103.jams,162.1733,77.793
106.jams,120.9688,78.937
107.jams,132.8648,111.806
108.jams,149.2037,71.896
110.jams,165.2838,80.124
112.jams,143.3276,70.454
117.jams,137.6548,68.048
119.jams,178.9976,89.426
121.jams,70.6604,67.794
122.jams,72.1003,61.074
123.jams,71.4268,63.086
124.jams,93.3898,58.744
125.jams,70.7354,62.525
127.jams,62.0777,68.813
129.jams,84.8315,61.263
130.jams,51.8635,64.643
131.jams,86.3348,67.335
132.jams,58.2321,64.723
133.jams,72.8353,60.117
134.jams,128.9421,65.029
135.jams,79.3136,99.142
137.jams,114.0116,149.526
138.jams,170.1039,99.756
139.jams,147.3249,130.322
140.jams,83.1897,67.152
141.jams,129.6254,158.887
144.jams,122.0274,60.887
146.jams,164.5542,82.366
148.jams,167.4602,83.881
149.jams,187.4178,94.002
150.jams,100.6198,69.475
152.jams,114.6397,0.0
168.jams,85.0295,169.841
171.jams,79.8028,159.652
182.jams,95.8403,191.719
190.jams,168.4582,85.724
193.jams,124.7083,63.03
194.jams,122.5861,62.161
196.jams,127.932,62.875
197.jams,181.9749,91.081
198.jams,133.6033,67.645
205.jams,130.4821,68.19
207.jams,179.7244,60.756
209.jams,145.3581,71.041
210.jams,174.4485,88.537
212.jams,123.9683,62.012
218.jams,85.2898,61.578
221.jams,81.1605,71.845
243.jams,150.4759,75.393
