T (BPM),boeck2015/tempodetector2016_default,davies2009/mirex_qm_tempotracker,percival2014/stem,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017
0.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0
2.0,1.0,1.0,1.0,1.0,1.0,1.0
3.0,1.0,1.0,1.0,1.0,1.0,1.0
4.0,1.0,1.0,1.0,1.0,1.0,1.0
5.0,1.0,1.0,1.0,1.0,1.0,1.0
6.0,1.0,1.0,1.0,1.0,1.0,1.0
7.0,1.0,1.0,1.0,1.0,1.0,1.0
8.0,1.0,1.0,1.0,1.0,1.0,1.0
9.0,1.0,1.0,1.0,1.0,1.0,1.0
10.0,1.0,1.0,1.0,1.0,1.0,1.0
11.0,1.0,1.0,1.0,1.0,1.0,1.0
12.0,1.0,1.0,1.0,1.0,1.0,1.0
13.0,1.0,1.0,1.0,1.0,1.0,1.0
14.0,1.0,1.0,1.0,1.0,1.0,1.0
15.0,1.0,1.0,1.0,1.0,1.0,1.0
16.0,1.0,1.0,1.0,1.0,1.0,1.0
17.0,1.0,1.0,1.0,1.0,1.0,1.0
18.0,1.0,1.0,1.0,1.0,1.0,1.0
19.0,1.0,1.0,1.0,1.0,1.0,1.0
20.0,1.0,1.0,1.0,1.0,1.0,1.0
21.0,1.0,1.0,1.0,1.0,1.0,1.0
22.0,1.0,1.0,1.0,1.0,1.0,1.0
23.0,1.0,1.0,1.0,1.0,1.0,1.0
24.0,1.0,1.0,1.0,1.0,1.0,1.0
25.0,1.0,1.0,1.0,1.0,1.0,1.0
26.0,1.0,1.0,1.0,1.0,1.0,1.0
27.0,1.0,1.0,1.0,1.0,1.0,1.0
28.0,1.0,1.0,1.0,1.0,1.0,1.0
29.0,1.0,1.0,1.0,1.0,1.0,1.0
30.0,1.0,1.0,1.0,1.0,1.0,1.0
31.0,1.0,1.0,1.0,1.0,1.0,1.0
32.0,1.0,1.0,1.0,1.0,1.0,1.0
33.0,1.0,1.0,1.0,1.0,1.0,1.0
34.0,1.0,1.0,1.0,1.0,1.0,1.0
35.0,1.0,1.0,1.0,1.0,1.0,1.0
36.0,1.0,1.0,1.0,1.0,1.0,1.0
37.0,1.0,1.0,1.0,1.0,1.0,1.0
38.0,0.0,0.0,0.0,0.0,0.0,0.0
39.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,0.0,0.0,0.0,0.0,0.0,0.0
41.0,0.0,0.0,0.0,0.0,0.0,0.0
42.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0
43.0,0.5185185185185185,0.5185185185185185,0.5925925925925926,0.5555555555555556,0.4444444444444444,0.4444444444444444
44.0,0.4827586206896552,0.5172413793103449,0.5862068965517241,0.5517241379310345,0.4482758620689655,0.4482758620689655
45.0,0.6511627906976745,0.6511627906976745,0.6744186046511628,0.6976744186046512,0.6046511627906976,0.627906976744186
46.0,0.6721311475409836,0.6721311475409836,0.6885245901639344,0.7049180327868853,0.6557377049180327,0.6885245901639344
47.0,0.6571428571428571,0.6714285714285714,0.6857142857142857,0.7142857142857143,0.6714285714285714,0.7
48.0,0.6666666666666666,0.6805555555555556,0.6805555555555556,0.7222222222222222,0.6666666666666666,0.7083333333333334
49.0,0.6712328767123288,0.684931506849315,0.684931506849315,0.726027397260274,0.6712328767123288,0.7123287671232876
50.0,0.6982758620689655,0.6896551724137931,0.7155172413793104,0.75,0.7068965517241379,0.7327586206896551
51.0,0.7142857142857143,0.6691729323308271,0.7293233082706767,0.7669172932330827,0.7293233082706767,0.7518796992481203
52.0,0.7414965986394558,0.6870748299319728,0.7482993197278912,0.782312925170068,0.7551020408163265,0.7755102040816326
