Item,Reference,Estimate
10258351.clip.jams,234.5,114
104222.clip.jams,163.0,83
104260.clip.jams,56.5,54
10563001.clip.jams,82.5,164
1071042.clip.jams,74.0,146
10726058.clip.jams,73.0,76
10766976.clip.jams,92.0,139
10875997.clip.jams,101.0,204
10894286.clip.jams,50.0,101
1094938.clip.jams,97.0,193
11030307.clip.jams,160.5,81
11173645.clip.jams,55.5,82
11409728.clip.jams,93.0,187
11622.clip.jams,53.0,107
1173974.clip.jams,103.0,52
12185327.clip.jams,38.0,76
12185330.clip.jams,67.0,133
12185332.clip.jams,62.0,124
1245162.clip.jams,57.0,116
1248986.clip.jams,80.0,160
12638738.clip.jams,62.0,124
129570.clip.jams,40.0,78
13001524.clip.jams,163.0,80
13015526.clip.jams,95.0,187
13065657.clip.jams,58.0,116
13086293.clip.jams,164.0,82
13395611.clip.jams,100.0,199
13409028.clip.jams,163.0,81
1358509.clip.jams,66.5,129
13827808.clip.jams,178.5,88
13851876.clip.jams,69.0,135
1391446.clip.jams,64.0,128
1393863.clip.jams,42.0,84
14094317.clip.jams,108.0,214
14200123.clip.jams,74.0,144
1432020.clip.jams,64.0,128
1433718.clip.jams,45.0,90
1434881.clip.jams,87.5,174
143716.clip.jams,61.0,121
14519480.clip.jams,61.0,121
14600040.clip.jams,82.0,87
14634350.clip.jams,132.0,63
14847436.clip.jams,84.0,168
1492187.clip.jams,52.0,104
1492191.clip.jams,47.0,95
14970371.clip.jams,64.0,128
151422.clip.jams,94.0,187
15380591.clip.jams,52.0,105
15416738.clip.jams,68.0,101
1547521.clip.jams,89.0,181
158038.clip.jams,158.0,79
16040771.clip.jams,67.0,133
164628.clip.jams,65.0,68
166339.clip.jams,82.0,164
168497.clip.jams,67.0,198
168499.clip.jams,56.0,84
171263.clip.jams,145.0,72
1737948.clip.jams,52.0,103
1827589.clip.jams,257.0,124
1949678.clip.jams,146.0,73
2057532.clip.jams,156.0,78
2084851.clip.jams,74.0,147
212178.clip.jams,83.0,169
217392.clip.jams,146.0,73
2185588.clip.jams,60.5,121
2214125.clip.jams,51.0,102
2232914.clip.jams,56.0,163
2264467.clip.jams,73.0,146
2276947.clip.jams,69.0,138
2277932.clip.jams,91.0,183
227959.clip.jams,144.0,72
228014.clip.jams,86.0,172
2284109.clip.jams,58.0,174
233208.clip.jams,85.0,169
2373182.clip.jams,46.0,139
240189.clip.jams,158.0,79
2402010.clip.jams,78.0,157
24205.clip.jams,86.0,172
244868.clip.jams,98.0,196
2471114.clip.jams,86.5,174
2488794.clip.jams,56.5,112
250092.clip.jams,81.0,163
2505086.clip.jams,73.0,146
2517897.clip.jams,166.0,82
2532304.clip.jams,52.0,104
2576663.clip.jams,86.0,171
263770.clip.jams,60.0,121
2761708.clip.jams,99.0,199
281623.clip.jams,41.0,61
282894.clip.jams,117.0,60
2944897.clip.jams,157.0,79
3021684.clip.jams,87.0,174
3030777.clip.jams,255.0,133
303696.clip.jams,48.0,72
303835.clip.jams,158.0,78
3048060.clip.jams,136.0,69
3060182.clip.jams,180.0,90
3066621.clip.jams,93.0,187
3105423.clip.jams,65.0,131
3110842.clip.jams,37.0,73
3116208.clip.jams,76.0,156
3124277.clip.jams,191.5,94
3126025.clip.jams,70.0,139
3132593.clip.jams,97.0,194
3140687.clip.jams,151.0,76
3152092.clip.jams,50.0,149
3156442.clip.jams,58.0,116
3159086.clip.jams,156.0,78
3163200.clip.jams,52.0,104
3165722.clip.jams,138.0,70
3166666.clip.jams,59.0,177
3176577.clip.jams,83.0,124
3176723.clip.jams,70.5,140
3190992.clip.jams,44.0,87
3195700.clip.jams,58.0,177
3196159.clip.jams,58.5,116
3216265.clip.jams,60.0,185
3225488.clip.jams,70.0,140
3243121.clip.jams,62.0,125
3245306.clip.jams,70.5,140
3253313.clip.jams,54.0,108
3275377.clip.jams,74.0,148
3275471.clip.jams,64.0,132
3276471.clip.jams,156.0,78
3282732.clip.jams,50.0,202
3298709.clip.jams,59.5,90
3299404.clip.jams,48.0,72
3300659.clip.jams,113.0,57
3302806.clip.jams,56.0,111
3314802.clip.jams,51.0,102
3315216.clip.jams,123.0,60
3326405.clip.jams,60.5,120
3329368.clip.jams,112.0,56
3333416.clip.jams,54.0,81
3464432.clip.jams,63.0,122
3465370.clip.jams,76.0,150
3476359.clip.jams,64.0,128
3481732.clip.jams,48.0,98
3491765.clip.jams,65.0,130
3527529.clip.jams,69.0,137
3534116.clip.jams,56.0,115
3534920.clip.jams,69.0,137
3543797.clip.jams,88.0,175
3549465.clip.jams,74.0,147
3613117.clip.jams,64.0,127
3663085.clip.jams,88.5,178
3685320.clip.jams,66.5,133
3705949.clip.jams,97.0,194
3721171.clip.jams,86.5,172
3724647.clip.jams,71.0,142
3728799.clip.jams,47.0,71
3732728.clip.jams,88.0,131
3742594.clip.jams,82.0,164
3812491.clip.jams,74.0,147
3812594.clip.jams,82.5,164
390350.clip.jams,92.0,187
3977338.clip.jams,75.0,149
4034303.clip.jams,96.0,191
4132309.clip.jams,40.0,83
417180.clip.jams,58.0,116
4240671.clip.jams,84.0,169
4274745.clip.jams,78.0,157
4284233.clip.jams,70.0,137
4309440.clip.jams,50.0,100
4316276.clip.jams,54.0,160
4320656.clip.jams,56.0,115
4320657.clip.jams,45.5,91
4326130.clip.jams,53.5,84
4349677.clip.jams,48.0,96
4377555.clip.jams,59.0,120
4435579.clip.jams,57.5,114
4442410.clip.jams,60.0,117
4454442.clip.jams,98.0,195
4532605.clip.jams,97.0,194
458707.clip.jams,71.0,106
4743776.clip.jams,84.0,168
4760470.clip.jams,43.0,83
4877594.clip.jams,90.0,179
4877606.clip.jams,156.0,78
4904288.clip.jams,100.0,199
4958548.clip.jams,75.0,150
497121.clip.jams,48.0,95
5046332.clip.jams,86.0,172
514986.clip.jams,62.0,185
519816.clip.jams,91.0,183
5295229.clip.jams,68.0,139
5334538.clip.jams,61.0,121
5413111.clip.jams,94.0,76
5466560.clip.jams,73.0,146
5549683.clip.jams,158.0,79
555788.clip.jams,93.0,138
5567489.clip.jams,63.0,127
558885.clip.jams,61.0,121
5614775.clip.jams,58.0,115
561529.clip.jams,151.0,76
5619090.clip.jams,137.0,68
5621562.clip.jams,93.0,185
5637421.clip.jams,85.0,172
5778071.clip.jams,86.0,174
5784744.clip.jams,59.0,116
5840262.clip.jams,46.0,68
590565.clip.jams,69.0,140
596082.clip.jams,91.0,181
601609.clip.jams,45.0,43
6018930.clip.jams,54.0,81
6082430.clip.jams,144.0,72
6087489.clip.jams,99.0,95
6109423.clip.jams,192.5,95
624488.clip.jams,88.5,179
627986.clip.jams,63.0,125
6336331.clip.jams,86.0,172
6367151.clip.jams,58.0,112
6372659.clip.jams,68.5,140
6532746.clip.jams,55.0,110
6542818.clip.jams,86.0,174
6544872.clip.jams,64.0,131
6730736.clip.jams,196.0,98
6742944.clip.jams,60.0,120
6754341.clip.jams,112.0,56
684932.clip.jams,55.0,163
7015853.clip.jams,94.0,189
7041838.clip.jams,94.0,187
721136.clip.jams,60.0,120
7231366.clip.jams,126.5,63
7276430.clip.jams,125.0,63
7333358.clip.jams,71.0,142
7582.clip.jams,98.0,194
7689159.clip.jams,138.5,70
7697941.clip.jams,87.0,172
7954274.clip.jams,86.0,172
7954287.clip.jams,87.0,174
8204936.clip.jams,153.0,76
8403357.clip.jams,93.0,187
8572817.clip.jams,147.0,73
861190.clip.jams,96.0,193
864398.clip.jams,77.0,150
8834868.clip.jams,46.0,68
8960333.clip.jams,75.0,87
8994022.clip.jams,62.5,121
9028722.clip.jams,83.0,166
9311488.clip.jams,75.0,144
9512051.clip.jams,67.0,133
9973667.clip.jams,91.0,183
